순번_정류장ID,53-2804229,54-2807153,55-2804227,56-2804225,57-2804223,58-2806333,59-2804220,60-2804217,61-2804215,62-2804342,63-2803719,64-2803711,65-2806217,66-2803708,67-2803706,68-2804634,69-2803705,70-2803703,71-2804213,72-2804211,73-2804209,74-2804207,75-2804205,76-2804204,77-2806290,78-2804202,79-2806292,80-2803609,81-2806232,82-2803608,83-2803607,84-2803606,85-2806297,86-2803616,87-2803853,88-2803850,89-2803617,90-2806299,91-2803618,92-2806300,93-2803600,94-2800273,95-2803601,96-2804331,97-2803581,98-2800271,99-2805489,100-2807150,101-2804582,102-2800267,103-2804032
63-2803719,,,,,,,,,,,0,0.23124099999999997,0.35029899999999997,0.7028669999999999,1.054163,1.482819,2.0347600000000003,2.9238550000000005,3.6152430000000004,3.9793620000000005,4.470273000000001,4.858770000000001,5.577439000000001,5.813346000000001,6.160990000000001,6.582110000000001,6.834415000000001,7.331710000000001,7.707962000000001,8.028809,8.540733000000001,8.834015,9.376984,9.701723,9.900614,10.302503,10.890493,11.420682,11.69122,12.008588999999999,12.709350999999998,13.152279999999998,13.354888999999998,13.536504999999998,13.790824999999998,14.272156999999998,14.779086999999999,15.143335999999998,15.785523999999999,16.145712,16.784437
64-2803711,,,,,,,,,,,,0,0.119058,0.471626,0.8229219999999999,1.2515779999999999,1.8035189999999999,2.692614,3.3840019999999997,3.748121,4.239032,4.627529,5.346198,5.582105,5.929749,6.350869,6.603174,7.100469,7.476721,7.797568,8.309492,8.602774,9.145743,9.470481999999999,9.669372999999998,10.071261999999999,10.659251999999999,11.189440999999999,11.459978999999999,11.777347999999998,12.478109999999997,12.921038999999997,13.123647999999998,13.305263999999998,13.559583999999997,14.040915999999998,14.547845999999998,14.912094999999997,15.554282999999998,15.914470999999999,16.553196
65-2806217,,,,,,,,,,,,,0,0.352568,0.703864,1.13252,1.684461,2.573556,3.264944,3.629063,4.119974,4.508471,5.22714,5.463047,5.810691,6.231811,6.484116,6.9814110000000005,7.3576630000000005,7.67851,8.190434,8.483716,9.026684999999999,9.351423999999998,9.550314999999998,9.952203999999998,10.540193999999998,11.070382999999998,11.340920999999998,11.658289999999997,12.359051999999997,12.801980999999996,13.004589999999997,13.186205999999997,13.440525999999997,13.921857999999997,14.428787999999997,14.793036999999996,15.435224999999996,15.795412999999996,16.434137999999997
66-2803708,,,,,,,,,,,,,,0,0.351296,0.779952,1.331893,2.220988,2.912376,3.276495,3.7674060000000003,4.155903,4.874572000000001,5.110479000000001,5.4581230000000005,5.879243000000001,6.131548,6.628843000000001,7.005095000000001,7.325942,7.837866,8.131148,8.674116999999999,8.998855999999998,9.197746999999998,9.599635999999999,10.187625999999998,10.717814999999998,10.988352999999998,11.305721999999998,12.006483999999997,12.449412999999996,12.652021999999997,12.833637999999997,13.087957999999997,13.569289999999997,14.076219999999998,14.440468999999997,15.082656999999998,15.442844999999998,16.08157
67-2803706,,,,,,,,,,,,,,,0,0.42865600000000004,0.980597,1.8696920000000001,2.56108,2.925199,3.41611,3.8046070000000003,4.523276,4.759183,5.106827,5.527947,5.780252,6.277547,6.653799,6.974646,7.4865699999999995,7.779852,8.322821,8.647559999999999,8.846450999999998,9.248339999999999,9.836329999999998,10.366518999999998,10.637056999999999,10.954425999999998,11.655187999999997,12.098116999999997,12.300725999999997,12.482341999999997,12.736661999999997,13.217993999999997,13.724923999999998,14.089172999999997,14.731360999999996,15.091548999999997,15.730273999999998
68-2804634,,,,,,,,,,,,,,,,0,0.551941,1.441036,2.132424,2.496543,2.987454,3.375951,4.09462,4.330527,4.678171,5.099291,5.351596,5.848891,6.225143,6.54599,7.057913999999999,7.351196,7.894165,8.218904,8.417795,8.819684,9.407674,9.937863,10.208401,10.52577,11.226531999999999,11.669460999999998,11.872069999999999,12.053685999999999,12.308005999999999,12.789337999999999,13.296268,13.660516999999999,14.302705,14.662893,15.301618000000001
69-2803705,,,,,,,,,,,,,,,,,0,0.8890950000000001,1.580483,1.9446020000000002,2.4355130000000003,2.8240100000000004,3.5426790000000006,3.7785860000000007,4.1262300000000005,4.547350000000001,4.7996550000000004,5.296950000000001,5.673202000000001,5.994049,6.505973,6.7992550000000005,7.342224000000001,7.666963000000001,7.865854000000001,8.267743000000001,8.855733,9.385922,9.656460000000001,9.973829,10.674591,11.117519999999999,11.320129,11.501745,11.756065,12.237397,12.744327,13.108576,13.750764,14.110952000000001,14.749677000000002
70-2803703,,,,,,,,,,,,,,,,,,0,0.691388,1.055507,1.546418,1.9349150000000002,2.6535840000000004,2.8894910000000005,3.2371350000000003,3.6582550000000005,3.9105600000000003,4.4078550000000005,4.7841070000000006,5.104954,5.616878,5.910159999999999,6.453129,6.777868,6.9767589999999995,7.378647999999999,7.966638,8.496827,8.767365,9.084734,9.785495999999998,10.228424999999998,10.431033999999999,10.612649999999999,10.866969999999998,11.348301999999999,11.855231999999999,12.219480999999998,12.861669,13.221857,13.860582
71-2804213,,,,,,,,,,,,,,,,,,,0,0.364119,0.85503,1.2435269999999998,1.9621959999999998,2.1981029999999997,2.5457469999999995,2.9668669999999997,3.2191719999999995,3.7164669999999993,4.092718999999999,4.4135659999999985,4.925489999999998,5.218771999999998,5.761740999999998,6.086479999999998,6.285370999999998,6.6872599999999975,7.275249999999998,7.805438999999998,8.075976999999998,8.393345999999998,9.094107999999997,9.537036999999996,9.739645999999997,9.921261999999997,10.175581999999997,10.656913999999997,11.163843999999997,11.528092999999997,12.170280999999996,12.530468999999997,13.169193999999997
72-2804211,,,,,,,,,,,,,,,,,,,,0,0.490911,0.879408,1.598077,1.833984,2.181628,2.602748,2.855053,3.3523479999999997,3.7285999999999997,4.049447,4.561370999999999,4.854652999999999,5.397621999999999,5.722360999999999,5.921251999999999,6.323140999999999,6.911130999999999,7.441319999999999,7.711857999999999,8.029226999999999,8.729988999999998,9.172917999999997,9.375526999999998,9.557142999999998,9.811462999999998,10.292794999999998,10.799724999999999,11.163973999999998,11.806161999999997,12.166349999999998,12.805074999999999
73-2804209,,,,,,,,,,,,,,,,,,,,,0,0.388497,1.1071659999999999,1.343073,1.690717,2.111837,2.364142,2.861437,3.237689,3.558536,4.07046,4.363742,4.9067110000000005,5.231450000000001,5.430341,5.83223,6.4202200000000005,6.9504090000000005,7.220947000000001,7.538316000000001,8.239078000000001,8.682007,8.884616000000001,9.066232000000001,9.320552000000001,9.801884000000001,10.308814000000002,10.673063,11.315251,11.675439,12.314164000000002
74-2804207,,,,,,,,,,,,,,,,,,,,,,0,0.718669,0.954576,1.30222,1.7233399999999999,1.9756449999999999,2.47294,2.849192,3.170039,3.681963,3.975245,4.518214,4.8429530000000005,5.041844,5.443733,6.0317229999999995,6.5619119999999995,6.83245,7.149819,7.850581,8.29351,8.496119,8.677735,8.932055,9.413387,9.920317,10.284566,10.926753999999999,11.286942,11.925667
75-2804205,,,,,,,,,,,,,,,,,,,,,,,0,0.235907,0.583551,1.004671,1.256976,1.7542710000000001,2.130523,2.4513700000000003,2.9632940000000003,3.2565760000000004,3.799545,4.124284,4.323175,4.725064,5.313053999999999,5.843242999999999,6.1137809999999995,6.43115,7.131912,7.574841,7.77745,7.959066,8.213386,8.694718,9.201648,9.565897,10.208085,10.568273000000001,11.206998000000002
76-2804204,,,,,,,,,,,,,,,,,,,,,,,,0,0.347644,0.768764,1.021069,1.518364,1.894616,2.215463,2.7273870000000002,3.0206690000000003,3.563638,3.888377,4.087268,4.489157,5.077147,5.607336,5.877874,6.1952430000000005,6.896005000000001,7.338934000000001,7.541543000000001,7.723159000000001,7.977479000000001,8.458811,8.965741000000001,9.32999,9.972178,10.332366,10.971091000000001
77-2806290,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42112,0.6734249999999999,1.17072,1.546972,1.867819,2.379743,2.673025,3.215994,3.540733,3.739624,4.141513,4.729502999999999,5.259691999999999,5.5302299999999995,5.847599,6.548361,6.99129,7.193899,7.375515,7.629835,8.111167,8.618097,8.982346,9.624534,9.984722000000001,10.623447000000002
78-2804202,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252305,0.7496,1.125852,1.4466990000000002,1.9586230000000002,2.2519050000000003,2.794874,3.119613,3.3185040000000003,3.7203930000000005,4.308383000000001,4.838572000000001,5.109110000000001,5.426479000000001,6.1272410000000015,6.570170000000002,6.772779000000002,6.954395000000002,7.2087150000000015,7.690047000000002,8.196977000000002,8.561226000000001,9.203414000000002,9.563602000000003,10.202327000000004
79-2806292,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.497295,0.873547,1.194394,1.706318,1.9996,2.542569,2.867308,3.066199,3.4680880000000003,4.056078,4.586267,4.8568050000000005,5.174174000000001,5.874936000000001,6.317865000000001,6.520474000000001,6.702090000000001,6.956410000000001,7.437742000000001,7.944672000000001,8.308921,8.951108999999999,9.311297,9.950022
80-2803609,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376252,0.6970989999999999,1.2090229999999997,1.5023049999999998,2.0452739999999996,2.3700129999999997,2.568904,2.970793,3.558783,4.088972,4.35951,4.6768790000000005,5.377641000000001,5.820570000000001,6.023179000000001,6.204795000000001,6.459115000000001,6.940447000000001,7.447377,7.811626,8.453814000000001,8.814002000000002,9.452727000000003
81-2806232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.320847,0.8327709999999999,1.126053,1.669022,1.9937610000000001,2.1926520000000003,2.5945410000000004,3.1825310000000004,3.7127200000000005,3.9832580000000006,4.300627,5.0013890000000005,5.444318000000001,5.646927000000001,5.828543000000001,6.082863000000001,6.564195000000001,7.071125,7.435374,8.077562,8.437750000000001,9.076475000000002
82-2803608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5119239999999999,0.805206,1.348175,1.672914,1.871805,2.273694,2.861684,3.391873,3.662411,3.97978,4.680542,5.123471,5.32608,5.507696,5.762016,6.243348,6.750278,7.114527,7.756715,8.116903,8.755628000000002
83-2803607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29328200000000004,0.836251,1.16099,1.359881,1.7617699999999998,2.34976,2.879949,3.150487,3.4678560000000003,4.168618,4.611547000000001,4.8141560000000005,4.9957720000000005,5.250092,5.7314240000000005,6.238354,6.602603,7.244791,7.604979,8.243704000000001
84-2803606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5429689999999999,0.8677079999999999,1.0665989999999999,1.4684879999999998,2.056478,2.586667,2.857205,3.174574,3.875336,4.318265,4.520874,4.70249,4.95681,5.438142,5.945072,6.309321,6.951509,7.311697,7.950422
85-2806297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324739,0.52363,0.925519,1.513509,2.043698,2.314236,2.6316050000000004,3.3323670000000005,3.7752960000000004,3.9779050000000002,4.159521,4.413841,4.895173,5.402102999999999,5.7663519999999995,6.4085399999999995,6.768727999999999,7.407452999999999
86-2803616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198891,0.60078,1.1887699999999999,1.718959,1.9894969999999998,2.306866,3.007628,3.450557,3.6531659999999997,3.8347819999999997,4.089102,4.570434,5.077363999999999,5.441612999999999,6.083800999999999,6.443988999999999,7.082713999999999
87-2803853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.401889,0.989879,1.520068,1.790606,2.1079749999999997,2.808737,3.2516659999999997,3.4542749999999995,3.6358909999999995,3.8902109999999994,4.371542999999999,4.878472999999999,5.242721999999999,5.884909999999999,6.245097999999999,6.883822999999999
88-2803850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.58799,1.118179,1.388717,1.706086,2.406848,2.849777,3.052386,3.234002,3.4883219999999997,3.969654,4.476584,4.840833,5.483021,5.843209,6.481934
89-2803617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530189,0.800727,1.118096,1.818858,2.261787,2.464396,2.646012,2.9003319999999997,3.381664,3.888594,4.2528429999999995,4.8950309999999995,5.255218999999999,5.893943999999999
90-2806299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270538,0.587907,1.288669,1.731598,1.934207,2.115823,2.3701429999999997,2.8514749999999998,3.358405,3.722654,4.3648419999999994,4.725029999999999,5.363754999999999
91-2803618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317369,1.018131,1.4610599999999998,1.6636689999999998,1.8452849999999998,2.099605,2.580937,3.087867,3.452116,4.094304,4.454492,5.093217
92-2806300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.700762,1.143691,1.3463,1.527916,1.7822360000000002,2.2635680000000002,2.7704980000000003,3.1347470000000004,3.7769350000000004,4.137123000000001,4.775848000000001
93-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442929,0.645538,0.827154,1.081474,1.5628060000000001,2.0697360000000002,2.4339850000000003,3.0761730000000003,3.436361,4.075086000000001
94-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20260899999999998,0.384225,0.6385449999999999,1.1198769999999998,1.626807,1.991056,2.633244,2.993432,3.632157
95-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181616,0.435936,0.917268,1.424198,1.7884470000000001,2.430635,2.790823,3.429548
96-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25432,0.735652,1.242582,1.6068310000000001,2.249019,2.609207,3.247932
97-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.481332,0.988262,1.352511,1.994699,2.354887,2.993612
98-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50693,0.8711789999999999,1.513367,1.8735549999999999,2.5122799999999996
99-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364249,1.006437,1.366625,2.00535
100-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.642188,1.002376,1.641101
101-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360188,0.9989129999999999
102-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725
103-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
