순번_정류장ID,1-2806577,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2804336,8-2804260,9-2807394,10-2804761,11-2804759,12-2804258,13-2804256,14-2806229,15-2804245,16-2804774,17-2804243,18-2804242,19-2806329,20-2804240,21-2804238,22-2804236,23-2804234,24-2806330,25-2803714,26-2803715,27-2803720,28-2803719,29-2803711,30-2806217,31-2803708,32-2806218,33-2803710,34-2803712,35-2804341,36-2804214,37-2804216,38-2804221,39-2806332,40-2807154,41-2804222,42-2804224,43-2804226,44-2807152,45-2804228,46-2804230,47-2807140,48-2807121,49-2806979,50-2807407,51-2806980,52-2806981,53-2806982,54-2806983,55-2806984,56-2806985,57-2807003,58-2807294,59-2807295,60-2807002,61-2806989,62-2807000,63-2806992,64-2806993,65-2806995,66-2806997,67-2806998,68-2806999,69-2807296,70-2807412,71-2807297,72-2807298,73-2807125,74-2807126,75-2807128,76-2807130,77-2807132,78-2806962
11-2804759,,,,,,,,,,,0,0.470408,0.959146,1.235401,1.812714,3.170789,4.09647,4.947951,5.49311,5.948176999999999,6.517657,6.776597,7.244342,7.960368,8.300434,8.543,9.479080999999999,10.148435,10.379676,10.498734,10.851302,11.515239000000001,11.648405,11.848394,12.516337,13.204312,13.580484,14.359232,14.657032000000001,15.303939000000002,15.525435000000002,15.945181000000002,16.314852000000002,16.658874,16.887887,17.249375,17.63083,19.358695,19.962655,20.677774000000003,21.297339000000004,21.613202000000005,21.960535000000004,22.205177000000003,22.733494000000004,22.981498000000006,23.668415000000007,24.541677000000007,24.952332000000006,27.564010000000007,28.511250000000008,30.423875000000006,30.931563000000008,31.317021000000008,32.73607200000001,34.15695300000001,34.54970000000001,35.06146900000001,35.97024100000001,36.42502700000001,38.52898300000001,38.941913000000014,39.536133000000014,40.60858500000001,41.16647900000001,41.86234300000001,42.61887000000001,43.08045100000001
12-2804258,,,,,,,,,,,,0,0.488738,0.764993,1.342306,2.700381,3.626062,4.477543,5.022702,5.4777689999999994,6.047248999999999,6.306188999999999,6.773933999999999,7.489959999999999,7.830025999999999,8.072591999999998,9.008672999999998,9.678026999999998,9.909267999999999,10.028326,10.380894,11.044831,11.177997,11.377986,12.045929,12.733903999999999,13.110076,13.888824,14.186624,14.833531,15.055027,15.474773,15.844444000000001,16.188466000000002,16.417479,16.778967,17.160422,18.888287000000002,19.492247000000003,20.207366000000004,20.826931000000005,21.142794000000006,21.490127000000005,21.734769000000004,22.263086000000005,22.511090000000006,23.198007000000008,24.071269000000008,24.481924000000006,27.093602000000008,28.04084200000001,29.953467000000007,30.46115500000001,30.84661300000001,32.26566400000001,33.68654500000001,34.07929200000001,34.59106100000001,35.49983300000001,35.95461900000001,38.058575000000005,38.47150500000001,39.06572500000001,40.138177000000006,40.696071,41.391935000000004,42.148462,42.610043000000005
13-2804256,,,,,,,,,,,,,0,0.27625500000000003,0.853568,2.211643,3.137324,3.988805,4.533964,4.989031,5.558510999999999,5.817450999999999,6.285195999999999,7.001221999999999,7.341288,7.583854,8.519935,9.189289,9.420530000000001,9.539588000000002,9.892156000000002,10.556093000000002,10.689259000000002,10.889248000000002,11.557191000000001,12.245166000000001,12.621338000000002,13.400086000000002,13.697886000000002,14.344793000000003,14.566289000000003,14.986035000000003,15.355706000000003,15.699728000000004,15.928741000000004,16.290229000000004,16.671684000000003,18.399549000000004,19.003509000000005,19.718628000000006,20.338193000000008,20.654056000000008,21.001389000000007,21.246031000000006,21.774348000000007,22.02235200000001,22.70926900000001,23.58253100000001,23.99318600000001,26.60486400000001,27.55210400000001,29.46472900000001,29.97241700000001,30.35787500000001,31.77692600000001,33.19780700000001,33.59055400000001,34.10232300000001,35.01109500000001,35.46588100000001,37.56983700000001,37.98276700000001,38.57698700000001,39.64943900000001,40.207333000000006,40.903197000000006,41.659724000000004,42.12130500000001
14-2806229,,,,,,,,,,,,,,0,0.577313,1.9353879999999999,2.8610689999999996,3.7125499999999994,4.257708999999999,4.712775999999999,5.2822559999999985,5.5411959999999985,6.008940999999998,6.724966999999999,7.065032999999999,7.307598999999999,8.24368,8.913034,9.144275,9.263333000000001,9.615901000000001,10.279838000000002,10.413004,10.612993000000001,11.280936,11.968911,12.345083,13.123831000000001,13.421631000000001,14.068538000000002,14.290034000000002,14.709780000000002,15.079451000000002,15.423473000000003,15.652486000000003,16.013974000000005,16.395429000000004,18.123294000000005,18.727254000000006,19.442373000000007,20.06193800000001,20.37780100000001,20.725134000000008,20.969776000000007,21.498093000000008,21.74609700000001,22.43301400000001,23.30627600000001,23.71693100000001,26.32860900000001,27.27584900000001,29.18847400000001,29.69616200000001,30.08162000000001,31.50067100000001,32.92155200000001,33.31429900000001,33.826068000000014,34.73484000000001,35.18962600000001,37.293582000000015,37.70651200000002,38.30073200000002,39.373184000000016,39.931078000000014,40.626942000000014,41.38346900000001,41.845050000000015
15-2804245,,,,,,,,,,,,,,,0,1.358075,2.283756,3.135237,3.680396,4.135463,4.704943,4.963883,5.431628,6.147654,6.48772,6.730286,7.666367,8.335721,8.566962,8.686020000000001,9.038588,9.702525000000001,9.835691,10.035680000000001,10.703623,11.391598,11.76777,12.546518,12.844318000000001,13.491225000000002,13.712721000000002,14.132467000000002,14.502138000000002,14.846160000000003,15.075173000000003,15.436661000000003,15.818116000000003,17.545981000000005,18.149941000000005,18.865060000000007,19.48462500000001,19.80048800000001,20.147821000000008,20.392463000000006,20.920780000000008,21.16878400000001,21.85570100000001,22.72896300000001,23.13961800000001,25.75129600000001,26.69853600000001,28.61116100000001,29.11884900000001,29.50430700000001,30.92335800000001,32.34423900000001,32.73698600000001,33.24875500000001,34.15752700000001,34.61231300000001,36.71626900000001,37.129199000000014,37.723419000000014,38.79587100000001,39.35376500000001,40.04962900000001,40.80615600000001,41.26773700000001
16-2804774,,,,,,,,,,,,,,,,0,0.925681,1.777162,2.322321,2.777388,3.346868,3.605808,4.073553,4.789579000000001,5.129645000000001,5.372211000000001,6.308292000000001,6.977646000000001,7.208887000000001,7.327945000000001,7.680513,8.34445,8.477616,8.677605,9.345547999999999,10.033522999999999,10.409695,11.188443,11.486243,12.13315,12.354646,12.774392,13.144063000000001,13.488085000000002,13.717098000000002,14.078586000000001,14.460041000000002,16.187906,16.791866000000002,17.506985000000004,18.126550000000005,18.442413000000005,18.789746000000004,19.034388000000003,19.562705000000005,19.810709000000006,20.497626000000007,21.370888000000008,21.781543000000006,24.393221000000008,25.34046100000001,27.253086000000007,27.76077400000001,28.14623200000001,29.565283000000008,30.98616400000001,31.37891100000001,31.89068000000001,32.79945200000001,33.25423800000001,35.35819400000001,35.771124000000015,36.365344000000015,37.43779600000001,37.99569000000001,38.69155400000001,39.44808100000001,39.90966200000001
17-2804243,,,,,,,,,,,,,,,,,0,0.8514809999999999,1.39664,1.8517070000000002,2.421187,2.680127,3.147872,3.863898,4.203964,4.44653,5.382611,6.051965,6.283206,6.402264,6.7548319999999995,7.418768999999999,7.551934999999999,7.751924,8.419867,9.107842,9.484014,10.262762,10.560562000000001,11.207469000000001,11.428965000000002,11.848711000000002,12.218382000000002,12.562404000000003,12.791417000000003,13.152905000000002,13.534360000000003,15.262225000000003,15.866185000000003,16.581304000000003,17.200869000000004,17.516732000000005,17.864065000000004,18.108707000000003,18.637024000000004,18.885028000000005,19.571945000000007,20.445207000000007,20.855862000000005,23.467540000000007,24.414780000000007,26.327405000000006,26.835093000000008,27.220551000000007,28.639602000000007,30.06048300000001,30.45323000000001,30.96499900000001,31.87377100000001,32.32855700000001,34.432513000000014,34.84544300000002,35.43966300000002,36.512115000000016,37.07000900000001,37.76587300000001,38.52240000000001,38.983981000000014
18-2804242,,,,,,,,,,,,,,,,,,0,0.5451590000000001,1.000226,1.569706,1.828646,2.296391,3.012417,3.3524830000000003,3.5950490000000004,4.53113,5.200484,5.431725,5.550783,5.903351,6.567288,6.700454,6.900443,7.568386,8.256361,8.632533,9.411281,9.709081000000001,10.355988000000002,10.577484000000002,10.997230000000002,11.366901000000002,11.710923000000003,11.939936000000003,12.301424000000003,12.682879000000003,14.410744000000003,15.014704000000004,15.729823000000003,16.349388000000005,16.665251000000005,17.012584000000004,17.257226000000003,17.785543000000004,18.033547000000006,18.720464000000007,19.593726000000007,20.004381000000006,22.616059000000007,23.563299000000008,25.475924000000006,25.983612000000008,26.369070000000008,27.788121000000007,29.20900200000001,29.60174900000001,30.11351800000001,31.02229000000001,31.477076000000007,33.58103200000001,33.99396200000001,34.58818200000001,35.66063400000001,36.218528000000006,36.91439200000001,37.670919000000005,38.13250000000001
19-2806329,,,,,,,,,,,,,,,,,,,0,0.455067,1.024547,1.283487,1.751232,2.467258,2.8073240000000004,3.0498900000000004,3.985971,4.655325,4.886566,5.005624,5.358192,6.022129,6.155295,6.355284,7.023227,7.711202,8.087374,8.866122,9.163922000000001,9.810829000000002,10.032325000000002,10.452071000000002,10.821742000000002,11.165764000000003,11.394777000000003,11.756265000000003,12.137720000000003,13.865585000000003,14.469545000000004,15.184664000000003,15.804229000000003,16.120092000000003,16.467425000000002,16.712067,17.240384000000002,17.488388000000004,18.175305000000005,19.048567000000006,19.459222000000004,22.070900000000005,23.018140000000006,24.930765000000005,25.438453000000006,25.823911000000006,27.242962000000006,28.663843000000007,29.056590000000007,29.568359000000008,30.477131000000007,30.931917000000006,33.03587300000001,33.44880300000001,34.04302300000001,35.11547500000001,35.67336900000001,36.36923300000001,37.12576000000001,37.58734100000001
20-2804240,,,,,,,,,,,,,,,,,,,,0,0.56948,0.8284199999999999,1.2961649999999998,2.0121909999999996,2.352257,2.594823,3.5309039999999996,4.200258,4.431499,4.5505569999999995,4.903124999999999,5.567061999999999,5.700227999999999,5.900217,6.56816,7.256135,7.632307,8.411055,8.708855,9.355762,9.577258,9.997004,10.366675,10.710697000000001,10.939710000000002,11.301198000000001,11.682653000000002,13.410518000000001,14.014478000000002,14.729597000000002,15.349162000000002,15.665025000000002,16.012358000000003,16.257,16.785317000000003,17.033321000000004,17.720238000000005,18.593500000000006,19.004155000000004,21.615833000000006,22.563073000000006,24.475698000000005,24.983386000000007,25.368844000000006,26.787895000000006,28.208776000000007,28.601523000000007,29.11329200000001,30.022064000000007,30.476850000000006,32.58080600000001,32.99373600000001,33.58795600000001,34.66040800000001,35.21830200000001,35.91416600000001,36.67069300000001,37.13227400000001
21-2804238,,,,,,,,,,,,,,,,,,,,,0,0.25894,0.726685,1.442711,1.782777,2.025343,2.961424,3.6307780000000003,3.862019,3.981077,4.333645,4.9975819999999995,5.130748,5.330737,5.99868,6.686655,7.062827,7.841575000000001,8.139375000000001,8.786282000000002,9.007778000000002,9.427524000000002,9.797195000000002,10.141217000000003,10.370230000000003,10.731718000000003,11.113173000000003,12.841038000000003,13.444998000000004,14.160117000000003,14.779682000000003,15.095545000000003,15.442878000000004,15.687520000000005,16.215837000000004,16.463841000000006,17.150758000000007,18.024020000000007,18.434675000000006,21.046353000000007,21.993593000000008,23.906218000000006,24.413906000000008,24.799364000000008,26.218415000000007,27.63929600000001,28.03204300000001,28.54381200000001,29.45258400000001,29.907370000000007,32.01132600000001,32.424256000000014,33.018476000000014,34.09092800000001,34.64882200000001,35.34468600000001,36.10121300000001,36.56279400000001
22-2804236,,,,,,,,,,,,,,,,,,,,,,0,0.46774499999999997,1.1837710000000001,1.523837,1.7664030000000002,2.702484,3.3718380000000003,3.603079,3.722137,4.074705,4.738642,4.871808,5.071797,5.73974,6.427715,6.8038870000000005,7.582635000000001,7.880435,8.527342,8.748838000000001,9.168584000000001,9.538255000000001,9.882277000000002,10.111290000000002,10.472778000000002,10.854233000000002,12.582098000000002,13.186058000000003,13.901177000000002,14.520742000000002,14.836605000000002,15.183938000000003,15.428580000000004,15.956897000000003,16.204901000000003,16.891818000000004,17.765080000000005,18.175735000000003,20.787413000000004,21.734653000000005,23.647278000000004,24.154966000000005,24.540424000000005,25.959475000000005,27.380356000000006,27.773103000000006,28.284872000000007,29.193644000000006,29.648430000000005,31.752386000000005,32.165316000000004,32.759536000000004,33.831988,34.389882,35.085746,35.842273,36.303854
23-2804234,,,,,,,,,,,,,,,,,,,,,,,0,0.716026,1.056092,1.298658,2.2347390000000003,2.9040930000000005,3.1353340000000003,3.254392,3.60696,4.270897,4.404063,4.604052,5.271995,5.95997,6.336142000000001,7.114890000000001,7.4126900000000004,8.059597,8.281093,8.700839,9.07051,9.414532000000001,9.643545000000001,10.005033000000001,10.386488000000002,12.114353000000001,12.718313000000002,13.433432000000002,14.052997000000001,14.368860000000002,14.716193000000002,14.960835000000003,15.489152000000002,15.737156000000002,16.424073000000003,17.297335000000004,17.707990000000002,20.319668000000004,21.266908000000004,23.179533000000003,23.687221000000005,24.072679000000004,25.491730000000004,26.912611000000005,27.305358000000005,27.817127000000006,28.725899000000005,29.180685000000004,31.284641000000004,31.697571000000003,32.291791,33.364243,33.922137,34.618001,35.374528,35.836109
24-2806330,,,,,,,,,,,,,,,,,,,,,,,,0,0.340066,0.5826319999999999,1.518713,2.188067,2.419308,2.538366,2.8909339999999997,3.5548709999999994,3.6880369999999996,3.8880259999999995,4.555968999999999,5.243943999999999,5.6201159999999994,6.398864,6.696663999999999,7.343570999999999,7.565066999999999,7.984812999999999,8.354484,8.698506,8.927519,9.289007,9.670462,11.398327,12.002287,12.717406,13.336971,13.652834,14.000167000000001,14.244809000000002,14.773126000000001,15.021130000000001,15.708047,16.581309,16.991964,19.603642,20.550882,22.463507,22.971195,23.356653,24.775704,26.196585000000002,26.589332000000002,27.101101000000003,28.009873000000002,28.464659,30.568615,30.981545,31.575765,32.648217,33.206111,33.901975,34.658502,35.120083
25-2803714,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24256599999999998,1.178647,1.848001,2.079242,2.1982999999999997,2.5508679999999995,3.2148049999999992,3.3479709999999994,3.5479599999999993,4.215902999999999,4.903877999999999,5.280049999999999,6.0587979999999995,6.356597999999999,7.003504999999999,7.225000999999999,7.644746999999999,8.014418,8.35844,8.587453,8.948941,9.330396,11.058261,11.662221,12.37734,12.996905,13.312768,13.660101000000001,13.904743000000002,14.433060000000001,14.681064000000001,15.367981,16.241243,16.651898,19.263576,20.210816,22.123441,22.631129,23.016587,24.435638,25.856519000000002,26.249266000000002,26.761035000000003,27.669807000000002,28.124593,30.228549,30.641479,31.235699,32.308151,32.866045,33.561909,34.318436,34.780017
26-2803715,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9360809999999999,1.605435,1.836676,1.955734,2.3083020000000003,2.972239,3.105405,3.305394,3.9733370000000003,4.661312000000001,5.037484000000001,5.816232000000001,6.114032000000001,6.7609390000000005,6.982435000000001,7.402181000000001,7.771852000000001,8.115874000000002,8.344887000000002,8.706375000000001,9.087830000000002,10.815695000000002,11.419655000000002,12.134774000000002,12.754339000000002,13.070202000000002,13.417535000000003,13.662177000000003,14.190494000000003,14.438498000000003,15.125415000000002,15.998677000000002,16.409332000000003,19.021010000000004,19.968250000000005,21.880875000000003,22.388563000000005,22.774021000000005,24.193072000000004,25.613953000000006,26.006700000000006,26.518469000000007,27.427241000000006,27.882027000000004,29.985983000000004,30.398913000000004,30.993133000000004,32.065585000000006,32.623479,33.319343,34.07587,34.537451000000004
27-2803720,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.669354,0.900595,1.019653,1.372221,2.036158,2.169324,2.369313,3.037256,3.725231,4.101403,4.880151000000001,5.177951,5.824858,6.046354,6.4661,6.835771,7.179793,7.408806,7.770294,8.151749,9.879614,10.483574,11.198693,11.818258,12.134121,12.481454000000001,12.726096000000002,13.254413000000001,13.502417000000001,14.189334,15.062596000000001,15.473251000000001,18.084929000000002,19.032169000000003,20.944794,21.452482000000003,21.837940000000003,23.256991000000003,24.677872000000004,25.070619000000004,25.582388000000005,26.491160000000004,26.945946000000003,29.049902000000003,29.462832000000002,30.057052000000002,31.129504,31.687398,32.383262,33.139789,33.60137
28-2803719,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23124099999999997,0.35029899999999997,0.7028669999999999,1.366804,1.4999699999999998,1.6999589999999998,2.367902,3.0558769999999997,3.4320489999999997,4.2107969999999995,4.508596999999999,5.155503999999999,5.376999999999999,5.796745999999999,6.166416999999999,6.510438999999999,6.739451999999999,7.10094,7.4823949999999995,9.21026,9.81422,10.529339,11.148904,11.464767,11.812100000000001,12.056742000000002,12.585059000000001,12.833063000000001,13.51998,14.393242,14.803897000000001,17.415575,18.362815,20.27544,20.783128,21.168586,22.587637,24.008518000000002,24.401265000000002,24.913034000000003,25.821806000000002,26.276592,28.380548,28.793478,29.387698,30.46015,31.018044,31.713908,32.470435,32.932016000000004
