순번_정류장ID,1-2807578,2-2803343,3-2803340,4-2803339,5-2803331,6-2803325,7-2803320,8-2803314,9-2803311,10-2803316,11-2803319,12-2803328,13-2803305,14-2803293,15-2803281,16-2803275,17-2803257,18-2803253,19-2803249,20-2803226,21-2803132,22-2803135,23-2803124,24-2803100,25-2803087,26-2802667,27-2802631,28-2802668,29-2802655,30-2803050,31-2800814,32-2800787,33-2800773,34-2800760,35-2800741,36-2800725,37-2800691,38-2800684,39-2800676,40-2800667,41-2800657,42-2800340,43-2800624,44-2800619,45-2806214,46-2806242,47-2806244,48-2801157,49-2801155,50-2801151,51-2801145,52-2801140,53-2801302,54-2801321,55-2801307,56-2801299,57-2801315,58-2801356,59-2801414,60-2801492,61-2801524,62-2801602,63-2801647,64-2806781,65-2801573,66-2801558,67-2801532,68-2801571,69-2801641,70-2801649,71-2801651,72-2804430,73-2804914
33-2800773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288401,0.574005,0.9645589999999999,1.2047619999999999,1.5176459999999998,1.857697,2.030228,2.318378,2.863627,3.143922,3.606657,4.20648,4.516098,5.311723000000001,5.7077860000000005,5.995095000000001,6.493666000000001,6.953766000000001,7.2733740000000004,7.5267610000000005,7.921613000000001,8.225947000000001,8.707141000000002,9.143001000000002,9.692358000000002,10.432574000000002,10.733148000000002,11.206646000000001,11.831888000000001,12.47634,12.862354,13.073201,13.521911999999999,13.748440999999998,14.347015999999998,14.765446999999998,15.122390999999999,15.418959,15.990889,16.173835999999998
34-2800760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28560399999999997,0.676158,0.9163610000000001,1.2292450000000001,1.5692960000000002,1.7418270000000002,2.029977,2.5752260000000002,2.8555210000000004,3.3182560000000003,3.9180790000000005,4.227697000000001,5.023322000000001,5.419385000000001,5.706694000000001,6.205265000000001,6.665365,6.984973,7.23836,7.633212,7.937546,8.41874,8.8546,9.403957,10.144173,10.444747,10.918244999999999,11.543486999999999,12.187938999999998,12.573952999999998,12.784799999999997,13.233510999999996,13.460039999999996,14.058614999999996,14.477045999999996,14.833989999999996,15.130557999999997,15.702487999999997,15.885434999999998
35-2800741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.390554,0.630757,0.943641,1.283692,1.456223,1.744373,2.289622,2.5699170000000002,3.032652,3.6324750000000003,3.9420930000000003,4.737718,5.133781,5.4210899999999995,5.919661,6.379760999999999,6.699368999999999,6.952755999999999,7.347607999999999,7.651941999999999,8.133135999999999,8.568995999999999,9.118352999999999,9.858569,10.159142999999998,10.632640999999998,11.257882999999998,11.902334999999997,12.288348999999997,12.499195999999996,12.947906999999995,13.174435999999995,13.773010999999995,14.191441999999995,14.548385999999995,14.844953999999996,15.416883999999996,15.599830999999996
36-2800725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24020300000000003,0.553087,0.893138,1.065669,1.353819,1.8990680000000002,2.1793630000000004,2.6420980000000003,3.2419210000000005,3.5515390000000004,4.347164,4.743227,5.030536,5.529107,5.9892069999999995,6.308814999999999,6.562201999999999,6.957053999999999,7.261387999999999,7.742582,8.178442,8.727799000000001,9.468015000000001,9.768589,10.242087,10.867329,11.511781,11.897794999999999,12.108641999999998,12.557352999999997,12.783881999999997,13.382456999999997,13.800887999999997,14.157831999999997,14.454399999999998,15.026329999999998,15.209276999999998
37-2800691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312884,0.652935,0.825466,1.113616,1.658865,1.93916,2.401895,3.0017180000000003,3.3113360000000003,4.106961,4.503024,4.790333,5.2889040000000005,5.749004,6.068612,6.321999,6.716851,7.021185,7.502379,7.938239,8.487596,9.227812,9.528386,10.001883999999999,10.627125999999999,11.271577999999998,11.657591999999998,11.868438999999997,12.317149999999996,12.543678999999996,13.142253999999996,13.560684999999996,13.917628999999996,14.214196999999997,14.786126999999997,14.969073999999997
38-2800684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34005100000000005,0.5125820000000001,0.8007320000000001,1.345981,1.626276,2.089011,2.688834,2.998452,3.7940769999999997,4.1901399999999995,4.477449,4.97602,5.43612,5.7557279999999995,6.0091149999999995,6.403967,6.708301,7.189495,7.625355,8.174712,8.914928,9.215501999999999,9.688999999999998,10.314241999999998,10.958693999999998,11.344707999999997,11.555554999999996,12.004265999999996,12.230794999999995,12.829369999999995,13.247800999999995,13.604744999999996,13.901312999999996,14.473242999999997,14.656189999999997
39-2800676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.172531,0.460681,1.00593,1.286225,1.74896,2.348783,2.658401,3.454026,3.8500889999999997,4.137397999999999,4.635968999999999,5.096068999999999,5.415676999999999,5.669063999999999,6.063915999999999,6.368249999999999,6.849443999999999,7.285303999999999,7.834660999999999,8.574876999999999,8.875450999999998,9.348948999999998,9.974190999999998,10.618642999999997,11.004656999999996,11.215503999999996,11.664214999999995,11.890743999999994,12.489318999999995,12.907749999999995,13.264693999999995,13.561261999999996,14.133191999999996,14.316138999999996
40-2800667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28815,0.833399,1.113694,1.576429,2.176252,2.48587,3.2814949999999996,3.6775579999999994,3.9648669999999995,4.463437999999999,4.923537999999999,5.2431459999999985,5.496532999999999,5.891384999999999,6.195718999999999,6.676912999999999,7.112772999999999,7.6621299999999986,8.402345999999998,8.702919999999997,9.176417999999996,9.801659999999996,10.446111999999996,10.832125999999995,11.042972999999995,11.491683999999994,11.718212999999993,12.316787999999994,12.735218999999994,13.092162999999994,13.388730999999995,13.960660999999995,14.143607999999995
41-2800657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.545249,0.825544,1.288279,1.888102,2.19772,2.9933449999999997,3.3894079999999995,3.6767169999999996,4.175287999999999,4.635387999999999,4.954995999999999,5.208382999999999,5.603234999999999,5.907568999999999,6.388762999999999,6.824622999999999,7.373979999999999,8.114195999999998,8.414769999999997,8.888267999999997,9.513509999999997,10.157961999999996,10.543975999999995,10.754822999999995,11.203533999999994,11.430062999999993,12.028637999999994,12.447068999999994,12.804012999999994,13.100580999999995,13.672510999999995,13.855457999999995
42-2800340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28029499999999996,0.7430300000000001,1.342853,1.652471,2.448096,2.844159,3.131468,3.630039,4.090139,4.409746999999999,4.6631339999999994,5.057986,5.3623199999999995,5.843514,6.279374,6.828730999999999,7.568947,7.869521,8.343019,8.968261,9.612713,9.998726999999999,10.209573999999998,10.658284999999998,10.884813999999997,11.483388999999997,11.901819999999997,12.258763999999998,12.555331999999998,13.127261999999998,13.310208999999999
43-2800624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46273500000000006,1.0625580000000001,1.372176,2.167801,2.5638639999999997,2.8511729999999997,3.349744,3.809844,4.129452,4.382839,4.777691,5.082025,5.563219,5.999079,6.548436,7.288652,7.589226,8.062724,8.687966,9.332417999999999,9.718431999999998,9.929278999999998,10.377989999999997,10.604518999999996,11.203093999999997,11.621524999999997,11.978468999999997,12.275036999999998,12.846966999999998,13.029913999999998
44-2800619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.599823,0.9094409999999999,1.705066,2.101129,2.388438,2.887009,3.347109,3.6667170000000002,3.9201040000000003,4.3149560000000005,4.61929,5.100484000000001,5.536344000000001,6.085701,6.8259170000000005,7.126491000000001,7.599989000000001,8.225231,8.869683,9.255697,9.466543999999999,9.915254999999998,10.141783999999998,10.740358999999998,11.158789999999998,11.515733999999998,11.812301999999999,12.384231999999999,12.567179
45-2806214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309618,1.105243,1.501306,1.788615,2.287186,2.7472860000000003,3.0668940000000005,3.3202810000000005,3.7151330000000007,4.019467000000001,4.500661000000001,4.936521000000001,5.4858780000000005,6.226094000000001,6.526668000000001,7.000166000000001,7.625408000000001,8.269860000000001,8.655874,8.866721,9.315432,9.541960999999999,10.140535999999999,10.558966999999999,10.915911,11.212479,11.784409,11.967356
46-2806242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.795625,1.191688,1.4789970000000001,1.9775680000000002,2.4376680000000004,2.7572760000000005,3.0106630000000005,3.4055150000000003,3.709849,4.1910430000000005,4.626903,5.17626,5.916476,6.21705,6.690548000000001,7.315790000000001,7.960242000000001,8.346256,8.557103,9.005813999999999,9.232342999999998,9.830917999999999,10.249348999999999,10.606292999999999,10.902861,11.474791,11.657738
47-2806244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396063,0.6833720000000001,1.181943,1.642043,1.9616509999999998,2.215038,2.60989,2.914224,3.395418,3.8312779999999997,4.380635,5.120851,5.421425,5.894923,6.520165,7.164617000000001,7.550631000000001,7.761478000000001,8.210189000000002,8.436718,9.035293000000001,9.453724000000001,9.810668000000001,10.107236000000002,10.679166000000002,10.862113000000003
48-2801157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28730900000000004,0.78588,1.24598,1.565588,1.818975,2.213827,2.518161,2.999355,3.435215,3.984572,4.724788,5.025362,5.4988600000000005,6.124102000000001,6.768554000000001,7.154568000000001,7.365415000000001,7.814126000000002,8.040655000000001,8.639230000000001,9.057661000000001,9.414605000000002,9.711173000000002,10.283103000000002,10.466050000000003
49-2801155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498571,0.958671,1.278279,1.531666,1.926518,2.230852,2.712046,3.147906,3.697263,4.437479,4.738053,5.211551,5.836793,6.481245,6.867259000000001,7.078106000000001,7.526817000000001,7.753346000000001,8.351921,8.770352,9.127296000000001,9.423864000000002,9.995794000000002,10.178741000000002
50-2801151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4601,0.7797080000000001,1.033095,1.427947,1.732281,2.213475,2.6493349999999998,3.198692,3.9389079999999996,4.239482,4.71298,5.338222,5.982674,6.368688000000001,6.579535000000001,7.028246000000001,7.254775000000001,7.853350000000002,8.271781000000002,8.628725000000003,8.925293000000003,9.497223000000004,9.680170000000004
51-2801145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.319608,0.5729949999999999,0.9678469999999999,1.2721809999999998,1.7533749999999997,2.1892349999999996,2.7385919999999997,3.478808,3.779382,4.25288,4.878122,5.5225740000000005,5.908588000000001,6.119435000000001,6.568146000000001,6.794675000000002,7.393250000000002,7.811681000000002,8.168625000000002,8.465193000000003,9.037123000000003,9.220070000000003
52-2801140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.253387,0.648239,0.952573,1.433767,1.869627,2.418984,3.1592000000000002,3.4597740000000003,3.9332720000000005,4.558514000000001,5.202966000000001,5.588980000000001,5.799827000000001,6.248538000000002,6.475067000000002,7.073642000000002,7.492073000000002,7.849017000000003,8.145585000000002,8.717515000000002,8.900462000000003
53-2801302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394852,0.699186,1.18038,1.61624,2.165597,2.905813,3.2063870000000003,3.6798850000000005,4.305127000000001,4.949579000000001,5.335593000000001,5.546440000000001,5.995151000000002,6.221680000000002,6.820255000000002,7.238686000000002,7.5956300000000025,7.892198000000002,8.464128000000002,8.647075000000003
54-2801321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304334,0.785528,1.2213880000000001,1.7707450000000002,2.510961,2.811535,3.2850330000000003,3.9102750000000004,4.554727000000001,4.940741000000001,5.151588000000001,5.6002990000000015,5.826828000000002,6.425403000000002,6.843834000000002,7.200778000000002,7.497346000000002,8.069276000000002,8.252223000000003
55-2801307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48119399999999996,0.917054,1.466411,2.206627,2.5072010000000002,2.9806990000000004,3.6059410000000005,4.250393000000001,4.636407000000001,4.847254000000001,5.295965000000002,5.522494000000002,6.121069000000002,6.539500000000002,6.8964440000000025,7.193012000000002,7.764942000000002,7.947889000000003
56-2801299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43586,0.985217,1.725433,2.026007,2.499505,3.124747,3.7691990000000004,4.155213000000001,4.366060000000001,4.814771000000001,5.0413000000000014,5.639875000000002,6.058306000000002,6.415250000000002,6.711818000000002,7.283748000000002,7.466695000000002
57-2801315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.549357,1.2895729999999999,1.5901469999999998,2.0636449999999997,2.688887,3.3333389999999996,3.7193529999999995,3.9301999999999992,4.3789109999999996,4.60544,5.204015,5.622446,5.97939,6.275958,6.847888,7.030835000000001
58-2801356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.740216,1.0407899999999999,1.5142879999999999,2.1395299999999997,2.783982,3.169996,3.3808429999999996,3.8295539999999995,4.056082999999999,4.6546579999999995,5.0730889999999995,5.430033,5.726601,6.298531,6.481478
59-2801414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30057399999999995,0.7740719999999999,1.399314,2.0437659999999997,2.4297799999999996,2.6406269999999994,3.0893379999999993,3.3158669999999995,3.9144419999999993,4.332872999999999,4.689817,4.986384999999999,5.5583149999999995,5.741262
60-2801492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.473498,1.0987399999999998,1.7431919999999999,2.129206,2.3400529999999997,2.7887639999999996,3.015293,3.6138679999999996,4.032299,4.3892430000000004,4.685811,5.257741,5.440688000000001
61-2801524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.625242,1.2696939999999999,1.6557079999999997,1.8665549999999997,2.315266,2.541795,3.14037,3.558801,3.915745,4.212313,4.784243,4.96719
62-2801602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.644452,1.030466,1.241313,1.6900240000000002,1.9165530000000002,2.5151280000000003,2.9335590000000002,3.290503,3.5870710000000003,4.159001,4.341948
63-2801647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38601399999999997,0.596861,1.045572,1.272101,1.870676,2.289107,2.646051,2.942619,3.514549,3.697496
64-2806781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21084699999999998,0.659558,0.886087,1.484662,1.903093,2.260037,2.5566050000000002,3.1285350000000003,3.3114820000000003
65-2801573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44871099999999997,0.67524,1.273815,1.692246,2.04919,2.345758,2.917688,3.100635
66-2801558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226529,0.825104,1.243535,1.600479,1.897047,2.4689769999999998,2.6519239999999997
67-2801532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.598575,1.017006,1.37395,1.670518,2.242448,2.425395
68-2801571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41843100000000005,0.775375,1.071943,1.6438730000000001,1.82682
69-2801641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356944,0.653512,1.2254420000000001,1.4083890000000001
70-2801649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296568,0.868498,1.051445
71-2801651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.57193,0.754877
72-2804430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.182947
73-2804914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
