순번_정류장ID,1-2800700,2-2800737,3-2800757,4-2800748,5-2800721,6-2805438,7-2801574,8-2801188,9-2801430,10-2801166,11-2801394,12-2801178,13-2801179,14-2801424,15-2801401,16-2801380,17-2803502,18-2807466,19-2803415,20-2805157,21-2805159,22-2805161,23-2805168,24-2805163,25-2805165,26-2803466,27-2803486,28-2803483
13-2801179,,,,,,,,,,,,,0,0.5666939999999999,1.3008899999999999,7.388485999999999,12.341505999999999,18.236244999999997,20.407472999999996,21.222223999999997,21.743854999999996,22.266383999999995,22.953663999999996,23.365117999999995,23.785870999999997,25.665004999999997,26.769674,28.675991999999997
14-2801424,,,,,,,,,,,,,,0,0.734196,6.821791999999999,11.774811999999999,17.669551,19.840778999999998,20.65553,21.177160999999998,21.699689999999997,22.386969999999998,22.798423999999997,23.219177,25.098311,26.20298,28.109298
15-2801401,,,,,,,,,,,,,,,0,6.087596,11.040616,16.935355,19.106583,19.921334,20.442965,20.965494,21.652774,22.064228,22.484981,24.364115,25.468784000000003,27.375102000000002
16-2801380,,,,,,,,,,,,,,,,0,4.9530199999999995,10.847759,13.018987,13.833737999999999,14.355368999999998,14.877897999999998,15.565177999999998,15.976631999999999,16.397385,18.276519,19.381188,21.287506
17-2803502,,,,,,,,,,,,,,,,,0,5.8947389999999995,8.065966999999999,8.880717999999998,9.402348999999997,9.924877999999998,10.612157999999997,11.023611999999996,11.444364999999996,13.323498999999996,14.428167999999996,16.334485999999995
18-2807466,,,,,,,,,,,,,,,,,,0,2.1712279999999997,2.9859789999999995,3.5076099999999997,4.030139,4.7174190000000005,5.1288730000000005,5.549626000000001,7.4287600000000005,8.533429,10.439747
19-2803415,,,,,,,,,,,,,,,,,,,0,0.814751,1.336382,1.858911,2.546191,2.957645,3.378398,5.257531999999999,6.362201,8.268519
20-2805157,,,,,,,,,,,,,,,,,,,,0,0.5216310000000001,1.0441600000000002,1.73144,2.142894,2.563647,4.442781,5.54745,7.453768
21-2805159,,,,,,,,,,,,,,,,,,,,,0,0.522529,1.209809,1.621263,2.042016,3.92115,5.025819,6.932137
22-2805161,,,,,,,,,,,,,,,,,,,,,,0,0.68728,1.0987339999999999,1.5194869999999998,3.398621,4.50329,6.4096079999999995
23-2805168,,,,,,,,,,,,,,,,,,,,,,,0,0.411454,0.8322069999999999,2.711341,3.8160100000000003,5.722328
24-2805163,,,,,,,,,,,,,,,,,,,,,,,,0,0.420753,2.299887,3.4045560000000004,5.310874
25-2805165,,,,,,,,,,,,,,,,,,,,,,,,,0,1.879134,2.983803,4.890121
26-2803466,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1046690000000001,3.010987
27-2803486,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.906318
28-2803483,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
