순번_정류장ID,1-2800090,2-2800089,3-2800086,4-2800083,5-2800082,6-2800084,7-2805852,8-2805850,9-2805848,10-2805846,11-2800061,12-2800096,13-2803806,14-2806862,15-2807442,16-2801891,17-2806772,18-2807111,19-2806524,20-2806523,21-2806522,22-2806521,23-2805659,24-2802207,25-2802211,26-2802214,27-2805534,28-2802203,29-2802199,30-2802198,31-2802192,32-2806511,33-2806503,34-2806507,35-2802175,36-2801848,37-2802825,38-2802870,39-2802906,40-2802953,41-2802616,42-2802968,43-2802992,44-2802986,45-2802987,46-2802627,47-2802626,48-2803006,49-2803002,50-2804818,51-2802956,52-2802984,53-2803578,54-2802646,55-2803032,56-2803031,57-2803025,58-2803023,59-2803016,60-2802995,61-2802957,62-2802946,63-2802943,64-2806403
42-2802968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28543,0.609511,0.99908,1.282699,1.690314,1.9759520000000002,2.388126,2.6756520000000004,3.1738480000000004,3.5686000000000004,3.9644290000000004,4.259074,4.524014,4.698698,4.792482000000001,5.017588000000001,5.247058000000001,5.517261000000001,5.6241400000000015,5.8210760000000015,6.828133000000001,7.529130000000001
43-2802992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324081,0.71365,0.997269,1.404884,1.690522,2.102696,2.390222,2.888418,3.28317,3.678999,3.973644,4.238584,4.413268,4.507052000000001,4.732158000000001,4.961628000000001,5.2318310000000015,5.338710000000002,5.535646000000002,6.542703000000001,7.243700000000001
44-2802986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389569,0.673188,1.080803,1.366441,1.778615,2.066141,2.564337,2.959089,3.354918,3.649563,3.9145030000000003,4.089187,4.182971,4.4080770000000005,4.6375470000000005,4.907750000000001,5.014629000000001,5.211565000000001,6.218622000000001,6.919619000000001
45-2802987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.283619,0.691234,0.976872,1.389046,1.676572,2.174768,2.56952,2.965349,3.259994,3.524934,3.699618,3.793402,4.018508,4.247978,4.518181,4.62506,4.821996,5.829053,6.53005
46-2802627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.407615,0.693253,1.105427,1.3929529999999999,1.891149,2.285901,2.68173,2.976375,3.241315,3.4159990000000002,3.509783,3.734889,3.964359,4.234562,4.3414410000000005,4.5383770000000005,5.545434,6.246431
47-2802626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285638,0.697812,0.985338,1.4835340000000001,1.8782860000000001,2.274115,2.56876,2.8337000000000003,3.0083840000000004,3.1021680000000003,3.327274,3.556744,3.826947,3.9338260000000003,4.130762000000001,5.137819,5.8388160000000005
48-2803006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.412174,0.6997,1.197896,1.592648,1.988477,2.283122,2.5480620000000003,2.7227460000000003,2.81653,3.041636,3.271106,3.541309,3.648188,3.845124,4.852181,5.553178
49-2803002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.287526,0.785722,1.180474,1.576303,1.870948,2.135888,2.310572,2.404356,2.6294619999999997,2.858932,3.1291349999999998,3.236014,3.43295,4.440007,5.141004
50-2804818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498196,0.8929480000000001,1.288777,1.583422,1.848362,2.023046,2.1168299999999998,2.3419359999999996,2.5714059999999996,2.8416089999999996,2.9484879999999998,3.1454239999999998,4.152481,4.853478
51-2802956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394752,0.790581,1.085226,1.350166,1.52485,1.6186340000000001,1.8437400000000002,2.07321,2.343413,2.450292,2.647228,3.654285,4.355282
52-2802984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395829,0.690474,0.955414,1.130098,1.2238820000000001,1.4489880000000002,1.6784580000000002,1.9486610000000002,2.05554,2.252476,3.2595330000000002,3.9605300000000003
53-2803578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.294645,0.559585,0.734269,0.8280529999999999,1.053159,1.282629,1.552832,1.659711,1.856647,2.863704,3.564701
54-2802646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26494,0.439624,0.533408,0.758514,0.987984,1.258187,1.365066,1.562002,2.5690589999999998,3.270056
55-2803032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17468399999999998,0.268468,0.49357399999999996,0.7230439999999999,0.993247,1.100126,1.297062,2.304119,3.005116
56-2803031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.093784,0.31889,0.54836,0.8185629999999999,0.9254419999999999,1.1223779999999999,2.129435,2.830432
57-2803025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.225106,0.454576,0.7247790000000001,0.831658,1.028594,2.0356509999999997,2.7366479999999997
58-2803023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22946999999999998,0.49967300000000003,0.606552,0.803488,1.8105449999999998,2.511542
59-2803016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270203,0.37708200000000003,0.574018,1.5810749999999998,2.282072
60-2802995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.106879,0.303815,1.3108719999999998,2.011869
61-2802957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.196936,1.2039929999999999,1.9049899999999997
62-2802946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0070569999999999,1.7080539999999997
63-2802943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.700997
64-2806403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
