순번_정류장ID,60-2801951,61-2801962,62-2801991,63-2802006,64-2802016,65-2802028,66-2802036,67-2802075,68-2802115,69-2801849,70-2802136,71-2802158,72-2802168,73-2802175,74-2801848,75-2802181,76-2802178,77-2802797,78-2802795,79-2802798,80-2802808,81-2806616,82-2802827,83-2803777,84-2802854,85-2802865,86-2802876,87-2802862,88-2802834,89-2802833,90-2802832,91-2802846,92-2802857,93-2802848,94-2802859,95-2802877,96-2802883,97-2802900,98-2802928,99-2802946,100-2802943,101-2803287,102-2803294,103-2803308,104-2803318,105-2803315,106-2803321,107-2803327,108-2803325,109-2803332,110-2803339,111-2807286
70-2802136,,,,,,,,,,,0,0.651833,0.9767699999999999,1.329491,1.594768,1.925235,2.334879,2.561026,2.75971,2.9063030000000003,3.096182,3.2540820000000004,3.4355560000000005,3.6740930000000005,3.9274290000000005,4.222987000000001,4.638256000000001,5.045145000000001,5.323176000000001,5.519643000000001,6.181991000000001,6.707855000000001,6.954715000000001,7.307397000000001,8.113406000000001,8.412612000000001,8.718529,8.983371,9.223876,9.455623000000001,9.652559,10.537073,11.134141,11.602343,12.081268999999999,12.860339,13.409032,13.707247,13.982286,14.517352,14.797464000000002,15.443892000000002
71-2802158,,,,,,,,,,,,0,0.324937,0.677658,0.942935,1.273402,1.6830459999999998,1.9091929999999997,2.107877,2.25447,2.444349,2.602249,2.783723,3.02226,3.275596,3.571154,3.986423,4.393312,4.671343,4.86781,5.530158,6.0560220000000005,6.302882,6.655564,7.461573,7.760778999999999,8.066696,8.331538,8.572043,8.803790000000001,9.000726,9.88524,10.482308,10.95051,11.429435999999999,12.208506,12.757199,13.055414,13.330453,13.865519,14.145631000000002,14.792059000000002
72-2802168,,,,,,,,,,,,,0,0.352721,0.617998,0.9484650000000001,1.358109,1.5842559999999999,1.78294,1.929533,2.119412,2.2773120000000002,2.4587860000000004,2.6973230000000004,2.9506590000000004,3.2462170000000006,3.6614860000000005,4.0683750000000005,4.346406000000001,4.542873000000001,5.205221000000001,5.731085000000001,5.977945000000001,6.330627000000001,7.136636000000001,7.435842000000001,7.741759000000001,8.006601000000002,8.247106000000002,8.478853000000003,8.675789000000002,9.560303000000001,10.157371000000001,10.625573000000001,11.104499,11.883569000000001,12.432262000000001,12.730477000000002,13.005516000000002,13.540582000000002,13.820694000000003,14.467122000000003
73-2802175,,,,,,,,,,,,,,0,0.265277,0.595744,1.005388,1.231535,1.4302190000000001,1.576812,1.766691,1.924591,2.106065,2.344602,2.597938,2.893496,3.3087649999999997,3.715654,3.9936849999999997,4.190151999999999,4.852499999999999,5.3783639999999995,5.625223999999999,5.977905999999999,6.783914999999999,7.0831209999999984,7.389037999999998,7.653879999999998,7.894384999999998,8.126131999999998,8.323068,9.207581999999999,9.804649999999999,10.272851999999999,10.751777999999998,11.530847999999999,12.079540999999999,12.377756,12.652795,13.187861,13.467973,14.114401
74-2801848,,,,,,,,,,,,,,,0,0.330467,0.740111,0.966258,1.164942,1.311535,1.5014139999999998,1.6593139999999997,1.8407879999999996,2.079325,2.332661,2.6282189999999996,3.0434879999999995,3.4503769999999996,3.7284079999999995,3.9248749999999997,4.587223,5.113087,5.359947,5.712629,6.518637999999999,6.817843999999999,7.123760999999999,7.388602999999999,7.629107999999999,7.860854999999999,8.057790999999998,8.942304999999998,9.539372999999998,10.007574999999997,10.486500999999997,11.265570999999998,11.814263999999998,12.112478999999999,12.387517999999998,12.922583999999999,13.202696,13.849124
75-2802181,,,,,,,,,,,,,,,,0,0.40964399999999995,0.635791,0.834475,0.9810679999999999,1.170947,1.328847,1.5103209999999998,1.7488579999999998,2.002194,2.297752,2.713021,3.11991,3.397941,3.594408,4.256756,4.7826200000000005,5.02948,5.382162,6.1881710000000005,6.487377,6.793294,7.058136,7.298641,7.530388,7.727324,8.611838,9.208906,9.677108,10.156034,10.935103999999999,11.483797,11.782012,12.057051,12.592117,12.872229,13.518657000000001
76-2802178,,,,,,,,,,,,,,,,,0,0.226147,0.42483099999999996,0.5714239999999999,0.761303,0.919203,1.100677,1.339214,1.59255,1.888108,2.303377,2.710266,2.9882969999999998,3.184764,3.847112,4.372976,4.619836,4.972518,5.778527,6.077733,6.38365,6.648492,6.888997,7.120744,7.31768,8.202194,8.799262,9.267464,9.74639,10.525459999999999,11.074152999999999,11.372368,11.647407,12.182473,12.462585,13.109013000000001
77-2802797,,,,,,,,,,,,,,,,,,0,0.198684,0.345277,0.535156,0.693056,0.87453,1.113067,1.366403,1.661961,2.07723,2.484119,2.76215,2.9586170000000003,3.620965,4.146829,4.393689,4.746371,5.552379999999999,5.851585999999999,6.157502999999999,6.422344999999999,6.662849999999999,6.894596999999999,7.091532999999999,7.976046999999999,8.573115,9.041317,9.520242999999999,10.299312999999998,10.848005999999998,11.146220999999999,11.421259999999998,11.956325999999999,12.236438,12.882866
78-2802795,,,,,,,,,,,,,,,,,,,0,0.146593,0.336472,0.49437200000000003,0.6758460000000001,0.9143830000000001,1.167719,1.463277,1.8785459999999998,2.2854349999999997,2.5634659999999996,2.7599329999999997,3.422281,3.948145,4.195005,4.547687,5.353695999999999,5.652901999999999,5.958818999999999,6.223660999999999,6.464165999999999,6.695912999999999,6.892848999999999,7.777362999999999,8.374431,8.842633,9.321558999999999,10.100628999999998,10.649321999999998,10.947536999999999,11.222575999999998,11.757641999999999,12.037754,12.684182
79-2802798,,,,,,,,,,,,,,,,,,,,0,0.189879,0.347779,0.529253,0.76779,1.021126,1.316684,1.7319529999999999,2.138842,2.416873,2.61334,3.2756879999999997,3.8015519999999996,4.048412,4.401094,5.207103,5.506309,5.812226,6.077068,6.317572999999999,6.54932,6.746256,7.63077,8.227838,8.69604,9.174966,9.954035999999999,10.502728999999999,10.800944,11.075982999999999,11.611049,11.891161,12.537589
80-2802808,,,,,,,,,,,,,,,,,,,,,0,0.1579,0.339374,0.5779110000000001,0.8312470000000001,1.126805,1.542074,1.948963,2.226994,2.423461,3.0858090000000002,3.611673,3.858533,4.211215,5.017224000000001,5.31643,5.622347,5.887189,6.127694,6.359441,6.556377,7.440891000000001,8.037959,8.506161,8.985087,9.764157,10.312850000000001,10.611065000000002,10.886104000000001,11.421170000000002,11.701282000000003,12.347710000000003
81-2806616,,,,,,,,,,,,,,,,,,,,,,0,0.181474,0.420011,0.673347,0.968905,1.384174,1.791063,2.069094,2.2655610000000004,2.9279090000000005,3.4537730000000004,3.7006330000000003,4.0533150000000004,4.859324000000001,5.158530000000001,5.464447000000001,5.7292890000000005,5.969794,6.201541000000001,6.398477000000001,7.282991000000001,7.880059000000001,8.348261,8.827187,9.606257,10.15495,10.453165,10.728204,11.26327,11.543382000000001,12.189810000000001
82-2802827,,,,,,,,,,,,,,,,,,,,,,,0,0.238537,0.491873,0.787431,1.2026999999999999,1.609589,1.8876199999999999,2.084087,2.746435,3.272299,3.5191589999999997,3.871841,4.677849999999999,4.977055999999999,5.282972999999999,5.547814999999999,5.788319999999999,6.020066999999999,6.217002999999999,7.101516999999999,7.698585,8.166787,8.645712999999999,9.424782999999998,9.973475999999998,10.271690999999999,10.546729999999998,11.081795999999999,11.361908,12.008336
83-2803777,,,,,,,,,,,,,,,,,,,,,,,,0,0.253336,0.548894,0.9641629999999999,1.371052,1.6490829999999999,1.8455499999999998,2.507898,3.033762,3.2806219999999997,3.633304,4.439313,4.738519,5.044436,5.309278,5.549783,5.78153,5.978466,6.86298,7.4600480000000005,7.92825,8.407176,9.186246,9.734939,10.033154000000001,10.308193000000001,10.843259000000002,11.123371000000002,11.769799000000003
84-2802854,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295558,0.7108269999999999,1.117716,1.3957469999999998,1.5922139999999998,2.254562,2.780426,3.0272859999999997,3.379968,4.185976999999999,4.485182999999999,4.791099999999999,5.055941999999999,5.296446999999999,5.528193999999999,5.725129999999999,6.609643999999999,7.206712,7.674913999999999,8.153839999999999,8.93291,9.481603,9.779818,10.054857,10.589923,10.870035000000001,11.516463000000002
85-2802865,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41526899999999994,0.8221579999999999,1.1001889999999999,1.2966559999999998,1.9590039999999997,2.4848679999999996,2.7317279999999995,3.0844099999999997,3.8904189999999996,4.1896249999999995,4.4955419999999995,4.760383999999999,5.000888999999999,5.232635999999999,5.429571999999999,6.314086,6.911154,7.379356,7.858282,8.637352,9.186045,9.48426,9.759299,10.294365,10.574477000000002,11.220905000000002
86-2802876,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.406889,0.68492,0.8813869999999999,1.5437349999999999,2.0695989999999997,2.3164589999999996,2.6691409999999998,3.4751499999999997,3.7743559999999996,4.080273,4.345115,4.58562,4.817367,5.014303,5.898817,6.495885,6.964087,7.4430130000000005,8.222083000000001,8.770776000000001,9.068991000000002,9.344030000000002,9.879096000000002,10.159208000000003,10.805636000000003
87-2802862,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278031,0.474498,1.1368459999999998,1.6627099999999997,1.9095699999999998,2.2622519999999997,3.0682609999999997,3.3674669999999995,3.6733839999999995,3.9382259999999993,4.178730999999999,4.4104779999999995,4.6074139999999995,5.491928,6.088996,6.557198,7.036124,7.815194,8.363887,8.662102,8.937141,9.472207000000001,9.752319000000002,10.398747000000002
88-2802834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.196467,0.8588149999999999,1.3846789999999998,1.6315389999999999,1.9842209999999998,2.7902299999999998,3.0894359999999996,3.3953529999999996,3.660195,3.9007,4.132447,4.329383,5.213897,5.810965,6.279167,6.758093000000001,7.5371630000000005,8.085856,8.384071,8.65911,9.194176,9.474288000000001,10.120716000000002
89-2802833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6623479999999999,1.188212,1.4350720000000001,1.787754,2.593763,2.892969,3.198886,3.4637279999999997,3.704233,3.93598,4.132916,5.01743,5.614498,6.0827,6.561626,7.340696,7.889389,8.187604,8.462643,8.997709,9.277821000000001,9.924249000000001
90-2802832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.525864,0.772724,1.125406,1.9314149999999999,2.2306209999999997,2.5365379999999997,2.80138,3.041885,3.273632,3.470568,4.355082,4.9521500000000005,5.420352,5.899278000000001,6.678348000000001,7.227041000000001,7.525256000000001,7.800295,8.335361,8.615473000000001,9.261901000000002
91-2802846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24686,0.599542,1.405551,1.7047569999999999,2.010674,2.2755159999999997,2.516021,2.7477679999999998,2.9447039999999998,3.8292179999999996,4.426285999999999,4.894487999999999,5.3734139999999995,6.152483999999999,6.7011769999999995,6.999391999999999,7.274430999999999,7.809496999999999,8.089609,8.736037
92-2802857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352682,1.158691,1.457897,1.763814,2.028656,2.269161,2.500908,2.697844,3.5823579999999997,4.179425999999999,4.647627999999999,5.126554,5.9056239999999995,6.454317,6.7525319999999995,7.027570999999999,7.562636999999999,7.842748999999999,8.489176999999998
93-2802848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.806009,1.1052149999999998,1.4111319999999998,1.6759739999999999,1.9164789999999998,2.1482259999999997,2.3451619999999997,3.2296759999999995,3.8267439999999997,4.2949459999999995,4.773872,5.552942,6.101635,6.39985,6.674888999999999,7.209954999999999,7.490066999999999,8.136494999999998
94-2802859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29920599999999997,0.605123,0.869965,1.11047,1.342217,1.539153,2.423667,3.020735,3.4889370000000004,3.9678630000000004,4.746933,5.295626,5.593841,5.86888,6.4039459999999995,6.684057999999999,7.330486
95-2802877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.305917,0.570759,0.811264,1.043011,1.239947,2.1244609999999997,2.721529,3.189731,3.668657,4.447727,4.9964200000000005,5.294635,5.569674,6.10474,6.3848519999999995,7.03128
96-2802883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264842,0.505347,0.7370939999999999,0.9340299999999999,1.8185439999999997,2.415612,2.883814,3.36274,4.1418099999999995,4.690503,4.9887179999999995,5.263756999999999,5.798822999999999,6.078934999999999,6.725362999999999
97-2802900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24050500000000002,0.472252,0.669188,1.553702,2.15077,2.6189720000000003,3.0978980000000003,3.876968,4.425661,4.723876,4.998914999999999,5.533980999999999,5.814092999999999,6.460520999999999
98-2802928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23174699999999998,0.428683,1.313197,1.9102649999999999,2.378467,2.857393,3.636463,4.185156,4.483371,4.75841,5.293475999999999,5.573587999999999,6.220015999999999
99-2802946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.196936,1.0814499999999998,1.678518,2.14672,2.625646,3.404716,3.953409,4.2516240000000005,4.526663,5.061729,5.341841,5.988269
100-2802943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8845139999999999,1.481582,1.949784,2.42871,3.20778,3.756473,4.0546880000000005,4.329727,4.864793,5.144905,5.791333
101-2803287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.597068,1.0652700000000002,1.5441960000000001,2.3232660000000003,2.8719590000000004,3.1701740000000003,3.4452130000000003,3.9802790000000003,4.260391,4.9068190000000005
102-2803294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46820200000000006,0.9471280000000001,1.7261980000000001,2.274891,2.573106,2.848145,3.383211,3.663323,4.309751
103-2803308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.478926,1.257996,1.806689,2.104904,2.379943,2.915009,3.195121,3.8415489999999997
104-2803318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7790699999999999,1.327763,1.625978,1.901017,2.436083,2.716195,3.362623
105-2803315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.548693,0.846908,1.121947,1.657013,1.937125,2.583553
106-2803321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298215,0.5732539999999999,1.10832,1.3884319999999999,2.03486
107-2803327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275039,0.8101049999999999,1.0902169999999998,1.7366449999999998
108-2803325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5350659999999999,0.815178,1.461606
109-2803332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28011199999999997,0.9265399999999999
110-2803339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.646428
111-2807286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
