순번_정류장ID,1-2804988,2-2804989,3-2801261,4-2801267,5-2801193,6-2801278,7-2801295,8-2801309,9-2801329,10-2801343,11-2801171,12-2801366,13-2801380,14-2801199,15-2801410,16-2801427,17-2801443,18-2801473,19-2801486,20-2801519,21-2801571,22-2801641,23-2801664,24-2801678,25-2801183,26-2801685,27-2805307,28-2801700,29-2801706,30-2801713,31-2801720,32-2801737,33-2801748,34-2801751,35-2801746,36-2801725,37-2801708,38-2801694,39-2801196,40-2801657,41-2801618,42-2801596,43-2801188,44-2801469,45-2801430,46-2801376,47-2801364,48-2801352,49-2807081,50-2801326,51-2801319,52-2801291,53-2801272,54-2801263,55-2801257,56-2801255,57-2801250,58-2801248,59-2801246,60-2801245,61-2801244,62-2805070,1-2805045,2-2805996,3-2803524,4-2803525,5-2803769,6-2804876,7-2803770,8-2803820,9-2806041,10-2805551,11-2806624,12-2805009,13-2805006,14-2806093,15-2806094,16-2805553,17-2806833,18-2805205,19-2805308,20-2805204,21-2802589,22-2802362,23-2802595,24-2802598,25-2805538,26-2802587,27-2802580,28-2802572,29-2802561,30-2802550,31-2802540,32-2802363,33-2802488,34-2802481,35-2802475,36-2805714,37-2806693,38-2802468,39-2802433,40-2802425,41-2802432,42-2802437,43-2802441,44-2802941,45-2802901,46-2802885,47-2802851,48-2802823,49-2802783,50-2802757,51-2802733,52-2802706,53-2807110,54-2802628
28-2801700,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.185367,0.393713,0.746563,1.195446,1.4545,1.7967769999999998,2.3220799999999997,2.5716949999999996,2.8153539999999997,3.2031849999999995,3.5913059999999994,3.8020569999999996,4.007324,4.378264,4.815232999999999,5.189975999999999,5.712157999999999,5.9746299999999986,6.350373999999999,6.678217999999998,7.1571159999999985,7.373358999999999,7.851066999999999,8.189646999999999,8.350408999999999,8.579685,8.8902,9.202744000000001,9.476851000000002,9.577520000000002,9.710212000000002,9.972253000000002,10.198649000000001,10.425264000000002,10.803819000000003,11.076327000000003,11.361861000000003,11.967524000000003,12.521860000000002,13.028261000000002,13.340578000000002,13.580534000000002,13.788781000000002,14.160822000000001,14.543210000000002,14.851373000000002,15.528004000000003,15.725518000000003,15.902234000000004,15.992915000000004,16.091371000000002,16.506683000000002,16.840906000000004,17.228186000000004,17.581824000000005,17.867617000000003,18.104481000000003,18.451595000000005,19.830861000000006,20.332915000000007,20.79504800000001,21.12292900000001,21.32186300000001,21.62404200000001,21.93723400000001,22.35451300000001,22.47005400000001,22.94817600000001,23.16007000000001,23.24783600000001,23.40954300000001,23.72474700000001,24.058133000000012,24.502522000000013,24.803144000000014,25.215368000000012,27.074696000000014,27.399859000000014,27.571511000000015,27.863564000000014,28.045962000000014,28.469983000000013,28.945302000000012,29.183601000000014,29.606197000000012,29.711803000000014,29.865335000000012,30.01439900000001
29-2801706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.208346,0.561196,1.010079,1.269133,1.61141,2.136713,2.386328,2.629987,3.0178179999999997,3.4059389999999996,3.6166899999999997,3.821957,4.192896999999999,4.629866,5.004608999999999,5.526790999999999,5.789262999999999,6.165006999999999,6.492850999999999,6.971748999999999,7.1879919999999995,7.665699999999999,8.00428,8.165042,8.394318,8.704833,9.017377000000002,9.291484000000002,9.392153000000002,9.524845000000003,9.786886000000003,10.013282000000002,10.239897000000003,10.618452000000003,10.890960000000003,11.176494000000003,11.782157000000003,12.336493000000003,12.842894000000003,13.155211000000003,13.395167000000002,13.603414000000003,13.975455000000002,14.357843000000003,14.666006000000003,15.342637000000003,15.540151000000003,15.716867000000004,15.807548000000004,15.906004000000005,16.321316000000003,16.655539000000005,17.042819000000005,17.396457000000005,17.682250000000003,17.919114000000004,18.266228000000005,19.645494000000006,20.147548000000008,20.60968100000001,20.93756200000001,21.13649600000001,21.43867500000001,21.75186700000001,22.169146000000012,22.284687000000012,22.76280900000001,22.974703000000012,23.06246900000001,23.22417600000001,23.539380000000012,23.872766000000013,24.317155000000014,24.617777000000014,25.030001000000013,26.889329000000014,27.214492000000014,27.386144000000016,27.678197000000015,27.860595000000014,28.284616000000014,28.759935000000013,28.998234000000014,29.420830000000013,29.526436000000015,29.679968000000013,29.829032000000012
30-2801713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35285,0.801733,1.060787,1.4030639999999999,1.9283669999999997,2.1779819999999996,2.4216409999999997,2.8094719999999995,3.1975929999999995,3.4083439999999996,3.6136109999999997,3.9845509999999997,4.421519999999999,4.796262999999999,5.318444999999999,5.580916999999999,5.956660999999999,6.2845049999999985,6.7634029999999985,6.979645999999999,7.457353999999999,7.795933999999999,7.956695999999999,8.185972,8.496487,8.809031000000001,9.083138000000002,9.183807000000002,9.316499000000002,9.578540000000002,9.804936000000001,10.031551000000002,10.410106000000003,10.682614000000003,10.968148000000003,11.573811000000003,12.128147000000002,12.634548000000002,12.946865000000003,13.186821000000002,13.395068000000002,13.767109000000001,14.149497000000002,14.457660000000002,15.134291000000003,15.331805000000003,15.508521000000004,15.599202000000004,15.697658000000004,16.112970000000004,16.447193000000006,16.834473000000006,17.188111000000006,17.473904000000005,17.710768000000005,18.057882000000006,19.437148000000008,19.93920200000001,20.40133500000001,20.72921600000001,20.928150000000013,21.23032900000001,21.543521000000013,21.960800000000013,22.076341000000014,22.554463000000013,22.766357000000013,22.854123000000012,23.015830000000012,23.331034000000013,23.664420000000014,24.108809000000015,24.409431000000016,24.821655000000014,26.680983000000015,27.006146000000015,27.177798000000017,27.469851000000016,27.652249000000015,28.076270000000015,28.551589000000014,28.789888000000015,29.212484000000014,29.318090000000016,29.471622000000014,29.620686000000013
31-2801720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.448883,0.707937,1.050214,1.575517,1.825132,2.068791,2.456622,2.844743,3.055494,3.260761,3.631701,4.06867,4.443413,4.9655949999999995,5.228066999999999,5.603810999999999,5.931654999999999,6.410552999999999,6.626796,7.1045039999999995,7.443084,7.603846,7.8331219999999995,8.143637,8.456181,8.730288000000002,8.830957000000001,8.963649000000002,9.225690000000002,9.452086000000001,9.678701000000002,10.057256000000002,10.329764000000003,10.615298000000003,11.220961000000003,11.775297000000002,12.281698000000002,12.594015000000002,12.833971000000002,13.042218000000002,13.414259000000001,13.796647000000002,14.104810000000002,14.781441000000003,14.978955000000003,15.155671000000003,15.246352000000003,15.344808000000004,15.760120000000004,16.094343000000006,16.481623000000006,16.835261000000006,17.121054000000008,17.35791800000001,17.70503200000001,19.08429800000001,19.586352000000012,20.048485000000014,20.376366000000015,20.575300000000016,20.877479000000015,21.190671000000016,21.607950000000017,21.723491000000017,22.201613000000016,22.413507000000017,22.501273000000015,22.662980000000015,22.978184000000017,23.311570000000017,23.75595900000002,24.05658100000002,24.468805000000017,26.32813300000002,26.65329600000002,26.82494800000002,27.11700100000002,27.29939900000002,27.72342000000002,28.198739000000018,28.43703800000002,28.859634000000018,28.96524000000002,29.118772000000018,29.267836000000017
32-2801737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.259054,0.6013310000000001,1.1266340000000001,1.376249,1.6199080000000001,2.007739,2.39586,2.606611,2.811878,3.182818,3.619787,3.99453,4.516712,4.779184,5.154928,5.482772,5.96167,6.177913,6.655621,6.994201,7.154963,7.384239000000001,7.6947540000000005,8.007298,8.281405000000001,8.382074000000001,8.514766000000002,8.776807000000002,9.003203000000001,9.229818000000002,9.608373000000002,9.880881000000002,10.166415000000002,10.772078000000002,11.326414000000002,11.832815000000002,12.145132000000002,12.385088000000001,12.593335000000002,12.965376000000001,13.347764000000002,13.655927000000002,14.332558000000002,14.530072000000002,14.706788000000003,14.797469000000003,14.895925000000004,15.311237000000004,15.645460000000003,16.032740000000004,16.386378000000004,16.672171000000006,16.909035000000006,17.256149000000008,18.63541500000001,19.13746900000001,19.59960200000001,19.927483000000013,20.126417000000014,20.428596000000013,20.741788000000014,21.159067000000015,21.274608000000015,21.752730000000014,21.964624000000015,22.052390000000013,22.214097000000013,22.529301000000014,22.862687000000015,23.307076000000016,23.607698000000017,24.019922000000015,25.879250000000017,26.204413000000017,26.37606500000002,26.668118000000018,26.850516000000017,27.274537000000016,27.749856000000015,27.988155000000017,28.410751000000015,28.516357000000017,28.669889000000015,28.818953000000015
33-2801748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342277,0.86758,1.117195,1.360854,1.748685,2.136806,2.347557,2.552824,2.9237640000000003,3.360733,3.7354760000000002,4.257658,4.52013,4.895874,5.223718,5.702616,5.918859,6.396567,6.735147,6.8959090000000005,7.125185,7.4357,7.748244,8.022351,8.12302,8.255712,8.517753,8.744149,8.970764,9.349319000000001,9.621827000000001,9.907361000000002,10.513024000000001,11.06736,11.573761000000001,11.886078000000001,12.126034,12.334281,12.706322,13.08871,13.396873000000001,14.073504000000002,14.271018000000002,14.447734000000002,14.538415000000002,14.636871000000003,15.052183000000003,15.386406000000003,15.773686000000003,16.127324,16.413117,16.649981,16.997095,18.376361000000003,18.878415000000004,19.340548000000005,19.668429000000007,19.867363000000008,20.169542000000007,20.482734000000008,20.90001300000001,21.01555400000001,21.493676000000008,21.70557000000001,21.793336000000007,21.955043000000007,22.27024700000001,22.60363300000001,23.04802200000001,23.34864400000001,23.76086800000001,25.62019600000001,25.94535900000001,26.117011000000012,26.40906400000001,26.59146200000001,27.01548300000001,27.49080200000001,27.72910100000001,28.15169700000001,28.25730300000001,28.41083500000001,28.55989900000001
34-2801751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.525303,0.774918,1.018577,1.406408,1.794529,2.00528,2.210547,2.581487,3.018456,3.393199,3.915381,4.177853,4.553597,4.881441,5.360339,5.576582,6.05429,6.39287,6.553632,6.782908000000001,7.0934230000000005,7.405967,7.680074,7.780743,7.913435,8.175476,8.401872,8.628487,9.007042,9.27955,9.565084,10.170747,10.725083,11.231484,11.543801,11.783757,11.992004,12.364044999999999,12.746433,13.054596,13.731227,13.928741,14.105457000000001,14.196138000000001,14.294594000000002,14.709906000000002,15.044129000000002,15.431409000000002,15.785047000000002,16.070840000000004,16.307704000000005,16.654818000000006,18.034084000000007,18.536138000000008,18.99827100000001,19.32615200000001,19.525086000000012,19.82726500000001,20.140457000000012,20.557736000000013,20.673277000000013,21.151399000000012,21.363293000000013,21.45105900000001,21.61276600000001,21.927970000000013,22.261356000000013,22.705745000000014,23.006367000000015,23.418591000000013,25.277919000000015,25.603082000000015,25.774734000000016,26.066787000000016,26.249185000000015,26.673206000000015,27.148525000000014,27.386824000000015,27.809420000000014,27.915026000000015,28.068558000000014,28.217622000000013
35-2801746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249615,0.493274,0.881105,1.269226,1.4799769999999999,1.685244,2.056184,2.493153,2.867896,3.390078,3.6525499999999997,4.028294,4.356138,4.835036,5.051279,5.528987,5.867567,6.028329,6.257605,6.5681199999999995,6.8806639999999994,7.154770999999999,7.255439999999999,7.388131999999999,7.650172999999999,7.876568999999999,8.103183999999999,8.481739,8.754247,9.039781,9.645444,10.199779999999999,10.706180999999999,11.018498,11.258453999999999,11.466700999999999,11.838741999999998,12.221129999999999,12.529293,13.205924,13.403438,13.580154,13.670835,13.769291,14.184603000000001,14.518826,14.906106000000001,15.259744000000001,15.545537000000001,15.782401000000002,16.129515,17.508781000000003,18.010835000000004,18.472968000000005,18.800849000000007,18.999783000000008,19.301962000000007,19.615154000000008,20.032433000000008,20.14797400000001,20.626096000000008,20.83799000000001,20.925756000000007,21.087463000000007,21.402667000000008,21.73605300000001,22.18044200000001,22.48106400000001,22.89328800000001,24.75261600000001,25.07777900000001,25.249431000000012,25.54148400000001,25.72388200000001,26.14790300000001,26.62322200000001,26.86152100000001,27.28411700000001,27.38972300000001,27.54325500000001,27.69231900000001
36-2801725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24365900000000001,0.63149,1.019611,1.230362,1.435629,1.806569,2.243538,2.618281,3.140463,3.402935,3.778679,4.106523,4.585421,4.801664000000001,5.279372,5.617952000000001,5.778714000000001,6.007990000000001,6.318505000000001,6.631049000000001,6.905156000000001,7.005825000000001,7.138517,7.400558,7.6269540000000005,7.853569,8.232124,8.504632,8.790166000000001,9.395829,9.950165,10.456566,10.768883,11.008839,11.217086,11.589127,11.971515,12.279678,12.956309000000001,13.153823000000001,13.330539000000002,13.421220000000002,13.519676000000002,13.934988000000002,14.269211000000002,14.656491000000003,15.010129000000003,15.295922000000003,15.532786000000003,15.879900000000003,17.259166000000004,17.761220000000005,18.223353000000007,18.551234000000008,18.75016800000001,19.052347000000008,19.36553900000001,19.78281800000001,19.89835900000001,20.37648100000001,20.58837500000001,20.67614100000001,20.837848000000008,21.15305200000001,21.48643800000001,21.93082700000001,22.231449000000012,22.64367300000001,24.503001000000012,24.82816400000001,24.999816000000013,25.291869000000013,25.47426700000001,25.89828800000001,26.37360700000001,26.611906000000012,27.03450200000001,27.140108000000012,27.29364000000001,27.44270400000001
37-2801708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.387831,0.775952,0.986703,1.19197,1.56291,1.999879,2.374622,2.896804,3.1592759999999998,3.53502,3.862864,4.341762,4.5580050000000005,5.035713,5.374293000000001,5.535055000000001,5.764331,6.074846,6.38739,6.661497,6.762166,6.894857999999999,7.156898999999999,7.3832949999999995,7.609909999999999,7.988465,8.260973,8.546507,9.15217,9.706506,10.212907,10.525224,10.765179999999999,10.973427,11.345467999999999,11.727856,12.036019,12.71265,12.910164,13.08688,13.177561,13.276017000000001,13.691329000000001,14.025552000000001,14.412832000000002,14.766470000000002,15.052263000000002,15.289127000000002,15.636241000000002,17.015507000000003,17.517561000000004,17.979694000000006,18.307575000000007,18.50650900000001,18.808688000000007,19.121880000000008,19.53915900000001,19.65470000000001,20.132822000000008,20.34471600000001,20.432482000000007,20.594189000000007,20.90939300000001,21.24277900000001,21.68716800000001,21.98779000000001,22.40001400000001,24.25934200000001,24.58450500000001,24.756157000000012,25.04821000000001,25.23060800000001,25.65462900000001,26.12994800000001,26.36824700000001,26.79084300000001,26.89644900000001,27.04998100000001,27.19904500000001
38-2801694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.388121,0.5988720000000001,0.804139,1.175079,1.612048,1.986791,2.508973,2.771445,3.147189,3.475033,3.953931,4.170174,4.647882,4.986462,5.1472240000000005,5.3765,5.687015,5.999559,6.2736659999999995,6.374334999999999,6.507026999999999,6.769067999999999,6.995463999999999,7.222078999999999,7.6006339999999994,7.873142,8.158676,8.764339,9.318674999999999,9.825076,10.137393,10.377348999999999,10.585595999999999,10.957636999999998,11.340024999999999,11.648188,12.324819,12.522333,12.699049,12.78973,12.888186000000001,13.303498000000001,13.637721,14.025001000000001,14.378639000000002,14.664432000000001,14.901296000000002,15.248410000000002,16.627676,17.129730000000002,17.591863000000004,17.919744000000005,18.118678000000006,18.420857000000005,18.734049000000006,19.151328000000007,19.266869000000007,19.744991000000006,19.956885000000007,20.044651000000005,20.206358000000005,20.521562000000007,20.854948000000007,21.29933700000001,21.59995900000001,22.012183000000007,23.87151100000001,24.19667400000001,24.36832600000001,24.66037900000001,24.84277700000001,25.26679800000001,25.742117000000007,25.98041600000001,26.403012000000007,26.50861800000001,26.662150000000008,26.811214000000007
39-2801196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21075100000000002,0.416018,0.786958,1.223927,1.59867,2.120852,2.383324,2.759068,3.086912,3.56581,3.782053,4.259761,4.5983410000000005,4.7591030000000005,4.988379,5.298894,5.611438,5.885545,5.9862139999999995,6.118905999999999,6.380946999999999,6.607342999999999,6.833957999999999,7.2125129999999995,7.485021,7.770555,8.376218,8.930553999999999,9.436955,9.749272,9.989227999999999,10.197474999999999,10.569515999999998,10.951903999999999,11.260067,11.936698,12.134212,12.310928,12.401609,12.500065000000001,12.915377000000001,13.249600000000001,13.636880000000001,13.990518000000002,14.276311000000002,14.513175000000002,14.860289000000002,16.239555000000003,16.741609000000004,17.203742000000005,17.531623000000007,17.730557000000008,18.032736000000007,18.345928000000008,18.76320700000001,18.87874800000001,19.356870000000008,19.56876400000001,19.656530000000007,19.818237000000007,20.13344100000001,20.46682700000001,20.91121600000001,21.21183800000001,21.62406200000001,23.48339000000001,23.80855300000001,23.980205000000012,24.27225800000001,24.45465600000001,24.87867700000001,25.35399600000001,25.59229500000001,26.01489100000001,26.12049700000001,26.27402900000001,26.42309300000001
40-2801657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.205267,0.576207,1.013176,1.3879190000000001,1.910101,2.172573,2.548317,2.8761609999999997,3.355059,3.5713019999999998,4.04901,4.38759,4.548352,4.777628,5.088143,5.400687,5.6747939999999994,5.775462999999999,5.908154999999999,6.170195999999999,6.396591999999999,6.623206999999999,7.001761999999999,7.27427,7.559804,8.165467,8.719802999999999,9.226204,9.538521,9.778476999999999,9.986723999999999,10.358764999999998,10.741152999999999,11.049316,11.725947,11.923461,12.100177,12.190858,12.289314000000001,12.704626000000001,13.038849,13.426129000000001,13.779767000000001,14.065560000000001,14.302424000000002,14.649538000000002,16.028804,16.530858000000002,16.992991000000004,17.320872000000005,17.519806000000006,17.821985000000005,18.135177000000006,18.552456000000006,18.667997000000007,19.146119000000006,19.358013000000007,19.445779000000005,19.607486000000005,19.922690000000006,20.256076000000007,20.70046500000001,21.00108700000001,21.413311000000007,23.27263900000001,23.59780200000001,23.76945400000001,24.06150700000001,24.24390500000001,24.66792600000001,25.143245000000007,25.38154400000001,25.804140000000007,25.90974600000001,26.063278000000007,26.212342000000007
41-2801618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37094,0.807909,1.182652,1.704834,1.967306,2.34305,2.6708939999999997,3.1497919999999997,3.3660349999999997,3.8437429999999995,4.182322999999999,4.343084999999999,4.572360999999999,4.882875999999999,5.195419999999999,5.4695269999999985,5.570195999999998,5.702887999999998,5.964928999999998,6.191324999999998,6.417939999999998,6.796494999999998,7.069002999999999,7.354536999999999,7.960199999999999,8.514535999999998,9.020936999999998,9.333253999999998,9.573209999999998,9.781456999999998,10.153497999999997,10.535885999999998,10.844048999999998,11.520679999999999,11.718193999999999,11.89491,11.985591,12.084047,12.499359,12.833582,13.220862,13.5745,13.860293,14.097157000000001,14.444271,15.823537,16.325591,16.787724,17.115605000000002,17.314539000000003,17.616718000000002,17.929910000000003,18.347189000000004,18.462730000000004,18.940852000000003,19.152746000000004,19.240512000000003,19.402219000000002,19.717423000000004,20.050809000000005,20.495198000000006,20.795820000000006,21.208044000000005,23.067372000000006,23.392535000000006,23.564187000000008,23.856240000000007,24.038638000000006,24.462659000000006,24.937978000000005,25.176277000000006,25.598873000000005,25.704479000000006,25.858011000000005,26.007075000000004
42-2801596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43696899999999994,0.811712,1.333894,1.596366,1.97211,2.299954,2.778852,2.995095,3.472803,3.8113829999999997,3.972145,4.201421,4.5119359999999995,4.824479999999999,5.098586999999999,5.199255999999999,5.331947999999999,5.593988999999999,5.820384999999999,6.046999999999999,6.425554999999999,6.698062999999999,6.983597,7.5892599999999995,8.143595999999999,8.649996999999999,8.962314,9.202269999999999,9.410516999999999,9.782557999999998,10.164945999999999,10.473109,11.14974,11.347254,11.52397,11.614651,11.713107,12.128419000000001,12.462642,12.849922000000001,13.203560000000001,13.489353000000001,13.726217000000002,14.073331000000001,15.452597,15.954651,16.416784,16.744665,16.943599000000003,17.245778,17.558970000000002,17.976249000000003,18.091790000000003,18.569912000000002,18.781806000000003,18.869572,19.031279,19.346483000000003,19.679869000000004,20.124258000000005,20.424880000000005,20.837104000000004,22.696432000000005,23.021595000000005,23.193247000000007,23.485300000000006,23.667698000000005,24.091719000000005,24.567038000000004,24.805337000000005,25.227933000000004,25.333539000000005,25.487071000000004,25.636135000000003
43-2801188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.374743,0.896925,1.159397,1.535141,1.8629850000000001,2.341883,2.558126,3.035834,3.374414,3.535176,3.764452,4.074967,4.387511,4.661618,4.762287,4.894978999999999,5.157019999999999,5.3834159999999995,5.610030999999999,5.988586,6.261094,6.546628,7.152291,7.706627,8.213028,8.525345,8.765301,8.973548,9.345588999999999,9.727977,10.03614,10.712771,10.910285,11.087001,11.177682,11.276138000000001,11.691450000000001,12.025673000000001,12.412953000000002,12.766591000000002,13.052384000000002,13.289248000000002,13.636362000000002,15.015628000000001,15.517682,15.979815,16.307696,16.50663,16.808809,17.122001,17.53928,17.654821000000002,18.132943,18.344837000000002,18.432603,18.59431,18.909514,19.242900000000002,19.687289000000003,19.987911000000004,20.400135000000002,22.259463000000004,22.584626000000004,22.756278000000005,23.048331000000005,23.230729000000004,23.654750000000003,24.130069000000002,24.368368000000004,24.790964000000002,24.896570000000004,25.050102000000003,25.199166
44-2801469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5221819999999999,0.784654,1.160398,1.488242,1.96714,2.183383,2.661091,2.9996709999999998,3.160433,3.389709,3.700224,4.012768,4.286875,4.387544,4.520236,4.782277,5.008673,5.235288,5.613843,5.886351,6.1718850000000005,6.777548,7.3318840000000005,7.838285000000001,8.150602000000001,8.390558,8.598805,8.970846,9.353234,9.661397000000001,10.338028000000001,10.535542000000001,10.712258000000002,10.802939000000002,10.901395000000003,11.316707000000003,11.650930000000002,12.038210000000003,12.391848000000003,12.677641000000003,12.914505000000004,13.261619000000003,14.640885000000003,15.142939000000002,15.605072000000002,15.932953000000001,16.131887000000003,16.434066,16.747258000000002,17.164537000000003,17.280078000000003,17.758200000000002,17.970094000000003,18.05786,18.219567,18.534771000000003,18.868157000000004,19.312546000000005,19.613168000000005,20.025392000000004,21.884720000000005,22.209883000000005,22.381535000000007,22.673588000000006,22.855986000000005,23.280007000000005,23.755326000000004,23.993625000000005,24.416221000000004,24.521827000000005,24.675359000000004,24.824423000000003
45-2801430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262472,0.638216,0.96606,1.444958,1.661201,2.138909,2.477489,2.638251,2.867527,3.178042,3.490586,3.764693,3.8653619999999997,3.9980539999999998,4.260095,4.486491,4.713106,5.091661,5.364169,5.649703000000001,6.255366,6.809702000000001,7.316103000000001,7.628420000000001,7.868376000000001,8.076623000000001,8.448664,8.831052000000001,9.139215000000002,9.815846000000002,10.013360000000002,10.190076000000003,10.280757000000003,10.379213000000004,10.794525000000004,11.128748000000003,11.516028000000004,11.869666000000004,12.155459000000004,12.392323000000005,12.739437000000004,14.118703000000004,14.620757000000003,15.082890000000003,15.410771000000002,15.609705000000002,15.911884000000002,16.225076,16.642355000000002,16.757896000000002,17.236018,17.447912000000002,17.535678,17.697385,18.012589000000002,18.345975000000003,18.790364000000004,19.090986000000004,19.503210000000003,21.362538000000004,21.687701000000004,21.859353000000006,22.151406000000005,22.333804000000004,22.757825000000004,23.233144000000003,23.471443000000004,23.894039000000003,23.999645000000005,24.153177000000003,24.302241000000002
46-2801376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375744,0.7035880000000001,1.182486,1.398729,1.876437,2.215017,2.375779,2.605055,2.91557,3.228114,3.502221,3.60289,3.735582,3.997623,4.224019,4.450634,4.829189,5.101697000000001,5.387231000000001,5.992894000000001,6.547230000000001,7.053631000000001,7.365948000000001,7.6059040000000016,7.814151000000002,8.186192000000002,8.568580000000003,8.876743000000003,9.553374000000003,9.750888000000003,9.927604000000004,10.018285000000004,10.116741000000005,10.532053000000005,10.866276000000004,11.253556000000005,11.607194000000005,11.892987000000005,12.129851000000006,12.476965000000005,13.856231000000005,14.358285000000004,14.820418000000004,15.148299000000003,15.347233000000003,15.649412000000003,15.962604000000004,16.379883000000003,16.495424000000003,16.973546000000002,17.185440000000003,17.273206000000002,17.434913,17.750117000000003,18.083503000000004,18.527892000000005,18.828514000000006,19.240738000000004,21.100066000000005,21.425229000000005,21.596881000000007,21.888934000000006,22.071332000000005,22.495353000000005,22.970672000000004,23.208971000000005,23.631567000000004,23.737173000000006,23.890705000000004,24.039769000000003
47-2801364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327844,0.806742,1.022985,1.500693,1.839273,2.000035,2.229311,2.539826,2.85237,3.126477,3.227146,3.359838,3.621879,3.8482749999999997,4.07489,4.453445,4.7259530000000005,5.011487000000001,5.6171500000000005,6.171486000000001,6.677887000000001,6.990204000000001,7.2301600000000015,7.4384070000000015,7.810448000000002,8.192836000000002,8.500999000000002,9.177630000000002,9.375144000000002,9.551860000000003,9.642541000000003,9.740997000000004,10.156309000000004,10.490532000000004,10.877812000000004,11.231450000000004,11.517243000000004,11.754107000000005,12.101221000000004,13.480487000000004,13.982541000000003,14.444674000000003,14.772555000000002,14.971489000000002,15.273668000000002,15.586860000000003,16.004139000000002,16.119680000000002,16.597802,16.809696000000002,16.897462,17.059169,17.374373000000002,17.707759000000003,18.152148000000004,18.452770000000005,18.864994000000003,20.724322000000004,21.049485000000004,21.221137000000006,21.513190000000005,21.695588000000004,22.119609000000004,22.594928000000003,22.833227000000004,23.255823000000003,23.361429000000005,23.514961000000003,23.664025000000002
48-2801352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47889799999999993,0.6951409999999999,1.1728489999999998,1.5114289999999997,1.6721909999999998,1.9014669999999998,2.211982,2.524526,2.7986329999999997,2.8993019999999996,3.0319939999999996,3.2940349999999996,3.5204309999999994,3.747045999999999,4.125601,4.398109,4.683643,5.289306,5.843642,6.350043,6.6623600000000005,6.902316000000001,7.110563000000001,7.482604000000001,7.864992000000001,8.173155000000001,8.849786000000002,9.047300000000002,9.224016000000002,9.314697000000002,9.413153000000003,9.828465000000003,10.162688000000003,10.549968000000003,10.903606000000003,11.189399000000003,11.426263000000004,11.773377000000004,13.152643000000003,13.654697000000002,14.116830000000002,14.444711000000002,14.643645000000001,14.945824000000002,15.259016000000003,15.676295000000003,15.791836000000004,16.269958000000003,16.481852000000003,16.569618000000002,16.731325000000002,17.046529000000003,17.379915000000004,17.824304000000005,18.124926000000006,18.537150000000004,20.396478000000005,20.721641000000005,20.893293000000007,21.185346000000006,21.367744000000005,21.791765000000005,22.267084000000004,22.505383000000005,22.927979000000004,23.033585000000006,23.187117000000004,23.336181000000003
49-2807081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.216243,0.693951,1.032531,1.1932930000000002,1.4225690000000002,1.7330840000000003,2.0456280000000002,2.319735,2.420404,2.553096,2.815137,3.041533,3.268148,3.646703,3.919211,4.204745,4.810408,5.364744,5.871145,6.1834620000000005,6.423418000000001,6.631665000000001,7.003706000000001,7.386094000000001,7.694257000000001,8.370888,8.568402,8.745118000000002,8.835799000000002,8.934255000000002,9.349567000000002,9.683790000000002,10.071070000000002,10.424708000000003,10.710501000000002,10.947365000000003,11.294479000000003,12.673745000000002,13.175799000000001,13.637932000000001,13.965813,14.164747,14.466926,14.780118000000002,15.197397000000002,15.312938000000003,15.791060000000003,16.002954000000003,16.09072,16.252427,16.567631000000002,16.901017000000003,17.345406000000004,17.646028000000005,18.058252000000003,19.917580000000005,20.242743000000004,20.414395000000006,20.706448000000005,20.888846000000004,21.312867000000004,21.788186000000003,22.026485000000005,22.449081000000003,22.554687000000005,22.708219000000003,22.857283000000002
