순번_정류장ID,15-2803232,16-2803181,17-2803254,18-2803262,19-2803273,20-2803279,21-2803289,22-2802877,23-2802883,24-2802889,25-2802928,26-2802944,27-2802622,28-2802979,29-2802988,30-2803014,31-2803030,32-2802644,33-2802965,34-2802939,35-2802634,36-2802843,37-2807106,38-2802606,39-2802764,40-2802743,41-2802750,42-2802766,43-2802777,44-2802786,45-2802779,46-2802765,47-2802746,48-2802633,49-2802770,50-2806099,51-2802840,52-2802886,53-2802934,54-2802984,55-2803578,56-2803032
25-2802928,,,,,,,,,,,0,0.129547,0.34224599999999994,0.5486639999999999,0.7733749999999999,1.176505,1.388456,2.4281189999999997,2.6667669999999997,3.2441829999999996,3.5907319999999996,4.181006,4.541631,4.7648649999999995,5.190240999999999,5.399770999999999,5.6725639999999995,6.010485999999999,6.486793,6.852593,7.240208,7.541225,7.704946,8.308432,8.724202,9.295304,9.697201999999999,10.191045999999998,10.460907999999998,10.855659999999999,11.546133999999999,11.811073999999998
26-2802944,,,,,,,,,,,,0,0.21269899999999997,0.41911699999999996,0.643828,1.046958,1.258909,2.298572,2.53722,3.114636,3.461185,4.0514589999999995,4.412083999999999,4.635317999999999,5.060693999999999,5.270223999999999,5.543016999999999,5.880938999999999,6.357245999999999,6.723045999999999,7.1106609999999995,7.411677999999999,7.575398999999999,8.178885,8.594655,9.165757,9.567654999999998,10.061498999999998,10.331360999999998,10.726112999999998,11.416586999999998,11.681526999999997
27-2802622,,,,,,,,,,,,,0,0.206418,0.431129,0.8342590000000001,1.04621,2.0858730000000003,2.3245210000000003,2.901937,3.248486,3.83876,4.199385,4.422619,4.847995,5.057525,5.330318,5.66824,6.144547,6.510347,6.897962000000001,7.1989790000000005,7.3627,7.966186,8.381956,8.953058,9.354956,9.848799999999999,10.118661999999999,10.513414,11.203888,11.468827999999998
28-2802979,,,,,,,,,,,,,,0,0.22471100000000002,0.6278410000000001,0.8397920000000001,1.879455,2.118103,2.695519,3.042068,3.632342,3.992967,4.216201,4.641577,4.851107,5.1239,5.461822,5.938129,6.303929,6.691544,6.992561,7.156282,7.759768,8.175538,8.74664,9.148537999999999,9.642381999999998,9.912243999999998,10.306995999999998,10.997469999999998,11.262409999999997
29-2802988,,,,,,,,,,,,,,,0,0.40313000000000004,0.6150810000000001,1.654744,1.893392,2.470808,2.817357,3.407631,3.768256,3.99149,4.416866000000001,4.626396000000001,4.899189000000001,5.2371110000000005,5.713418000000001,6.079218000000001,6.466833000000001,6.767850000000001,6.931571000000001,7.535057000000001,7.950827000000001,8.521929000000002,8.923827000000001,9.417671,9.687533,10.082285,10.772759,11.037699
30-2803014,,,,,,,,,,,,,,,,0,0.21195100000000003,1.251614,1.490262,2.067678,2.414227,3.004501,3.365126,3.58836,4.013736000000001,4.223266000000001,4.496059000000001,4.8339810000000005,5.310288000000001,5.676088000000001,6.063703000000001,6.364720000000001,6.528441000000001,7.131927000000001,7.547697000000001,8.118799000000001,8.520697,9.014541,9.284403,9.679155,10.369629,10.634568999999999
31-2803030,,,,,,,,,,,,,,,,,0,1.039663,1.278311,1.855727,2.202276,2.79255,3.153175,3.376409,3.801785,4.011315000000001,4.284108000000001,4.6220300000000005,5.098337000000001,5.464137000000001,5.851752000000001,6.152769000000001,6.316490000000001,6.919976000000001,7.335746000000001,7.906848000000001,8.308746000000001,8.80259,9.072452,9.467204,10.157678,10.422618
32-2802644,,,,,,,,,,,,,,,,,,0,0.238648,0.816064,1.162613,1.7528869999999999,2.113512,2.336746,2.762122,2.971652,3.2444450000000002,3.582367,4.058674,4.424474,4.812089,5.113106,5.276827,5.880313,6.296083,6.867185,7.269083,7.762927,8.032789000000001,8.427541000000002,9.118015000000002,9.382955
33-2802965,,,,,,,,,,,,,,,,,,,0,0.577416,0.923965,1.514239,1.8748639999999999,2.098098,2.5234739999999998,2.7330039999999998,3.005797,3.3437189999999997,3.8200259999999995,4.185826,4.573441,4.874458,5.0381789999999995,5.641665,6.057435,6.628537,7.030435,7.524279,7.794141,8.188893,8.879367,9.144307
34-2802939,,,,,,,,,,,,,,,,,,,,0,0.346549,0.936823,1.297448,1.5206819999999999,1.9460579999999998,2.155588,2.428381,2.7663029999999997,3.2426099999999995,3.6084099999999997,3.9960249999999995,4.297041999999999,4.460762999999999,5.064248999999999,5.4800189999999995,6.051120999999999,6.453018999999999,6.946863,7.216724999999999,7.611476999999999,8.301950999999999,8.566890999999998
35-2802634,,,,,,,,,,,,,,,,,,,,,0,0.590274,0.9508989999999999,1.1741329999999999,1.5995089999999998,1.8090389999999998,2.081832,2.4197539999999997,2.8960609999999996,3.2618609999999997,3.6494759999999995,3.9504929999999994,4.114214,4.7177,5.13347,5.704572,6.10647,6.600314,6.870176,7.264927999999999,7.955401999999999,8.220341999999999
36-2802843,,,,,,,,,,,,,,,,,,,,,,0,0.360625,0.583859,1.009235,1.218765,1.4915580000000002,1.8294800000000002,2.305787,2.671587,3.059202,3.360219,3.5239399999999996,4.127426,4.543196,5.114298,5.516196,6.01004,6.279902,6.674654,7.365128,7.6300680000000005
37-2807106,,,,,,,,,,,,,,,,,,,,,,,0,0.22323400000000002,0.64861,0.85814,1.130933,1.468855,1.945162,2.310962,2.698577,2.9995939999999996,3.163315,3.766801,4.182571,4.753673,5.155571,5.649415,5.919277,6.314029,7.004503,7.269443
38-2802606,,,,,,,,,,,,,,,,,,,,,,,,0,0.42537600000000003,0.6349060000000001,0.907699,1.245621,1.7219280000000001,2.0877280000000003,2.475343,2.77636,2.940081,3.5435670000000004,3.9593370000000006,4.530439,4.932337,5.426181000000001,5.696043,6.090795,6.781269,7.046209
39-2802764,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20953000000000002,0.48232300000000006,0.8202450000000001,1.2965520000000001,1.6623520000000003,2.049967,2.350984,2.514705,3.1181910000000004,3.5339610000000006,4.105063,4.506961,5.000805000000001,5.270667,5.665419,6.355893,6.620833
40-2802743,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.272793,0.610715,1.087022,1.4528219999999998,1.8404369999999999,2.141454,2.305175,2.9086610000000004,3.3244310000000006,3.8955330000000004,4.2974310000000004,4.791275000000001,5.061137,5.455889000000001,6.146363000000001,6.411303000000001
41-2802750,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337922,0.814229,1.180029,1.567644,1.8686610000000001,2.032382,2.6358680000000003,3.0516380000000005,3.6227400000000003,4.024638,4.5184820000000006,4.788344,5.183096000000001,5.873570000000001,6.138510000000001
42-2802766,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.476307,0.8421069999999999,1.229722,1.530739,1.69446,2.297946,2.713716,3.2848179999999996,3.6867159999999997,4.18056,4.450422,4.845174,5.535648,5.800588
43-2802777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3658,0.753415,1.054432,1.218153,1.821639,2.237409,2.808511,3.2104090000000003,3.7042530000000005,3.9741150000000003,4.368867,5.059341,5.324281
44-2802786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.387615,0.688632,0.852353,1.455839,1.871609,2.442711,2.844609,3.3384530000000003,3.608315,4.003067,4.693541,4.958481
45-2802779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30101700000000003,0.46473800000000004,1.068224,1.483994,2.055096,2.456994,2.950838,3.2207,3.615452,4.3059259999999995,4.570866
46-2802765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.163721,0.767207,1.182977,1.754079,2.155977,2.649821,2.919683,3.314435,4.004909,4.269849
47-2802746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.603486,1.019256,1.590358,1.9922559999999998,2.4860999999999995,2.7559619999999994,3.1507139999999993,3.8411879999999994,4.106127999999999
48-2802633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41577,0.986872,1.38877,1.882614,2.152476,2.547228,3.237702,3.5026420000000003
49-2802770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.571102,0.973,1.466844,1.736706,2.1314580000000003,2.8219320000000003,3.0868720000000005
50-2806099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.401898,0.8957419999999999,1.1656039999999999,1.5603559999999999,2.2508299999999997,2.51577
51-2802840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49384399999999995,0.763706,1.158458,1.848932,2.113872
52-2802886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.269862,0.664614,1.355088,1.620028
53-2802934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394752,1.085226,1.350166
54-2802984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.690474,0.955414
55-2803578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26494
56-2803032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
