순번_정류장ID,1-2807209,2-2807287,3-2803338,4-2803336,5-2803326,6-2803324,7-2803329,8-2803204,9-2803316,10-2803319,11-2803305,12-2802994,13-2803011,14-2803018,15-2803022,16-2803021,17-2802976,18-2802957,19-2802933,20-2802911,21-2802891,22-2802879,23-2802621,24-2802809,25-2802773,26-2802745,27-2802737,28-2805441,29-2802629,30-2802719,31-2802709,32-2802678,33-2802656,34-2803050,35-2800814,36-2800793,37-2800785,38-2800766,39-2800748,40-2800721,41-2800703,42-2800699,43-2800693,44-2800683,45-2800675,46-2800662,47-2800650,48-2800641,49-2800632,50-2800334,51-2800617,52-2806242,53-2806244,54-2801157,55-2801153,56-2801147,57-2801135,58-2801131,59-2801122,60-2801119,61-2801111,62-2800833,63-2801087,64-2801055,65-2801043,66-2801024,67-2801003,68-2806687,69-2800966
21-2802891,,,,,,,,,,,,,,,,,,,,,0,0.37368,1.106511,1.558407,1.9552710000000002,2.1979420000000003,2.4141070000000004,2.8241840000000007,3.0852630000000008,3.3832010000000006,4.05456,4.4537,4.775873000000001,5.094877,5.797589,5.989298000000001,6.452152000000001,6.7039860000000004,7.122556,7.367483,7.772606,7.997729,8.376816999999999,8.728439,9.054713,9.299045999999999,9.439616999999998,9.711814999999998,9.991092999999998,10.344363999999997,11.548936999999997,11.858554999999997,12.654179999999997,13.085903999999996,13.320904999999996,13.893049999999997,14.104459999999998,14.548556999999997,14.748072999999996,14.955656999999997,15.500862999999997,15.666379999999997,16.395550999999998,16.926485999999997,17.315378999999997,17.677738999999995,18.390597999999997,18.671400999999996,19.115745999999994
22-2802879,,,,,,,,,,,,,,,,,,,,,,0,0.732831,1.184727,1.581591,1.824262,2.040427,2.4505040000000005,2.7115830000000005,3.0095210000000003,3.68088,4.08002,4.4021930000000005,4.721197,5.423909,5.615618,6.0784720000000005,6.330306,6.748876,6.993803,7.3989259999999994,7.624048999999999,8.003136999999999,8.354759,8.681033,8.925365999999999,9.065936999999998,9.338134999999998,9.617412999999997,9.970683999999997,11.175256999999997,11.484874999999997,12.280499999999996,12.712223999999996,12.947224999999996,13.519369999999997,13.730779999999998,14.174876999999997,14.374392999999996,14.581976999999997,15.127182999999997,15.292699999999996,16.021870999999997,16.552805999999997,16.941698999999996,17.304058999999995,18.016917999999997,18.297720999999996,18.742065999999994
23-2802621,,,,,,,,,,,,,,,,,,,,,,,0,0.451896,0.84876,1.091431,1.307596,1.717673,1.978752,2.2766900000000003,2.948049,3.347189,3.669362,3.988366,4.691078,4.882787,5.3456410000000005,5.597475,6.016045,6.260972,6.666094999999999,6.891217999999999,7.270306,7.621928,7.948201999999999,8.192535,8.333105999999999,8.605303999999999,8.884581999999998,9.237852999999998,10.442425999999998,10.752043999999998,11.547668999999997,11.979392999999998,12.214393999999999,12.786539,12.997949,13.442046,13.641561999999999,13.849146,14.394352,14.559868999999999,15.28904,15.819975,16.208868,16.571227999999998,17.284087,17.56489,18.009234999999997
24-2802809,,,,,,,,,,,,,,,,,,,,,,,,0,0.396864,0.639535,0.8556999999999999,1.265777,1.526856,1.824794,2.496153,2.895293,3.217466,3.53647,4.239182,4.430891,4.893745,5.145579,5.564149,5.809075999999999,6.214198999999999,6.439321999999999,6.818409999999999,7.170031999999999,7.496305999999999,7.740638999999999,7.881209999999999,8.153407999999999,8.432685999999999,8.785956999999998,9.990529999999998,10.300147999999998,11.095772999999998,11.527496999999997,11.762497999999997,12.334642999999998,12.546052999999999,12.990149999999998,13.189665999999997,13.397249999999998,13.942455999999998,14.107972999999998,14.837143999999999,15.368078999999998,15.756971999999998,16.119331999999996,16.832190999999998,17.112993999999997,17.557338999999995
25-2802773,,,,,,,,,,,,,,,,,,,,,,,,,0,0.242671,0.458836,0.868913,1.129992,1.4279300000000001,2.099289,2.4984290000000002,2.820602,3.139606,3.842318,4.034027,4.496881,4.748715,5.167285,5.412211999999999,5.817334999999999,6.042457999999999,6.421545999999999,6.773167999999999,7.099441999999999,7.343774999999999,7.484345999999999,7.756543999999999,8.035822,8.389092999999999,9.593665999999999,9.903284,10.698908999999999,11.130633,11.365634,11.937779,12.149189000000002,12.593286,12.792802,13.000386,13.545592000000001,13.711109,14.440280000000001,14.971215,15.360108,15.722468000000001,16.435327,16.71613,17.160474999999998
26-2802745,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.216165,0.626242,0.887321,1.185259,1.856618,2.255758,2.577931,2.896935,3.599647,3.791356,4.25421,4.506043999999999,4.924613999999999,5.169540999999999,5.5746639999999985,5.7997869999999985,6.178874999999999,6.530496999999999,6.856770999999998,7.1011039999999985,7.241674999999999,7.513872999999999,7.793150999999999,8.146422,9.350995,9.660613,10.456237999999999,10.887961999999998,11.122962999999999,11.695108,11.906518,12.350615,12.550130999999999,12.757715,13.302921,13.468437999999999,14.197609,14.728544,15.117436999999999,15.479797,16.192656,16.473459,16.917803999999997
27-2802737,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.410077,0.6711560000000001,0.9690940000000001,1.6404530000000002,2.039593,2.361766,2.68077,3.383482,3.575191,4.038044999999999,4.289878999999999,4.708448999999999,4.953375999999999,5.358498999999998,5.583621999999998,5.962709999999999,6.3143319999999985,6.640605999999998,6.884938999999998,7.025509999999999,7.297707999999999,7.576985999999999,7.930256999999999,9.13483,9.444448,10.240072999999999,10.671796999999998,10.906797999999998,11.478943,11.690353,12.13445,12.333965999999998,12.541549999999999,13.086756,13.252272999999999,13.981444,14.512379,14.901271999999999,15.263632,15.976491,16.257293999999998,16.701638999999997
28-2805441,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261079,0.5590170000000001,1.2303760000000001,1.6295160000000002,1.9516890000000002,2.270693,2.973405,3.165114,3.627968,3.879802,4.2983720000000005,4.543299,4.948422,5.173545,5.552633,5.904255,6.230529,6.474862,6.6154329999999995,6.887631,7.1669089999999995,7.52018,8.724753,9.034371,9.829996,10.26172,10.496721,11.068866000000002,11.280276000000002,11.724373000000002,11.923889,12.131473000000002,12.676679000000002,12.842196000000001,13.571367000000002,14.102302000000002,14.491195000000001,14.853555000000002,15.566414000000002,15.847217000000002,16.291562000000003
29-2802629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29793800000000004,0.9692970000000001,1.3684370000000001,1.6906100000000002,2.009614,2.712326,2.904035,3.366889,3.618723,4.037293,4.28222,4.687342999999999,4.912465999999999,5.291554,5.6431759999999995,5.969449999999999,6.213782999999999,6.354353999999999,6.626551999999999,6.905829999999999,7.259100999999999,8.463674,8.773292,9.568916999999999,10.000640999999998,10.235641999999999,10.807787,11.019197,11.463294,11.662809999999999,11.870394,12.4156,12.581116999999999,13.310288,13.841223,14.230115999999999,14.592476,15.305335,15.586138,16.030483
30-2802719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.671359,1.070499,1.3926720000000001,1.7116760000000002,2.414388,2.606097,3.068951,3.3207850000000003,3.739355,3.9842820000000003,4.389405,4.614528,4.993616,5.345238,5.671512,5.915845,6.0564160000000005,6.328614000000001,6.6078920000000005,6.961163000000001,8.165736,8.475354000000001,9.270979,9.702703,9.937704,10.509849,10.721259000000002,11.165356000000001,11.364872,11.572456,12.117662000000001,12.283179,13.012350000000001,13.543285000000001,13.932178,14.294538000000001,15.007397000000001,15.288200000000002,15.732545000000002
31-2802709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39914,0.721313,1.040317,1.743029,1.9347379999999998,2.397592,2.649426,3.067996,3.312923,3.718046,3.943169,4.3222570000000005,4.673879,5.000153,5.244486,5.385057,5.657255,5.936533,6.289804,7.494377,7.8039950000000005,8.59962,9.031344,9.266345000000001,9.838490000000002,10.049900000000003,10.493997000000002,10.693513000000001,10.901097000000002,11.446303000000002,11.611820000000002,12.340991000000002,12.871926000000002,13.260819000000001,13.623179000000002,14.336038000000002,14.616841000000003,15.061186000000003
32-2802678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.322173,0.641177,1.343889,1.5355979999999998,1.998452,2.250286,2.668856,2.913783,3.318906,3.544029,3.923117,4.274739,4.601013,4.845346,4.985917000000001,5.258115000000001,5.537393000000001,5.890664000000001,7.095237000000001,7.404855000000001,8.20048,8.632204000000002,8.867205000000002,9.439350000000003,9.650760000000004,10.094857000000003,10.294373000000002,10.501957000000003,11.047163000000003,11.212680000000002,11.941851000000003,12.472786000000003,12.861679000000002,13.224039000000003,13.936898000000003,14.217701000000003,14.662046000000004
33-2802656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.319004,1.021716,1.213425,1.676279,1.9281130000000002,2.346683,2.59161,2.9967330000000003,3.2218560000000003,3.600944,3.952566,4.27884,4.523173,4.6637439999999994,4.935942,5.2152199999999995,5.568491,6.773064,7.082682,7.878307,8.310031,8.545032,9.117177000000002,9.328587000000002,9.772684000000002,9.9722,10.179784000000001,10.724990000000002,10.890507000000001,11.619678,12.150613,12.539506,12.901866,13.614725,13.895528,14.339873
34-2803050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.702712,0.894421,1.357275,1.6091090000000001,2.027679,2.272606,2.6777290000000002,2.902852,3.28194,3.633562,3.959836,4.204169,4.34474,4.616938,4.896216,5.249487,6.45406,6.7636780000000005,7.559303000000001,7.991027000000001,8.226028000000001,8.798173000000002,9.009583000000003,9.453680000000002,9.653196000000001,9.860780000000002,10.405986000000002,10.571503000000002,11.300674,11.831609,12.220502,12.582862,13.295721,13.576524000000001,14.020869000000001
