순번_정류장ID,55-2806423,56-2806421,57-2805953,58-2805650,59-2806076,60-2806907,61-2805881,62-2805657,63-2805658,64-2802147,65-2801852,66-2801854,67-2801895,68-2802108,69-2801822,70-2802019,71-2802005,72-2801932,73-2801908,74-2801715,75-2801690,76-2803662,77-2800166,78-2801632,79-2801643,80-2801646,81-2801664,82-2801678,83-2801183,84-2801685,85-2805307,86-2801700,87-2801706,88-2801713,89-2801720,90-2801737,91-2801748,92-2801751,93-2801746,94-2801725,95-2801708,96-2801694,97-2801196,98-2801657,99-2801618,100-2801596,101-2801188,102-2801469,103-2801430,104-2801376,105-2801345,106-2801331,107-2801344,108-2801357,109-2805405
81-2801664,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.173221,0.426717,0.8278700000000001,0.951343,1.174052,1.3594190000000002,1.567765,1.9206150000000002,2.369498,2.628552,2.970829,3.4961320000000002,3.745747,3.9894060000000002,4.377237,4.765358,4.976109,5.181376,5.552316,5.989285000000001,6.364028,6.88621,7.133509,7.382884,7.729852,8.022576,8.424547,8.527036
82-2801678,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.253496,0.654649,0.778122,1.000831,1.186198,1.394544,1.747394,2.196277,2.4553309999999997,2.797608,3.322911,3.572526,3.816185,4.204016,4.592137,4.802888,5.008155,5.379095,5.816064000000001,6.190807,6.712989,6.960288,7.209663,7.556631,7.849355,8.251326,8.353815
83-2801183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40115300000000004,0.524626,0.7473350000000001,0.9327020000000001,1.141048,1.4938980000000002,1.942781,2.201835,2.544112,3.0694150000000002,3.31903,3.562689,3.95052,4.338641,4.549392,4.754659,5.125599,5.562568000000001,5.937311,6.459493,6.706792,6.956167,7.303135,7.595859,7.9978299999999996,8.100318999999999
84-2801685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.123473,0.346182,0.531549,0.7398950000000001,1.092745,1.541628,1.8006820000000001,2.1429590000000003,2.6682620000000004,2.9178770000000003,3.1615360000000003,3.549367,3.937488,4.148239,4.353506,4.724446,5.161415,5.5361579999999995,6.058339999999999,6.305638999999999,6.555013999999999,6.901981999999999,7.194705999999999,7.596676999999999,7.699165999999999
85-2805307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22270900000000002,0.408076,0.616422,0.969272,1.418155,1.677209,2.019486,2.544789,2.794404,3.038063,3.425894,3.814015,4.024766,4.230033,4.600973,5.037941999999999,5.412684999999999,5.934866999999999,6.182165999999999,6.431540999999998,6.778508999999999,7.0712329999999985,7.473203999999998,7.5756929999999985
86-2801700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.185367,0.393713,0.746563,1.195446,1.4545,1.7967769999999998,2.3220799999999997,2.5716949999999996,2.8153539999999997,3.2031849999999995,3.5913059999999994,3.8020569999999996,4.007324,4.378264,4.815232999999999,5.189975999999999,5.712157999999999,5.959456999999999,6.208831999999998,6.555799999999999,6.8485239999999985,7.250494999999998,7.352983999999998
87-2801706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.208346,0.561196,1.010079,1.269133,1.61141,2.136713,2.386328,2.629987,3.0178179999999997,3.4059389999999996,3.6166899999999997,3.821957,4.192896999999999,4.629866,5.004608999999999,5.526790999999999,5.774089999999999,6.023464999999999,6.370432999999999,6.663156999999999,7.065127999999999,7.167616999999999
88-2801713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35285,0.801733,1.060787,1.4030639999999999,1.9283669999999997,2.1779819999999996,2.4216409999999997,2.8094719999999995,3.1975929999999995,3.4083439999999996,3.6136109999999997,3.9845509999999997,4.421519999999999,4.796262999999999,5.318444999999999,5.565743999999999,5.815118999999998,6.162086999999999,6.4548109999999985,6.856781999999998,6.959270999999998
89-2801720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.448883,0.707937,1.050214,1.575517,1.825132,2.068791,2.456622,2.844743,3.055494,3.260761,3.631701,4.06867,4.443413,4.9655949999999995,5.2128939999999995,5.462268999999999,5.8092369999999995,6.101960999999999,6.503931999999999,6.606420999999999
90-2801737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.259054,0.6013310000000001,1.1266340000000001,1.376249,1.6199080000000001,2.007739,2.39586,2.606611,2.811878,3.182818,3.619787,3.99453,4.516712,4.764011,5.013386,5.360354,5.653078,6.0550489999999995,6.157538
91-2801748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342277,0.86758,1.117195,1.360854,1.748685,2.136806,2.347557,2.552824,2.9237640000000003,3.360733,3.7354760000000002,4.257658,4.504957,4.754332,5.1013,5.394024,5.795995,5.898484
92-2801751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.525303,0.774918,1.018577,1.406408,1.794529,2.00528,2.210547,2.581487,3.018456,3.393199,3.915381,4.16268,4.412055,4.759023,5.051747,5.453717999999999,5.556207
93-2801746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249615,0.493274,0.881105,1.269226,1.4799769999999999,1.685244,2.056184,2.493153,2.867896,3.390078,3.637377,3.886752,4.23372,4.526444,4.928414999999999,5.030904
94-2801725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24365900000000001,0.63149,1.019611,1.230362,1.435629,1.806569,2.243538,2.618281,3.140463,3.387762,3.637137,3.984105,4.276829,4.6788,4.781289
95-2801708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.387831,0.775952,0.986703,1.19197,1.56291,1.999879,2.374622,2.896804,3.144103,3.393478,3.740446,4.03317,4.435141,4.53763
96-2801694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.388121,0.5988720000000001,0.804139,1.175079,1.612048,1.986791,2.508973,2.756272,3.005647,3.352615,3.645339,4.0473099999999995,4.149799
97-2801196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21075100000000002,0.416018,0.786958,1.223927,1.59867,2.120852,2.368151,2.6175260000000002,2.964494,3.257218,3.659189,3.761678
98-2801657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.205267,0.576207,1.013176,1.3879190000000001,1.910101,2.1574,2.406775,2.753743,3.046467,3.448438,3.5509269999999997
99-2801618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37094,0.807909,1.182652,1.704834,1.952133,2.201508,2.548476,2.8411999999999997,3.243171,3.3456599999999996
100-2801596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43696899999999994,0.811712,1.333894,1.5811929999999998,1.830568,2.177536,2.4702599999999997,2.8722309999999998,2.9747199999999996
101-2801188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.374743,0.896925,1.144224,1.393599,1.740567,2.033291,2.4352620000000003,2.537751
102-2801469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5221819999999999,0.7694809999999999,1.018856,1.365824,1.658548,2.0605189999999998,2.1630079999999996
103-2801430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.247299,0.496674,0.843642,1.136366,1.538337,1.6408260000000001
104-2801376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249375,0.5963430000000001,0.889067,1.2910380000000001,1.3935270000000002
105-2801345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346968,0.6396919999999999,1.041663,1.144152
106-2801331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.292724,0.6946950000000001,0.7971840000000001
107-2801344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.401971,0.50446
108-2801357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.10248900000000001
109-2805405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
