순번_정류장ID,1-2802586,2-2802584,3-2802349,4-2802577,5-2802581,6-2802373,7-2802336,8-2802338,9-2802342,10-2805685,11-2805683,12-2807364,13-2802320,14-2802310,15-2802302,16-2805667,17-2801818,18-2802261,19-2802258,20-2802238,21-2802226,22-2802222,23-2802192,24-2802175,25-2801848,26-2802181,27-2802178,28-2802797,29-2802795,30-2802787,31-2802771,32-2802758,33-2802714,34-2802696,35-2802012,36-2806038,37-2801801,38-2801793,39-2801770,40-2801762,41-2800774,42-2800762,43-2800736,44-2800728,45-2800710,46-2800705,47-2800703,48-2800699,49-2800712,50-2800691,51-2800684,52-2800676,53-2800667,54-2800657,55-2800653,56-2800335,57-2800638,58-2800628,59-2804911,60-2807266,61-2806215,62-2807461,63-2806729,64-2806731,65-2805743,66-2804896,67-2805037,68-2805221,69-2806688,70-2806689,71-2800722,72-2800317,73-2800369,74-2800373
11-2805683,,,,,,,,,,,0,0.673391,1.3276819999999998,1.9014919999999997,2.230988,2.810386,3.142045,3.849037,4.281734,4.9498310000000005,5.232741000000001,5.686405000000001,7.316798,8.360352,8.625629,8.956096,9.36574,9.591887,9.790571,9.998853,10.287546,10.530646,11.07426,11.417782,12.016498,12.21775,12.579425,12.830332,13.379262,13.756188,14.398907,14.731384,15.24131,15.414340000000001,15.603446000000002,15.679838000000002,16.118489,16.523612,17.094315,17.495024,17.735227000000002,18.048111000000002,18.388162,18.560693,18.855975,19.239682000000002,19.454536,19.731606,19.977038,20.174201,21.123898,21.609986,21.966729,22.354129,22.716858000000002,22.970336000000003,23.277033000000003,23.518338000000004,25.408819000000005,25.950125000000003,26.433291000000004,27.353114000000005,27.785366000000003,28.230224000000003
12-2807364,,,,,,,,,,,,0,0.654291,1.228101,1.5575970000000001,2.136995,2.4686540000000003,3.1756460000000004,3.6083430000000005,4.276440000000001,4.559350000000001,5.013014000000001,6.643407000000001,7.686961000000001,7.952238000000001,8.282705000000002,8.692349000000002,8.918496000000001,9.117180000000001,9.325462000000002,9.614155000000002,9.857255000000002,10.400869000000002,10.744391000000002,11.343107000000002,11.544359000000002,11.906034000000002,12.156941000000002,12.705871000000002,13.082797000000001,13.725516,14.057993000000002,14.567919000000002,14.740949000000002,14.930055000000003,15.006447000000003,15.445098000000003,15.850221000000003,16.420924000000003,16.821633000000002,17.061836000000003,17.374720000000003,17.714771000000002,17.887302000000002,18.182584000000002,18.566291000000003,18.781145000000002,19.058215,19.303647,19.50081,20.450507,20.936595,21.293338000000002,21.680738,22.043467000000003,22.296945000000004,22.603642000000004,22.844947000000005,24.735428000000006,25.276734000000005,25.759900000000005,26.679723000000006,27.111975000000005,27.556833000000005
13-2802320,,,,,,,,,,,,,0,0.57381,0.903306,1.482704,1.8143630000000002,2.5213550000000002,2.9540520000000003,3.6221490000000003,3.9050590000000005,4.358723,5.989116,7.03267,7.297947000000001,7.628414,8.038058,8.264204999999999,8.462888999999999,8.671171,8.959864,9.202964,9.746578,10.0901,10.688816,10.890068,11.251743,11.50265,12.05158,12.428505999999999,13.071224999999998,13.403702,13.913628,14.086658,14.275764,14.352156,14.790807000000001,15.19593,15.766633,16.167342,16.407545000000002,16.720429000000003,17.060480000000002,17.233011,17.528293,17.912000000000003,18.126854,18.403924,18.649356,18.846519,19.796216,20.282304,20.639047,21.026447,21.389176000000003,21.642654000000004,21.949351000000004,22.190656000000004,24.081137000000005,24.622443000000004,25.105609000000005,26.025432000000006,26.457684000000004,26.902542000000004
14-2802310,,,,,,,,,,,,,,0,0.329496,0.908894,1.240553,1.9475449999999999,2.380242,3.048339,3.3312489999999997,3.7849129999999995,5.415305999999999,6.45886,6.724137,7.054603999999999,7.4642479999999995,7.690395,7.889079,8.097361,8.386054,8.629154,9.172768,9.51629,10.115006,10.316258,10.677933,10.92884,11.47777,11.854695999999999,12.497414999999998,12.829892,13.339818,13.512848,13.701954,13.778346,14.216997000000001,14.62212,15.192823,15.593532000000002,15.833735,16.146619,16.48667,16.659201,16.954483,17.33819,17.553044,17.830114,18.075546,18.272709,19.222406,19.708493999999998,20.065237,20.452637,20.815366,21.068844000000002,21.375541000000002,21.616846000000002,23.507327000000004,24.048633000000002,24.531799000000003,25.451622000000004,25.883874000000002,26.328732000000002
15-2802302,,,,,,,,,,,,,,,0,0.579398,0.911057,1.618049,2.050746,2.718843,3.001753,3.4554169999999997,5.0858099999999995,6.129364,6.394641,6.725108,7.134752,7.360899,7.559583,7.767865,8.056557999999999,8.299657999999999,8.843271999999999,9.186793999999999,9.785509999999999,9.986761999999999,10.348436999999999,10.599343999999999,11.148273999999999,11.525199999999998,12.167918999999998,12.500395999999999,13.010321999999999,13.183352,13.372458,13.44885,13.887501,14.292624,14.863327,15.264036,15.504239,15.817123,16.157174,16.329705,16.624987,17.008694000000002,17.223548,17.500618,17.74605,17.943213,18.89291,19.378998,19.735741,20.123141,20.485870000000002,20.739348000000003,21.046045000000003,21.287350000000004,23.177831000000005,23.719137000000003,24.202303000000004,25.122126000000005,25.554378000000003,25.999236000000003
16-2805667,,,,,,,,,,,,,,,,0,0.33165900000000004,1.038651,1.4713479999999999,2.139445,2.4223549999999996,2.8760189999999994,4.506411999999999,5.5499659999999995,5.815243,6.145709999999999,6.5553539999999995,6.781501,6.980185,7.188466999999999,7.47716,7.72026,8.263874,8.607396,9.206112,9.407364,9.769039,10.019946,10.568876,10.945801999999999,11.588520999999998,11.920997999999999,12.430924,12.603954,12.79306,12.869452,13.308103000000001,13.713226,14.283929,14.684638000000001,14.924841,15.237725000000001,15.577776000000002,15.750307000000001,16.045589,16.429296,16.64415,16.921219999999998,17.166652,17.363815,18.313512,18.799599999999998,19.156343,19.543743,19.906472,20.159950000000002,20.466647000000002,20.707952000000002,22.598433000000004,23.139739000000002,23.622905000000003,24.542728000000004,24.974980000000002,25.419838000000002
17-2801818,,,,,,,,,,,,,,,,,0,0.706992,1.139689,1.8077860000000001,2.0906960000000003,2.54436,4.174753,5.218307,5.4835840000000005,5.814051,6.223695,6.449842,6.648526,6.856808,7.145501,7.388601,7.932215,8.275737,8.874452999999999,9.075705,9.43738,9.688286999999999,10.237217,10.614142999999999,11.256861999999998,11.589338999999999,12.099264999999999,12.272295,12.461401,12.537793,12.976444,13.381567,13.95227,14.352979000000001,14.593182,14.906066000000001,15.246117000000002,15.418648000000001,15.713930000000001,16.097637000000002,16.312491,16.589561,16.834993,17.032156,17.981853,18.467941,18.824684,19.212084,19.574813000000002,19.828291000000004,20.134988000000003,20.376293000000004,22.266774000000005,22.808080000000004,23.291246000000005,24.211069000000006,24.643321000000004,25.088179000000004
18-2802261,,,,,,,,,,,,,,,,,,0,0.432697,1.100794,1.383704,1.8373680000000001,3.4677610000000003,4.511315000000001,4.776592000000001,5.1070590000000005,5.516703000000001,5.742850000000001,5.941534000000001,6.149816,6.438509000000001,6.681609000000001,7.225223000000001,7.568745000000001,8.167461000000001,8.368713000000001,8.730388000000001,8.981295000000001,9.530225000000002,9.907151,10.54987,10.882347000000001,11.392273000000001,11.565303000000002,11.754409000000003,11.830801000000003,12.269452000000003,12.674575000000003,13.245278000000003,13.645987000000003,13.886190000000003,14.199074000000003,14.539125000000004,14.711656000000003,15.006938000000003,15.390645000000003,15.605499000000004,15.882569000000004,16.128001000000005,16.325164000000004,17.274861000000005,17.760949000000004,18.117692000000005,18.505092000000005,18.867821000000006,19.121299000000008,19.427996000000007,19.669301000000008,21.55978200000001,22.101088000000008,22.58425400000001,23.50407700000001,23.936329000000008,24.381187000000008
19-2802258,,,,,,,,,,,,,,,,,,,0,0.668097,0.951007,1.404671,3.035064,4.0786180000000005,4.343895000000001,4.674362,5.0840060000000005,5.310153000000001,5.508837000000001,5.717119,6.005812000000001,6.248912000000001,6.7925260000000005,7.136048000000001,7.734764,7.936016,8.297691,8.548598,9.097528,9.474454,10.117173,10.44965,10.959576,11.132606000000001,11.321712000000002,11.398104000000002,11.836755000000002,12.241878000000002,12.812581000000002,13.213290000000002,13.453493000000002,13.766377000000002,14.106428000000003,14.278959000000002,14.574241000000002,14.957948000000002,15.172802000000003,15.449872000000003,15.695304000000002,15.892467000000002,16.842164,17.328252,17.684995,18.072395,18.435124000000002,18.688602000000003,18.995299000000003,19.236604000000003,21.127085000000005,21.668391000000003,22.151557000000004,23.071380000000005,23.503632000000003,23.948490000000003
20-2802238,,,,,,,,,,,,,,,,,,,,0,0.28291,0.7365740000000001,2.366967,3.410521,3.6757980000000003,4.006265,4.415909,4.642056,4.84074,5.049022,5.337715,5.580815,6.124429,6.467951,7.066667000000001,7.267919000000001,7.629594000000001,7.880501000000001,8.429431000000001,8.806357,9.449076,9.781553,10.291479,10.464509000000001,10.653615000000002,10.730007000000002,11.168658000000002,11.573781000000002,12.144484000000002,12.545193000000003,12.785396000000002,13.098280000000003,13.438331000000003,13.610862000000003,13.906144000000003,14.289851000000002,14.504705000000003,14.781775000000003,15.027207000000002,15.224370000000002,16.174067,16.660155,17.016898,17.404298,17.767027000000002,18.020505000000004,18.327202000000003,18.568507000000004,20.458988000000005,21.000294000000004,21.483460000000004,22.403283000000005,22.835535000000004,23.280393000000004
21-2802226,,,,,,,,,,,,,,,,,,,,,0,0.453664,2.084057,3.127611,3.392888,3.723355,4.132999,4.359146,4.55783,4.766112,5.054805,5.297905,5.841519,6.185041,6.783757,6.985009,7.346684,7.5975909999999995,8.146521,8.523446999999999,9.166165999999999,9.498643,10.008569,10.181599,10.370705000000001,10.447097000000001,10.885748000000001,11.290871000000001,11.861574000000001,12.262283000000002,12.502486000000001,12.815370000000001,13.155421000000002,13.327952000000002,13.623234000000002,14.006941000000001,14.221795000000002,14.498865000000002,14.744297000000001,14.941460000000001,15.891157000000002,16.377245000000002,16.733988000000004,17.121388000000003,17.484117000000005,17.737595000000006,18.044292000000006,18.285597000000006,20.176078000000008,20.717384000000006,21.200550000000007,22.120373000000008,22.552625000000006,22.997483000000006
22-2802222,,,,,,,,,,,,,,,,,,,,,,0,1.630393,2.673947,2.9392240000000003,3.2696910000000003,3.6793350000000005,3.9054820000000006,4.104166,4.312448,4.601141,4.844241,5.387855,5.731377,6.330093,6.531345,6.89302,7.143927,7.692857,8.069783,8.712501999999999,9.044979,9.554905,9.727935,9.917041000000001,9.993433000000001,10.432084000000001,10.837207000000001,11.407910000000001,11.808619000000002,12.048822000000001,12.361706000000002,12.701757000000002,12.874288000000002,13.169570000000002,13.553277000000001,13.768131000000002,14.045201000000002,14.290633000000001,14.487796000000001,15.437493000000002,15.923581000000002,16.280324000000004,16.667724000000003,17.030453000000005,17.283931000000006,17.590628000000006,17.831933000000006,19.722414000000008,20.263720000000006,20.746886000000007,21.666709000000008,22.098961000000006,22.543819000000006
23-2802192,,,,,,,,,,,,,,,,,,,,,,,0,1.043554,1.308831,1.6392980000000001,2.0489420000000003,2.2750890000000004,2.4737730000000004,2.6820550000000005,2.9707480000000004,3.2138480000000005,3.7574620000000003,4.100984,4.6997,4.900952,5.262627,5.513534,6.062464,6.43939,7.082109,7.414586,7.924512,8.097542,8.286648000000001,8.363040000000002,8.801691000000002,9.206814000000001,9.777517000000001,10.178226000000002,10.418429000000001,10.731313000000002,11.071364000000003,11.243895000000002,11.539177000000002,11.922884000000002,12.137738000000002,12.414808000000003,12.660240000000002,12.857403000000001,13.807100000000002,14.293188000000002,14.649931000000002,15.037331000000002,15.400060000000002,15.653538000000001,15.960235,16.20154,18.092021000000003,18.633327,19.116493000000002,20.036316000000003,20.468568,20.913426
24-2802175,,,,,,,,,,,,,,,,,,,,,,,,0,0.265277,0.595744,1.005388,1.231535,1.4302190000000001,1.6385010000000002,1.927194,2.170294,2.713908,3.05743,3.656146,3.857398,4.219073,4.46998,5.01891,5.395836,6.038555,6.371032,6.880958,7.0539879999999995,7.243093999999999,7.3194859999999995,7.758137,8.16326,8.733963,9.134672,9.374875,9.687759,10.02781,10.200341,10.495623,10.87933,11.094184,11.371254,11.616686,11.813849,12.763546,13.249634,13.606377,13.993777,14.356506,14.609983999999999,14.916680999999999,15.157986,17.048467,17.589772999999997,18.072938999999998,18.992762,19.425013999999997,19.869871999999997
25-2801848,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330467,0.740111,0.966258,1.164942,1.373224,1.6619169999999999,1.905017,2.448631,2.792153,3.390869,3.5921209999999997,3.9537959999999996,4.204702999999999,4.753633,5.130559,5.7732779999999995,6.105754999999999,6.6156809999999995,6.788710999999999,6.977816999999999,7.054208999999999,7.492859999999999,7.897982999999999,8.468685999999998,8.869394999999999,9.109597999999998,9.422481999999999,9.762533,9.935063999999999,10.230345999999999,10.614052999999998,10.828907,11.105977,11.351408999999999,11.548571999999998,12.498268999999999,12.984357,13.341099999999999,13.728499999999999,14.091228999999998,14.344706999999998,14.651403999999998,14.892708999999998,16.783189999999998,17.324495999999996,17.807661999999997,18.727484999999998,19.159736999999996,19.604594999999996
26-2802181,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40964399999999995,0.635791,0.834475,1.042757,1.3314499999999998,1.57455,2.118164,2.4616860000000003,3.0604020000000003,3.261654,3.623329,3.874236,4.423166,4.800092,5.442811,5.775288,6.285214,6.458244,6.647349999999999,6.723742,7.162393,7.5675159999999995,8.138219,8.538928,8.779131,9.092015,9.432066,9.604597,9.899879,10.283586,10.49844,10.77551,11.020942,11.218105,12.167802,12.65389,13.010633,13.398033,13.760762,14.01424,14.320936999999999,14.562242,16.452723,16.994028999999998,17.477195,18.397018,18.829269999999998,19.274127999999997
27-2802178,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226147,0.42483099999999996,0.633113,0.921806,1.164906,1.70852,2.052042,2.650758,2.85201,3.213685,3.4645919999999997,4.013522,4.390448,5.033167,5.365644,5.87557,6.0485999999999995,6.237705999999999,6.3140979999999995,6.752749,7.157871999999999,7.728574999999999,8.129284,8.369487,8.682371,9.022422,9.194953,9.490235,9.873942,10.088796,10.365866,10.611298,10.808461,11.758158,12.244246,12.600989,12.988389,13.351118,13.604595999999999,13.911292999999999,14.152598,16.043079,16.584384999999997,17.067550999999998,17.987374,18.419625999999997,18.864483999999997
28-2802797,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198684,0.40696600000000005,0.695659,0.938759,1.482373,1.825895,2.424611,2.625863,2.987538,3.2384449999999996,3.7873749999999995,4.164300999999999,4.807019999999999,5.139496999999999,5.649422999999999,5.8224529999999985,6.011558999999998,6.087950999999999,6.526601999999999,6.931724999999998,7.502427999999998,7.903136999999998,8.143339999999998,8.456223999999999,8.796275,8.968805999999999,9.264088,9.647794999999999,9.862649,10.139719,10.385150999999999,10.582313999999998,11.532010999999999,12.018099,12.374842,12.762241999999999,13.124970999999999,13.378448999999998,13.685145999999998,13.926450999999998,15.816931999999998,16.358237999999997,16.841403999999997,17.761226999999998,18.193478999999996,18.638336999999996
29-2802795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20828200000000002,0.496975,0.740075,1.283689,1.627211,2.225927,2.4271789999999998,2.7888539999999997,3.0397609999999995,3.5886909999999994,3.9656169999999995,4.6083359999999995,4.9408129999999995,5.450739,5.623768999999999,5.812874999999999,5.889266999999999,6.3279179999999995,6.733040999999999,7.303743999999999,7.704452999999999,7.944655999999999,8.257539999999999,8.597591,8.770121999999999,9.065404,9.449110999999998,9.663965,9.941035,10.186466999999999,10.383629999999998,11.333326999999999,11.819415,12.176158,12.563557999999999,12.926286999999999,13.179764999999998,13.486461999999998,13.727766999999998,15.618247999999998,16.159553999999996,16.642719999999997,17.562542999999998,17.994794999999996,18.439652999999996
30-2802787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288693,0.531793,1.075407,1.4189289999999999,2.017645,2.218897,2.580572,2.831479,3.3804089999999998,3.757335,4.400054,4.732531,5.242457,5.415487,5.6045929999999995,5.680985,6.119636,6.5247589999999995,7.0954619999999995,7.4961709999999995,7.736374,8.049258,8.389309,8.56184,8.857122,9.240829,9.455683,9.732753,9.978185,10.175348,11.125045,11.611133,11.967876,12.355276,12.718005,12.971483,13.278179999999999,13.519485,15.409965999999999,15.951272,16.434438,17.354261,17.786513,18.231371
31-2802771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2431,0.786714,1.130236,1.728952,1.930204,2.291879,2.5427860000000004,3.0917160000000004,3.4686420000000004,4.1113610000000005,4.443838,4.9537640000000005,5.126794,5.3159,5.392292,5.830943,6.236066,6.806769,7.207478,7.447681,7.760565000000001,8.100616,8.273147,8.568429,8.952136,9.16699,9.44406,9.689492,9.886655,10.836352,11.32244,11.679183,12.066583,12.429312,12.682789999999999,12.989486999999999,13.230792,15.121272999999999,15.662579,16.145744999999998,17.065568,17.497819999999997,17.942677999999997
32-2802758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.543614,0.887136,1.485852,1.687104,2.048779,2.2996860000000003,2.8486160000000003,3.2255420000000004,3.8682610000000004,4.200738,4.710664,4.883694,5.0728,5.149192,5.587843,5.992966,6.563669,6.964378,7.204581,7.5174650000000005,7.857516,8.030047,8.325329,8.709036,8.92389,9.20096,9.446392,9.643555,10.593252,11.07934,11.436083,11.823483,12.186212,12.439689999999999,12.746386999999999,12.987692,14.878172999999999,15.419478999999999,15.902645,16.822468,17.25472,17.699578
