순번_정류장ID,23-2801383,24-2801347,25-2801319,26-2801291,27-2801272,28-2801263,29-2801257,30-2800834,31-2801059,32-2801051,33-2801032,34-2801010,35-2800977,36-2800972,37-2800963,38-2800938,39-2800932,40-2806921,41-2806896,42-2800875,43-2800826,44-2800919,45-2800914,46-2800911,47-2800904,48-2800889,49-2800888,50-2800905,51-2800910,52-2800915,53-2800918,54-2800874,55-2806571,56-2806920,57-2800928,58-2800933,59-2800939,60-2800956,61-2800966,62-2800979
33-2801032,,,,,,,,,,,0,0.349,0.6978219999999999,1.0465529999999998,1.3698449999999998,1.8844339999999997,2.201135,2.647366,3.418157,3.81381,4.010384,4.47457,4.893378,5.057577,5.594614,5.983679,6.219799,6.5999740000000005,7.1133370000000005,7.302112,7.684165,8.366541,8.817128,9.624989,10.150452999999999,10.353546,10.580062,11.209094,11.389262,11.85759
34-2801010,,,,,,,,,,,,0,0.34882199999999997,0.697553,1.020845,1.535434,1.852135,2.298366,3.069157,3.46481,3.661384,4.12557,4.544378,4.708577,5.245614,5.634679,5.870799,6.250974,6.764337,6.953112,7.335165,8.017541,8.468128,9.275989,9.801452999999999,10.004546,10.231062,10.860094,11.040262,11.50859
35-2800977,,,,,,,,,,,,,0,0.348731,0.672023,1.1866120000000002,1.5033130000000003,1.9495440000000004,2.7203350000000004,3.1159880000000006,3.3125620000000007,3.7767480000000004,4.195556000000001,4.359755000000001,4.8967920000000005,5.285857,5.521977,5.902152,6.415515,6.60429,6.986343,7.668718999999999,8.119306,8.927167,9.452631,9.655724000000001,9.882240000000001,10.511272000000002,10.691440000000002,11.159768000000001
36-2800972,,,,,,,,,,,,,,0,0.323292,0.8378810000000001,1.154582,1.600813,2.371604,2.767257,2.963831,3.4280169999999996,3.8468249999999995,4.011024,4.548061,4.937125999999999,5.173245999999999,5.553420999999999,6.066783999999999,6.255558999999999,6.637611999999999,7.319987999999999,7.770574999999998,8.578435999999998,9.103899999999998,9.306992999999999,9.533508999999999,10.162541,10.342709,10.811036999999999
37-2800963,,,,,,,,,,,,,,,0,0.5145890000000001,0.8312900000000001,1.2775210000000001,2.048312,2.4439650000000004,2.6405390000000004,3.104725,3.523533,3.687732,4.224769,4.613834000000001,4.849954,5.230129000000001,5.743492000000001,5.932267,6.31432,6.996696,7.447283,8.255144,8.780607999999999,8.983701,9.210217,9.839249,10.019417,10.487745
38-2800938,,,,,,,,,,,,,,,,0,0.316701,0.762932,1.5337230000000002,1.9293760000000002,2.12595,2.590136,3.008944,3.173143,3.7101800000000003,4.099245,4.3353649999999995,4.71554,5.228903,5.4176779999999995,5.7997309999999995,6.482106999999999,6.932693999999999,7.740554999999999,8.266018999999998,8.469111999999999,8.695628,9.32466,9.504828,9.973156
39-2800932,,,,,,,,,,,,,,,,,0,0.44623100000000004,1.217022,1.612675,1.809249,2.273435,2.692243,2.856442,3.393479,3.782544,4.018664,4.398839000000001,4.912202000000001,5.100977,5.48303,6.165406,6.615993,7.4238539999999995,7.949318,8.152411,8.378927000000001,9.007959000000001,9.188127000000001,9.656455000000001
40-2806921,,,,,,,,,,,,,,,,,,0,0.770791,1.166444,1.363018,1.827204,2.246012,2.410211,2.947248,3.336313,3.572433,3.952608,4.465971,4.654745999999999,5.036798999999999,5.719174999999999,6.169761999999999,6.977622999999999,7.503086999999999,7.706179999999999,7.932695999999999,8.561727999999999,8.741895999999999,9.210223999999998
41-2806896,,,,,,,,,,,,,,,,,,,0,0.39565300000000003,0.5922270000000001,1.056413,1.4752210000000001,1.63942,2.176457,2.565522,2.801642,3.181817,3.69518,3.8839550000000003,4.266008,4.948384,5.3989709999999995,6.2068319999999995,6.732296,6.935389,7.161905,7.790937,7.971105,8.439433
42-2800875,,,,,,,,,,,,,,,,,,,,0,0.196574,0.66076,1.079568,1.243767,1.780804,2.1698690000000003,2.4059890000000004,2.7861640000000003,3.2995270000000003,3.4883020000000005,3.8703550000000004,4.5527310000000005,5.003318,5.811179,6.3366430000000005,6.539736,6.766252000000001,7.395284,7.575452,8.04378
43-2800826,,,,,,,,,,,,,,,,,,,,,0,0.464186,0.8829940000000001,1.047193,1.58423,1.973295,2.209415,2.58959,3.102953,3.291728,3.673781,4.356157,4.806743999999999,5.614604999999999,6.1400689999999996,6.3431619999999995,6.569678,7.198709999999999,7.378877999999999,7.847205999999999
44-2800919,,,,,,,,,,,,,,,,,,,,,,0,0.418808,0.583007,1.120044,1.509109,1.745229,2.125404,2.638767,2.827542,3.209595,3.8919710000000003,4.342558,5.150419,5.675883000000001,5.878976000000001,6.105492000000001,6.734524,6.9146920000000005,7.38302
45-2800914,,,,,,,,,,,,,,,,,,,,,,,0,0.164199,0.701236,1.090301,1.3264209999999999,1.7065959999999998,2.219959,2.408734,2.790787,3.473163,3.92375,4.731611,5.257075,5.460168,5.6866840000000005,6.315716,6.495884,6.964212
46-2800911,,,,,,,,,,,,,,,,,,,,,,,,0,0.537037,0.926102,1.1622219999999999,1.5423969999999998,2.05576,2.244535,2.626588,3.308964,3.759551,4.567412,5.092876,5.295969,5.5224850000000005,6.151517,6.331685,6.800013
47-2800904,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389065,0.625185,1.00536,1.518723,1.707498,2.089551,2.7719270000000003,3.2225140000000003,4.030375,4.555839000000001,4.758932000000001,4.985448000000001,5.61448,5.7946480000000005,6.262976
48-2800889,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23611999999999997,0.6162949999999999,1.129658,1.318433,1.700486,2.382862,2.833449,3.64131,4.166774,4.369867,4.596383,5.225415,5.405583,5.873911
49-2800888,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.380175,0.8935379999999999,1.0823129999999999,1.4643659999999998,2.1467419999999997,2.5973289999999998,3.4051899999999997,3.9306539999999996,4.133747,4.360263,4.989294999999999,5.1694629999999995,5.637790999999999
50-2800905,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513363,0.702138,1.0841910000000001,1.7665670000000002,2.2171540000000003,3.0250150000000002,3.550479,3.753572,3.9800880000000003,4.60912,4.789288,5.257616
51-2800910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.188775,0.570828,1.253204,1.703791,2.5116519999999998,3.0371159999999997,3.2402089999999997,3.466725,4.095757,4.275925,4.744253
52-2800915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38205300000000003,1.064429,1.5150160000000001,2.322877,2.848341,3.051434,3.27795,3.906982,4.08715,4.555478
53-2800918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.682376,1.132963,1.9408239999999999,2.466288,2.669381,2.895897,3.524929,3.7050970000000003,4.173425
54-2800874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.450587,1.258448,1.783912,1.987005,2.213521,2.842553,3.022721,3.4910490000000003
55-2806571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8078609999999999,1.3333249999999999,1.5364179999999998,1.7629339999999998,2.3919659999999996,2.5721339999999997,3.0404619999999998
56-2806920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.525464,0.728557,0.9550730000000001,1.584105,1.7642730000000002,2.2326010000000003
57-2800928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.203093,0.429609,1.058641,1.2388089999999998,1.707137
58-2800933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226516,0.855548,1.0357159999999999,1.504044
59-2800939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6290319999999999,0.8091999999999999,1.2775279999999998
60-2800956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.180168,0.648496
61-2800966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46832799999999997
62-2800979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
