순번_정류장ID,1-2806831,2-2806423,3-2806421,4-2805953,5-2806634,6-2806428,7-2806770,8-2807112,9-2806514,10-2801821,11-2801852,12-2801854,13-2802133,14-2802108,15-2801822,16-2802049,17-2804800,18-2802084,19-2802061,20-2802068,21-2802032,22-2802007,23-2802006,24-2802016,25-2802028,26-2802036,27-2802047,28-2802054,29-2802064,30-2802052,31-2805597,32-2801952,33-2801176
11-2801852,,,,,,,,,,,0,0.24185500000000001,0.44701,0.7578480000000001,1.0966110000000002,1.6335290000000002,1.9556160000000002,2.1582610000000004,2.8347590000000005,3.3414000000000006,3.5663850000000004,3.9426250000000005,4.317844000000001,4.557926000000001,4.941396000000001,5.143347000000001,5.466648000000001,5.865423000000001,6.208389,6.551041000000001,6.878846,7.630520000000001,8.228068
12-2801854,,,,,,,,,,,,0,0.20515500000000003,0.515993,0.8547560000000001,1.391674,1.713761,1.916406,2.592904,3.099545,3.32453,3.7007700000000003,4.075989000000001,4.316071000000001,4.699541000000001,4.901492000000001,5.224793000000001,5.623568000000001,5.966534,6.309186,6.636991,7.388665,7.986212999999999
13-2802133,,,,,,,,,,,,,0,0.310838,0.6496010000000001,1.186519,1.5086060000000001,1.711251,2.387749,2.89439,3.119375,3.495615,3.870834,4.110916,4.4943859999999995,4.696337,5.019638,5.418412999999999,5.761378999999999,6.104030999999999,6.431835999999999,7.183509999999998,7.781057999999998
14-2802108,,,,,,,,,,,,,,0,0.33876300000000004,0.875681,1.197768,1.400413,2.076911,2.583552,2.8085370000000003,3.1847770000000004,3.5599960000000004,3.8000780000000005,4.183548,4.385499,4.7088,5.107575,5.450540999999999,5.793193,6.120997999999999,6.872672,7.470219999999999
15-2801822,,,,,,,,,,,,,,,0,0.536918,0.859005,1.06165,1.7381479999999998,2.244789,2.469774,2.8460140000000003,3.2212330000000002,3.4613150000000004,3.8447850000000003,4.046736,4.370037,4.768812,5.111777999999999,5.4544299999999994,5.782234999999999,6.5339089999999995,7.131456999999999
16-2802049,,,,,,,,,,,,,,,,0,0.322087,0.524732,1.2012299999999998,1.707871,1.932856,2.309096,2.684315,2.924397,3.307867,3.509818,3.833119,4.231894,4.574859999999999,4.917511999999999,5.245316999999999,5.9969909999999995,6.594538999999999
17-2804800,,,,,,,,,,,,,,,,,0,0.202645,0.8791429999999999,1.385784,1.610769,1.987009,2.362228,2.60231,2.98578,3.1877310000000003,3.511032,3.9098070000000003,4.252773,4.5954250000000005,4.92323,5.674904,6.2724519999999995
18-2802084,,,,,,,,,,,,,,,,,,0,0.6764979999999999,1.183139,1.408124,1.784364,2.159583,2.399665,2.783135,2.985086,3.3083869999999997,3.707162,4.050128,4.39278,4.720585,5.472258999999999,6.069806999999999
19-2802061,,,,,,,,,,,,,,,,,,,0,0.506641,0.731626,1.107866,1.483085,1.7231670000000001,2.106637,2.3085880000000003,2.631889,3.0306640000000002,3.3736300000000004,3.7162820000000005,4.044087,4.795761000000001,5.393309
20-2802068,,,,,,,,,,,,,,,,,,,,0,0.224985,0.601225,0.9764440000000001,1.216526,1.599996,1.801947,2.125248,2.524023,2.8669890000000002,3.2096410000000004,3.5374460000000005,4.2891200000000005,4.886668
21-2802032,,,,,,,,,,,,,,,,,,,,,0,0.37624,0.7514590000000001,0.9915410000000001,1.3750110000000002,1.5769620000000002,1.9002630000000003,2.2990380000000004,2.6420040000000005,2.9846560000000006,3.3124610000000008,4.064135,4.661683
22-2802007,,,,,,,,,,,,,,,,,,,,,,0,0.375219,0.6153010000000001,0.9987710000000001,1.200722,1.5240230000000001,1.9227980000000002,2.2657640000000003,2.6084160000000005,2.9362210000000006,3.6878950000000006,4.285443000000001
23-2802006,,,,,,,,,,,,,,,,,,,,,,,0,0.24008200000000002,0.623552,0.825503,1.148804,1.5475789999999998,1.890545,2.233197,2.5610020000000002,3.312676,3.9102240000000004
24-2802016,,,,,,,,,,,,,,,,,,,,,,,,0,0.38347,0.585421,0.908722,1.3074970000000001,1.6504630000000002,1.9931150000000002,2.32092,3.072594,3.6701420000000002
25-2802028,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201951,0.525252,0.924027,1.266993,1.609645,1.9374500000000001,2.689124,3.2866720000000003
26-2802036,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323301,0.7220759999999999,1.065042,1.407694,1.735499,2.487173,3.084721
27-2802047,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.398775,0.741741,1.084393,1.412198,2.163872,2.76142
28-2802054,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342966,0.6856180000000001,1.013423,1.765097,2.3626449999999997
29-2802064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342652,0.6704570000000001,1.422131,2.019679
30-2802052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327805,1.079479,1.677027
31-2805597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.751674,1.349222
32-2801952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.597548
33-2801176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
