순번_정류장ID,28-2807362,29-2807234,30-2807226,31-2806248,32-2807344,33-2806484,34-2807326,35-2805694,36-2805636,37-2806053,38-2806032,39-2806025,40-2805697,41-2807639,42-2803156,43-2807330,44-2805699,45-2805701,46-2807440,47-2806806,48-2805704,49-2807625,50-2806162,51-2805635,52-2805633,53-2807037,54-2805631,55-2805677,56-2806627,57-2807428,58-2806628
39-2806025,,,,,,,,,,,,0,0.197715,1.292588,2.177871,2.5812980000000003,4.7102200000000005,4.920253000000001,5.117928000000001,5.331282000000001,5.776739000000001,6.032584000000001,6.463648000000001,6.758281000000001,7.400064000000001,7.753309000000002,8.071657000000002,8.600166000000002,9.606718,9.683176000000001,9.683176000000001
40-2805697,,,,,,,,,,,,,0,1.094873,1.980156,2.383583,4.512505,4.722538,4.920213,5.133567,5.579024,5.834869,6.265933,6.560566000000001,7.202349000000001,7.555594000000001,7.873942000000001,8.402451000000001,9.409003000000002,9.485461000000003,9.485461000000003
41-2807639,,,,,,,,,,,,,,0,0.885283,1.28871,3.4176320000000002,3.6276650000000004,3.82534,4.0386940000000005,4.484151000000001,4.7399960000000005,5.171060000000001,5.465693000000001,6.107476000000001,6.460721000000001,6.779069000000002,7.307578000000001,8.314130000000002,8.390588000000003,8.390588000000003
42-2803156,,,,,,,,,,,,,,,0,0.403427,2.532349,2.742382,2.940057,3.1534109999999997,3.5988679999999995,3.8547129999999994,4.2857769999999995,4.58041,5.222193,5.575438,5.893786,6.422295,7.428847,7.505305,7.505305
43-2807330,,,,,,,,,,,,,,,,0,2.128922,2.3389550000000003,2.53663,2.749984,3.1954409999999998,3.4512859999999996,3.8823499999999997,4.176983,4.818766,5.172011,5.490359000000001,6.018868,7.02542,7.101878,7.101878
44-2805699,,,,,,,,,,,,,,,,,0,0.210033,0.40770799999999996,0.621062,1.066519,1.3223639999999999,1.753428,2.048061,2.689844,3.0430889999999997,3.3614369999999996,3.8899459999999997,4.896497999999999,4.972955999999999,4.972955999999999
45-2805701,,,,,,,,,,,,,,,,,,0,0.197675,0.411029,0.856486,1.112331,1.543395,1.838028,2.4798109999999998,2.8330559999999996,3.1514039999999994,3.6799129999999995,4.686465,4.762923,4.762923
46-2807440,,,,,,,,,,,,,,,,,,,0,0.213354,0.658811,0.914656,1.34572,1.640353,2.282136,2.6353809999999998,2.9537289999999996,3.4822379999999997,4.48879,4.5652479999999995,4.5652479999999995
47-2806806,,,,,,,,,,,,,,,,,,,,0,0.445457,0.701302,1.132366,1.426999,2.0687819999999997,2.4220269999999995,2.7403749999999993,3.2688839999999995,4.275435999999999,4.351893999999999,4.351893999999999
48-2805704,,,,,,,,,,,,,,,,,,,,,0,0.255845,0.686909,0.9815419999999999,1.623325,1.97657,2.294918,2.823427,3.8299790000000002,3.9064370000000004,3.9064370000000004
49-2807625,,,,,,,,,,,,,,,,,,,,,,0,0.43106400000000006,0.725697,1.36748,1.720725,2.039073,2.5675820000000003,3.5741340000000004,3.6505920000000005,3.6505920000000005
50-2806162,,,,,,,,,,,,,,,,,,,,,,,0,0.294633,0.9364159999999999,1.289661,1.608009,2.136518,3.1430700000000003,3.2195280000000004,3.2195280000000004
51-2805635,,,,,,,,,,,,,,,,,,,,,,,,0,0.641783,0.995028,1.313376,1.841885,2.848437,2.9248950000000002,2.9248950000000002
52-2805633,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353245,0.671593,1.200102,2.2066540000000003,2.2831120000000005,2.2831120000000005
53-2807037,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.318348,0.846857,1.853409,1.929867,1.929867
54-2805631,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.528509,1.5350610000000002,1.6115190000000001,1.6115190000000001
55-2805677,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0065520000000001,1.08301,1.08301
56-2806627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.076458,0.076458
57-2807428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0
58-2806628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
