순번_정류장ID,1-2803703,2-2804580,3-2804213,4-2804211,5-2804209,6-2804207,7-2804205,8-2804204,9-2806290,10-2804202,11-2806292,12-2804578,13-2803609,14-2806232,15-2803608,16-2803607,17-2803606,18-2806297,19-2803616,20-2803853,21-2803850,22-2803617,23-2806299,24-2803618,25-2806300,26-2803600,27-2800273,28-2803601,29-2804331,30-2803581,31-2800271,32-2804749,33-2805489,34-2807150,35-2804581,36-2804582,37-2807389,38-2800267,39-2804032
11-2806292,,,,,,,,,,,0,0.363694,0.497294,0.8735459999999999,1.1943929999999998,1.7063169999999999,1.999599,2.5425679999999997,2.867307,3.066198,3.468087,4.056077,4.586266,4.856804,5.174173000000001,5.874935000000001,6.317864000000001,6.520473000000001,6.702089000000001,6.956409000000001,7.437741000000001,7.497790000000001,7.944671000000001,8.30892,8.649855,8.951108000000001,9.092789000000002,9.311296000000002,9.950021000000003
12-2804578,,,,,,,,,,,,0,0.1336,0.509852,0.830699,1.342623,1.635905,2.178874,2.503613,2.7025040000000002,3.1043930000000004,3.6923830000000004,4.222572,4.493110000000001,4.810479000000001,5.511241000000001,5.954170000000001,6.156779000000001,6.338395000000001,6.592715000000001,7.074047000000001,7.134096000000001,7.580977000000002,7.945226000000002,8.286161000000002,8.587414000000003,8.729095000000003,8.947602000000003,9.586327000000004
13-2803609,,,,,,,,,,,,,0,0.376252,0.6970989999999999,1.2090229999999997,1.5023049999999998,2.0452739999999996,2.3700129999999997,2.568904,2.970793,3.558783,4.088972,4.35951,4.6768790000000005,5.377641000000001,5.820570000000001,6.023179000000001,6.204795000000001,6.459115000000001,6.940447000000001,7.000496000000001,7.447377000000001,7.811626000000001,8.152561000000002,8.453814000000001,8.595495000000001,8.814002000000002,9.452727000000003
14-2806232,,,,,,,,,,,,,,0,0.320847,0.8327709999999999,1.126053,1.669022,1.9937610000000001,2.1926520000000003,2.5945410000000004,3.1825310000000004,3.7127200000000005,3.9832580000000006,4.300627,5.0013890000000005,5.444318000000001,5.646927000000001,5.828543000000001,6.082863000000001,6.564195000000001,6.624244000000001,7.071125000000001,7.435374000000001,7.776309000000001,8.077562,8.219243,8.437750000000001,9.076475000000002
15-2803608,,,,,,,,,,,,,,,0,0.5119239999999999,0.805206,1.348175,1.672914,1.871805,2.273694,2.861684,3.391873,3.662411,3.97978,4.680542,5.123471,5.32608,5.507696,5.762016,6.243348,6.303397,6.750278000000001,7.114527000000001,7.455462000000001,7.756715000000001,7.898396000000001,8.116903,8.755628000000002
16-2803607,,,,,,,,,,,,,,,,0,0.29328200000000004,0.836251,1.16099,1.359881,1.7617699999999998,2.34976,2.879949,3.150487,3.4678560000000003,4.168618,4.611547000000001,4.8141560000000005,4.9957720000000005,5.250092,5.7314240000000005,5.791473000000001,6.238354000000001,6.602603000000001,6.943538000000001,7.244791000000001,7.386472000000001,7.604979000000001,8.243704000000001
17-2803606,,,,,,,,,,,,,,,,,0,0.5429689999999999,0.8677079999999999,1.0665989999999999,1.4684879999999998,2.056478,2.586667,2.857205,3.174574,3.875336,4.318265,4.520874,4.70249,4.95681,5.438142,5.498191,5.945072000000001,6.309321000000001,6.650256000000001,6.951509000000001,7.093190000000001,7.311697000000001,7.9504220000000005
18-2806297,,,,,,,,,,,,,,,,,,0,0.324739,0.52363,0.925519,1.513509,2.043698,2.314236,2.6316050000000004,3.3323670000000005,3.7752960000000004,3.9779050000000002,4.159521,4.413841,4.895173,4.955222,5.402103,5.766352,6.107287,6.40854,6.5502210000000005,6.768728,7.407453
19-2803616,,,,,,,,,,,,,,,,,,,0,0.198891,0.60078,1.1887699999999999,1.718959,1.9894969999999998,2.306866,3.007628,3.450557,3.6531659999999997,3.8347819999999997,4.089102,4.570434,4.630483,5.077364,5.441613,5.782548,6.083801,6.225482,6.443989,7.082714
20-2803853,,,,,,,,,,,,,,,,,,,,0,0.401889,0.989879,1.520068,1.790606,2.1079749999999997,2.808737,3.2516659999999997,3.4542749999999995,3.6358909999999995,3.8902109999999994,4.371542999999999,4.431591999999999,4.878473,5.242722,5.583657,5.88491,6.026591,6.245098,6.883823
21-2803850,,,,,,,,,,,,,,,,,,,,,0,0.58799,1.118179,1.388717,1.706086,2.406848,2.849777,3.052386,3.234002,3.4883219999999997,3.969654,4.029703,4.476584,4.840833,5.181768,5.483021,5.624702,5.843209,6.481934
22-2803617,,,,,,,,,,,,,,,,,,,,,,0,0.530189,0.800727,1.118096,1.818858,2.261787,2.464396,2.646012,2.9003319999999997,3.381664,3.4417129999999996,3.8885939999999994,4.2528429999999995,4.5937779999999995,4.8950309999999995,5.036712,5.255218999999999,5.893943999999999
23-2806299,,,,,,,,,,,,,,,,,,,,,,,0,0.270538,0.587907,1.288669,1.731598,1.934207,2.115823,2.3701429999999997,2.8514749999999998,2.9115239999999996,3.3584049999999994,3.7226539999999995,4.0635889999999995,4.3648419999999994,4.506523,4.725029999999999,5.363754999999999
24-2803618,,,,,,,,,,,,,,,,,,,,,,,,0,0.317369,1.018131,1.4610599999999998,1.6636689999999998,1.8452849999999998,2.099605,2.580937,2.640986,3.0878669999999997,3.4521159999999997,3.7930509999999997,4.094303999999999,4.2359849999999994,4.454491999999999,5.093216999999999
25-2806300,,,,,,,,,,,,,,,,,,,,,,,,,0,0.700762,1.143691,1.3463,1.527916,1.7822360000000002,2.2635680000000002,2.323617,2.770498,3.134747,3.475682,3.776935,3.918616,4.137123,4.775848
26-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442929,0.645538,0.827154,1.081474,1.5628060000000001,1.6228550000000002,2.0697360000000002,2.4339850000000003,2.7749200000000003,3.0761730000000003,3.2178540000000004,3.4363610000000007,4.075086000000001
27-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20260899999999998,0.384225,0.6385449999999999,1.1198769999999998,1.1799259999999998,1.626807,1.991056,2.331991,2.633244,2.774925,2.9934320000000003,3.6321570000000003
28-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181616,0.435936,0.917268,0.977317,1.424198,1.7884470000000001,2.129382,2.430635,2.5723160000000003,2.7908230000000005,3.4295480000000005
29-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25432,0.735652,0.795701,1.242582,1.6068310000000001,1.947766,2.249019,2.3907000000000003,2.6092070000000005,3.2479320000000005
30-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.481332,0.541381,0.988262,1.352511,1.693446,1.994699,2.13638,2.3548869999999997,2.9936119999999997
31-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.060049,0.50693,0.8711789999999999,1.212114,1.513367,1.6550479999999999,1.8735549999999999,2.5122799999999996
32-2804749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44688100000000003,0.81113,1.152065,1.4533179999999999,1.5949989999999998,1.8135059999999998,2.452231
33-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364249,0.705184,1.006437,1.148118,1.366625,2.00535
34-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340935,0.642188,0.7838689999999999,1.002376,1.641101
35-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301253,0.442934,0.661441,1.300166
36-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.141681,0.360188,0.9989129999999999
37-2807389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.218507,0.857232
38-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725
39-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
