순번_정류장ID,32-2804643,33-2804197,34-2804195,35-2804717,36-2804193,37-2804191,38-2806153,39-2804189,40-2804641,41-2804740,42-2804794,43-2803700,44-2803699,45-2803697,46-2803695,47-2803693,48-2804775,49-2803741,50-2803742,51-2803743,52-2803744,53-2804666,54-2803745,55-2803746,56-2803747,57-2803748,58-2804688,59-2807370,60-2803604,61-2800266,62-2807368,63-2804602,64-2803580,65-2800263,66-2800267,67-2804032
54-2803745,,,,,,,,,,,,,,,,,,,,,,,0,0.731815,1.137873,1.571208,1.706141,2.019889,2.694276,2.9954229999999997,3.2218599999999995,3.3710279999999995,3.5910389999999994,3.8430619999999993,4.481786999999999,4.677884999999999
55-2803746,,,,,,,,,,,,,,,,,,,,,,,,0,0.406058,0.8393930000000001,0.974326,1.288074,1.9624609999999998,2.2636079999999996,2.4900449999999994,2.6392129999999994,2.8592239999999993,3.111246999999999,3.749971999999999,3.9460699999999993
56-2803747,,,,,,,,,,,,,,,,,,,,,,,,,0,0.433335,0.568268,0.882016,1.556403,1.85755,2.083987,2.233155,2.453166,2.705189,3.343914,3.540012
57-2803748,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.134933,0.448681,1.123068,1.424215,1.650652,1.79982,2.019831,2.271854,2.910579,3.106677
58-2804688,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313748,0.988135,1.289282,1.515719,1.664887,1.884898,2.136921,2.775646,2.971744
59-2807370,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.674387,0.9755339999999999,1.201971,1.3511389999999999,1.5711499999999998,1.8231729999999997,2.4618979999999997,2.657996
60-2803604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301147,0.527584,0.676752,0.896763,1.1487859999999999,1.7875109999999999,1.983609
61-2800266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226437,0.37560499999999997,0.5956159999999999,0.8476389999999999,1.486364,1.6824620000000001
62-2807368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.149168,0.36917900000000003,0.621202,1.259927,1.456025
63-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.220011,0.472034,1.110759,1.306857
64-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252023,0.890748,1.086846
65-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725,0.834823
66-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.196098
67-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
