순번_정류장ID,81-2803661,82-2801697,83-2801724,84-2801915,85-2801926,86-2801922,87-2801940,88-2801950,89-2801961,90-2801987,91-2802006,92-2802016,93-2802028,94-2806611,95-2802047,96-2802054,97-2802064,98-2802092,99-2802106,100-2802113,101-2802122,102-2802720,103-2802724,104-2802732,105-2802755,106-2802776,107-2802800,108-2802815,109-2802852,110-2802888,111-2802912,112-2802949,113-2802967,114-2802963,115-2802956,116-2802984,117-2803020,118-2802390,119-2802452,120-2802470,121-2802465,122-2802473,123-2802495,124-2802517,125-2802506,126-2802489,127-2802499,128-2802369,129-2802529,130-2802539,131-2802558,132-2802569,133-2802560,134-2802555,135-2802556,136-2802566,137-2802366,138-2802349,139-2802577,140-2802581,141-2804851,142-2802597,143-2802594,144-2802591,145-2802590,146-2802593,147-2802600,148-2802601,149-2802604,150-2802348,151-2804908,152-2803767,153-2804877,154-2803768,155-2803522
111-2802912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32293,0.816127,1.158176,1.6563720000000002,2.1382120000000002,3.255586,3.6422790000000003,4.016453,4.306552,4.616859,4.880338,5.073829,5.338226,5.716467,6.109837,6.296958999999999,6.477213999999999,6.7676419999999995,7.490677999999999,8.162277,8.838445,9.179405000000001,9.488888000000001,10.004444000000001,10.313699000000002,10.609369000000001,10.826281000000002,10.993311000000002,11.651867000000003,13.261102000000003,13.498012000000003,13.695257000000003,13.896458000000003,14.222510000000003,14.374481000000003,14.537461000000002,14.832826000000003,15.082788000000003,15.780241000000002,16.554684,17.15763,17.689111,18.187243,18.630834
112-2802949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49319700000000005,0.835246,1.333442,1.815282,2.9326559999999997,3.319349,3.693523,3.983622,4.293929,4.557408000000001,4.750899,5.015296,5.393537,5.786907,5.974029,6.154284,6.444712,7.167748,7.839346999999999,8.515514999999999,8.856475,9.165958,9.681514,9.990769,10.286439,10.503351,10.670381,11.328937000000002,12.938172000000002,13.175082000000002,13.372327000000002,13.573528000000001,13.899580000000002,14.051551000000002,14.214531000000001,14.509896000000001,14.759858000000001,15.457311,16.231754000000002,16.8347,17.366181,17.864313,18.307904
113-2802967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342049,0.840245,1.322085,2.439459,2.826152,3.200326,3.490425,3.800732,4.064211,4.257702,4.522099,4.90034,5.29371,5.4808319999999995,5.661086999999999,5.951515,6.674550999999999,7.346149999999999,8.022317999999999,8.363278,8.672761,9.188317,9.497572,9.793242,10.010154,10.177184,10.835740000000001,12.444975000000001,12.681885000000001,12.879130000000002,13.080331000000001,13.406383000000002,13.558354000000001,13.721334,14.016699000000001,14.266661000000001,14.964114,15.738557,16.341503,16.872984,17.371115999999997,17.814707
114-2802963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498196,0.980036,2.09741,2.484103,2.858277,3.1483760000000003,3.458683,3.722162,3.915653,4.18005,4.558291,4.951661,5.138783,5.319038,5.609466,6.332502,7.0041009999999995,7.680268999999999,8.021229,8.330712,8.846268,9.155523,9.451193,9.668105,9.835135000000001,10.493691000000002,12.102926000000002,12.339836000000002,12.537081000000002,12.738282000000002,13.064334000000002,13.216305000000002,13.379285000000001,13.674650000000002,13.924612000000002,14.622065000000001,15.396508,15.999454,16.530935,17.029066999999998,17.472658
115-2802956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48184,1.599214,1.9859069999999999,2.3600809999999997,2.6501799999999998,2.9604869999999996,3.223966,3.4174569999999997,3.6818539999999995,4.060095,4.453465,4.640587,4.820842,5.11127,5.834306,6.505904999999999,7.182072999999999,7.523032999999999,7.832515999999999,8.348071999999998,8.657326999999999,8.952996999999998,9.169908999999999,9.336939,9.995495,11.60473,11.84164,12.038885,12.240086,12.566138,12.718109,12.881089,13.176454,13.426416,14.123869,14.898311999999999,15.501257999999998,16.032739,16.530870999999998,16.974462
116-2802984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1173739999999999,1.5040669999999998,1.8782409999999998,2.1683399999999997,2.4786469999999996,2.742126,2.9356169999999997,3.2000139999999995,3.5782549999999995,3.9716249999999995,4.158747,4.339002,4.62943,5.352466,6.024064999999999,6.700232999999999,7.041192999999999,7.350675999999999,7.866231999999999,8.175486999999999,8.471156999999998,8.688068999999999,8.855099,9.513655,11.12289,11.3598,11.557045,11.758246,12.084298,12.236269,12.399249,12.694614,12.944576,13.642028999999999,14.416471999999999,15.019417999999998,15.550898999999998,16.049030999999996,16.492621999999997
117-2803020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.386693,0.760867,1.0509659999999998,1.3612729999999997,1.6247519999999998,1.8182429999999998,2.0826399999999996,2.4608809999999997,2.8542509999999996,3.0413729999999997,3.2216279999999995,3.5120559999999994,4.235092,4.9066909999999995,5.582858999999999,5.923818999999999,6.233301999999999,6.748857999999999,7.058113,7.353783,7.570695,7.737724999999999,8.396281,10.005516,10.242426,10.439671,10.640872,10.966924,11.118895,11.281875,11.57724,11.827202,12.524655,13.299097999999999,13.902043999999998,14.433524999999998,14.931656999999998,15.375247999999997
118-2802390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37417399999999995,0.6642729999999999,0.9745799999999999,1.2380589999999998,1.4315499999999999,1.6959469999999999,2.074188,2.467558,2.65468,2.8349349999999998,3.1253629999999997,3.8483989999999997,4.519997999999999,5.196165999999999,5.537125999999999,5.846608999999999,6.362164999999999,6.6714199999999995,6.96709,7.1840019999999996,7.351031999999999,8.009587999999999,9.618822999999999,9.855732999999999,10.052978,10.254178999999999,10.580231,10.732202,10.895181999999998,11.190546999999999,11.440508999999999,12.137961999999998,12.912404999999998,13.515350999999997,14.046831999999997,14.544963999999997,14.988554999999996
119-2802452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290099,0.600406,0.863885,1.057376,1.321773,1.7000140000000001,2.0933840000000004,2.2805060000000004,2.460761,2.751189,3.474225,4.145824,4.821992,5.162952,5.472435,5.987991,6.297246,6.592916000000001,6.809828,6.976858,7.635414,9.244648999999999,9.481558999999999,9.678804,9.880004999999999,10.206057,10.358028,10.521007999999998,10.816372999999999,11.066334999999999,11.763787999999998,12.538230999999998,13.141176999999997,13.672657999999997,14.170789999999997,14.614380999999996
120-2802470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.310307,0.573786,0.767277,1.031674,1.409915,1.803285,1.990407,2.170662,2.46109,3.184126,3.855725,4.531893,4.872853,5.182336,5.697892,6.007147000000001,6.302817000000001,6.519729000000001,6.686759,7.345315,8.954550000000001,9.191460000000001,9.388705000000002,9.589906000000001,9.915958000000002,10.067929000000001,10.230909,10.526274,10.776236,11.473689,12.248132,12.851078,13.382558999999999,13.880690999999999,14.324281999999998
121-2802465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.263479,0.45697,0.721367,1.099608,1.492978,1.6801,1.860355,2.150783,2.873819,3.545418,4.221586,4.562546,4.872029,5.3875850000000005,5.696840000000001,5.992510000000001,6.209422000000001,6.3764520000000005,7.035008,8.644243,8.881153,9.078398,9.279599,9.605651,9.757622,9.920601999999999,10.215967,10.465929,11.163381999999999,11.937824999999998,12.540770999999998,13.072251999999997,13.570383999999997,14.013974999999997
122-2802473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.193491,0.45788799999999996,0.8361289999999999,1.229499,1.416621,1.596876,1.8873039999999999,2.61034,3.281939,3.958107,4.299067,4.60855,5.124106,5.4333610000000006,5.729031000000001,5.945943000000001,6.112973,6.771529,8.380764,8.617674,8.814919,9.016119999999999,9.342172,9.494143,9.657122999999999,9.952487999999999,10.202449999999999,10.899902999999998,11.674345999999998,12.277291999999997,12.808772999999997,13.306904999999997,13.750495999999996
123-2802495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264397,0.642638,1.036008,1.22313,1.403385,1.693813,2.416849,3.088448,3.764616,4.105576,4.415059,4.930615,5.239870000000001,5.535540000000001,5.752452000000001,5.919482,6.578038,8.187273000000001,8.424183000000001,8.621428000000002,8.822629000000001,9.148681000000002,9.300652000000001,9.463632,9.758997,10.008959,10.706412,11.480855,12.083801,12.615281999999999,13.113413999999999,13.557004999999998
124-2802517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.378241,0.771611,0.9587330000000001,1.1389880000000001,1.4294160000000002,2.1524520000000003,2.8240510000000003,3.5002190000000004,3.8411790000000003,4.1506620000000005,4.666218000000001,4.975473000000001,5.271143000000001,5.488055000000001,5.655085000000001,6.3136410000000005,7.9228760000000005,8.159786,8.357031000000001,8.558232,8.884284000000001,9.036255,9.199235,9.4946,9.744562,10.442015,11.216458,11.819403999999999,12.350884999999998,12.849016999999998,13.292607999999998
125-2802506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39337,0.580492,0.7607470000000001,1.0511750000000002,1.7742110000000002,2.4458100000000003,3.1219780000000004,3.4629380000000003,3.7724210000000005,4.287977000000001,4.597232000000001,4.892902000000001,5.109814000000001,5.2768440000000005,5.9354000000000005,7.544635,7.781545,7.97879,8.179991,8.506043,8.658014,8.820993999999999,9.116359,9.366321,10.063773999999999,10.838216999999998,11.441162999999998,11.972643999999997,12.470775999999997,12.914366999999997
126-2802489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.187122,0.367377,0.657805,1.380841,2.05244,2.728608,3.069568,3.379051,3.894607,4.203862,4.499532,4.716444,4.883474,5.54203,7.1512649999999995,7.3881749999999995,7.585419999999999,7.786620999999999,8.112673,8.264643999999999,8.427623999999998,8.722988999999998,8.972950999999998,9.670403999999998,10.444846999999998,11.047792999999997,11.579273999999996,12.077405999999996,12.520996999999996
127-2802499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.180255,0.470683,1.193719,1.8653179999999998,2.541486,2.882446,3.191929,3.707485,4.01674,4.312410000000001,4.5293220000000005,4.696352,5.354908,6.964143,7.201053,7.398298,7.599499,7.925551,8.077522,8.240502,8.535867,8.785829,9.483281999999999,10.257724999999999,10.860670999999998,11.392151999999998,11.890283999999998,12.333874999999997
128-2802369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290428,1.013464,1.685063,2.361231,2.702191,3.011674,3.5272300000000003,3.836485,4.132155,4.349067,4.516096999999999,5.174652999999999,6.783887999999999,7.020797999999999,7.218042999999999,7.419243999999999,7.745295999999999,7.8972669999999985,8.060246999999999,8.355611999999999,8.605573999999999,9.303026999999998,10.077469999999998,10.680415999999997,11.211896999999997,11.710028999999997,12.153619999999997
129-2802529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.723036,1.394635,2.070803,2.411763,2.7212460000000003,3.2368020000000004,3.5460570000000002,3.841727,4.058639,4.225669,4.884225,6.49346,6.73037,6.927614999999999,7.128816,7.454867999999999,7.606838999999999,7.769818999999999,8.065183999999999,8.315145999999999,9.012598999999998,9.787041999999998,10.389987999999997,10.921468999999997,11.419600999999997,11.863191999999996
130-2802539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.671599,1.347767,1.6887269999999999,1.9982099999999998,2.513766,2.823021,3.1186909999999997,3.335603,3.502633,4.161189,5.770424,6.007334,6.204579,6.40578,6.731832,6.8838029999999995,7.046783,7.342148,7.59211,8.289563,9.064006,9.666951999999998,10.198432999999998,10.696564999999998,11.140155999999998
131-2802558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.676168,1.017128,1.326611,1.8421669999999999,2.1514219999999997,2.4470919999999996,2.6640039999999994,2.8310339999999994,3.4895899999999993,5.098825,5.335735,5.532979999999999,5.7341809999999995,6.060232999999999,6.212203999999999,6.375183999999999,6.670548999999999,6.920510999999999,7.617964,8.392407,8.995353,9.526834,10.024966,10.468556999999999
132-2802569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34096,0.650443,1.165999,1.475254,1.770924,1.987836,2.1548659999999997,2.8134219999999996,4.422656999999999,4.659566999999999,4.856811999999999,5.058012999999999,5.384064999999999,5.536035999999998,5.6990159999999985,5.994380999999999,6.244342999999999,6.941795999999999,7.716238999999999,8.319185,8.850665999999999,9.348797999999999,9.792388999999998
133-2802560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309483,0.8250390000000001,1.1342940000000001,1.429964,1.646876,1.813906,2.472462,4.081697,4.318607,4.515852,4.717053,5.043105,5.195075999999999,5.3580559999999995,5.653421,5.903383,6.600836,7.375279,7.978225,8.509706,9.007838,9.451429
134-2802555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.515556,0.824811,1.1204809999999998,1.3373929999999998,1.5044229999999998,2.162979,3.772214,4.009124,4.206369,4.40757,4.7336219999999996,4.885592999999999,5.048572999999999,5.343938,5.5939,6.291353,7.065796,7.668742,8.200223,8.698355,9.141945999999999
135-2802556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309255,0.6049249999999999,0.8218369999999999,0.9888669999999999,1.6474229999999999,3.256658,3.493568,3.690813,3.892014,4.218066,4.370037,4.533017,4.828382,5.078344,5.775797000000001,6.5502400000000005,7.153186000000001,7.684667000000001,8.182799000000001,8.62639
136-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29567,0.512582,0.679612,1.338168,2.947403,3.184313,3.381558,3.5827590000000002,3.908811,4.060782,4.223762,4.519127,4.769089,5.4665420000000005,6.240985,6.843931,7.375412000000001,7.873544000000001,8.317135
137-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.216912,0.383942,1.0424980000000001,2.651733,2.888643,3.085888,3.2870890000000004,3.6131410000000006,3.7651120000000007,3.928092000000001,4.223457000000001,4.473419000000001,5.170872000000001,5.945315000000001,6.548261000000001,7.079742000000001,7.577874000000001,8.021465000000001
138-2802349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16702999999999998,0.825586,2.434821,2.671731,2.868976,3.070177,3.396229,3.5482,3.71118,4.006545,4.256507,4.95396,5.728403,6.331349,6.862830000000001,7.360962000000001,7.804553
139-2802577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.658556,2.267791,2.504701,2.701946,2.903147,3.2291990000000004,3.3811700000000005,3.5441500000000006,3.8395150000000005,4.0894770000000005,4.786930000000001,5.561373000000001,6.164319000000001,6.695800000000001,7.193932000000001,7.637523000000001
140-2802581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.609235,1.846145,2.04339,2.2445910000000002,2.5706430000000005,2.7226140000000005,2.8855940000000007,3.1809590000000005,3.4309210000000006,4.128374000000001,4.902817000000001,5.505763000000001,6.037244000000001,6.535376000000001,6.978967000000001
141-2804851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23690999999999998,0.43415499999999996,0.6353559999999999,0.9614079999999999,1.113379,1.2763589999999998,1.5717239999999997,1.8216859999999997,2.5191389999999996,3.293582,3.896528,4.428009,4.926141,5.369732
142-2802597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197245,0.39844599999999997,0.724498,0.8764689999999999,1.0394489999999998,1.3348139999999997,1.5847759999999997,2.2822289999999996,3.056672,3.659618,4.191099,4.689231,5.132822
143-2802594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201201,0.527253,0.6792239999999999,0.842204,1.137569,1.387531,2.084984,2.859427,3.4623730000000004,3.9938540000000007,4.491986000000001,4.935577
144-2802591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326052,0.478023,0.641003,0.936368,1.1863299999999999,1.8837829999999998,2.658226,3.261172,3.7926530000000005,4.2907850000000005,4.734376
145-2802590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.151971,0.314951,0.610316,0.860278,1.557731,2.332174,2.9351200000000004,3.4666010000000007,3.9647330000000007,4.408324
146-2802593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16297999999999999,0.458345,0.708307,1.40576,2.1802029999999997,2.783149,3.31463,3.812762,4.256353
147-2802600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295365,0.545327,1.24278,2.017223,2.6201689999999997,3.15165,3.649782,4.093373
148-2802601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249962,0.947415,1.721858,2.3248040000000003,2.8562850000000006,3.3544170000000006,3.7980080000000007
149-2802604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.697453,1.471896,2.0748420000000003,2.6063230000000006,3.1044550000000006,3.5480460000000007
150-2802348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.774443,1.377389,1.90887,2.407002,2.850593
151-2804908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.602946,1.134427,1.632559,2.07615
152-2803767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5314810000000001,1.0296130000000001,1.4732040000000002
153-2804877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49813199999999996,0.941723
154-2803768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.443591
155-2803522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
