순번_정류장ID,78-2807484,79-2806581,80-2806049,81-2807456,82-2806088,83-2807452,84-2806640,85-2806641,86-2805878,87-2806093,88-2806094,89-2805553,90-2805205,91-2805308,92-2805204,93-2802589,94-2802362,95-2802595,96-2802598,97-2805538,98-2802587,99-2802580,100-2802578,101-2803629,102-2802575,103-2802567,104-2802564,105-2807041,106-2802565,107-2802290,108-2802292,109-2803631,110-2801866,111-2802294,112-2802298,113-2802297,114-2805667,115-2801812,116-2801813,117-2802277,118-2802269,119-2802259,120-2801851,121-2802234,122-2801825,123-2801829,124-2801831,125-2801860,126-2801858,127-2802188,128-2802186,129-2804814,130-2802127,131-2802109,132-2802072,133-2802044,134-2801932,135-2801690,136-2803662,137-2800166,138-2801643,139-2801646,140-2801664,141-2801183,142-2801949,143-2801960,144-2801974,145-2801964,146-2801955,147-2801952,148-2801805,149-2803542,150-2803543
110-2801866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252605,0.445484,0.847771,1.5152700000000001,1.7944240000000002,2.054114,2.5184430000000004,2.9123210000000004,3.3448900000000004,3.808339,3.966641,4.23686,4.522502,4.674709,4.82652,6.3075410000000005,6.983179000000001,7.613889,8.102612,9.211872000000001,9.535147000000002,9.864937000000001,10.1492,11.605213000000001,14.037189000000001,14.616919000000001,15.306636000000001,16.373231,16.469265,16.822848,17.256804,20.173219,20.392884,20.699558999999997,21.056535999999998,21.498431999999998,21.960583999999997,22.472592999999996,22.789256999999996,23.049014999999997
111-2802294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192879,0.595166,1.262665,1.5418189999999998,1.8015089999999998,2.2658379999999996,2.6597159999999995,3.0922849999999995,3.5557339999999993,3.7140359999999992,3.984254999999999,4.269896999999999,4.422103999999999,4.5739149999999995,6.054936,6.730574,7.3612839999999995,7.850007,8.959267,9.282542000000001,9.612332000000002,9.896595000000001,11.352608000000002,13.784584000000002,14.364314000000002,15.054031000000002,16.120626,16.21666,16.570243,17.004199,19.920614,20.140279,20.446953999999998,20.803931,21.245827,21.707978999999998,22.219987999999997,22.536651999999997,22.796409999999998
112-2802298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.402287,1.069786,1.3489399999999998,1.6086299999999998,2.072959,2.466837,2.899406,3.3628549999999997,3.5211569999999996,3.7913759999999996,4.077018,4.229225,4.381036,5.862057,6.537695,7.168405,7.657128,8.766388000000001,9.089663000000002,9.419453,9.703716,11.159729,13.591705000000001,14.171435,14.861152,15.927747,16.023781,16.377364,16.81132,19.727735,19.9474,20.254074999999997,20.611051999999997,21.052947999999997,21.515099999999997,22.027108999999996,22.343772999999995,22.603530999999997
113-2802297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.667499,0.946653,1.206343,1.670672,2.06455,2.497119,2.9605680000000003,3.1188700000000003,3.3890890000000002,3.6747310000000004,3.826938,3.978749,5.45977,6.135408,6.766118,7.254841,8.364101,8.687376,9.017166,9.301428999999999,10.757442,13.189418,13.769148,14.458865,15.525459999999999,15.621493999999998,15.975076999999999,16.409032999999997,19.325447999999998,19.545112999999997,19.851787999999996,20.208764999999996,20.650660999999996,21.112812999999996,21.624821999999995,21.941485999999994,22.201243999999996
114-2805667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.279154,0.5388440000000001,1.003173,1.397051,1.82962,2.293069,2.451371,2.72159,3.007232,3.159439,3.31125,4.7922709999999995,5.467909,6.098618999999999,6.587342,7.6966019999999995,8.019877,8.349667,8.63393,10.089943,12.521919,13.101649,13.791366,14.857961,14.953994999999999,15.307578,15.741534,18.657949,18.877613999999998,19.184288999999996,19.541265999999997,19.983161999999997,20.445313999999996,20.957322999999995,21.273986999999995,21.533744999999996
115-2801812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25969000000000003,0.724019,1.117897,1.550466,2.013915,2.172217,2.442436,2.728078,2.8802849999999998,3.0320959999999997,4.513116999999999,5.188755,5.819464999999999,6.3081879999999995,7.417447999999999,7.740722999999999,8.070512999999998,8.354775999999998,9.810788999999998,12.242764999999999,12.822494999999998,13.512211999999998,14.578806999999998,14.674840999999997,15.028423999999998,15.462379999999998,18.378794999999997,18.598459999999996,18.905134999999994,19.262111999999995,19.704007999999995,20.166159999999994,20.678168999999993,20.994832999999993,21.254590999999994
116-2801813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.464329,0.8582069999999999,1.290776,1.754225,1.9125269999999999,2.182746,2.468388,2.620595,2.7724059999999997,4.253426999999999,4.929065,5.559774999999999,6.0484979999999995,7.157757999999999,7.481032999999999,7.810822999999999,8.095085999999998,9.551098999999999,11.983075,12.562804999999999,13.252521999999999,14.319116999999999,14.415150999999998,14.768733999999998,15.202689999999999,18.119104999999998,18.338769999999997,18.645444999999995,19.002421999999996,19.444317999999996,19.906469999999995,20.418478999999994,20.735142999999994,20.994900999999995
117-2802277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.393878,0.8264469999999999,1.289896,1.4481979999999999,1.7184169999999999,2.004059,2.1562659999999996,2.3080769999999995,3.789097999999999,4.464735999999999,5.095445999999999,5.584168999999999,6.693428999999999,7.016703999999999,7.346493999999999,7.630756999999999,9.08677,11.518746,12.098476,12.788193,13.854788,13.950821999999999,14.304405,14.738361,17.654776,17.874440999999997,18.181115999999996,18.538092999999996,18.979988999999996,19.442140999999996,19.954149999999995,20.270813999999994,20.530571999999996
118-2802269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.432569,0.896018,1.05432,1.324539,1.6101809999999999,1.7623879999999998,1.9141989999999998,3.3952199999999997,4.070857999999999,4.701567999999999,5.190290999999999,6.299550999999999,6.622825999999999,6.952615999999999,7.236878999999999,8.692891999999999,11.124868,11.704597999999999,12.394314999999999,13.460909999999998,13.556943999999998,13.910526999999998,14.344482999999999,17.260897999999997,17.480562999999997,17.787237999999995,18.144214999999996,18.586110999999995,19.048262999999995,19.560271999999994,19.876935999999993,20.136693999999995
119-2802259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.463449,0.6217509999999999,0.8919699999999999,1.1776119999999999,1.3298189999999999,1.4816299999999998,2.9626509999999997,3.6382889999999994,4.268998999999999,4.757721999999999,5.866981999999999,6.190256999999999,6.520046999999999,6.804309999999999,8.260323,10.692298999999998,11.272028999999998,11.961745999999998,13.028340999999998,13.124374999999997,13.477957999999997,13.911913999999998,16.828328999999997,17.047993999999996,17.354668999999994,17.711645999999995,18.153541999999995,18.615693999999994,19.127702999999993,19.444366999999993,19.704124999999994
120-2801851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.158302,0.428521,0.714163,0.86637,1.018181,2.499202,3.1748399999999997,3.8055499999999998,4.294273,5.4035329999999995,5.726807999999999,6.056597999999999,6.340860999999999,7.796873999999999,10.228849999999998,10.808579999999997,11.498296999999997,12.564891999999997,12.660925999999996,13.014508999999997,13.448464999999997,16.364879999999996,16.584544999999995,16.891219999999993,17.248196999999994,17.690092999999994,18.152244999999994,18.664253999999993,18.980917999999992,19.240675999999993
121-2802234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270219,0.5558609999999999,0.7080679999999999,0.859879,2.3409,3.0165379999999997,3.647248,4.135971,5.2452309999999995,5.568505999999999,5.898295999999999,6.1825589999999995,7.638572,10.070547999999999,10.650277999999998,11.339994999999998,12.406589999999998,12.502623999999997,12.856206999999998,13.290162999999998,16.206577999999997,16.426242999999996,16.732917999999994,17.089894999999995,17.531790999999995,17.993942999999994,18.505951999999994,18.822615999999993,19.082373999999994
122-2801825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285642,0.437849,0.58966,2.070681,2.7463189999999997,3.377029,3.8657519999999996,4.9750119999999995,5.298286999999999,5.628076999999999,5.9123399999999995,7.368352999999999,9.800328999999998,10.380058999999997,11.069775999999997,12.136370999999997,12.232404999999996,12.585987999999997,13.019943999999997,15.936358999999998,16.156024,16.462698999999997,16.819675999999998,17.261571999999997,17.723723999999997,18.235732999999996,18.552396999999996,18.812154999999997
123-2801829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15220699999999998,0.304018,1.7850389999999998,2.4606769999999996,3.0913869999999997,3.5801099999999995,4.689369999999999,5.012644999999999,5.342434999999999,5.626697999999999,7.082711,9.514686999999999,10.094416999999998,10.784133999999998,11.850728999999998,11.946762999999997,12.300345999999998,12.734301999999998,15.650716999999998,15.870382,16.177056999999998,16.534034,16.975929999999998,17.438081999999998,17.950090999999997,18.266754999999996,18.526512999999998
124-2801831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.151811,1.6328319999999998,2.30847,2.93918,3.4279029999999997,4.537163,4.860437999999999,5.190227999999999,5.4744909999999996,6.930503999999999,9.362479999999998,9.942209999999998,10.631926999999997,11.698521999999997,11.794555999999996,12.148138999999997,12.582094999999997,15.498509999999998,15.718174999999999,16.024849999999997,16.381826999999998,16.823722999999998,17.285874999999997,17.797883999999996,18.114547999999996,18.374305999999997
125-2801860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.481021,2.156659,2.787369,3.276092,4.385352,4.708627,5.038417,5.32268,6.7786930000000005,9.210669,9.790398999999999,10.480115999999999,11.546710999999998,11.642744999999998,11.996327999999998,12.430283999999999,15.346699,15.566364,15.873039,16.230016,16.671912,17.134064,17.646072999999998,17.962736999999997,18.222495
126-2801858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.675638,1.3063479999999998,1.7950709999999999,2.904331,3.2276059999999998,3.557396,3.841659,5.297672,7.729648,8.309378,8.999095,10.06569,10.161724,10.515307,10.949263,13.865678,14.085343000000002,14.392018000000002,14.748995000000003,15.190891000000002,15.653043000000002,16.165052000000003,16.481716000000002,16.741474000000004
127-2802188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.63071,1.119433,2.228693,2.5519679999999996,2.8817579999999996,3.1660209999999998,4.622033999999999,7.054009999999999,7.633739999999999,8.323457,9.390051999999999,9.486085999999998,9.839668999999999,10.273625,13.19004,13.409704999999999,13.71638,14.073357,14.515253,14.977405,15.489414,15.806078,16.065836
128-2802186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48872299999999996,1.5979830000000002,1.9212580000000001,2.251048,2.535311,3.991324,6.423299999999999,7.003029999999999,7.692746999999999,8.759341999999998,8.855375999999998,9.208958999999998,9.642914999999999,12.55933,12.778994999999998,13.085669999999999,13.442647,13.884542999999999,14.346694999999999,14.858704,15.175367999999999,15.435125999999999
129-2804814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1092600000000001,1.4325350000000001,1.7623250000000001,2.0465880000000003,3.5026010000000003,5.934577,6.514307,7.2040239999999995,8.270619,8.366653,8.720236,9.154192,12.070607,12.290272000000002,12.596947000000002,12.953924000000002,13.395820000000002,13.857972000000002,14.369981000000003,14.686645000000002,14.946403000000002
130-2802127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323275,0.653065,0.9373279999999999,2.393341,4.825317,5.405047,6.094764,7.161359,7.257393,7.610976000000001,8.044932000000001,10.961347000000002,11.181012000000003,11.487687000000003,11.844664000000003,12.286560000000003,12.748712000000003,13.260721000000004,13.577385000000003,13.837143000000003
131-2802109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32979,0.614053,2.0700659999999997,4.502041999999999,5.081771999999999,5.771488999999999,6.838083999999999,6.934118,7.287701,7.721657,10.638072000000001,10.857737,11.164412,11.521389000000001,11.963285,12.425437,12.937446000000001,13.25411,13.513868
132-2802072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.284263,1.740276,4.172251999999999,4.751981999999999,5.441698999999999,6.508293999999999,6.604328,6.957910999999999,7.3918669999999995,10.308282,10.527947000000001,10.834622000000001,11.191599000000002,11.633495000000002,12.095647000000001,12.607656000000002,12.924320000000002,13.184078000000001
133-2802044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.456013,3.8879889999999997,4.467719,5.157436,6.224031,6.3200650000000005,6.673648,7.107604,10.024019000000001,10.243684000000002,10.550359000000002,10.907336000000003,11.349232000000002,11.811384000000002,12.323393000000003,12.640057000000002,12.899815000000002
134-2801932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.4319759999999997,3.0117059999999998,3.7014229999999997,4.768018,4.864052,5.217635,5.651591,8.568006,8.787671,9.094346,9.451323,9.893219,10.355371,10.86738,11.184044,11.443802
135-2801690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.57973,1.269447,2.336042,2.432076,2.785659,3.219615,6.13603,6.355695,6.66237,7.019347,7.461243,7.923394999999999,8.435404,8.752068,9.011826
136-2803662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.689717,1.7563120000000003,1.8523460000000003,2.2059290000000003,2.6398850000000005,5.5563,5.775965,6.0826400000000005,6.439617,6.881513,7.343665,7.855674,8.172338,8.432096
137-2800166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0665950000000002,1.1626290000000001,1.5162120000000001,1.9501680000000001,4.866583,5.086248,5.392923000000001,5.7499,6.191796,6.653948,7.165957,7.482621,7.742379
138-2801643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.09603400000000001,0.449617,0.883573,3.7999880000000004,4.019653,4.326328,4.683305,5.125201,5.587352999999999,6.099361999999999,6.416026,6.675783999999999
139-2801646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353583,0.787539,3.7039540000000004,3.9236190000000004,4.230294000000001,4.587271,5.029167,5.491319,6.003328,6.319992,6.57975
140-2801664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43395600000000006,3.3503710000000004,3.5700360000000004,3.8767110000000002,4.233688,4.675584,5.137735999999999,5.649744999999999,5.966409,6.226166999999999
141-2801183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.916415,3.13608,3.442755,3.799732,4.241628,4.70378,5.215789,5.532453,5.792211
142-2801949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219665,0.52634,0.883317,1.325213,1.787365,2.2993740000000003,2.616038,2.8757960000000002
143-2801960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.306675,0.6636519999999999,1.105548,1.5677,2.0797090000000003,2.396373,2.6561310000000002
144-2801974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356977,0.7988729999999999,1.261025,1.773034,2.089698,2.349456
145-2801964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.441896,0.9040480000000001,1.4160570000000001,1.7327210000000002,1.9924790000000001
146-2801955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46215200000000006,0.974161,1.2908250000000001,1.550583
147-2801952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.512009,0.828673,1.088431
148-2801805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.316664,0.576422
149-2803542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.259758
150-2803543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
