순번_정류장ID,1-2807273,2-2800328,3-2800640,4-2800636,5-2800628,6-2804911,7-2807266,8-2806214,9-2806242,10-2806244,11-2801157,12-2801153,13-2801147,14-2801135,15-2801131,16-2801122,17-2801119,18-2800848,19-2801098,20-2801070,21-2801041,22-2800837,23-2801007,24-2800983,25-2800836,26-2800835,27-2800965,28-2800843,29-2800832,30-2800962,31-2800990,32-2801012,33-2801023,34-2801040,35-2801074,36-2800834,37-2801081,38-2801066,39-2801056,40-2801045,41-2804917,42-2800131,43-2805738,44-2800126,45-2800125,46-2800130,47-2800132,48-2800134,49-2800138,50-2800139,51-2800144,52-2800172,53-2800179,54-2800182,55-2800186,56-2800192,57-2800199,58-2800207,59-2800212,60-2800218,61-2800219,62-2800223,63-2800231,64-2806090
11-2801157,,,,,,,,,,,0,0.431724,0.666725,1.23887,1.4502799999999998,1.8943769999999998,2.0938929999999996,2.4948919999999997,2.8394579999999996,3.0855189999999997,3.4374919999999998,3.8381869999999996,4.0654959999999996,4.3273649999999995,4.539823999999999,4.858928,5.186216,5.366912,6.256048,6.406847,6.893468,7.19226,7.431142,7.7975,8.454902,8.930393,9.161428,9.556652000000001,9.805032,10.255003,10.622125,11.289085,11.510086,12.086955999999999,12.728397,13.170135,13.538385,13.765605,13.983894000000001,14.137228,14.386139,14.543759,14.879204999999999,15.153467999999998,15.481005999999999,15.772552,16.422245999999998,16.643334999999997,17.037469999999995,17.273240999999995,17.396073999999995,17.689518999999994,17.964550999999993,18.754769999999994
12-2801153,,,,,,,,,,,,0,0.23500100000000002,0.807146,1.018556,1.462653,1.662169,2.063168,2.407734,2.653795,3.005768,3.406463,3.633772,3.895641,4.1081,4.427204000000001,4.754492000000001,4.935188000000001,5.824324000000001,5.975123000000001,6.461744000000001,6.760536000000001,6.999418000000001,7.365776000000001,8.023178000000001,8.498669000000001,8.729704000000002,9.124928000000002,9.373308000000002,9.823279000000001,10.190401000000001,10.857361000000001,11.078362,11.655232,12.296673,12.738411000000001,13.106661,13.333881000000002,13.552170000000002,13.705504000000001,13.954415000000001,14.112035,14.447481,14.721744,15.049282,15.340828,15.990522,16.211611,16.605746,16.841517,16.96435,17.257794999999998,17.532826999999997,18.323045999999998
13-2801147,,,,,,,,,,,,,0,0.572145,0.783555,1.227652,1.427168,1.828167,2.172733,2.418794,2.770767,3.171462,3.398771,3.66064,3.873099,4.192203,4.519491,4.700187000000001,5.589323,5.740122,6.226743000000001,6.5255350000000005,6.764417000000001,7.130775000000001,7.788177000000001,8.263668000000001,8.494703000000001,8.889927000000002,9.138307000000001,9.588278,9.955400000000001,10.62236,10.843361,11.420231,12.061672,12.50341,12.87166,13.098880000000001,13.317169000000002,13.470503,13.719414,13.877034,14.21248,14.486742999999999,14.814281,15.105827,15.755521,15.976609999999999,16.370745,16.606516,16.729349,17.022793999999998,17.297825999999997,18.088044999999997
14-2801135,,,,,,,,,,,,,,0,0.21141,0.6555070000000001,0.8550230000000001,1.2560220000000002,1.6005880000000001,1.8466490000000002,2.1986220000000003,2.599317,2.826626,3.088495,3.300954,3.6200579999999998,3.9473459999999996,4.128042,5.0171779999999995,5.167977,5.654598,5.95339,6.192272,6.55863,7.216032,7.691523,7.922558,8.317782000000001,8.566162,9.016133,9.383255,10.050215,10.271215999999999,10.848085999999999,11.489526999999999,11.931265,12.299515,12.526734999999999,12.745023999999999,12.898357999999998,13.147268999999998,13.304888999999998,13.640334999999997,13.914597999999996,14.242135999999997,14.533681999999997,15.183375999999997,15.404464999999997,15.798599999999997,16.034370999999997,16.157203999999997,16.450648999999995,16.725680999999994,17.515899999999995
15-2801131,,,,,,,,,,,,,,,0,0.444097,0.643613,1.0446119999999999,1.3891779999999998,1.6352389999999999,1.987212,2.387907,2.6152159999999998,2.8770849999999997,3.0895439999999996,3.4086479999999995,3.7359359999999997,3.916632,4.805768,4.956567,5.443188,5.74198,5.980862,6.34722,7.004622,7.480113,7.711148000000001,8.106372,8.354752,8.804723,9.171845,9.838804999999999,10.059805999999998,10.636675999999998,11.278116999999998,11.719854999999999,12.088104999999999,12.315324999999998,12.533613999999998,12.686947999999997,12.935858999999997,13.093478999999997,13.428924999999996,13.703187999999995,14.030725999999996,14.322271999999996,14.971965999999997,15.193054999999996,15.587189999999996,15.822960999999996,15.945793999999996,16.239238999999994,16.514270999999994,17.304489999999994
16-2801122,,,,,,,,,,,,,,,,0,0.199516,0.600515,0.9450810000000001,1.1911420000000001,1.5431150000000002,1.9438100000000003,2.1711190000000005,2.4329880000000004,2.6454470000000003,2.964551,3.2918390000000004,3.4725350000000006,4.361671,4.51247,4.999091000000001,5.297883000000001,5.536765000000001,5.903123000000001,6.560525000000001,7.036016000000001,7.267051000000001,7.662275000000001,7.910655000000001,8.360626000000002,8.727748000000002,9.394708000000001,9.615709,10.192579,10.83402,11.275758000000002,11.644008000000001,11.871228000000002,12.089517000000003,12.242851000000002,12.491762000000001,12.649382000000001,12.984828,13.259091,13.586629,13.878175,14.527869,14.748958,15.143093,15.378864,15.501697,15.795142,16.070174,16.860393000000002
17-2801119,,,,,,,,,,,,,,,,,0,0.400999,0.745565,0.991626,1.343599,1.744294,1.971603,2.233472,2.445931,2.7650349999999997,3.0923229999999995,3.2730189999999997,4.162154999999999,4.3129539999999995,4.799575,5.098367,5.337249,5.703607,6.361009,6.8365,7.067535,7.462759,7.711139,8.16111,8.528232000000001,9.195192,9.416193,9.993063,10.634504,11.076242,11.444492,11.671712,11.890001,12.043334999999999,12.292245999999999,12.449865999999998,12.785311999999998,13.059574999999997,13.387112999999998,13.678658999999998,14.328352999999998,14.549441999999997,14.943576999999998,15.179347999999997,15.302180999999997,15.595625999999998,15.870657999999997,16.660876999999996
18-2800848,,,,,,,,,,,,,,,,,,0,0.344566,0.590627,0.9426,1.343295,1.570604,1.8324729999999998,2.0449319999999997,2.3640359999999996,2.691324,2.87202,3.761156,3.9119550000000003,4.398576,4.697368,4.93625,5.302608,5.9600100000000005,6.435501,6.666536000000001,7.0617600000000005,7.3101400000000005,7.760111,8.127233,8.794193,9.015194,9.592063999999999,10.233505,10.675243,11.043493,11.270713,11.489002000000001,11.642336,11.891247,12.048867,12.384312999999999,12.658575999999998,12.986113999999999,13.27766,13.927354,14.148442999999999,14.542577999999999,14.778348999999999,14.901181999999999,15.194626999999999,15.469658999999998,16.259877999999997
19-2801098,,,,,,,,,,,,,,,,,,,0,0.246061,0.598034,0.998729,1.226038,1.4879069999999999,1.7003659999999998,2.0194699999999997,2.3467579999999995,2.5274539999999996,3.41659,3.567389,4.05401,4.352802,4.591684,4.958042,5.615444,6.090935,6.32197,6.717194,6.965574,7.415545,7.782667,8.449627,8.670627999999999,9.247497999999998,9.888938999999999,10.330677,10.698927,10.926147,11.144436,11.29777,11.546681,11.704301,12.039746999999998,12.314009999999998,12.641547999999998,12.933093999999999,13.582787999999999,13.803876999999998,14.198011999999999,14.433782999999998,14.556615999999998,14.850060999999998,15.125092999999998,15.915311999999998
20-2801070,,,,,,,,,,,,,,,,,,,,0,0.351973,0.7526679999999999,0.9799769999999999,1.2418459999999998,1.4543049999999997,1.7734089999999998,2.100697,2.281393,3.170529,3.3213280000000003,3.8079490000000003,4.106741,4.345623000000001,4.711981000000001,5.369383000000001,5.844874000000001,6.075909000000001,6.471133000000001,6.719513000000001,7.169484000000001,7.536606000000001,8.203566,8.424567,9.001437,9.642878,10.084616,10.452866,10.680086,10.898375,11.051708999999999,11.300619999999999,11.458239999999998,11.793685999999997,12.067948999999997,12.395486999999997,12.687032999999998,13.336726999999998,13.557815999999997,13.951950999999998,14.187721999999997,14.310554999999997,14.603999999999997,14.879031999999997,15.669250999999997
21-2801041,,,,,,,,,,,,,,,,,,,,,0,0.40069499999999997,0.628004,0.889873,1.102332,1.4214360000000001,1.7487240000000002,1.9294200000000001,2.818556,2.969355,3.455976,3.7547680000000003,3.99365,4.3600080000000005,5.017410000000001,5.492901000000001,5.723936000000001,6.119160000000001,6.367540000000001,6.8175110000000005,7.184633000000001,7.851593000000001,8.072594,8.649464,9.290905,9.732643000000001,10.100893000000001,10.328113000000002,10.546402000000002,10.699736000000001,10.948647000000001,11.106267,11.441713,11.715976,12.043514,12.33506,12.984754,13.205843,13.599978,13.835749,13.958582,14.252027,14.527059,15.317278
22-2800837,,,,,,,,,,,,,,,,,,,,,,0,0.227309,0.489178,0.7016370000000001,1.0207410000000001,1.3480290000000001,1.5287250000000001,2.4178610000000003,2.5686600000000004,3.0552810000000004,3.3540730000000005,3.5929550000000003,3.9593130000000003,4.616715,5.092206,5.323241,5.718465,5.966845,6.416816,6.783938,7.4508980000000005,7.671899000000001,8.248769000000001,8.890210000000002,9.331948000000002,9.700198000000002,9.927418000000003,10.145707000000003,10.299041000000003,10.547952000000002,10.705572000000002,11.041018000000001,11.315281,11.642819000000001,11.934365000000001,12.584059000000002,12.805148,13.199283000000001,13.435054000000001,13.557887000000001,13.851332000000001,14.126364,14.916583000000001
23-2801007,,,,,,,,,,,,,,,,,,,,,,,0,0.261869,0.474328,0.793432,1.12072,1.301416,2.190552,2.341351,2.827972,3.126764,3.365646,3.732004,4.389406,4.864897,5.095932,5.491156,5.739536,6.189507,6.556629,7.2235890000000005,7.444590000000001,8.021460000000001,8.662901000000002,9.104639000000002,9.472889000000002,9.700109000000001,9.918398000000002,10.071732,10.320643,10.478263,10.813709,11.087971999999999,11.41551,11.707056,12.35675,12.577838999999999,12.971974,13.207745,13.330578,13.624023,13.899054999999999,14.689274
24-2800983,,,,,,,,,,,,,,,,,,,,,,,,0,0.212459,0.531563,0.858851,1.039547,1.928683,2.079482,2.566103,2.864895,3.103777,3.470135,4.127537,4.603028,4.834063,5.229287,5.477667,5.927638,6.29476,6.96172,7.182721,7.759591,8.401032,8.842770000000002,9.211020000000001,9.43824,9.656529,9.809863,10.058774,10.216394,10.551839999999999,10.826102999999998,11.153640999999999,11.445186999999999,12.094880999999999,12.315969999999998,12.710104999999999,12.945875999999998,13.068708999999998,13.362153999999999,13.637185999999998,14.427404999999998
25-2800836,,,,,,,,,,,,,,,,,,,,,,,,,0,0.319104,0.6463920000000001,0.827088,1.716224,1.8670229999999999,2.353644,2.6524360000000002,2.891318,3.257676,3.9150780000000003,4.390569,4.6216040000000005,5.016828,5.265208,5.715179,6.082301,6.749261000000001,6.970262000000001,7.547132000000001,8.188573000000002,8.630311000000003,8.998561000000002,9.225781000000001,9.444070000000002,9.597404000000001,9.846315,10.003935,10.339381,10.613643999999999,10.941182,11.232728,11.882422,12.103511,12.497646,12.733417,12.85625,13.149695,13.424726999999999,14.214946
26-2800835,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327288,0.507984,1.3971200000000001,1.547919,2.0345400000000002,2.3333320000000004,2.5722140000000002,2.938572,3.595974,4.071465,4.3025,4.697724,4.946104,5.396075,5.763197,6.4301569999999995,6.651158,7.228028,7.8694690000000005,8.311207000000001,8.679457000000001,8.906677000000002,9.124966000000002,9.278300000000002,9.527211000000001,9.684831,10.020277,10.29454,10.622078,10.913624,11.563318,11.784407,12.178542,12.414313,12.537146,12.830591,13.105623,13.895842
27-2800965,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.180696,1.0698320000000001,1.220631,1.707252,2.006044,2.244926,2.611284,3.2686859999999998,3.7441769999999996,3.9752119999999995,4.370436,4.618816,5.0687869999999995,5.435909,6.102869,6.32387,6.900740000000001,7.542181000000001,7.983919000000001,8.352169000000002,8.579389000000003,8.797678000000003,8.951012000000002,9.199923000000002,9.357543000000001,9.692989,9.967252,10.29479,10.586336000000001,11.236030000000001,11.457119,11.851254,12.087025,12.209858,12.503303,12.778335,13.568554
28-2800843,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.889136,1.039935,1.526556,1.825348,2.06423,2.4305879999999997,3.0879899999999996,3.5634809999999995,3.7945159999999993,4.18974,4.43812,4.888090999999999,5.2552129999999995,5.922172999999999,6.143173999999999,6.720044,7.361485,7.803223,8.171473,8.398693000000002,8.616982000000002,8.770316000000001,9.019227,9.176847,9.512293,9.786556,10.114094,10.40564,11.055334,11.276423,11.670558,11.906329,12.029162,12.322607,12.597639,13.387858
29-2800832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.150799,0.63742,0.936212,1.175094,1.541452,2.198854,2.6743449999999998,2.9053799999999996,3.3006039999999994,3.5489839999999995,3.9989549999999996,4.366077,5.033037,5.254038,5.830908000000001,6.472349000000001,6.914087000000001,7.282337000000001,7.509557000000001,7.727846000000001,7.881180000000001,8.130091000000002,8.287711000000002,8.623157,8.89742,9.224958,9.516504000000001,10.166198000000001,10.387287,10.781422000000001,11.017193,11.140026,11.433471,11.708503,12.498722
30-2800962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.486621,0.785413,1.024295,1.390653,2.0480549999999997,2.5235459999999996,2.7545809999999995,3.1498049999999993,3.3981849999999993,3.8481559999999995,4.215278,4.882237999999999,5.103238999999999,5.680109,6.32155,6.763288,7.131538,7.358758,7.577047,7.730381,7.979292,8.136912,8.472358,8.746621,9.074159,9.365705,10.015399,10.236488,10.630623,10.866394,10.989227,11.282672,11.557704,12.347923
31-2800990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298792,0.537674,0.904032,1.561434,2.036925,2.26796,2.6631839999999998,2.911564,3.361535,3.728657,4.395617,4.616618,5.193488,5.834929000000001,6.276667000000001,6.644917,6.872137,7.090426000000001,7.243760000000001,7.4926710000000005,7.650291,7.985737,8.26,8.587538,8.879084,9.528778,9.749867,10.144002,10.379773,10.502606,10.796051,11.071083,11.861302
32-2801012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.238882,0.60524,1.262642,1.738133,1.9691679999999998,2.3643919999999996,2.6127719999999997,3.0627429999999998,3.429865,4.096825,4.317826,4.894696,5.536137,5.977875,6.346125,6.573345,6.791634,6.944968,7.193879,7.351499,7.686945,7.961208,8.288746,8.580292,9.229986,9.451075,9.84521,10.080981,10.203814,10.497259,10.772291,11.56251
33-2801023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366358,1.02376,1.4992510000000001,1.730286,2.12551,2.37389,2.823861,3.190983,3.857943,4.078944,4.6558139999999995,5.297255,5.738993,6.1072429999999995,6.3344629999999995,6.552752,6.706086,6.954997,7.112616999999999,7.448062999999999,7.722326,8.049864,8.34141,8.991104,9.212193,9.606328,9.842099,9.964932,10.258377,10.533408999999999,11.323628
34-2801040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.657402,1.1328930000000001,1.363928,1.759152,2.007532,2.457503,2.824625,3.491585,3.7125860000000004,4.289456,4.930897000000001,5.372635000000001,5.7408850000000005,5.968105,6.186394000000001,6.339728000000001,6.588639000000001,6.746259,7.081705,7.355968000000001,7.683506,7.975052000000001,8.624746,8.845835,9.23997,9.475741,9.598574,9.892019,10.167050999999999,10.95727
35-2801074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.475491,0.706526,1.10175,1.35013,1.8001010000000002,2.1672230000000003,2.8341830000000003,3.0551840000000006,3.6320540000000006,4.2734950000000005,4.7152330000000005,5.083483,5.310703,5.528992000000001,5.682326000000001,5.931237,6.088857,6.424303,6.6985660000000005,7.026104,7.31765,7.967344000000001,8.188433,8.582568,8.818339,8.941172,9.234617,9.509649,10.299868
36-2800834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.231035,0.6262589999999999,0.8746389999999999,1.3246099999999998,1.6917319999999998,2.3586919999999996,2.579693,3.156563,3.7980039999999997,4.239742,4.607991999999999,4.835211999999999,5.053501,5.206835,5.4557459999999995,5.613365999999999,5.948811999999999,6.223075,6.550612999999999,6.842159,7.491853,7.712942,8.107077,8.342848,8.465681,8.759126,9.034158,9.824377
37-2801081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39522399999999996,0.643604,1.093575,1.460697,2.127657,2.3486580000000004,2.9255280000000004,3.5669690000000003,4.008707,4.376957,4.604177,4.822466,4.9758000000000004,5.224711,5.382331,5.717777,5.99204,6.319578,6.611124,7.260818,7.4819070000000005,7.876042000000001,8.111813000000001,8.234646000000001,8.528091000000002,8.803123000000001,9.593342000000002
38-2801066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24838000000000002,0.698351,1.0654730000000001,1.7324330000000001,1.9534340000000001,2.530304,3.171745,3.613483,3.981733,4.208953,4.427242000000001,4.580576000000001,4.829487,4.987107,5.322553,5.5968160000000005,5.924354,6.2159,6.865594000000001,7.086683000000001,7.480818000000001,7.716589000000001,7.839422000000001,8.132867000000001,8.407899,9.198118000000001
39-2801056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.449971,0.8170930000000001,1.484053,1.705054,2.281924,2.923365,3.365103,3.733353,3.960573,4.1788620000000005,4.332196000000001,4.581107,4.738727,5.074173,5.348436,5.675974,5.96752,6.617214000000001,6.838303000000001,7.232438000000001,7.468209000000001,7.591042000000001,7.884487000000001,8.159519000000001,8.949738000000002
40-2801045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.367122,1.034082,1.255083,1.831953,2.473394,2.915132,3.283382,3.510602,3.728891,3.882225,4.131136,4.288755999999999,4.6242019999999995,4.898465,5.2260029999999995,5.517549,6.167243,6.388332,6.7824670000000005,7.018238,7.141071,7.434516,7.709548000000001,8.499767
41-2804917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.66696,0.887961,1.464831,2.106272,2.54801,2.9162600000000003,3.1434800000000003,3.3617690000000002,3.5151030000000003,3.7640140000000004,3.9216340000000005,4.25708,4.531343000000001,4.858881,5.1504270000000005,5.800121000000001,6.021210000000001,6.415345000000001,6.651116000000001,6.773949000000001,7.067394000000001,7.3424260000000015,8.132645000000002
42-2800131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22100100000000003,0.797871,1.4393120000000001,1.88105,2.2493000000000003,2.4765200000000003,2.6948090000000002,2.8481430000000003,3.0970540000000004,3.2546740000000005,3.5901200000000006,3.8643830000000006,4.191921000000001,4.483467000000001,5.133161000000001,5.354250000000001,5.748385000000002,5.984156000000001,6.106989000000001,6.4004340000000015,6.675466000000002,7.465685000000002
43-2805738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.57687,1.218311,1.6600489999999999,2.028299,2.255519,2.473808,2.627142,2.876053,3.0336730000000003,3.3691190000000004,3.6433820000000003,3.9709200000000004,4.262466000000001,4.912160000000001,5.133249000000001,5.527384000000001,5.763155000000001,5.885988000000001,6.179433000000001,6.454465000000002,7.244684000000001
44-2800126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.641441,1.0831790000000001,1.451429,1.678649,1.896938,2.050272,2.299183,2.4568030000000003,2.7922490000000004,3.0665120000000003,3.3940500000000005,3.6855960000000003,4.3352900000000005,4.556379000000001,4.950514000000001,5.186285000000001,5.309118000000001,5.602563000000001,5.877595000000001,6.667814000000002
