순번_정류장ID,30-2801636,31-2801601,32-2801564,33-2801501,34-2801450,35-2804871,36-2801383,37-2801347,38-2801317,39-2801280,40-2801115,41-2801098,42-2801070,43-2801041,44-2801025,45-2801029,46-2801014,47-2801002,48-2800982,49-2800836,50-2800968,51-2800965,52-2800843,53-2800842,54-2800989,55-2800979,56-2803594
45-2801029,,,,,,,,,,,,,,,,0,0.251552,0.43035599999999996,0.745656,1.073764,1.507239,1.720155,1.900851,2.341365,2.785781,3.19749,3.384512
46-2801014,,,,,,,,,,,,,,,,,0,0.178804,0.494104,0.8222119999999999,1.255687,1.4686029999999999,1.6492989999999998,2.089813,2.534229,2.945938,3.1329599999999997
47-2801002,,,,,,,,,,,,,,,,,,0,0.3153,0.643408,1.076883,1.289799,1.4704949999999999,1.911009,2.355425,2.767134,2.954156
48-2800982,,,,,,,,,,,,,,,,,,,0,0.328108,0.761583,0.974499,1.155195,1.595709,2.040125,2.4518340000000003,2.638856
49-2800836,,,,,,,,,,,,,,,,,,,,0,0.433475,0.6463909999999999,0.8270869999999999,1.267601,1.712017,2.123726,2.310748
50-2800968,,,,,,,,,,,,,,,,,,,,,0,0.212916,0.39361199999999996,0.8341259999999999,1.2785419999999998,1.690251,1.877273
51-2800965,,,,,,,,,,,,,,,,,,,,,,0,0.180696,0.62121,1.065626,1.477335,1.664357
52-2800843,,,,,,,,,,,,,,,,,,,,,,,0,0.440514,0.88493,1.2966389999999999,1.483661
53-2800842,,,,,,,,,,,,,,,,,,,,,,,,0,0.444416,0.856125,1.043147
54-2800989,,,,,,,,,,,,,,,,,,,,,,,,,0,0.411709,0.598731
55-2800979,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.187022
56-2803594,,,,,,,,,,,,,,,,,,,,,,,,,,,0
