순번_정류장ID,32-2806549,33-2803143,34-2803376,35-2803374,36-2803372,37-2803369,38-2803364,39-2805964,40-2805057,41-2807271,42-2807232,43-2807362,44-2803759,45-2803334,46-2807628,47-2803352,48-2807207,49-2807205,50-2807314,51-2803306,52-2803180,53-2804875,54-2803190,55-2807053,56-2805813,57-2806608,58-2804981,59-2806036,60-2803197,61-2805706,62-2803164,63-2803680
42-2807232,,,,,,,,,,,0,0.379164,7.81705,8.682798,9.452259,10.946289,11.640279,12.636871,13.777714,14.488612999999999,14.782212,15.130194999999999,15.817856999999998,16.332081,17.096873,17.737706,18.12668,18.432748,18.984326,20.247666,21.103859,21.578073
43-2807362,,,,,,,,,,,,0,7.437886,8.303633999999999,9.073094999999999,10.567124999999999,11.261114999999998,12.257706999999998,13.398549999999998,14.109448999999998,14.403047999999998,14.751030999999998,15.438692999999997,15.952916999999998,16.717709,17.358542,17.747516,18.053584,18.605162,19.868502,20.724695,21.198909
44-2803759,,,,,,,,,,,,,0,0.865748,1.635209,3.129239,3.823229,4.819821,5.960664,6.671563000000001,6.965162000000001,7.313145000000001,8.000807000000002,8.515031000000002,9.279823000000002,9.920656000000003,10.309630000000002,10.615698000000002,11.167276000000001,12.430616,13.286809,13.761023
45-2803334,,,,,,,,,,,,,,0,0.769461,2.263491,2.957481,3.954073,5.0949160000000004,5.805815000000001,6.099414000000001,6.447397000000001,7.135059000000002,7.649283000000002,8.414075000000002,9.054908000000003,9.443882000000002,9.749950000000002,10.301528000000001,11.564868,12.421061,12.895275
46-2807628,,,,,,,,,,,,,,,0,1.49403,2.18802,3.184612,4.325455,5.036353999999999,5.329953,5.677936,6.365598,6.879822000000001,7.644614000000001,8.285447000000001,8.674421,8.980489,9.532067,10.795406999999999,11.651599999999998,12.125813999999998
47-2803352,,,,,,,,,,,,,,,,0,0.69399,1.690582,2.8314250000000003,3.5423240000000003,3.835923,4.183906,4.871568,5.385792,6.150584,6.791417,7.180391,7.486459,8.038037,9.301376999999999,10.157569999999998,10.631783999999998
48-2807207,,,,,,,,,,,,,,,,,0,0.996592,2.137435,2.848334,3.141933,3.489916,4.1775780000000005,4.691802000000001,5.456594000000001,6.097427000000001,6.486401000000001,6.7924690000000005,7.344047000000001,8.607387000000001,9.46358,9.937794
49-2807205,,,,,,,,,,,,,,,,,,0,1.140843,1.851742,2.145341,2.4933240000000003,3.1809860000000003,3.6952100000000003,4.460002,5.100835,5.489809,5.795877,6.347455,7.6107949999999995,8.466987999999999,8.941201999999999
50-2807314,,,,,,,,,,,,,,,,,,,0,0.710899,1.004498,1.3524809999999998,2.0401429999999996,2.5543669999999996,3.3191589999999995,3.9599919999999997,4.348966,4.655034,5.206612,6.469951999999999,7.3261449999999995,7.800358999999999
51-2803306,,,,,,,,,,,,,,,,,,,,0,0.293599,0.641582,1.329244,1.843468,2.60826,3.2490930000000002,3.6380670000000004,3.944135,4.495713,5.759053,6.615246,7.08946
52-2803180,,,,,,,,,,,,,,,,,,,,,0,0.347983,1.035645,1.549869,2.314661,2.955494,3.344468,3.650536,4.202114,5.465453999999999,6.321647,6.7958609999999995
53-2804875,,,,,,,,,,,,,,,,,,,,,,0,0.687662,1.201886,1.966678,2.6075109999999997,2.996485,3.3025529999999996,3.8541309999999998,5.117471,5.973664,6.447878
54-2803190,,,,,,,,,,,,,,,,,,,,,,,0,0.514224,1.279016,1.919849,2.308823,2.614891,3.166469,4.4298090000000006,5.286002000000001,5.760216000000001
55-2807053,,,,,,,,,,,,,,,,,,,,,,,,0,0.764792,1.4056250000000001,1.794599,2.100667,2.652245,3.915585,4.771778,5.245992
56-2805813,,,,,,,,,,,,,,,,,,,,,,,,,0,0.640833,1.029807,1.335875,1.8874529999999998,3.1507929999999997,4.0069859999999995,4.481199999999999
57-2806608,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.388974,0.6950419999999999,1.24662,2.50996,3.3661529999999997,3.8403669999999996
58-2804981,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.306068,0.857646,2.120986,2.9771789999999996,3.4513929999999995
59-2806036,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.551578,1.814918,2.671111,3.1453249999999997
60-2803197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.26334,2.1195329999999997,2.5937469999999996
61-2805706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.856193,1.3304070000000001
62-2803164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.474214
63-2803680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
