순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2806293,24-2804201,25-2806291,26-2807291,27-2804203,28-2804206,29-2804332,30-2804208,31-2804210,32-2804212,33-2804579,34-2803703,35-2807382,36-2804632,37-2806358,38-2806322,39-2806320,40-2803881,41-2803879,42-2803877,43-2803875,44-2803876,45-2803878,46-2803880,47-2803882,48-2803884,49-2803886,50-2803888,51-2806219,52-2803890,53-2803892,54-2803894,55-2803896,56-2807380,57-2807379,58-2803898,59-2803900,60-2806222,61-2804630,62-2803902,63-2803904,64-2807377,65-2803906,66-2803909,67-2803910,68-2803912,69-2804628,70-2806314,71-2803914,72-2804626,73-2804099,74-2804624,75-2804622,76-2804096,77-2804620,78-2804095,79-2804618,80-2804616,81-2804092,82-2804090,83-2806224,84-2804088,85-2804614,86-2804087,87-2804612,88-2804067,89-2804571,90-2804538,91-2804536,92-2804065,93-2800297,94-2800261,95-2804064,96-2804535,97-2804537,98-2804539,99-2804541,100-2804069,101-2804543,102-2804544,103-2804071,104-2804547,105-2804549,106-2804551,107-2804553,108-2804610,109-2804608,110-2804606,111-2804061,112-2804059,113-2804060,114-2804062,115-2800299,116-2800293,117-2804058,118-2804601,119-2804056,120-2804604,121-2804598,122-2804053,123-2804051,124-2804596,125-2804050,126-2804594,127-2804047,128-2806409,129-2804592,130-2804044,131-2804590,132-2804042,133-2804040,134-2804038,135-2804036,136-2804033,137-2800268,138-2804528,139-2804527
11-2803848,,,,,,,,,,,0,0.280925,0.789931,1.3807360000000002,1.8615750000000002,2.0217020000000003,2.3555280000000005,2.8498390000000002,3.170246,3.608346,3.9637070000000003,4.315921,4.852257,5.106641,5.481913,5.672714999999999,5.908961999999999,6.104606999999999,6.649874999999999,7.200433999999999,7.698427999999999,8.033314999999998,8.563381999999999,8.742764999999999,10.644565999999998,12.110832999999998,13.129082999999998,14.349770999999997,16.714715999999996,18.005685999999997,18.694080999999997,19.010609999999996,19.894270999999996,20.802040999999996,21.146782999999996,21.828353999999997,22.218664999999998,22.641633999999996,23.291662999999996,23.695633999999995,24.469789999999996,25.813978999999996,26.263245999999995,26.553956999999997,27.170455999999998,27.398711,28.499443999999997,28.716416999999996,28.947882999999997,29.238944999999998,29.697771999999997,30.454791999999998,30.892377999999997,31.285484999999998,31.581812999999997,31.999210999999995,32.43915499999999,32.89440799999999,33.22494199999999,33.63508999999999,33.86731799999999,34.16376499999999,34.66853499999999,34.97861299999999,35.65584799999999,36.173759999999994,36.812732999999994,37.125775,37.480176,38.292607,38.603201999999996,39.130101999999994,39.43202099999999,40.00943699999999,40.45720599999999,40.932849999999995,41.543434,42.334148,43.171129,43.557061,44.066427,44.283361,44.864209,45.083477,46.091692,46.358373,46.854964,47.6117,47.794602,48.127010999999996,48.310390999999996,48.679486999999995,48.93662499999999,49.299167999999995,49.515226999999996,50.014968999999994,50.46611599999999,51.888853999999995,52.221506,52.506993,53.009269,53.295966,53.590095,54.005714,54.720937,55.151806,55.515245,56.258775,57.581831,58.010923,59.073856,59.421146,61.209167,62.089243,62.99395500000001,65.080618,65.561097,66.08108200000001,67.237683,68.31957100000001,68.60709600000001,68.98341700000002,69.30781500000002,69.67026900000002,69.89163200000002,70.64336800000001,71.22789800000001,71.70327,71.96056200000001
12-2806298,,,,,,,,,,,,0,0.5090060000000001,1.099811,1.58065,1.740777,2.074603,2.5689140000000004,2.8893210000000003,3.327421,3.6827820000000004,4.0349960000000005,4.571332,4.825716,5.200988,5.391789999999999,5.628036999999999,5.823681999999999,6.368949999999999,6.919508999999999,7.417502999999999,7.752389999999999,8.282456999999999,8.461839999999999,10.363640999999998,11.829907999999998,12.848157999999998,14.068845999999997,16.433790999999996,17.724760999999997,18.413155999999997,18.729684999999996,19.613345999999996,20.521115999999996,20.865857999999996,21.547428999999998,21.937739999999998,22.360708999999996,23.010737999999996,23.414708999999995,24.188864999999996,25.533053999999996,25.982320999999995,26.273031999999997,26.889530999999998,27.117786,28.218519,28.435492,28.666958,28.95802,29.416847,30.173867,30.611453,31.00456,31.300888,31.718286,32.158229999999996,32.613482999999995,32.944016999999995,33.354164999999995,33.586392999999994,33.882839999999995,34.387609999999995,34.69768799999999,35.374922999999995,35.892835,36.531808,36.84485,37.199251000000004,38.011682,38.322277,38.849177,39.151095999999995,39.728511999999995,40.176280999999996,40.651925,41.262509,42.053223,42.890204000000004,43.276136,43.785502,44.002436,44.583284000000006,44.802552000000006,45.810767000000006,46.077448000000004,46.574039000000006,47.330775,47.513677,47.846086,48.029466,48.398562,48.655699999999996,49.018243,49.234302,49.734044,50.185190999999996,51.607929,51.940581,52.226068000000005,52.72834400000001,53.015041000000004,53.30917,53.724789,54.440012,54.870881000000004,55.234320000000004,55.977850000000004,57.300906000000005,57.729998,58.792931,59.140221000000004,60.928242000000004,61.80831800000001,62.71303000000001,64.799693,65.28017200000001,65.80015700000001,66.95675800000001,68.03864600000001,68.32617100000002,68.70249200000002,69.02689000000002,69.38934400000002,69.61070700000002,70.36244300000001,70.94697300000001,71.422345,71.67963700000001
13-2803849,,,,,,,,,,,,,0,0.590805,1.071644,1.231771,1.565597,2.059908,2.380315,2.818415,3.173776,3.52599,4.0623260000000005,4.3167100000000005,4.691982,4.882784,5.119031,5.3146759999999995,5.859944,6.410502999999999,6.908497,7.243384,7.773451,7.952833999999999,9.854634999999998,11.320901999999998,12.339151999999999,13.559839999999998,15.924784999999998,17.215754999999998,17.904149999999998,18.220678999999997,19.104339999999997,20.012109999999996,20.356851999999996,21.038422999999998,21.428734,21.851702999999997,22.501731999999997,22.905702999999995,23.679858999999997,25.024047999999997,25.473314999999996,25.764025999999998,26.380525,26.60878,27.709513,27.926486,28.157952,28.449014000000002,28.907841,29.664861000000002,30.102447,30.495554000000002,30.791882,31.20928,31.649224,32.104477,32.435011,32.845159,33.077387,33.373834,33.878604,34.188682,34.865917,35.383829000000006,36.022802000000006,36.33584400000001,36.69024500000001,37.50267600000001,37.81327100000001,38.340171000000005,38.64209,39.219506,39.667275000000004,40.142919000000006,40.75350300000001,41.54421700000001,42.38119800000001,42.76713000000001,43.27649600000001,43.49343000000001,44.074278000000014,44.29354600000001,45.30176100000001,45.56844200000001,46.065033000000014,46.82176900000001,47.00467100000001,47.33708000000001,47.52046000000001,47.889556000000006,48.146694000000004,48.509237000000006,48.72529600000001,49.225038000000005,49.676185000000004,51.098923000000006,51.43157500000001,51.71706200000001,52.219338000000015,52.50603500000001,52.80016400000001,53.21578300000001,53.93100600000001,54.36187500000001,54.72531400000001,55.46884400000001,56.79190000000001,57.22099200000001,58.28392500000001,58.63121500000001,60.41923600000001,61.299312000000015,62.20402400000002,64.29068700000002,64.77116600000002,65.29115100000003,66.44775200000002,67.52964000000003,67.81716500000003,68.19348600000004,68.51788400000004,68.88033800000004,69.10170100000003,69.85343700000003,70.43796700000003,70.91333900000002,71.17063100000003
14-2803851,,,,,,,,,,,,,,0,0.480839,0.640966,0.9747920000000001,1.469103,1.78951,2.22761,2.5829709999999997,2.9351849999999997,3.4715209999999996,3.7259049999999996,4.101177,4.2919789999999995,4.528225999999999,4.723870999999999,5.269138999999999,5.819697999999999,6.317691999999999,6.652578999999999,7.182645999999999,7.362028999999999,9.263829999999999,10.730096999999999,11.748346999999999,12.969034999999998,15.333979999999999,16.62495,17.313344999999998,17.629873999999997,18.513534999999997,19.421304999999997,19.766046999999997,20.447618,20.837929,21.260897999999997,21.910926999999997,22.314897999999996,23.089053999999997,24.433242999999997,24.882509999999996,25.173220999999998,25.78972,26.017975,27.118707999999998,27.335680999999997,27.567147,27.858209,28.317035999999998,29.074056,29.511642,29.904749,30.201076999999998,30.618474999999997,31.058418999999997,31.513671999999996,31.844205999999996,32.254354,32.486582,32.783029,33.287799,33.597877,34.275112,34.793024,35.431997,35.745039000000006,36.09944000000001,36.911871000000005,37.222466000000004,37.749366,38.051285,38.628701,39.07647,39.552114,40.162698000000006,40.95341200000001,41.79039300000001,42.176325000000006,42.685691000000006,42.90262500000001,43.48347300000001,43.70274100000001,44.71095600000001,44.97763700000001,45.47422800000001,46.23096400000001,46.413866000000006,46.746275000000004,46.929655000000004,47.298751,47.555889,47.918432,48.134491000000004,48.634233,49.08538,50.508118,50.840770000000006,51.12625700000001,51.62853300000001,51.91523000000001,52.209359000000006,52.624978000000006,53.34020100000001,53.77107000000001,54.13450900000001,54.87803900000001,56.20109500000001,56.63018700000001,57.69312000000001,58.04041000000001,59.82843100000001,60.70850700000001,61.613219000000015,63.69988200000002,64.18036100000002,64.70034600000002,65.85694700000002,66.93883500000003,67.22636000000003,67.60268100000003,67.92707900000003,68.28953300000003,68.51089600000003,69.26263200000002,69.84716200000003,70.32253400000002,70.57982600000003
15-2803852,,,,,,,,,,,,,,,0,0.160127,0.493953,0.9882639999999999,1.308671,1.7467709999999999,2.102132,2.454346,2.990682,3.245066,3.620338,3.81114,4.047387,4.2430319999999995,4.7883,5.338858999999999,5.836853,6.17174,6.701807,6.881189999999999,8.782990999999999,10.249258,11.267508,12.488195999999999,14.853140999999999,16.144111,16.832506,17.149034999999998,18.032695999999998,18.940465999999997,19.285207999999997,19.966779,20.35709,20.780058999999998,21.430087999999998,21.834058999999996,22.608214999999998,23.952403999999998,24.401670999999997,24.692382,25.308881,25.537136,26.637869000000002,26.854842,27.086308000000002,27.377370000000003,27.836197000000002,28.593217000000003,29.030803000000002,29.423910000000003,29.720238000000002,30.137636,30.57758,31.032833,31.363367,31.773515,32.005743,32.30219,32.806960000000004,33.117038,33.794273000000004,34.31218500000001,34.95115800000001,35.26420000000001,35.61860100000001,36.43103200000001,36.74162700000001,37.268527000000006,37.570446000000004,38.147862,38.595631000000004,39.07127500000001,39.68185900000001,40.47257300000001,41.30955400000001,41.69548600000001,42.20485200000001,42.42178600000001,43.002634000000015,43.221902000000014,44.230117000000014,44.49679800000001,44.993389000000015,45.75012500000001,45.93302700000001,46.26543600000001,46.44881600000001,46.81791200000001,47.075050000000005,47.43759300000001,47.65365200000001,48.153394000000006,48.604541000000005,50.02727900000001,50.35993100000001,50.645418000000014,51.147694000000016,51.43439100000001,51.72852000000001,52.14413900000001,52.85936200000001,53.29023100000001,53.65367000000001,54.39720000000001,55.72025600000001,56.14934800000001,57.21228100000001,57.55957100000001,59.34759200000001,60.227668000000016,61.13238000000002,63.21904300000002,63.69952200000002,64.21950700000002,65.37610800000002,66.45799600000002,66.74552100000002,67.12184200000003,67.44624000000003,67.80869400000003,68.03005700000003,68.78179300000002,69.36632300000002,69.84169500000002,70.09898700000002
16-2803854,,,,,,,,,,,,,,,,0,0.333826,0.8281369999999999,1.1485439999999998,1.5866439999999997,1.9420049999999998,2.2942189999999996,2.8305549999999995,3.0849389999999994,3.4602109999999993,3.6510129999999994,3.8872599999999995,4.082904999999999,4.628172999999999,5.178731999999999,5.6767259999999995,6.011613,6.5416799999999995,6.721062999999999,8.622864,10.089131,11.107381,12.328069,14.693014,15.983984,16.672379,16.988908,17.872569,18.780338999999998,19.125080999999998,19.806652,20.196963,20.619932,21.269961,21.673931999999997,22.448088,23.792277,24.241543999999998,24.532255,25.148754,25.377009,26.477742,26.694715,26.926181,27.217243,27.67607,28.43309,28.870676,29.263783,29.560111,29.977508999999998,30.417453,30.872705999999997,31.203239999999997,31.613387999999997,31.845615999999996,32.14206299999999,32.646832999999994,32.95691099999999,33.634145999999994,34.152058,34.791031,35.104073,35.458474,36.270905,36.5815,37.108399999999996,37.410318999999994,37.987734999999994,38.435503999999995,38.911148,39.521732,40.312446,41.149427,41.535359,42.044725,42.261659,42.842507000000005,43.061775000000004,44.069990000000004,44.336671,44.833262000000005,45.589998,45.7729,46.105309,46.288689,46.657785,46.914922999999995,47.277466,47.493525,47.993266999999996,48.444413999999995,49.867152,50.199804,50.485291000000004,50.987567000000006,51.274264,51.568393,51.984012,52.699235,53.130104,53.493543,54.237073,55.560129,55.989221,57.052154,57.399444,59.187465,60.067541000000006,60.97225300000001,63.05891600000001,63.53939500000001,64.05938000000002,65.21598100000001,66.29786900000002,66.58539400000002,66.96171500000003,67.28611300000003,67.64856700000003,67.86993000000002,68.62166600000002,69.20619600000002,69.68156800000001,69.93886000000002
17-2806296,,,,,,,,,,,,,,,,,0,0.49431099999999994,0.8147179999999999,1.252818,1.608179,1.960393,2.496729,2.751113,3.126385,3.317187,3.553434,3.749079,4.294347,4.844906,5.3429,5.677787,6.207854,6.387237,8.289038,9.755305,10.773555,11.994243,14.359188000000001,15.650158000000001,16.338553,16.655082,17.538743,18.446513,18.791255,19.472826,19.863137000000002,20.286106,20.936135,21.340106,22.114262,23.458451,23.907718,24.198429,24.814928000000002,25.043183000000003,26.143916000000004,26.360889000000004,26.592355000000005,26.883417000000005,27.342244000000004,28.099264000000005,28.536850000000005,28.929957000000005,29.226285000000004,29.643683000000003,30.083627000000003,30.538880000000002,30.869414000000003,31.279562000000002,31.51179,31.808237000000002,32.313007,32.623084999999996,33.30032,33.818232,34.457205,34.770247000000005,35.12464800000001,35.937079000000004,36.247674,36.774574,37.076493,37.653909,38.101678,38.577322,39.187906000000005,39.97862000000001,40.81560100000001,41.201533000000005,41.710899000000005,41.92783300000001,42.50868100000001,42.72794900000001,43.73616400000001,44.00284500000001,44.49943600000001,45.25617200000001,45.439074000000005,45.771483,45.954863,46.323959,46.581097,46.94364,47.159699,47.659441,48.110588,49.533326,49.865978000000005,50.15146500000001,50.65374100000001,50.94043800000001,51.234567000000006,51.650186000000005,52.36540900000001,52.79627800000001,53.15971700000001,53.90324700000001,55.22630300000001,55.655395000000006,56.71832800000001,57.06561800000001,58.85363900000001,59.73371500000001,60.638427000000014,62.725090000000016,63.20556900000002,63.72555400000002,64.88215500000001,65.96404300000002,66.25156800000002,66.62788900000002,66.95228700000003,67.31474100000003,67.53610400000002,68.28784000000002,68.87237000000002,69.34774200000001,69.60503400000002
18-2803605,,,,,,,,,,,,,,,,,,0,0.320407,0.758507,1.113868,1.466082,2.002418,2.256802,2.632074,2.822876,3.059123,3.254768,3.800036,4.350595,4.8485890000000005,5.183476000000001,5.7135430000000005,5.892926,7.794727,9.260994,10.279244,11.499932000000001,13.864877000000002,15.155847000000001,15.844242000000001,16.160771,17.044432,17.952202,18.296944,18.978515,19.368826000000002,19.791795,20.441824,20.845795,21.619951,22.96414,23.413407,23.704118,24.320617000000002,24.548872000000003,25.649605,25.866578,26.098044,26.389106,26.847933,27.604953000000002,28.042539,28.435646000000002,28.731974,29.149372,29.589316,30.044569,30.375103,30.785251,31.017478999999998,31.313926,31.818696,32.128774,32.806009,33.323921000000006,33.962894000000006,34.27593600000001,34.63033700000001,35.44276800000001,35.75336300000001,36.280263000000005,36.582182,37.159598,37.607367,38.083011000000006,38.69359500000001,39.48430900000001,40.32129000000001,40.70722200000001,41.21658800000001,41.43352200000001,42.014370000000014,42.23363800000001,43.24185300000001,43.50853400000001,44.005125000000014,44.76186100000001,44.94476300000001,45.27717200000001,45.46055200000001,45.829648000000006,46.086786000000004,46.449329000000006,46.66538800000001,47.165130000000005,47.616277000000004,49.039015000000006,49.37166700000001,49.65715400000001,50.159430000000015,50.44612700000001,50.74025600000001,51.15587500000001,51.87109800000001,52.30196700000001,52.66540600000001,53.40893600000001,54.73199200000001,55.16108400000001,56.22401700000001,56.57130700000001,58.35932800000001,59.239404000000015,60.14411600000002,62.23077900000002,62.71125800000002,63.23124300000002,64.38784400000002,65.46973200000002,65.75725700000002,66.13357800000003,66.45797600000003,66.82043000000003,67.04179300000003,67.79352900000002,68.37805900000002,68.85343100000001,69.11072300000002
19-2803855,,,,,,,,,,,,,,,,,,,0,0.4381,0.793461,1.145675,1.682011,1.9363949999999999,2.311667,2.502469,2.738716,2.934361,3.479629,4.030188,4.528182,4.863069,5.393136,5.572519,7.47432,8.940586999999999,9.958836999999999,11.179524999999998,13.544469999999999,14.835439999999998,15.523834999999998,15.840363999999997,16.724024999999997,17.631794999999997,17.976536999999997,18.658108,19.048419,19.471387999999997,20.121416999999997,20.525387999999996,21.299543999999997,22.643732999999997,23.092999999999996,23.383710999999998,24.00021,24.228465,25.329197999999998,25.546170999999998,25.777637,26.068699,26.527525999999998,27.284546,27.722132,28.115239,28.411566999999998,28.828964999999997,29.268908999999997,29.724161999999996,30.054695999999996,30.464843999999996,30.697071999999995,30.993518999999996,31.498288999999996,31.808366999999997,32.485602,33.003514,33.642487,33.955529000000006,34.30993000000001,35.122361000000005,35.432956000000004,35.959856,36.261775,36.839191,37.28696,37.762604,38.373188000000006,39.16390200000001,40.00088300000001,40.386815000000006,40.896181000000006,41.11311500000001,41.69396300000001,41.91323100000001,42.92144600000001,43.18812700000001,43.68471800000001,44.44145400000001,44.624356000000006,44.956765000000004,45.140145000000004,45.509241,45.766379,46.128922,46.344981000000004,46.844723,47.29587,48.718608,49.051260000000006,49.33674700000001,49.83902300000001,50.12572000000001,50.419849000000006,50.835468000000006,51.55069100000001,51.98156000000001,52.34499900000001,53.08852900000001,54.41158500000001,54.84067700000001,55.90361000000001,56.25090000000001,58.03892100000001,58.91899700000001,59.823709000000015,61.91037200000002,62.39085100000002,62.91083600000002,64.06743700000001,65.14932500000002,65.43685000000002,65.81317100000003,66.13756900000003,66.50002300000003,66.72138600000002,67.47312200000002,68.05765200000002,68.53302400000001,68.79031600000002
20-2803856,,,,,,,,,,,,,,,,,,,,0,0.35536100000000004,0.7075750000000001,1.243911,1.498295,1.873567,2.064369,2.300616,2.496261,3.041529,3.5920880000000004,4.090082000000001,4.424969000000001,4.955036000000001,5.134419,7.03622,8.502487,9.520737,10.741425,13.10637,14.39734,15.085735,15.402263999999999,16.285925,17.193694999999998,17.538437,18.220008,18.610319,19.033288,19.683317,20.087287999999997,20.861444,22.205633,22.654899999999998,22.945611,23.56211,23.790365,24.891098,25.108071,25.339537,25.630599,26.089426,26.846446,27.284032,27.677139,27.973467,28.390864999999998,28.830809,29.286061999999998,29.616595999999998,30.026743999999997,30.258971999999996,30.555418999999997,31.060188999999998,31.370267,32.047502,32.565414000000004,33.204387000000004,33.51742900000001,33.87183000000001,34.68426100000001,34.994856000000006,35.521756,35.823675,36.401091,36.84886,37.324504000000005,37.93508800000001,38.72580200000001,39.56278300000001,39.94871500000001,40.45808100000001,40.67501500000001,41.25586300000001,41.47513100000001,42.48334600000001,42.75002700000001,43.24661800000001,44.00335400000001,44.18625600000001,44.518665000000006,44.702045000000005,45.071141000000004,45.328279,45.690822000000004,45.906881000000006,46.406623,46.85777,48.280508000000005,48.61316000000001,48.89864700000001,49.40092300000001,49.68762000000001,49.98174900000001,50.39736800000001,51.11259100000001,51.54346000000001,51.90689900000001,52.65042900000001,53.97348500000001,54.40257700000001,55.46551000000001,55.81280000000001,57.60082100000001,58.48089700000001,59.38560900000002,61.47227200000002,61.95275100000002,62.47273600000002,63.62933700000002,64.71122500000003,64.99875000000003,65.37507100000003,65.69946900000004,66.06192300000004,66.28328600000003,67.03502200000003,67.61955200000003,68.09492400000002,68.35221600000003
21-2806231,,,,,,,,,,,,,,,,,,,,,0,0.35221399999999997,0.88855,1.142934,1.518206,1.7090079999999999,1.945255,2.1409,2.686168,3.236727,3.734721,4.069608,4.5996749999999995,4.779057999999999,6.680858999999999,8.147125999999998,9.165375999999998,10.386063999999998,12.751008999999998,14.041978999999998,14.730373999999998,15.046902999999997,15.930563999999997,16.838333999999996,17.183075999999996,17.864646999999998,18.254958,18.677926999999997,19.327955999999997,19.731926999999995,20.506082999999997,21.850271999999997,22.299538999999996,22.590249999999997,23.206749,23.435004,24.535736999999997,24.752709999999997,24.984175999999998,25.275237999999998,25.734064999999998,26.491084999999998,26.928670999999998,27.321778,27.618105999999997,28.035503999999996,28.475447999999997,28.930700999999996,29.261234999999996,29.671382999999995,29.903610999999994,30.200057999999995,30.704827999999996,31.014905999999996,31.692140999999996,32.210052999999995,32.849025999999995,33.162068,33.516469,34.3289,34.639495,35.166394999999994,35.46831399999999,36.04572999999999,36.49349899999999,36.969142999999995,37.579727,38.370441,39.207422,39.593354,40.10272,40.319654,40.900502,41.11977,42.127985,42.394666,42.891257,43.647993,43.830895,44.163304,44.346683999999996,44.715779999999995,44.97291799999999,45.335460999999995,45.55152,46.051261999999994,46.50240899999999,47.925146999999996,48.257799,48.543286,49.045562000000004,49.332259,49.626388,50.042007,50.75723,51.188099,51.551538,52.295068,53.618124,54.047216,55.110149,55.457439,57.24546,58.125536000000004,59.03024800000001,61.11691100000001,61.59739000000001,62.11737500000001,63.27397600000001,64.35586400000001,64.64338900000001,65.01971000000002,65.34410800000002,65.70656200000002,65.92792500000002,66.67966100000001,67.26419100000001,67.739563,67.99685500000001
22-2803857,,,,,,,,,,,,,,,,,,,,,,0,0.5363359999999999,0.7907199999999999,1.165992,1.3567939999999998,1.593041,1.788686,2.333954,2.884513,3.382507,3.717394,4.247461,4.426844,6.328645,7.794912,8.813162,10.033850000000001,12.398795000000002,13.689765000000001,14.378160000000001,14.694689,15.57835,16.48612,16.830862,17.512433,17.902744000000002,18.325713,18.975742,19.379713,20.153869,21.498058,21.947325,22.238036,22.854535000000002,23.082790000000003,24.183523,24.400496,24.631962,24.923024,25.381851,26.138871,26.576457,26.969564000000002,27.265892,27.68329,28.123234,28.578487,28.909021,29.319169,29.551396999999998,29.847844,30.352614,30.662692,31.339927,31.857839,32.496812,32.809854,33.164255000000004,33.976686,34.287281,34.814181,35.116099999999996,35.693515999999995,36.141284999999996,36.616929,37.227513,38.018227,38.855208000000005,39.24114,39.750506,39.96744,40.54828800000001,40.767556000000006,41.775771000000006,42.042452000000004,42.53904300000001,43.295779,43.478681,43.81109,43.99447,44.363566,44.620703999999996,44.983247,45.199306,45.699048,46.150195,47.572933,47.905585,48.191072000000005,48.69334800000001,48.980045000000004,49.274174,49.689793,50.405016,50.835885000000005,51.199324000000004,51.942854000000004,53.265910000000005,53.695002,54.757935,55.105225000000004,56.893246000000005,57.77332200000001,58.67803400000001,60.76469700000001,61.245176000000015,61.76516100000001,62.921762000000015,64.00365000000002,64.29117500000002,64.66749600000003,64.99189400000003,65.35434800000003,65.57571100000003,66.32744700000002,66.91197700000002,67.38734900000001,67.64464100000002
23-2806293,,,,,,,,,,,,,,,,,,,,,,,0,0.254384,0.629656,0.820458,1.056705,1.25235,1.797618,2.3481769999999997,2.8461709999999996,3.1810579999999997,3.7111249999999996,3.8905079999999996,5.7923089999999995,7.258576,8.276826,9.497513999999999,11.862459,13.153429,13.841823999999999,14.158352999999998,15.042013999999998,15.949783999999998,16.294525999999998,16.976097,17.366408,17.789376999999998,18.439405999999998,18.843376999999997,19.617532999999998,20.961721999999998,21.410988999999997,21.7017,22.318199,22.546454,23.647187000000002,23.864160000000002,24.095626000000003,24.386688000000003,24.845515000000002,25.602535000000003,26.040121000000003,26.433228000000003,26.729556000000002,27.146954,27.586898,28.042151,28.372685,28.782833,29.015061,29.311508,29.816278,30.126356,30.803591,31.321503,31.960476,32.273518,32.627919000000006,33.44035,33.750945,34.277845,34.579764,35.15718,35.604949,36.080593,36.691177,37.481891000000005,38.318872000000006,38.704804,39.21417,39.431104000000005,40.01195200000001,40.23122000000001,41.23943500000001,41.506116000000006,42.00270700000001,42.759443000000005,42.942345,43.274754,43.458134,43.82723,44.084368,44.446911,44.66297,45.162712,45.613859,47.036597,47.369249,47.65473600000001,48.15701200000001,48.443709000000005,48.737838,49.153457,49.868680000000005,50.299549000000006,50.662988000000006,51.406518000000005,52.72957400000001,53.158666000000004,54.221599000000005,54.568889000000006,56.356910000000006,57.23698600000001,58.14169800000001,60.228361000000014,60.708840000000016,61.228825000000015,62.38542600000002,63.467314000000016,63.75483900000002,64.13116000000002,64.45555800000002,64.81801200000002,65.03937500000002,65.79111100000001,66.37564100000002,66.85101300000001,67.10830500000002
24-2804201,,,,,,,,,,,,,,,,,,,,,,,,0,0.375272,0.566074,0.802321,0.9979659999999999,1.543234,2.093793,2.5917869999999996,2.9266739999999998,3.4567409999999996,3.6361239999999997,5.5379249999999995,7.004192,8.022442,9.24313,11.608075000000001,12.899045000000001,13.58744,13.903969,14.78763,15.6954,16.040142,16.721713,17.112024,17.534993,18.185022,18.588993,19.363149,20.707338,21.156605,21.447316,22.063815,22.292070000000002,23.392803,23.609776,23.841242,24.132304,24.591131,25.348151,25.785737,26.178844,26.475172,26.89257,27.332514,27.787767,28.118301,28.528449,28.760676999999998,29.057123999999998,29.561894,29.871972,30.549207,31.067118999999998,31.706091999999998,32.019134,32.373535000000004,33.185966,33.496561,34.023461,34.325379999999996,34.902795999999995,35.350564999999996,35.826209,36.436793,37.227507,38.064488000000004,38.45042,38.959786,39.17672,39.757568000000006,39.976836000000006,40.985051000000006,41.251732000000004,41.748323000000006,42.505059,42.687961,43.02037,43.20375,43.572846,43.829983999999996,44.192527,44.408586,44.908328,45.359474999999996,46.782213,47.114865,47.400352000000005,47.90262800000001,48.189325000000004,48.483454,48.899073,49.614296,50.045165000000004,50.408604000000004,51.152134000000004,52.475190000000005,52.904282,53.967215,54.314505000000004,56.102526000000005,56.98260200000001,57.88731400000001,59.97397700000001,60.454456000000015,60.97444100000001,62.131042000000015,63.212930000000014,63.50045500000002,63.876776000000014,64.20117400000001,64.56362800000001,64.784991,65.536727,66.121257,66.596629,66.853921
25-2806291,,,,,,,,,,,,,,,,,,,,,,,,,0,0.190802,0.427049,0.6226940000000001,1.1679620000000002,1.7185210000000002,2.2165150000000002,2.5514020000000004,3.0814690000000002,3.2608520000000003,5.162653000000001,6.628920000000001,7.647170000000001,8.867858000000002,11.232803000000002,12.523773000000002,13.212168000000002,13.528697000000001,14.412358000000001,15.320128,15.66487,16.346441000000002,16.736752000000003,17.159721,17.80975,18.213721,18.987877,20.332066,20.781333,21.072044,21.688543000000003,21.916798000000004,23.017531000000005,23.234504000000005,23.465970000000006,23.757032000000006,24.215859000000005,24.972879000000006,25.410465000000006,25.803572000000006,26.099900000000005,26.517298000000004,26.957242000000004,27.412495000000003,27.743029000000003,28.153177000000003,28.385405000000002,28.681852000000003,29.186622000000003,29.496700000000004,30.173935000000004,30.691847000000003,31.330820000000003,31.643862000000002,31.998263,32.810694,33.121289,33.648188999999995,33.95010799999999,34.52752399999999,34.97529299999999,35.450936999999996,36.061521,36.852235,37.689216,38.075148,38.584514,38.801448,39.382296000000004,39.601564,40.609779,40.87646,41.373051000000004,42.129787,42.312689,42.645098,42.828478,43.197573999999996,43.454711999999994,43.817254999999996,44.033314,44.533055999999995,44.984202999999994,46.406940999999996,46.739593,47.02508,47.527356000000005,47.814053,48.108182,48.523801,49.239024,49.669893,50.033332,50.776862,52.099918,52.52901,53.591943,53.939233,55.727254,56.607330000000005,57.51204200000001,59.59870500000001,60.07918400000001,60.59916900000001,61.75577000000001,62.83765800000001,63.125183000000014,63.50150400000001,63.82590200000001,64.18835600000001,64.40971900000001,65.161455,65.745985,66.221357,66.478649
