순번_정류장ID,43-2807234,44-2806248,45-2803215,46-2803212,47-2803210,48-2803361,49-2807505,50-2807521,51-2806171,52-2800565,53-2806015,54-2800567,55-2800561,56-2800541,57-2800530,58-2800523,59-2800519,60-2800517,61-2800515,62-2805304,63-2800498,64-2800497,65-2800493,66-2800344,67-2800481,68-2800467,69-2800449,70-2800441,71-2800436,72-2800433,73-2800431,74-2800417,75-2800059,76-2800028,77-2800001,78-2800003,79-2800030,80-2800033,81-2800042,82-2800014
63-2800498,,,,,,,,,,,,,,,,,,,,,0,0.27973400000000004,0.7801440000000001,1.090913,1.340715,2.1742600000000003,2.8308990000000005,3.6398460000000004,3.9336770000000003,4.1835260000000005,4.7694790000000005,5.847576,6.37356,6.881016000000001,7.304665000000001,7.689536000000001,8.263898000000001,8.533900000000001,9.035758000000001,9.62193
64-2800497,,,,,,,,,,,,,,,,,,,,,,0,0.50041,0.8111790000000001,1.0609810000000002,1.8945260000000004,2.5511650000000006,3.3601120000000004,3.6539430000000004,3.903792,4.489745,5.567842,6.093826,6.601282,7.0249310000000005,7.409802000000001,7.984164000000001,8.254166000000001,8.756024000000002,9.342196000000001
65-2800493,,,,,,,,,,,,,,,,,,,,,,,0,0.310769,0.560571,1.3941160000000001,2.050755,2.859702,3.153533,3.4033819999999997,3.9893349999999996,5.067431999999999,5.5934159999999995,6.100872,6.524521,6.909392,7.483754,7.753756,8.255614,8.841785999999999
66-2800344,,,,,,,,,,,,,,,,,,,,,,,,0,0.249802,1.083347,1.739986,2.548933,2.842764,3.092613,3.678566,4.756663,5.282647,5.790103,6.213752,6.598623000000001,7.172985000000001,7.4429870000000005,7.944845000000001,8.531017
67-2800481,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8335450000000001,1.4901840000000002,2.299131,2.592962,2.842811,3.428764,4.506861,5.032845,5.540301,5.9639500000000005,6.348821000000001,6.923183000000001,7.193185000000001,7.695043000000001,8.281215000000001
68-2800467,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6566390000000001,1.465586,1.759417,2.009266,2.595219,3.673316,4.1993,4.706756,5.1304050000000005,5.515276000000001,6.089638000000001,6.359640000000001,6.861498000000001,7.447670000000001
69-2800449,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.808947,1.102778,1.352627,1.93858,3.0166769999999996,3.542661,4.050117,4.473766,4.858637000000001,5.432999000000001,5.703001,6.204859000000001,6.791031000000001
70-2800441,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.293831,0.5436799999999999,1.1296329999999999,2.2077299999999997,2.733714,3.24117,3.664819,4.04969,4.624052,4.894054,5.395912,5.982084
71-2800436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249849,0.8358019999999999,1.9138989999999998,2.439883,2.947339,3.370988,3.755859,4.330221,4.600223,5.102081,5.6882530000000004
72-2800433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.585953,1.6640499999999998,2.190034,2.6974899999999997,3.121139,3.50601,4.080372,4.3503739999999995,4.852232,5.438404
73-2800431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0780969999999999,1.6040809999999999,2.1115369999999998,2.535186,2.920057,3.4944189999999997,3.7644209999999996,4.266279,4.852451
74-2800417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.525984,1.0334400000000001,1.457089,1.84196,2.416322,2.686324,3.188182,3.7743539999999998
75-2800059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.507456,0.9311050000000001,1.315976,1.890338,2.16034,2.662198,3.24837
76-2800028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.423649,0.80852,1.382882,1.652884,2.154742,2.740914
77-2800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384871,0.959233,1.229235,1.731093,2.317265
78-2800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.574362,0.8443640000000001,1.346222,1.932394
79-2800030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270002,0.77186,1.3580320000000001
80-2800033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.501858,1.08803
81-2800042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.586172
82-2800014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
