순번_정류장ID,50-2805980,51-2805340,52-2805841,53-2805450,54-2806913,55-2805580,56-2805332,57-2805742,58-2805229,59-2805231,60-2805400,61-2805038,62-2804895,63-2805911,64-2806175,65-2806603,66-2803657,67-2806659,68-2805674,69-2804974,70-2800541,71-2800530,72-2800523,73-2800519,74-2800517,75-2800515,76-2805304,77-2800498,78-2800497,79-2800493,80-2800344,81-2800481,82-2805944,83-2803595,84-2800468,85-2800465,86-2800462,87-2800460,88-2800453,89-2800445,90-2800437,91-2800416,92-2804855,93-2800343,94-2800303
60-2805400,,,,,,,,,,,0,0.283154,0.551293,1.098194,1.3852959999999999,2.762817,3.031638,3.623597,4.447699,4.674653,5.154793,5.43968,5.683898,5.842938,6.022585,6.6924980000000005,7.709166000000001,7.988900000000001,8.489310000000001,8.800079000000002,9.049881000000003,9.338098000000002,9.647651000000002,9.869962000000001,10.166938000000002,10.439722000000002,10.685859,11.11076,11.501968000000002,11.824297000000001,12.588536000000001,13.003246,13.434324,13.568479,13.808871
61-2805038,,,,,,,,,,,,0,0.26813899999999996,0.81504,1.102142,2.479663,2.748484,3.340443,4.164545,4.3914990000000005,4.871639,5.156526,5.400744,5.5597840000000005,5.739431000000001,6.409344000000001,7.426012000000001,7.705746000000001,8.206156000000002,8.516925000000002,8.766727000000003,9.054944000000003,9.364497000000002,9.586808000000001,9.883784000000002,10.156568000000002,10.402705000000001,10.827606000000001,11.218814000000002,11.541143000000002,12.305382000000002,12.720092000000001,13.15117,13.285325,13.525717
62-2804895,,,,,,,,,,,,,0,0.546901,0.834003,2.211524,2.480345,3.072304,3.896406,4.12336,4.6034999999999995,4.888387,5.132605,5.291645,5.471292,6.141205,7.157873,7.437607000000001,7.938017,8.248786,8.498588000000002,8.786805000000001,9.096358,9.318669,9.615645,9.888429,10.134566,10.559467,10.950675,11.273004,12.037243,12.451953,12.883030999999999,13.017185999999999,13.257577999999999
63-2805911,,,,,,,,,,,,,,0,0.287102,1.664623,1.933444,2.525403,3.3495049999999997,3.576459,4.056598999999999,4.341486,4.585704,4.744744,4.924391,5.594304,6.610972,6.890706000000001,7.391116,7.701885,7.951687,8.239904,8.549456999999999,8.771767999999998,9.068743999999999,9.341527999999998,9.587664999999998,10.012565999999998,10.403773999999999,10.726102999999998,11.490341999999998,11.905051999999998,12.336129999999997,12.470284999999997,12.710676999999997
64-2806175,,,,,,,,,,,,,,,0,1.377521,1.646342,2.238301,3.0624029999999998,3.289357,3.769497,4.054384,4.298602,4.457642,4.637289,5.307202,6.32387,6.603604000000001,7.104014000000001,7.414783000000001,7.664585000000001,7.952802000000001,8.262355000000001,8.484666,8.781642000000002,9.054426000000001,9.300563,9.725464,10.116672000000001,10.439001000000001,11.203240000000001,11.61795,12.049028,12.183183,12.423575
65-2806603,,,,,,,,,,,,,,,,0,0.268821,0.86078,1.684882,1.911836,2.391976,2.676863,2.921081,3.080121,3.259768,3.9296810000000004,4.9463490000000006,5.226083000000001,5.726493000000001,6.037262000000001,6.287064000000001,6.575281000000001,6.8848340000000015,7.107145000000002,7.404121000000002,7.676905000000001,7.9230420000000015,8.347943,8.739151000000001,9.061480000000001,9.825719000000001,10.240429,10.671507,10.805662,11.046054
66-2803657,,,,,,,,,,,,,,,,,0,0.591959,1.416061,1.6430150000000001,2.123155,2.408042,2.65226,2.8113,2.9909470000000002,3.6608600000000004,4.677528000000001,4.957262000000001,5.4576720000000005,5.768441,6.018243,6.30646,6.616013000000001,6.838324000000001,7.135300000000001,7.408084000000001,7.654221000000001,8.079122,8.47033,8.792659,9.556898,9.971608,10.402686,10.536840999999999,10.777232999999999
67-2806659,,,,,,,,,,,,,,,,,,0,0.824102,1.051056,1.531196,1.816083,2.060301,2.219341,2.398988,3.0689010000000003,4.0855690000000005,4.365303000000001,4.865713000000001,5.176482000000001,5.426284000000001,5.714501000000001,6.024054000000001,6.246365000000002,6.543341000000002,6.816125000000001,7.062262000000001,7.487163000000002,7.878371000000001,8.200700000000001,8.964939000000001,9.379649,9.810727,9.944882,10.185274
68-2805674,,,,,,,,,,,,,,,,,,,0,0.226954,0.7070939999999999,0.9919809999999999,1.2361989999999998,1.395239,1.5748859999999998,2.2447989999999995,3.2614669999999997,3.5412009999999996,4.041611,4.352379999999999,4.602181999999999,4.8903989999999995,5.199952,5.422263,5.719239,5.992023,6.23816,6.663061,7.054269,7.3765979999999995,8.140837,8.555546999999999,8.986624999999998,9.120779999999998,9.361171999999998
69-2804974,,,,,,,,,,,,,,,,,,,,0,0.48013999999999996,0.7650269999999999,1.009245,1.168285,1.3479320000000001,2.0178450000000003,3.0345130000000005,3.3142470000000004,3.8146570000000004,4.125426,4.375228,4.663445,4.9729980000000005,5.195309000000001,5.492285000000001,5.765069,6.0112060000000005,6.436107000000001,6.8273150000000005,7.149644,7.913883,8.328593,8.759670999999999,8.893825999999999,9.134217999999999
70-2800541,,,,,,,,,,,,,,,,,,,,,0,0.284887,0.5291049999999999,0.688145,0.867792,1.5377049999999999,2.554373,2.834107,3.334517,3.645286,3.895088,4.183305,4.492858,4.715169,5.012145,5.284929,5.531066,5.955967,6.347175,6.669504,7.433743,7.848453,8.279531,8.413686,8.654078
71-2800530,,,,,,,,,,,,,,,,,,,,,,0,0.244218,0.403258,0.582905,1.252818,2.269486,2.54922,3.04963,3.360399,3.610201,3.898418,4.207971,4.430282,4.727258,5.000042,5.246179,5.67108,6.062288,6.3846169999999995,7.148855999999999,7.563566,7.994644,8.128799,8.369191
72-2800523,,,,,,,,,,,,,,,,,,,,,,,0,0.15904000000000001,0.338687,1.0086,2.025268,2.305002,2.805412,3.116181,3.365983,3.6542,3.963753,4.186064,4.48304,4.755824,5.001961,5.426862,5.81807,6.1403989999999995,6.904637999999999,7.319348,7.750426,7.884581,8.124973
73-2800519,,,,,,,,,,,,,,,,,,,,,,,,0,0.179647,0.84956,1.866228,2.145962,2.646372,2.957141,3.206943,3.49516,3.804713,4.027024,4.324,4.5967839999999995,4.842921,5.267822,5.65903,5.981358999999999,6.745597999999999,7.160308,7.591386,7.725541,7.965933
74-2800517,,,,,,,,,,,,,,,,,,,,,,,,,0,0.669913,1.686581,1.9663150000000003,2.4667250000000003,2.7774940000000004,3.027296,3.315513,3.6250660000000003,3.8473770000000003,4.144353000000001,4.417137,4.663274,5.088175000000001,5.479383,5.801712,6.565951,6.9806610000000004,7.411739000000001,7.5458940000000005,7.7862860000000005
75-2800515,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0166680000000001,1.296402,1.796812,2.107581,2.357383,2.6456,2.955153,3.177464,3.47444,3.747224,3.993361,4.418262,4.80947,5.131799,5.896038,6.310748,6.7418260000000005,6.875981,7.116373
76-2805304,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27973400000000004,0.7801440000000001,1.090913,1.340715,1.628932,1.938485,2.160796,2.457772,2.730556,2.976693,3.4015940000000002,3.792802,4.115131,4.87937,5.29408,5.725158,5.859313,6.099705
77-2800498,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50041,0.8111790000000001,1.0609810000000002,1.3491980000000001,1.658751,1.881062,2.178038,2.450822,2.696959,3.1218600000000003,3.5130680000000005,3.8353970000000004,4.599636,5.014346000000001,5.445424000000001,5.579579000000001,5.819971000000001
78-2800497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.310769,0.560571,0.8487880000000001,1.158341,1.380652,1.677628,1.950412,2.196549,2.6214500000000003,3.012658,3.334987,4.099226,4.513936,4.9450140000000005,5.079169,5.319561
79-2800493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249802,0.538019,0.847572,1.069883,1.3668589999999998,1.639643,1.88578,2.310681,2.7018890000000004,3.0242180000000003,3.788457,4.2031670000000005,4.634245000000001,4.768400000000001,5.008792000000001
80-2800344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288217,0.59777,0.8200810000000001,1.117057,1.389841,1.6359780000000002,2.0608790000000003,2.4520870000000006,2.7744160000000004,3.5386550000000003,3.9533650000000002,4.384443,4.518598,4.75899
81-2800481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309553,0.531864,0.82884,1.1016240000000002,1.3477610000000002,1.7726620000000002,2.16387,2.486199,3.250438,3.665148,4.096226,4.2303809999999995,4.470772999999999
82-2805944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.222311,0.519287,0.7920710000000001,1.038208,1.463109,1.854317,2.176646,2.9408849999999997,3.3555949999999997,3.7866729999999995,3.9208279999999993,4.161219999999999
83-2803595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296976,0.56976,0.8158970000000001,1.240798,1.632006,1.954335,2.718574,3.1332839999999997,3.5643619999999996,3.6985169999999994,3.9389089999999993
84-2800468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.272784,0.518921,0.9438219999999999,1.33503,1.657359,2.421598,2.836308,3.2673859999999997,3.4015409999999995,3.6419329999999994
85-2800465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.246137,0.671038,1.062246,1.384575,2.148814,2.5635239999999997,2.9946019999999995,3.1287569999999993,3.3691489999999993
86-2800462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42490100000000003,0.816109,1.1384379999999998,1.9026769999999997,2.3173869999999996,2.7484649999999995,2.8826199999999993,3.1230119999999992
87-2800460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.391208,0.713537,1.477776,1.892486,2.3235639999999997,2.4577189999999995,2.6981109999999995
88-2800453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.322329,1.086568,1.5012780000000001,1.932356,2.0665109999999998,2.3069029999999997
89-2800445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.764239,1.178949,1.610027,1.7441820000000001,1.984574
90-2800437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41471,0.845788,0.979943,1.220335
91-2800416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43107799999999996,0.565233,0.805625
92-2804855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.134155,0.37454699999999996
93-2800343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.240392
94-2800303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
