순번_정류장ID,94-2805764,95-2803452,96-2803436,97-2803437,98-2803431,99-2803435,100-2800829,101-2800831,102-2804992,103-2807333,104-2800847,105-2800877,106-2800822,107-2805940,108-2800875,109-2800924,110-2800926,111-2800933,112-2800939,113-2800842,114-2800999,115-2801020,116-2801036,117-2801058,118-2801079,119-2801095,120-2801102,121-2801098,122-2801070,123-2801041,124-2800837,125-2801007,126-2800987,127-2800981,128-2800992,129-2800994,130-2800526,131-2800528,132-2800532,133-2800535,134-2800545,135-2800337,136-2800559,137-2800572,138-2800578,139-2800580,140-2805741,141-2805680,142-2800575,143-2800562,144-2800555,145-2800541,146-2800530,147-2800523,148-2800519,149-2800517,150-2800515,151-2805304,152-2800498,153-2800497,154-2800493,155-2800344,156-2800481,157-2805944,158-2803595,159-2800468,160-2800465,161-2800462,162-2800460,163-2800453,164-2800458,165-2800330,166-2800473,167-2800476,168-2800487,169-2805285,170-2800490,171-2806249,172-2806250,173-2806252,174-2806254,175-2806256,176-2806258,177-2806260,178-2806262,179-2805257,180-2805258,181-2805260,182-2805262,183-2805264,184-2805267
152-2800498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50041,0.8111790000000001,1.0609810000000002,1.3491980000000001,1.658751,1.881062,2.178038,2.450822,2.696959,3.1218600000000003,3.4444110000000006,3.6832280000000006,4.004874000000001,4.218306000000001,4.753078000000001,5.057659000000001,5.312082000000001,5.838264000000001,6.0815220000000005,6.473878000000001,6.7063690000000005,7.269595000000001,7.931491000000001,8.325344000000001,8.461811,9.186334,9.609179000000001,9.879673,10.264711,10.671366,11.173806,11.452985
153-2800497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.310769,0.560571,0.8487880000000001,1.158341,1.380652,1.677628,1.950412,2.196549,2.6214500000000003,2.944001,3.182818,3.504464,3.717896,4.252668,4.557249,4.811672,5.337854,5.581112,5.973468,6.205959,6.769185,7.431081000000001,7.824934000000001,7.961401,8.685924,9.108769,9.379263,9.764301,10.170956,10.673396,10.952575
154-2800493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249802,0.538019,0.847572,1.069883,1.3668589999999998,1.639643,1.88578,2.310681,2.6332320000000005,2.8720490000000005,3.1936950000000004,3.4071270000000005,3.9418990000000003,4.24648,4.500903,5.027085,5.2703429999999996,5.662699,5.8951899999999995,6.458416,7.120312,7.514165,7.650632,8.375155,8.798,9.068494,9.453532,9.860187,10.362627,10.641805999999999
155-2800344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288217,0.59777,0.8200810000000001,1.117057,1.389841,1.6359780000000002,2.0608790000000003,2.3834300000000006,2.6222470000000007,2.9438930000000005,3.1573250000000006,3.6920970000000004,3.996678,4.251101,4.777283000000001,5.020541000000001,5.412897000000001,5.6453880000000005,6.208614000000001,6.870510000000001,7.264363000000001,7.400830000000001,8.125353,8.548198000000001,8.818692,9.20373,9.610385,10.112825,10.392004
156-2800481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309553,0.531864,0.82884,1.1016240000000002,1.3477610000000002,1.7726620000000002,2.095213,2.3340300000000003,2.655676,2.869108,3.40388,3.708461,3.962884,4.489065999999999,4.732323999999999,5.12468,5.357170999999999,5.9203969999999995,6.582293,6.976146,7.112613,7.837135999999999,8.259981,8.530475,8.915512999999999,9.322168,9.824608,10.103786999999999
157-2805944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.222311,0.519287,0.7920710000000001,1.038208,1.463109,1.78566,2.024477,2.346123,2.559555,3.094327,3.3989079999999996,3.6533309999999997,4.179513,4.422771,4.815127,5.047618,5.610844,6.272740000000001,6.666593000000001,6.80306,7.527583,7.950428,8.220922,8.60596,9.012615,9.515055,9.794234
158-2803595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296976,0.56976,0.8158970000000001,1.240798,1.563349,1.8021660000000002,2.123812,2.337244,2.8720160000000003,3.176597,3.43102,3.957202,4.2004600000000005,4.592816000000001,4.8253070000000005,5.388533000000001,6.050429000000001,6.444282000000001,6.580749000000001,7.305272,7.728117,7.998611,8.383649,8.790304,9.292744,9.571923
159-2800468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.272784,0.518921,0.9438219999999999,1.266373,1.50519,1.8268360000000001,2.040268,2.5750400000000004,2.879621,3.1340440000000003,3.660226,3.903484,4.29584,4.528331,5.091557,5.753453,6.147306,6.283773,7.008296,7.431140999999999,7.701635,8.086673,8.493328,8.995768,9.274947
160-2800465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.246137,0.671038,0.993589,1.2324060000000001,1.554052,1.767484,2.302256,2.6068369999999996,2.8612599999999997,3.3874419999999996,3.6306999999999996,4.0230559999999995,4.255546999999999,4.818772999999999,5.480668999999999,5.874521999999999,6.010988999999999,6.735511999999998,7.158356999999998,7.428850999999998,7.813888999999998,8.220543999999999,8.722983999999999,9.002162999999998
161-2800462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42490100000000003,0.747452,0.9862690000000001,1.307915,1.521347,2.056119,2.3606999999999996,2.6151229999999996,3.1413049999999996,3.3845629999999995,3.7769189999999995,4.009409999999999,4.572635999999999,5.234532,5.628385,5.764851999999999,6.489374999999999,6.912219999999999,7.182713999999999,7.567751999999999,7.9744069999999985,8.476847,8.756025999999999
162-2800460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32255100000000003,0.5613680000000001,0.8830140000000001,1.096446,1.631218,1.935799,2.190222,2.716404,2.959662,3.3520179999999997,3.5845089999999997,4.147735,4.8096309999999995,5.2034839999999996,5.339950999999999,6.064473999999999,6.4873189999999985,6.757812999999999,7.1428509999999985,7.549505999999998,8.051945999999997,8.331124999999997
163-2800453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.238817,0.5604629999999999,0.773895,1.308667,1.613248,1.867671,2.393853,2.637111,3.029467,3.261958,3.825184,4.487080000000001,4.880933000000001,5.0174,5.741923,6.164768,6.435262,6.8203,7.226954999999999,7.729394999999999,8.008574
164-2800458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.321646,0.5350779999999999,1.06985,1.374431,1.628854,2.155036,2.398294,2.79065,3.023141,3.586367,4.248263,4.642116,4.778582999999999,5.503105999999999,5.925950999999999,6.196444999999999,6.581482999999999,6.988137999999998,7.490577999999998,7.7697569999999985
165-2800330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.213432,0.7482040000000001,1.052785,1.3072080000000001,1.83339,2.076648,2.469004,2.701495,3.2647209999999998,3.926617,4.32047,4.456937,5.1814599999999995,5.604304999999999,5.874798999999999,6.259836999999999,6.666491999999999,7.168931999999999,7.448110999999999
166-2800473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.534772,0.839353,1.093776,1.619958,1.863216,2.255572,2.488063,3.0512889999999997,3.7131849999999997,4.107037999999999,4.243504999999999,4.968027999999999,5.390872999999998,5.6613669999999985,6.046404999999998,6.453059999999998,6.955499999999998,7.234678999999998
167-2800476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304581,0.5590040000000001,1.085186,1.328444,1.7207999999999999,1.9532909999999999,2.516517,3.178413,3.572266,3.708733,4.433256,4.856101,5.126595,5.511633,5.9182879999999995,6.4207279999999995,6.699907
168-2800487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.254423,0.780605,1.023863,1.416219,1.64871,2.2119359999999997,2.8738319999999997,3.2676849999999997,3.404152,4.128674999999999,4.551519999999999,4.822013999999999,5.207051999999999,5.613706999999999,6.116146999999999,6.395325999999999
169-2805285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5261819999999999,0.7694399999999999,1.1617959999999998,1.3942869999999998,1.9575129999999998,2.619409,3.013262,3.1497290000000002,3.8742520000000003,4.297097,4.567591,4.952629,5.359284,5.861724,6.140903
170-2800490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243258,0.635614,0.868105,1.4313310000000001,2.093227,2.48708,2.6235470000000003,3.3480700000000003,3.7709150000000005,4.041409000000001,4.4264470000000005,4.833102,5.335542,5.614721
171-2806249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.392356,0.6248469999999999,1.188073,1.849969,2.2438219999999998,2.380289,3.104812,3.527657,3.798151,4.183189,4.589843999999999,5.092283999999999,5.371462999999999
172-2806250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23249099999999998,0.795717,1.457613,1.851466,1.987933,2.712456,3.135301,3.4057950000000003,3.790833,4.197488,4.699928,4.979107
173-2806252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.563226,1.225122,1.618975,1.755442,2.479965,2.90281,3.173304,3.5583419999999997,3.964997,4.467437,4.746616
174-2806254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.661896,1.055749,1.1922160000000002,1.9167390000000002,2.3395840000000003,2.6100780000000006,2.9951160000000003,3.4017710000000005,3.9042110000000005,4.18339
175-2806256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.393853,0.53032,1.254843,1.6776879999999998,1.9481819999999999,2.33322,2.739875,3.242315,3.521494
176-2806258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136467,0.8609899999999999,1.2838349999999998,1.5543289999999998,1.9393669999999998,2.346022,2.848462,3.127641
177-2806260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7245229999999999,1.147368,1.417862,1.8029,2.209555,2.711995,2.991174
178-2806262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42284499999999997,0.6933389999999999,1.078377,1.485032,1.987472,2.266651
179-2805257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270494,0.655532,1.062187,1.564627,1.843806
180-2805258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385038,0.791693,1.294133,1.573312
181-2805260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40665500000000004,0.909095,1.188274
182-2805262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50244,0.7816190000000001
183-2805264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.279179
184-2805267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
