순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2804990,6-2807301,7-2803514,8-2803093,9-2803107,10-2803121,11-2803125,12-2803232,13-2803181,14-2803254,15-2803258,16-2803263,17-2806495,18-2802802,19-2802790,20-2802606,21-2802764,22-2802635,23-2802730,24-2802727,25-2802734,26-2802756,27-2802782,28-2802819,29-2802852,30-2802888,31-2802912,32-2802949,33-2802975,34-2802981,35-2802624,36-2802989,37-2802993,38-2802969,39-2802615,40-2802952,41-2802918,42-2802864,43-2802824,44-2802618,45-2802828,46-2802193,47-2802196,48-2802200,49-2802204,50-2805533,51-2802218,52-2805976,53-2802233,54-2802254,55-2802261,56-2802258,57-2802252,58-2802249,59-2802368,60-2802440,61-2802421,62-2802409,63-2802413,64-2802417,65-2802424,66-2802416,67-2802411,68-2802427,69-2802444,70-2802457,71-2802486,72-2802503,73-2802521,74-2802531,75-2802534,76-2802546,77-2802562,78-2802571,79-2802576,80-2802585,81-2802374,82-2802588
11-2803125,,,,,,,,,,,0,0.433907,0.839107,1.170403,1.5331260000000002,1.8471220000000002,2.2014250000000004,2.4885220000000006,2.8534170000000003,3.2067680000000003,3.4300020000000004,4.049775,4.548674,5.003689,5.423451,5.7479379999999995,6.238861999999999,6.6000119999999995,6.827769999999999,7.173627999999999,7.432783999999999,7.717675999999999,7.961343999999999,8.260025999999998,8.521882999999999,8.914819999999999,9.213322999999999,9.56518,9.835049999999999,10.006915999999999,10.551566999999999,11.371448999999998,11.622370999999998,11.974331999999997,12.239428999999998,13.368780999999998,14.158774999999999,14.550517,14.681683999999999,15.021403,15.397316,15.812284,16.318855,16.71452,16.930892,17.363589,17.798862,18.36274,18.629552,18.848944,19.214697,19.515852000000002,19.749950000000002,20.082856000000003,20.869460000000004,21.177036000000005,21.553107000000004,22.158094000000006,22.562677000000004,22.953325000000003,23.505822000000002,23.713321,23.97766,24.255576,24.552253,25.038352,25.362126,25.655634,25.93391,26.360871,26.569085,27.353468
12-2803232,,,,,,,,,,,,0,0.4052,0.736496,1.0992190000000002,1.413215,1.7675180000000001,2.054615,2.41951,2.772861,2.996095,3.615868,4.114767,4.569782,4.989544,5.314031,5.804955,6.166105,6.393863,6.739720999999999,6.998876999999999,7.2837689999999995,7.527436999999999,7.826118999999999,8.087976,8.480913,8.779416,9.131273,9.401143,9.573008999999999,10.117659999999999,10.937541999999999,11.188463999999998,11.540424999999997,11.805521999999998,12.934873999999999,13.724867999999999,14.11661,14.247777,14.587496,14.963409,15.378377,15.884948,16.280613,16.496985,16.929682,17.364955,17.928832999999997,18.195645,18.415036999999998,18.78079,19.081945,19.316043,19.648949,20.435553000000002,20.743129000000003,21.119200000000003,21.724187000000004,22.128770000000003,22.519418,23.071915,23.279414,23.543753,23.821669,24.118346,24.604445,24.928219,25.221726999999998,25.500003,25.926963999999998,26.135178,26.919560999999998
13-2803181,,,,,,,,,,,,,0,0.331296,0.6940189999999999,1.0080149999999999,1.362318,1.6494149999999999,2.01431,2.367661,2.590895,3.210668,3.709567,4.164581999999999,4.584344,4.908830999999999,5.399754999999999,5.760904999999999,5.988662999999999,6.334520999999999,6.593676999999999,6.878568999999999,7.122236999999998,7.420918999999999,7.682775999999999,8.075712999999999,8.374215999999999,8.726073,8.995942999999999,9.167808999999998,9.712459999999998,10.532341999999998,10.783263999999997,11.135224999999997,11.400321999999997,12.529673999999998,13.319667999999998,13.711409999999999,13.842576999999999,14.182296,14.558209,14.973177,15.479747999999999,15.875412999999998,16.091784999999998,16.524482,16.959754999999998,17.523632999999997,17.790445,18.009836999999997,18.37559,18.676745,18.910843,19.243749,20.030353,20.337929000000003,20.714000000000002,21.318987000000003,21.723570000000002,22.114218,22.666715,22.874214,23.138552999999998,23.416469,23.713146,24.199244999999998,24.523018999999998,24.816526999999997,25.094803,25.521763999999997,25.729978,26.514360999999997
14-2803254,,,,,,,,,,,,,,0,0.362723,0.6767190000000001,1.031022,1.318119,1.683014,2.036365,2.259599,2.879372,3.378271,3.8332859999999997,4.253048,4.577534999999999,5.068458999999999,5.429608999999999,5.657366999999999,6.003224999999999,6.262380999999999,6.547272999999999,6.790940999999998,7.089622999999999,7.351479999999999,7.7444169999999986,8.042919999999999,8.394777,8.664646999999999,8.836512999999998,9.381163999999998,10.201045999999998,10.451967999999997,10.803928999999997,11.069025999999997,12.198377999999998,12.988371999999998,13.380113999999999,13.511280999999999,13.850999999999999,14.226913,14.641881,15.148451999999999,15.544116999999998,15.760488999999998,16.193185999999997,16.628458999999996,17.192336999999995,17.459148999999996,17.678540999999996,18.044293999999997,18.345449,18.579546999999998,18.912453,19.699057,20.006633,20.382704,20.987691,21.392274,21.782922,22.335418999999998,22.542917999999997,22.807256999999996,23.085172999999998,23.381849999999996,23.867948999999996,24.191722999999996,24.485230999999995,24.763506999999997,25.190467999999996,25.398681999999997,26.183064999999996
15-2803258,,,,,,,,,,,,,,,0,0.313996,0.668299,0.9553959999999999,1.3202909999999999,1.6736419999999999,1.8968759999999998,2.5166489999999997,3.015548,3.470563,3.890325,4.214812,4.705736,5.066886,5.294644,5.640502,5.899658,6.18455,6.428217999999999,6.7269,6.988757,7.3816939999999995,7.680197,8.032054,8.301924,8.47379,9.018441,9.838322999999999,10.089244999999998,10.441205999999998,10.706302999999998,11.835655,12.625649,13.017391,13.148558,13.488277,13.86419,14.279158,14.785729,15.181394,15.397765999999999,15.830462999999998,16.265735999999997,16.829613999999996,17.096425999999997,17.315817999999997,17.681570999999998,17.982726,18.216824,18.54973,19.336334,19.64391,20.019981,20.624968000000003,21.029551,21.420199,21.972696,22.180194999999998,22.444533999999997,22.72245,23.019126999999997,23.505225999999997,23.828999999999997,24.122507999999996,24.400783999999998,24.827744999999997,25.035959,25.820341999999997
16-2803263,,,,,,,,,,,,,,,,0,0.35430300000000003,0.6414,1.006295,1.359646,1.5828799999999998,2.2026529999999998,2.7015519999999995,3.1565669999999995,3.5763289999999994,3.9008159999999994,4.3917399999999995,4.75289,4.9806479999999995,5.326505999999999,5.585661999999999,5.870553999999999,6.114222,6.412904,6.674761,7.067698,7.366201,7.718058,7.987928,8.159794,8.704445,9.524327,9.775248999999999,10.127209999999998,10.392306999999999,11.521659,12.311653,12.703395,12.834562,13.174281,13.550194000000001,13.965162000000001,14.471733,14.867398,15.08377,15.516466999999999,15.95174,16.515618,16.78243,17.001822,17.367575000000002,17.668730000000004,17.902828000000003,18.235734000000004,19.022338000000005,19.329914000000006,19.705985000000005,20.310972000000007,20.715555000000005,21.106203000000004,21.658700000000003,21.866199,22.130538,22.408454000000003,22.705131,23.19123,23.515004,23.808512,24.086788000000002,24.513749,24.721963000000002,25.506346
17-2806495,,,,,,,,,,,,,,,,,0,0.287097,0.6519919999999999,1.0053429999999999,1.2285769999999998,1.8483499999999997,2.3472489999999997,2.8022639999999996,3.2220259999999996,3.5465129999999996,4.037437,4.398587,4.626345,4.9722029999999995,5.231358999999999,5.516251,5.759919,6.058601,6.320458,6.713395,7.011898,7.363755,7.633625,7.805491,8.350142,9.170024,9.420945999999999,9.772906999999998,10.038003999999999,11.167356,11.95735,12.349092,12.480259,12.819978,13.195891000000001,13.610859000000001,14.11743,14.513095,14.729467,15.162163999999999,15.597437,16.161315,16.428127,16.647519,17.013272,17.314427000000002,17.548525,17.881431000000003,18.668035000000003,18.975611000000004,19.351682000000004,19.956669000000005,20.361252000000004,20.751900000000003,21.304397,21.511896,21.776235,22.054151,22.350828,22.836927,23.160701,23.454209,23.732485,24.159446,24.36766,25.152043
18-2802802,,,,,,,,,,,,,,,,,,0,0.36489499999999997,0.7182459999999999,0.94148,1.5612529999999998,2.0601519999999995,2.5151669999999995,2.9349289999999995,3.2594159999999994,3.7503399999999996,4.11149,4.3392479999999995,4.685105999999999,4.944261999999999,5.229153999999999,5.472821999999999,5.771503999999999,6.033360999999999,6.426297999999999,6.724800999999999,7.076657999999999,7.346527999999999,7.518393999999999,8.063044999999999,8.882926999999999,9.133848999999998,9.485809999999997,9.750906999999998,10.880258999999999,11.670252999999999,12.061995,12.193162,12.532881,12.908794,13.323762,13.830333,14.225997999999999,14.442369999999999,14.875066999999998,15.310339999999998,15.874217999999999,16.14103,16.360422,16.726175,17.027330000000003,17.261428000000002,17.594334000000003,18.380938000000004,18.688514000000005,19.064585000000005,19.669572000000006,20.074155000000005,20.464803000000003,21.017300000000002,21.224799,21.489138,21.767054,22.063731,22.54983,22.873604,23.167112,23.445388,23.872349,24.080563,24.864946
19-2802790,,,,,,,,,,,,,,,,,,,0,0.353351,0.576585,1.196358,1.695257,2.150272,2.570034,2.894521,3.3854450000000003,3.746595,3.9743530000000002,4.3202110000000005,4.579367,4.8642590000000006,5.107927,5.406609,5.6684660000000004,6.061403,6.3599060000000005,6.711763,6.981633,7.153499,7.69815,8.518032,8.768953999999999,9.120914999999998,9.386012,10.515364,11.305358,11.6971,11.828267,12.167986,12.543899000000001,12.958867000000001,13.465438,13.861103,14.077475,14.510171999999999,14.945445,15.509323,15.776135,15.995527,16.36128,16.662435000000002,16.896533,17.229439000000003,18.016043000000003,18.323619000000004,18.699690000000004,19.304677000000005,19.709260000000004,20.099908000000003,20.652405,20.859904,21.124243,21.402159,21.698836,22.184935,22.508709,22.802217,23.080493,23.507454,23.715668,24.500051
20-2802606,,,,,,,,,,,,,,,,,,,,0,0.22323400000000002,0.843007,1.3419059999999998,1.7969209999999998,2.2166829999999997,2.5411699999999997,3.032094,3.3932439999999997,3.621002,3.9668599999999996,4.2260159999999996,4.510908,4.754576,5.0532580000000005,5.3151150000000005,5.708052,6.0065550000000005,6.358412,6.6282820000000005,6.800148,7.344799,8.164681,8.415602999999999,8.767563999999998,9.032661,10.162013,10.952007,11.343749,11.474916,11.814635,12.190548000000001,12.605516000000001,13.112087,13.507752,13.724124,14.156820999999999,14.592094,15.155972,15.422784,15.642176,16.007929,16.309084000000002,16.543182,16.876088000000003,17.662692000000003,17.970268000000004,18.346339000000004,18.951326000000005,19.355909000000004,19.746557000000003,20.299054,20.506553,20.770892,21.048808,21.345485,21.831584,22.155358,22.448866,22.727142,23.154103,23.362317,24.1467
21-2802764,,,,,,,,,,,,,,,,,,,,,0,0.6197729999999999,1.1186719999999999,1.5736869999999998,1.9934489999999998,2.3179359999999996,2.8088599999999997,3.1700099999999996,3.3977679999999997,3.743626,4.002782,4.287674,4.531342,4.830024000000001,5.091881000000001,5.484818000000001,5.783321000000001,6.135178000000001,6.405048000000001,6.576914,7.121565,7.941447,8.192369,8.544329999999999,8.809427,9.938779,10.728773,11.120515000000001,11.251682,11.591401000000001,11.967314000000002,12.382282000000002,12.888853000000001,13.284518,13.50089,13.933587,14.36886,14.932738,15.19955,15.418942,15.784695,16.08585,16.319948,16.652854,17.439458000000002,17.747034000000003,18.123105000000002,18.728092000000004,19.132675000000003,19.523323,20.07582,20.283319,20.547658,20.825574,21.122251,21.608349999999998,21.932123999999998,22.225631999999997,22.503908,22.930868999999998,23.139083,23.923465999999998
22-2802635,,,,,,,,,,,,,,,,,,,,,,0,0.498899,0.9539139999999999,1.373676,1.6981629999999999,2.189087,2.5502369999999996,2.7779949999999998,3.1238529999999995,3.3830089999999995,3.6679009999999996,3.9115689999999996,4.2102509999999995,4.4721079999999995,4.865044999999999,5.163548,5.5154049999999994,5.7852749999999995,5.957140999999999,6.501791999999999,7.321673999999999,7.572595999999999,7.924556999999999,8.189653999999999,9.319006,10.109,10.500742,10.631909,10.971628,11.347541000000001,11.762509000000001,12.26908,12.664745,12.881117,13.313813999999999,13.749087,14.312965,14.579777,14.799169,15.164921999999999,15.466076999999999,15.700174999999998,16.033081,16.819685,17.127261,17.503332,18.108319,18.512902,18.90355,19.456046999999998,19.663545999999997,19.927884999999996,20.205800999999997,20.502477999999996,20.988576999999996,21.312350999999996,21.605858999999995,21.884134999999997,22.311095999999996,22.519309999999997,23.303692999999996
23-2802730,,,,,,,,,,,,,,,,,,,,,,,0,0.45501499999999995,0.8747769999999999,1.1992639999999999,1.6901879999999998,2.051338,2.279096,2.624954,2.8841099999999997,3.169002,3.41267,3.7113519999999998,3.9732089999999998,4.366146,4.664649,5.016506,5.286376,5.458241999999999,6.002892999999999,6.822774999999999,7.073696999999999,7.425657999999999,7.690754999999999,8.820107,9.610101,10.001843000000001,10.13301,10.472729000000001,10.848642000000002,11.263610000000002,11.770181000000001,12.165846,12.382218,12.814915,13.250188,13.814066,14.080878,14.30027,14.666023,14.967177999999999,15.201275999999998,15.534181999999998,16.320786,16.628362,17.004433,17.60942,18.014003,18.404650999999998,18.957147999999997,19.164646999999995,19.428985999999995,19.706901999999996,20.003578999999995,20.489677999999994,20.813451999999995,21.106959999999994,21.385235999999995,21.812196999999994,22.020410999999996,22.804793999999994
24-2802727,,,,,,,,,,,,,,,,,,,,,,,,0,0.41976199999999997,0.7442489999999999,1.2351729999999999,1.596323,1.8240809999999998,2.169939,2.429095,2.713987,2.957655,3.256337,3.518194,3.9111309999999997,4.209633999999999,4.561490999999999,4.831360999999999,5.003226999999999,5.547877999999999,6.367759999999999,6.618681999999999,6.970642999999999,7.235739999999999,8.365091999999999,9.155085999999999,9.546828,9.677995,10.017714,10.393627,10.808595,11.315166,11.710830999999999,11.927202999999999,12.359899999999998,12.795172999999998,13.359051,13.625862999999999,13.845254999999998,14.211007999999998,14.512162999999997,14.746260999999997,15.079166999999996,15.865770999999997,16.173346999999996,16.549417999999996,17.154404999999997,17.558987999999996,17.949635999999995,18.502132999999994,18.709631999999992,18.97397099999999,19.251886999999993,19.548563999999992,20.03466299999999,20.35843699999999,20.65194499999999,20.930220999999992,21.35718199999999,21.565395999999993,22.34977899999999
25-2802734,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32448699999999997,0.8154109999999999,1.176561,1.4043189999999999,1.7501769999999999,2.009333,2.294225,2.537893,2.836575,3.098432,3.4913689999999997,3.789872,4.141729,4.411599,4.5834649999999995,5.1281159999999995,5.947997999999999,6.198919999999999,6.5508809999999995,6.815977999999999,7.945329999999999,8.735323999999999,9.127066,9.258232999999999,9.597952,9.973865,10.388833,10.895404,11.291068999999998,11.507440999999998,11.940137999999997,12.375410999999998,12.939288999999999,13.206100999999999,13.425492999999998,13.791245999999997,14.092400999999997,14.326498999999997,14.659404999999996,15.446008999999997,15.753584999999996,16.129655999999997,16.734643,17.139225999999997,17.529873999999996,18.082370999999995,18.289869999999993,18.554208999999993,18.832124999999994,19.128801999999993,19.614900999999993,19.938674999999993,20.232182999999992,20.510458999999994,20.937419999999992,21.145633999999994,21.930016999999992
26-2802756,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49092399999999997,0.852074,1.079832,1.42569,1.6848459999999998,1.969738,2.213406,2.512088,2.773945,3.1668819999999998,3.465385,3.817242,4.087111999999999,4.258977999999999,4.803628999999999,5.623510999999999,5.874432999999999,6.226393999999999,6.491490999999999,7.620842999999999,8.410836999999999,8.802579,8.933746,9.273465,9.649378,10.064346,10.570917,10.966581999999999,11.182953999999999,11.615650999999998,12.050923999999998,12.614802,12.881613999999999,13.101005999999998,13.466758999999998,13.767913999999998,14.002011999999997,14.334917999999996,15.121521999999997,15.429097999999996,15.805168999999996,16.410155999999997,16.814738999999996,17.205386999999995,17.757883999999994,17.965382999999992,18.22972199999999,18.507637999999993,18.804314999999992,19.29041399999999,19.61418799999999,19.90769599999999,20.185971999999992,20.61293299999999,20.821146999999993,21.60552999999999
