순번_정류장ID,34-2801790,35-2801977,36-2805598,37-2802051,38-2802067,39-2802056,40-2802050,41-2802042,42-2802029,43-2802013,44-2802003,45-2802033,46-2802057,47-2802081,48-2802066,49-2802069,50-2802087,51-2804799,52-2802048,53-2801823,54-2802110,55-2802132,56-2801891,57-2801853,58-2801821,59-2806513,60-2807111,61-2806771,62-2806429,63-2806635,64-2805906,65-2806422,66-2806424,67-2807419,68-2806862,69-2807444
44-2802003,,,,,,,,,,,0,0.530979,0.673895,0.927573,1.237407,1.51256,1.819208,2.117674,2.504703,3.010827,3.339164,3.645362,3.85628,4.05905,4.28406,5.0102910000000005,5.302906,5.6886090000000005,6.05818,6.6329910000000005,7.428140000000001,7.760928000000001,8.092038,8.394507,9.76427,10.497418
45-2802033,,,,,,,,,,,,0,0.14291600000000002,0.396594,0.7064280000000001,0.981581,1.288229,1.5866950000000002,1.9737240000000003,2.4798480000000005,2.8081850000000004,3.1143830000000006,3.3253010000000005,3.5280710000000006,3.7530810000000008,4.479312000000001,4.771927000000001,5.157630000000001,5.527201000000001,6.102012,6.8971610000000005,7.229949,7.561059,7.8635280000000005,9.233291000000001,9.966439000000001
46-2802057,,,,,,,,,,,,,0,0.253678,0.563512,0.838665,1.145313,1.4437790000000001,1.8308080000000002,2.336932,2.665269,2.971467,3.182385,3.385155,3.6101650000000003,4.336396000000001,4.629011,5.014714000000001,5.384285,5.959096000000001,6.754245000000001,7.087033000000001,7.418143000000001,7.720612000000001,9.090375000000002,9.823523000000002
47-2802081,,,,,,,,,,,,,,0,0.309834,0.584987,0.891635,1.1901009999999999,1.57713,2.083254,2.411591,2.7177890000000002,2.928707,3.1314770000000003,3.3564870000000004,4.082718000000001,4.375333,4.761036000000001,5.130607,5.705418,6.500567,6.833355,7.164465,7.466934,8.836697000000001,9.569845
48-2802066,,,,,,,,,,,,,,,0,0.27515300000000004,0.581801,0.880267,1.267296,1.77342,2.101757,2.4079550000000003,2.6188730000000002,2.8216430000000003,3.0466530000000005,3.7728840000000003,4.065499,4.451202,4.820773,5.3955839999999995,6.190733,6.523521,6.8546309999999995,7.1571,8.526862999999999,9.260010999999999
49-2802069,,,,,,,,,,,,,,,,0,0.306648,0.6051139999999999,0.992143,1.498267,1.8266040000000001,2.1328020000000003,2.3437200000000002,2.5464900000000004,2.7715000000000005,3.497731000000001,3.790346000000001,4.176049000000001,4.54562,5.120431,5.91558,6.248368,6.579478,6.881947,8.25171,8.984858
50-2802087,,,,,,,,,,,,,,,,,0,0.298466,0.685495,1.191619,1.519956,1.826154,2.037072,2.2398420000000003,2.4648520000000005,3.191083000000001,3.483698000000001,3.8694010000000008,4.238972,4.813783000000001,5.608932000000001,5.941720000000001,6.272830000000001,6.575299000000001,7.945062000000001,8.67821
51-2804799,,,,,,,,,,,,,,,,,,0,0.387029,0.8931530000000001,1.2214900000000002,1.5276880000000002,1.738606,1.941376,2.166386,2.8926170000000004,3.1852320000000005,3.5709350000000004,3.9405060000000005,4.5153170000000005,5.310466000000001,5.643254000000001,5.9743640000000005,6.276833000000001,7.646596000000001,8.379744
52-2802048,,,,,,,,,,,,,,,,,,,0,0.506124,0.834461,1.140659,1.351577,1.554347,1.7793569999999999,2.505588,2.798203,3.183906,3.553477,4.1282879999999995,4.923437,5.256225,5.5873349999999995,5.889804,7.259567,7.992715
53-2801823,,,,,,,,,,,,,,,,,,,,0,0.328337,0.6345350000000001,0.845453,1.0482230000000001,1.273233,1.9994640000000001,2.292079,2.677782,3.047353,3.622164,4.417313,4.750101,5.081211,5.38368,6.753443,7.486591
54-2802110,,,,,,,,,,,,,,,,,,,,,0,0.306198,0.517116,0.719886,0.944896,1.671127,1.963742,2.3494450000000002,2.7190160000000003,3.2938270000000003,4.088976000000001,4.4217640000000005,4.752874,5.055343000000001,6.425106,7.158254
55-2802132,,,,,,,,,,,,,,,,,,,,,,0,0.210918,0.413688,0.638698,1.364929,1.6575440000000001,2.043247,2.412818,2.987629,3.782778,4.115566,4.446676,4.749145,6.118908,6.852056
56-2801891,,,,,,,,,,,,,,,,,,,,,,,0,0.20277,0.42778,1.1540110000000001,1.4466260000000002,1.832329,2.2019,2.776711,3.57186,3.904648,4.235758,4.538227,5.90799,6.641138
57-2801853,,,,,,,,,,,,,,,,,,,,,,,,0,0.22501,0.951241,1.243856,1.629559,1.99913,2.573941,3.36909,3.701878,4.032988,4.335457,5.70522,6.438368
58-2801821,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7262310000000001,1.0188460000000001,1.4045490000000003,1.7741200000000004,2.3489310000000003,3.14408,3.476868,3.8079780000000003,4.110447000000001,5.4802100000000005,6.213358
59-2806513,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.292615,0.678318,1.047889,1.6227,2.417849,2.7506369999999998,3.081747,3.384216,4.753978999999999,5.487126999999999
60-2807111,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385703,0.755274,1.330085,2.125234,2.4580219999999997,2.7891319999999995,3.0916009999999994,4.461364,5.194512
61-2806771,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369571,0.9443819999999999,1.739531,2.072319,2.403429,2.705898,4.075661,4.808809
62-2806429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.574811,1.3699599999999998,1.702748,2.033858,2.336327,3.7060899999999997,4.439238
63-2806635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.795149,1.127937,1.459047,1.7615159999999999,3.1312789999999997,3.8644269999999996
64-2805906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33278800000000003,0.6638980000000001,0.9663670000000001,2.33613,3.0692779999999997
65-2806422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33111,0.633579,2.003342,2.73649
66-2806424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302469,1.6722319999999997,2.4053799999999996
67-2807419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3697629999999998,2.1029109999999998
68-2806862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7331479999999999
69-2807444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
