순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2805949,6-2800371,7-2807221,8-2805209,9-2800793,10-2800785,11-2800771,12-2800764,13-2800756,14-2800736,15-2800710,16-2800705,17-2800697,18-2801603,19-2801583,20-2801565,21-2801599,22-2801615,23-2801653,24-2801675,25-2801693,26-2801721,27-2801736,28-2801185,29-2801687,30-2801184,31-2801659,32-2801612,33-2801582,34-2801516,35-2801189,36-2801440,37-2801421,38-2801160,39-2801367,40-2801338,41-2801333,42-2801330,43-2801287,44-2801270,45-2801075,46-2801057,47-2801035,48-2801027,49-2800998,50-2806686,51-2806687
21-2801599,,,,,,,,,,,,,,,,,,,,,0,0.267683,0.584149,0.906582,1.367324,1.7524419999999998,2.2733679999999996,2.6652479999999996,3.1366119999999995,3.5115399999999997,3.9868799999999998,4.241751,4.595169,4.796494,5.227367,5.458056,5.789324,6.094402,6.436992999999999,6.848031999999999,7.152220999999999,7.583693999999999,7.978055999999999,8.835766,8.992967,9.357065,9.524449,9.955339,10.300455,10.505422999999999,11.339428999999999
22-2801615,,,,,,,,,,,,,,,,,,,,,,0,0.31646599999999997,0.6388989999999999,1.0996409999999999,1.484759,2.0056849999999997,2.3975649999999997,2.8689289999999996,3.2438569999999998,3.719197,3.974068,4.327486,4.528811,4.959684,5.190373,5.521641,5.826719,6.169309999999999,6.580348999999999,6.884537999999999,7.316010999999999,7.710372999999999,8.568083,8.725284,9.089382,9.256766,9.687656,10.032772000000001,10.23774,11.071746000000001
23-2801653,,,,,,,,,,,,,,,,,,,,,,,0,0.32243299999999997,0.783175,1.1682929999999998,1.6892189999999998,2.081099,2.552463,2.927391,3.402731,3.6576020000000002,4.01102,4.212345,4.643218,4.873907,5.205175,5.510253,5.852843999999999,6.263882999999999,6.568071999999999,6.999544999999999,7.393906999999999,8.251617,8.408818,8.772916,8.9403,9.37119,9.716306,9.921273999999999,10.755279999999999
24-2801675,,,,,,,,,,,,,,,,,,,,,,,,0,0.460742,0.84586,1.3667859999999998,1.7586659999999998,2.2300299999999997,2.604958,3.080298,3.335169,3.688587,3.8899120000000003,4.320785,4.551474,4.8827419999999995,5.187819999999999,5.530410999999999,5.941449999999999,6.245638999999999,6.677111999999998,7.0714739999999985,7.9291839999999985,8.086384999999998,8.450482999999998,8.617866999999999,9.048756999999998,9.393873,9.598840999999998,10.432846999999999
25-2801693,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38511799999999996,0.906044,1.297924,1.769288,2.144216,2.619556,2.8744270000000003,3.2278450000000003,3.4291700000000005,3.8600430000000006,4.090732000000001,4.422000000000001,4.727078000000001,5.069669,5.480708,5.784897,6.2163699999999995,6.610732,7.468442,7.625642999999999,7.9897409999999995,8.157124999999999,8.588014999999999,8.933131,9.138098999999999,9.972104999999999
26-2801721,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.520926,0.912806,1.3841700000000001,1.7590980000000003,2.2344380000000004,2.4893090000000004,2.8427270000000004,3.0440520000000006,3.4749250000000007,3.7056140000000006,4.036882,4.34196,4.684551,5.09559,5.399779,5.831251999999999,6.225613999999999,7.083323999999999,7.240524999999999,7.604622999999999,7.772006999999999,8.202897,8.548013000000001,8.752981,9.586987
27-2801736,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39188,0.863244,1.238172,1.7135120000000001,1.9683830000000002,2.3218010000000002,2.5231260000000004,2.9539990000000005,3.1846880000000004,3.5159560000000005,3.8210340000000005,4.163625000000001,4.574664,4.878853,5.310326,5.704688,6.562398,6.719599,7.083697,7.251081,7.681971,8.027087,8.232054999999999,9.066061
28-2801185,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.471364,0.846292,1.3216320000000001,1.5765030000000002,1.9299210000000002,2.1312460000000004,2.5621190000000005,2.7928080000000004,3.1240760000000005,3.4291540000000005,3.7717450000000006,4.182784000000001,4.486973000000001,4.918446,5.312808,6.170518,6.327719,6.691817,6.8592010000000005,7.290091,7.635207,7.840175,8.674181
29-2801687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37492800000000004,0.850268,1.105139,1.458557,1.659882,2.090755,2.321444,2.652712,2.95779,3.3003810000000002,3.7114200000000004,4.015609,4.447082,4.841444,5.699154,5.856355,6.220453,6.387837,6.818727,7.163843,7.368811,8.202817
30-2801184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47534,0.7302109999999999,1.083629,1.284954,1.715827,1.946516,2.277784,2.582862,2.925453,3.3364920000000002,3.6406810000000003,4.072154,4.466516,5.324226,5.481427,5.845525,6.0129090000000005,6.443799,6.788915,6.993883,7.827889
31-2801659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.254871,0.6082890000000001,0.8096140000000001,1.240487,1.4711759999999998,1.802444,2.107522,2.450113,2.861152,3.165341,3.596814,3.9911760000000003,4.848886,5.006087,5.370185,5.537569,5.968459,6.313575,6.518543,7.352549
32-2801612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353418,0.554743,0.9856159999999999,1.216305,1.5475729999999999,1.8526509999999998,2.195242,2.606281,2.91047,3.341943,3.736305,4.594015000000001,4.751216,5.115314000000001,5.282698000000001,5.7135880000000006,6.0587040000000005,6.263672000000001,7.097678
33-2801582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201325,0.6321979999999999,0.862887,1.1941549999999999,1.4992329999999998,1.841824,2.252863,2.557052,2.988525,3.382887,4.240597,4.397798,4.761896,4.92928,5.36017,5.705286,5.910254,6.74426
34-2801516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43087299999999995,0.661562,0.99283,1.297908,1.6404990000000002,2.0515380000000003,2.3557270000000003,2.7872000000000003,3.1815620000000004,4.039272,4.196473,4.560571,4.727955000000001,5.158845,5.503961,5.708929,6.542935
35-2801189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23068899999999998,0.561957,0.867035,1.209626,1.6206650000000002,1.9248540000000003,2.3563270000000003,2.7506890000000004,3.6083990000000004,3.7656000000000005,4.129698,4.2970820000000005,4.727972,5.073088,5.278056,6.112062
36-2801440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.331268,0.6363460000000001,0.9789370000000001,1.389976,1.6941650000000001,2.125638,2.52,3.37771,3.534911,3.899009,4.066393,4.4972829999999995,4.8423989999999995,5.0473669999999995,5.881372999999999
37-2801421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.305078,0.647669,1.0587080000000002,1.3628970000000002,1.7943700000000002,2.1887320000000003,3.0464420000000003,3.2036430000000005,3.5677410000000003,3.7351250000000005,4.166015000000001,4.511131000000001,4.716099000000001,5.550105
38-2801160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342591,0.75363,1.057819,1.489292,1.883654,2.741364,2.898565,3.262663,3.430047,3.860937,4.206053,4.411021,5.245026999999999
39-2801367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41103900000000004,0.715228,1.146701,1.5410629999999998,2.398773,2.555974,2.920072,3.087456,3.5183459999999998,3.8634619999999997,4.068429999999999,4.902435999999999
40-2801338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304189,0.7356619999999999,1.130024,1.9877340000000001,2.1449350000000003,2.509033,2.6764170000000003,3.107307,3.452423,3.657391,4.491397
41-2801333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43147299999999994,0.8258349999999999,1.683545,1.840746,2.204844,2.3722280000000002,2.803118,3.148234,3.353202,4.187208
42-2801330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394362,1.252072,1.409273,1.773371,1.940755,2.371645,2.716761,2.921729,3.755735
43-2801287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8577100000000001,1.0149110000000001,1.3790090000000002,1.5463930000000001,1.9772830000000001,2.322399,2.527367,3.361373
44-2801270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.157201,0.521299,0.6886829999999999,1.119573,1.464689,1.669657,2.503663
45-2801075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364098,0.531482,0.962372,1.307488,1.512456,2.346462
46-2801057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.167384,0.598274,0.94339,1.148358,1.982364
47-2801035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43088999999999994,0.776006,0.980974,1.8149799999999998
48-2801027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345116,0.550084,1.38409
49-2800998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20496799999999998,1.0389739999999998
50-2806686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8340059999999999
51-2806687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
