순번_정류장ID,1-2805981,2-2807034,3-2805982,4-2806072,5-2803328,6-2803305,7-2802994,8-2803011,9-2803018,10-2803022,11-2803030,12-2802644,13-2802965,14-2802959,15-2802641,16-2803003,17-2803008,18-2803013,19-2803004,20-2802997,21-2802990,22-2802636,23-2802955,24-2802936,25-2802918,26-2802864,27-2802824,28-2802618,29-2802176,30-2806506,31-2806502,32-2806620,33-2802135,34-2802124,35-2802114,36-2802097,37-2802068,38-2802032,39-2802007,40-2802006,41-2802016,42-2802028,43-2806611,44-2802031,45-2802010,46-2801983,47-2801956,48-2801945,49-2803645,50-2801666,51-2801633,52-2801192,53-2801636,54-2801604,55-2801564,56-2801520,57-2801485,58-2801450,59-2801438,60-2805321,61-2801461,62-2801462,63-2804438,64-2803790,65-2803644,66-2800676,67-2800667,68-2800657,69-2800646,70-2800629,71-2800613,72-2800615,73-2806215,74-2807461,75-2806729,76-2806175,77-2806603,78-2806657,79-2805025,80-2805873,81-2805844,82-2804905,83-2805409,84-2805414,85-2805537,86-2805993,87-2805411,88-2806158,89-2806602,90-2807420,91-2807181,92-2806169,93-2807223,94-2806865
22-2802636,,,,,,,,,,,,,,,,,,,,,,0,0.7557010000000001,1.010073,1.355818,2.1757,2.426622,2.7785830000000002,3.024884,3.397085,3.78785,4.1146650000000005,4.790602000000001,5.1144750000000005,5.453772000000001,6.007626000000001,6.386188000000001,6.611173000000001,6.987413000000001,7.362632000000001,7.6027140000000015,7.9861840000000015,8.340774000000001,8.558453000000002,8.728142000000002,8.941617000000003,9.191334000000003,9.329741000000004,12.086201000000003,12.301062000000003,12.746519000000003,12.998073000000003,13.364012000000002,13.616539000000003,13.883004000000003,14.150211000000004,14.461219000000003,14.780444000000003,15.217581000000003,15.816197000000003,15.964727000000002,16.151603,16.715407000000003,16.849951000000004,18.767413000000005,19.498219000000006,19.838270000000005,20.010801000000004,20.388279000000004,21.012879000000005,21.455533000000006,21.758824000000008,22.527006000000007,23.013094000000006,23.369837000000008,23.83367700000001,24.12077900000001,25.53604600000001,25.83660900000001,25.99905500000001,26.19924000000001,26.447873000000012,26.79849200000001,27.11240900000001,27.94377200000001,28.15332800000001,28.65537500000001,28.88055500000001,29.257190000000012,29.839456000000013,30.61947100000001,30.997254000000012,31.641454000000014,32.19339700000001
23-2802955,,,,,,,,,,,,,,,,,,,,,,,0,0.254372,0.600117,1.419999,1.6709209999999999,2.022882,2.269183,2.641384,3.032149,3.358964,4.034901,4.3587739999999995,4.698071,5.251925,5.630487,5.855472,6.231712,6.606931,6.8470130000000005,7.230483,7.585073,7.802752000000001,7.972441000000001,8.185916,8.435633000000001,8.574040000000002,11.3305,11.545361000000002,11.990818,12.242372000000001,12.608311,12.860838000000001,13.127303000000001,13.394510000000002,13.705518000000001,14.024743,14.46188,15.060496,15.209026,15.395902,15.959705999999999,16.09425,18.011712,18.742518,19.082569,19.2551,19.632578,20.257178,20.699832,21.003123000000002,21.771305,22.257393,22.614136000000002,23.077976000000003,23.365078000000004,24.780345000000004,25.080908000000004,25.243354000000004,25.443539000000005,25.692172000000006,26.04279100000001,26.35670800000001,27.188071000000008,27.397627000000007,27.899674000000008,28.12485400000001,28.50148900000001,29.08375500000001,29.86377000000001,30.24155300000001,30.885753000000012,31.437696000000013
24-2802936,,,,,,,,,,,,,,,,,,,,,,,,0,0.34574499999999997,1.165627,1.4165489999999998,1.7685099999999998,2.014811,2.387012,2.777777,3.104592,3.7805289999999996,4.104401999999999,4.443699,4.997553,5.3761149999999995,5.6011,5.97734,6.352559,6.592641,6.976111,7.330701,7.548380000000001,7.718069000000001,7.931544000000001,8.181261000000001,8.319668000000002,11.076128,11.290989000000001,11.736446,11.988000000000001,12.353939,12.606466000000001,12.872931000000001,13.140138000000002,13.451146000000001,13.770371,14.207508,14.806124,14.954654,15.14153,15.705333999999999,15.839877999999999,17.75734,18.488146,18.828197,19.000728,19.378206,20.002806,20.44546,20.748751000000002,21.516933,22.003021,22.359764000000002,22.823604000000003,23.110706000000004,24.525973000000004,24.826536000000004,24.988982000000004,25.189167000000005,25.437800000000006,25.788419000000005,26.102336000000005,26.933699000000004,27.143255000000003,27.645302000000004,27.870482000000006,28.247117000000006,28.829383000000007,29.609398000000006,29.987181000000007,30.631381000000008,31.18332400000001
25-2802918,,,,,,,,,,,,,,,,,,,,,,,,,0,0.819882,1.0708039999999999,1.4227649999999998,1.669066,2.041267,2.432032,2.758847,3.4347839999999996,3.7586569999999995,4.097954,4.651808,5.03037,5.255355,5.631595,6.006814,6.2468960000000004,6.630366,6.984956,7.202635000000001,7.372324000000001,7.585799000000001,7.835516000000001,7.973923000000001,10.730383,10.945244,11.390701,11.642255,12.008194,12.260721,12.527186,12.794393000000001,13.105401,13.424626,13.861763,14.460379,14.608908999999999,14.795784999999999,15.359588999999998,15.494132999999998,17.411595,18.142401,18.482452,18.654982999999998,19.032460999999998,19.657061,20.099715,20.403006,21.171188,21.657276,22.014019,22.477859000000002,22.764961000000003,24.180228000000003,24.480791000000004,24.643237000000003,24.843422000000004,25.092055000000006,25.442674000000004,25.756591000000004,26.587954000000003,26.797510000000003,27.299557000000004,27.524737000000005,27.901372000000006,28.483638000000006,29.263653000000005,29.641436000000006,30.285636000000007,30.83757900000001
26-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250922,0.6028830000000001,0.849184,1.2213850000000002,1.6121500000000002,1.9389650000000003,2.6149020000000003,2.938775,3.278072,3.8319259999999997,4.210488,4.435473,4.811713,5.1869320000000005,5.427014000000001,5.810484000000001,6.165074000000001,6.382753000000001,6.552442000000001,6.765917000000001,7.015634000000001,7.154041000000001,9.910501,10.125362,10.570819,10.822373,11.188312,11.440839,11.707304,11.974511000000001,12.285519,12.604744,13.041881,13.640497,13.789026999999999,13.975902999999999,14.539706999999998,14.674250999999998,16.591713,17.322519,17.66257,17.835100999999998,18.212578999999998,18.837179,19.279833,19.583124,20.351306,20.837394,21.194137,21.657977000000002,21.945079000000003,23.360346000000003,23.660909000000004,23.823355000000003,24.023540000000004,24.272173000000006,24.622792000000004,24.936709000000004,25.768072000000004,25.977628000000003,26.479675000000004,26.704855000000006,27.081490000000006,27.663756000000006,28.443771000000005,28.821554000000006,29.465754000000008,30.01769700000001
27-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351961,0.5982620000000001,0.9704630000000001,1.361228,1.6880430000000002,2.36398,2.687853,3.02715,3.5810039999999996,3.9595659999999997,4.184551,4.560791,4.9360100000000005,5.176092000000001,5.559562000000001,5.9141520000000005,6.131831000000001,6.301520000000001,6.514995000000001,6.764712000000001,6.903119000000001,9.659579,9.874440000000002,10.319897000000001,10.571451000000001,10.93739,11.189917000000001,11.456382000000001,11.723589000000002,12.034597000000002,12.353822000000001,12.790959,13.389575,13.538105,13.724981,14.288784999999999,14.423328999999999,16.340791,17.071597,17.411648,17.584179,17.961657,18.586257,19.028911,19.332202000000002,20.100384000000002,20.586472,20.943215000000002,21.407055000000003,21.694157000000004,23.109424000000004,23.409987000000005,23.572433000000004,23.772618000000005,24.021251000000007,24.37187000000001,24.68578700000001,25.517150000000008,25.726706000000007,26.228753000000008,26.45393300000001,26.83056800000001,27.41283400000001,28.19284900000001,28.57063200000001,29.214832000000012,29.766775000000013
28-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24630100000000002,0.618502,1.009267,1.336082,2.012019,2.335892,2.6751889999999996,3.2290429999999994,3.6076049999999995,3.8325899999999997,4.20883,4.584049,4.824131,5.207601,5.562191,5.779870000000001,5.949559000000001,6.163034000000001,6.412751000000001,6.551158000000001,9.307618000000002,9.522479000000002,9.967936000000002,10.219490000000002,10.585429000000001,10.837956000000002,11.104421000000002,11.371628000000003,11.682636000000002,12.001861000000002,12.438998000000002,13.037614000000001,13.186144,13.37302,13.936824,14.071368,15.98883,16.719636,17.059687,17.232218,17.609696,18.234296,18.67695,18.980241000000003,19.748423000000003,20.234511,20.591254000000003,21.055094000000004,21.342196000000005,22.757463000000005,23.058026000000005,23.220472000000004,23.420657000000006,23.669290000000007,24.019909000000006,24.333826000000006,25.165189000000005,25.374745000000004,25.876792000000005,26.101972000000007,26.478607000000007,27.060873000000008,27.840888000000007,28.218671000000008,28.86287100000001,29.41481400000001
29-2802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372201,0.762966,1.089781,1.7657180000000001,2.089591,2.4288879999999997,2.9827419999999996,3.3613039999999996,3.586289,3.962529,4.337748,4.5778300000000005,4.9613000000000005,5.3158900000000004,5.533569000000001,5.703258000000001,5.916733000000001,6.166450000000001,6.304857000000001,9.061317,9.276178000000002,9.721635000000001,9.973189000000001,10.339128000000002,10.591655000000003,10.858120000000003,11.125327000000004,11.436335000000003,11.755560000000003,12.192697000000003,12.791313000000002,12.939843000000002,13.126719000000001,13.690523,13.825067,15.742529000000001,16.473335000000002,16.813386,16.985917,17.363395,17.987995,18.430649000000003,18.733940000000004,19.502122000000004,19.988210000000002,20.344953000000004,20.808793000000005,21.095895000000006,22.511162000000006,22.811725000000006,22.974171000000005,23.174356000000007,23.42298900000001,23.77360800000001,24.08752500000001,24.91888800000001,25.12844400000001,25.63049100000001,25.85567100000001,26.232306000000012,26.814572000000013,27.59458700000001,27.972370000000012,28.616570000000014,29.168513000000015
30-2806506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39076500000000003,0.7175800000000001,1.3935170000000001,1.7173900000000002,2.056687,2.610541,2.989103,3.2140880000000003,3.5903280000000004,3.9655470000000004,4.205629,4.589099,4.943689,5.161368,5.331057,5.544532,5.794249000000001,5.932656000000001,8.689116,8.903977000000001,9.349434,9.600988000000001,9.966927000000002,10.219454000000002,10.485919000000003,10.753126000000004,11.064134000000003,11.383359000000002,11.820496000000002,12.419112000000002,12.567642000000001,12.754518000000001,13.318322,13.452866,15.370328,16.101134000000002,16.441185,16.613716,16.991194,17.615794,18.058448000000002,18.361739000000004,19.129921000000003,19.616009000000002,19.972752000000003,20.436592000000005,20.723694000000005,22.138961000000005,22.439524000000006,22.601970000000005,22.802155000000006,23.050788000000008,23.401407000000006,23.715324000000006,24.546687000000006,24.756243000000005,25.258290000000006,25.483470000000008,25.860105000000008,26.44237100000001,27.222386000000007,27.600169000000008,28.24436900000001,28.79631200000001
31-2806502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326815,1.002752,1.3266250000000002,1.6659220000000001,2.219776,2.598338,2.8233230000000002,3.1995630000000004,3.5747820000000003,3.8148640000000005,4.198334000000001,4.552924000000001,4.770603000000001,4.940292000000001,5.153767000000001,5.4034840000000015,5.5418910000000015,8.298351,8.513212000000001,8.958669,9.210223000000001,9.576162,9.828689,10.095154,10.362361000000002,10.673369000000001,10.992594,11.429731,12.028347,12.176877,12.363752999999999,12.927556999999998,13.062100999999998,14.979562999999999,15.710368999999998,16.05042,16.222951,16.600429,17.225029,17.667683,17.970974000000002,18.739156,19.225244,19.581987,20.045827000000003,20.332929000000004,21.748196000000004,22.048759000000004,22.211205000000003,22.411390000000004,22.660023000000006,23.010642000000004,23.324559000000004,24.155922000000004,24.365478000000003,24.867525000000004,25.092705000000006,25.469340000000006,26.051606000000007,26.831621000000005,27.209404000000006,27.853604000000008,28.40554700000001
32-2806620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.675937,0.9998100000000001,1.339107,1.8929610000000001,2.271523,2.4965080000000004,2.8727480000000005,3.2479670000000005,3.4880490000000006,3.8715190000000006,4.226109000000001,4.443788000000001,4.613477000000001,4.826952000000001,5.076669000000002,5.215076000000002,7.971536000000001,8.186397000000001,8.631854,8.883408000000001,9.249347,9.501874,9.768339000000001,10.035546000000002,10.346554000000001,10.665779,11.102916,11.701532,11.850062,12.036938,12.600741999999999,12.735285999999999,14.652747999999999,15.383553999999998,15.723605,15.896135999999998,16.273614,16.898214,17.340868,17.644159000000002,18.412341,18.898429,19.255172,19.719012000000003,20.006114000000004,21.421381000000004,21.721944000000004,21.884390000000003,22.084575000000005,22.333208000000006,22.683827000000008,22.997744000000008,23.829107000000008,24.038663000000007,24.540710000000008,24.76589000000001,25.14252500000001,25.72479100000001,26.50480600000001,26.88258900000001,27.52678900000001,28.078732000000013
33-2802135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323873,0.66317,1.2170239999999999,1.595586,1.820571,2.196811,2.57203,2.812112,3.195582,3.550172,3.767851,3.93754,4.151015,4.4007320000000005,4.5391390000000005,7.295599,7.51046,7.955917,8.207471,8.573409999999999,8.825937,9.092402,9.359609,9.670617,9.989842,10.426979,11.025595,11.174124999999998,11.361000999999998,11.924804999999997,12.059348999999997,13.976810999999998,14.707616999999997,15.047667999999998,15.220198999999997,15.597676999999997,16.222277,16.664931,16.968222,17.736404,18.222492,18.579235,19.043075,19.330177000000003,20.745444000000003,21.046007000000003,21.208453000000002,21.408638000000003,21.657271000000005,22.007890000000003,22.321807000000003,23.153170000000003,23.362726000000002,23.864773000000003,24.089953000000005,24.466588000000005,25.048854000000006,25.828869000000005,26.206652000000005,26.850852000000007,27.40279500000001
34-2802124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33929699999999996,0.8931509999999999,1.2717129999999999,1.4966979999999999,1.872938,2.248157,2.488239,2.871709,3.226299,3.443978,3.613667,3.827142,4.076859,4.215266,6.971725999999999,7.186586999999999,7.632044,7.883597999999999,8.249537,8.502064,8.768529000000001,9.035736000000002,9.346744000000001,9.665969,10.103106,10.701722,10.850252,11.037128,11.600931999999998,11.735475999999998,13.652937999999999,14.383743999999998,14.723794999999999,14.896325999999998,15.273803999999998,15.898404,16.341058,16.644349000000002,17.412531,17.898619,18.255362,18.719202000000003,19.006304000000004,20.421571000000004,20.722134000000004,20.884580000000003,21.084765000000004,21.333398000000006,21.684017000000004,21.997934000000004,22.829297000000004,23.038853000000003,23.540900000000004,23.766080000000006,24.142715000000006,24.724981000000007,25.504996000000006,25.882779000000006,26.526979000000008,27.07892200000001
35-2802114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.553854,0.9324159999999999,1.157401,1.5336409999999998,1.9088599999999998,2.148942,2.532412,2.887002,3.104681,3.27437,3.4878449999999996,3.7375619999999996,3.8759689999999996,6.632428999999999,6.847289999999999,7.292746999999999,7.544300999999999,7.910239999999999,8.162766999999999,8.429231999999999,8.696439,9.007446999999999,9.326671999999999,9.763808999999998,10.362424999999998,10.510954999999997,10.697830999999997,11.261634999999997,11.396178999999997,13.313640999999997,14.044446999999996,14.384497999999997,14.557028999999996,14.934506999999996,15.559106999999997,16.001761,16.305052,17.073234,17.559321999999998,17.916065,18.379905,18.667007,20.082274,20.382837000000002,20.545283,20.745468000000002,20.994101000000004,21.344720000000002,21.658637000000002,22.490000000000002,22.699556,23.201603000000002,23.426783000000004,23.803418000000004,24.385684000000005,25.165699000000004,25.543482000000004,26.187682000000006,26.739625000000007
36-2802097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.378562,0.6035470000000001,0.9797870000000001,1.3550060000000002,1.595088,1.978558,2.333148,2.550827,2.720516,2.933991,3.1837079999999998,3.3221149999999997,6.078574999999999,6.293435999999999,6.738892999999999,6.990446999999999,7.356385999999999,7.6089129999999985,7.875377999999999,8.142584999999999,8.453592999999998,8.772817999999997,9.209954999999997,9.808570999999997,9.957100999999996,10.143976999999996,10.707780999999995,10.842324999999995,12.759786999999996,13.490592999999995,13.830643999999996,14.003174999999995,14.380652999999995,15.005252999999996,15.447906999999995,15.751197999999995,16.519379999999995,17.005467999999993,17.362210999999995,17.826050999999996,18.113152999999997,19.528419999999997,19.828982999999997,19.991428999999997,20.191613999999998,20.440247,20.790866,21.104783,21.936146,22.145702,22.647749,22.872929000000003,23.249564000000003,23.831830000000004,24.611845000000002,24.989628000000003,25.633828000000005,26.185771000000006
37-2802068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.224985,0.601225,0.9764440000000001,1.216526,1.599996,1.954586,2.172265,2.341954,2.5554289999999997,2.8051459999999997,2.9435529999999996,5.700012999999999,5.914873999999999,6.3603309999999995,6.611884999999999,6.977823999999999,7.230350999999999,7.496815999999999,7.764022999999999,8.075031,8.394255999999999,8.831392999999998,9.430008999999998,9.578538999999997,9.765414999999997,10.329218999999997,10.463762999999997,12.381224999999997,13.112030999999996,13.452081999999997,13.624612999999997,14.002090999999997,14.626690999999997,15.069344999999997,15.372635999999996,16.140817999999996,16.626905999999995,16.983648999999996,17.447488999999997,17.734590999999998,19.149858,19.450421,19.612866999999998,19.813052,20.061685,20.412304,20.726221,21.557584,21.767139999999998,22.269187,22.494367,22.871002,23.453268,24.233283,24.611066,25.255266000000002,25.807209000000004
38-2802032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37624,0.7514590000000001,0.9915410000000001,1.3750110000000002,1.7296010000000002,1.9472800000000001,2.116969,2.330444,2.580161,2.718568,5.475028,5.689889,6.135346,6.3869,6.752839,7.0053659999999995,7.271831,7.539038,7.850046,8.169271,8.606408,9.205024,9.353553999999999,9.540429999999999,10.104233999999998,10.238777999999998,12.156239999999999,12.887045999999998,13.227096999999999,13.399627999999998,13.777105999999998,14.401705999999997,14.844359999999996,15.147650999999996,15.915832999999996,16.401920999999994,16.758663999999996,17.222503999999997,17.509605999999998,18.924872999999998,19.225436,19.387881999999998,19.588067,19.8367,20.187319000000002,20.501236000000002,21.332599000000002,21.542155,22.044202000000002,22.269382000000004,22.646017000000004,23.228283000000005,24.008298000000003,24.386081000000004,25.030281000000006,25.582224000000007
39-2802007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375219,0.6153010000000001,0.9987710000000001,1.353361,1.57104,1.740729,1.954204,2.2039210000000002,2.342328,5.098788,5.313649,5.759106,6.01066,6.376599,6.629125999999999,6.895591,7.1627979999999996,7.473806,7.793031,8.230168,8.828784,8.977314,9.16419,9.727993999999999,9.862537999999999,11.78,12.510805999999999,12.850857,13.023387999999999,13.400865999999999,14.025465999999998,14.468119999999997,14.771410999999997,15.539592999999996,16.025680999999995,16.382423999999997,16.846263999999998,17.133366,18.548633,18.849196,19.011642,19.211827,19.46046,19.811079,20.124996,20.956359,21.165915,21.667962,21.893142,22.269777,22.852043000000002,23.632058,24.009841,24.654041000000003,25.205984000000004
40-2802006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24008200000000002,0.623552,0.9781420000000001,1.195821,1.36551,1.578985,1.828702,1.967109,4.7235689999999995,4.938429999999999,5.383887,5.635440999999999,6.001379999999999,6.253906999999999,6.520371999999999,6.787578999999999,7.098586999999999,7.417812,7.8549489999999995,8.453565,8.602094999999998,8.788970999999998,9.352774999999998,9.487318999999998,11.404780999999998,12.135586999999997,12.475637999999998,12.648168999999998,13.025646999999998,13.650246999999997,14.092900999999996,14.396191999999996,15.164373999999995,15.650461999999996,16.007204999999995,16.471044999999997,16.758146999999997,18.173413999999998,18.473976999999998,18.636422999999997,18.836608,19.085241,19.435859999999998,19.749776999999998,20.581139999999998,20.790695999999997,21.292742999999998,21.517923,21.894558,22.476824,23.256839,23.634622,24.278822,24.830765000000003
41-2802016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38347,0.7380599999999999,0.9557389999999999,1.1254279999999999,1.338903,1.58862,1.7270269999999999,4.483486999999999,4.698347999999999,5.1438049999999995,5.395358999999999,5.761297999999999,6.013824999999999,6.280289999999999,6.547496999999999,6.858504999999999,7.1777299999999995,7.614866999999999,8.213483,8.362013,8.548888999999999,9.112692999999998,9.247236999999998,11.164698999999999,11.895504999999998,12.235555999999999,12.408086999999998,12.785564999999998,13.410165,13.852818999999998,14.156109999999998,14.924291999999998,15.410379999999998,15.767122999999998,16.230963,16.518065,17.933332,18.233895,18.396341,18.596526,18.845159000000002,19.195778000000004,19.509695000000004,20.341058000000004,20.550614000000003,21.052661000000004,21.277841000000006,21.654476000000006,22.236742000000007,23.016757000000005,23.394540000000006,24.038740000000008,24.59068300000001
42-2802028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35459,0.572269,0.741958,0.955433,1.20515,1.343557,4.100016999999999,4.314877999999999,4.7603349999999995,5.011888999999999,5.377827999999999,5.630354999999999,5.896819999999999,6.164026999999999,6.475034999999999,6.7942599999999995,7.231396999999999,7.830012999999999,7.978542999999999,8.165419,8.729223,8.863767,10.781229,11.512035,11.852086,12.024617,12.402095,13.026695,13.469349,13.772639999999999,14.540821999999999,15.026909999999999,15.383652999999999,15.847492999999998,16.134594999999997,17.549861999999997,17.850424999999998,18.012870999999997,18.213055999999998,18.461689,18.812308,19.126225,19.957588,20.167144,20.669191,20.894371000000003,21.271006000000003,21.853272000000004,22.633287000000003,23.011070000000004,23.655270000000005,24.207213000000007
43-2806611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21767899999999998,0.387368,0.600843,0.85056,0.9889669999999999,3.7454269999999994,3.9602879999999994,4.405745,4.657298999999999,5.023237999999999,5.275764999999999,5.542229999999999,5.809436999999999,6.120444999999999,6.43967,6.8768069999999994,7.475422999999999,7.623952999999999,7.810828999999999,8.374633,8.509177,10.426639,11.157445,11.497496,11.670027,12.047505,12.672104999999998,13.114758999999998,13.418049999999997,14.186231999999997,14.672319999999997,15.029062999999997,15.492902999999997,15.780004999999997,17.195271999999996,17.495834999999996,17.658280999999995,17.858465999999996,18.107098999999998,18.457718,18.771635,19.602998,19.812554,20.314601,20.539781,20.916416,21.498682000000002,22.278697,22.656480000000002,23.300680000000003,23.852623000000005
44-2802031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.169689,0.383164,0.632881,0.771288,3.527748,3.742609,4.188066,4.43962,4.805559,5.058085999999999,5.324551,5.591758,5.902766,6.221991,6.659128,7.257744,7.406274,7.59315,8.156953999999999,8.291497999999999,10.20896,10.939765999999999,11.279817,11.452347999999999,11.829825999999999,12.454425999999998,12.897079999999997,13.200370999999997,13.968552999999996,14.454640999999997,14.811383999999997,15.275223999999996,15.562325999999997,16.977593,17.278156,17.440602,17.640787,17.88942,18.240039000000003,18.553956000000003,19.385319000000003,19.594875000000002,20.096922000000003,20.322102000000005,20.698737000000005,21.281003000000005,22.061018000000004,22.438801000000005,23.083001000000007,23.634944000000008
45-2802010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.213475,0.463192,0.601599,3.358059,3.57292,4.018377,4.269931,4.63587,4.888396999999999,5.154862,5.422069,5.733077,6.052302,6.489439,7.088055,7.236585,7.423461,7.987265,8.121808999999999,10.039271,10.770076999999999,11.110128,11.282658999999999,11.660136999999999,12.284737,12.727390999999999,13.030681999999999,13.798863999999998,14.284951999999999,14.641694999999999,15.105534999999998,15.392636999999999,16.807904,17.108467,17.270913,17.471098,17.719731000000003,18.070350000000005,18.384267000000005,19.215630000000004,19.425186000000004,19.927233000000005,20.152413000000006,20.529048000000007,21.111314000000007,21.891329000000006,22.269112000000007,22.91331200000001,23.46525500000001
46-2801983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249717,0.388124,3.1445839999999996,3.3594449999999996,3.8049019999999993,4.056455999999999,4.422394999999999,4.674921999999999,4.941386999999999,5.208593999999999,5.519601999999999,5.838826999999999,6.275963999999999,6.874579999999999,7.023109999999999,7.209985999999999,7.773789999999999,7.908333999999999,9.825795999999999,10.556601999999998,10.896652999999999,11.069183999999998,11.446661999999998,12.071261999999997,12.513915999999996,12.817206999999996,13.585388999999996,14.071476999999996,14.428219999999996,14.892059999999995,15.179161999999996,16.594428999999998,16.894992,17.057437999999998,17.257623,17.506256,17.856875000000002,18.170792000000002,19.002155000000002,19.211711,19.713758000000002,19.938938000000004,20.315573000000004,20.897839000000005,21.677854000000004,22.055637000000004,22.699837000000006,23.251780000000007
47-2801956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.138407,2.8948669999999996,3.1097279999999996,3.555185,3.806739,4.172677999999999,4.425204999999999,4.691669999999999,4.958876999999999,5.2698849999999995,5.58911,6.026247,6.6248629999999995,6.7733929999999996,6.960268999999999,7.524073,7.658617,9.576079,10.306885,10.646936,10.819467,11.196945,11.821545,12.264199,12.56749,13.335671999999999,13.82176,14.178503,14.642342999999999,14.929445,16.344712,16.645275,16.807721,17.007906000000002,17.256539000000004,17.607158000000005,17.921075000000005,18.752438000000005,18.961994000000004,19.464041000000005,19.689221000000007,20.065856000000007,20.648122000000008,21.428137000000007,21.805920000000008,22.45012000000001,23.00206300000001
48-2801945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.7564599999999997,2.9713209999999997,3.416778,3.668332,4.034271,4.286798,4.553263,4.82047,5.131478,5.450703000000001,5.887840000000001,6.486456,6.6349860000000005,6.821862,7.3856660000000005,7.5202100000000005,9.437672000000001,10.168478,10.508529000000001,10.68106,11.058538,11.683138,12.125791999999999,12.429082999999999,13.197264999999998,13.683352999999999,14.040095999999998,14.503935999999998,14.791037999999999,16.206305,16.506868,16.669314,16.869499,17.118132000000003,17.468751000000005,17.782668000000005,18.614031000000004,18.823587000000003,19.325634000000004,19.550814000000006,19.927449000000006,20.509715000000007,21.289730000000006,21.667513000000007,22.311713000000008,22.86365600000001
49-2803645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21486100000000002,0.660318,0.911872,1.277811,1.530338,1.796803,2.06401,2.3750180000000003,2.694243,3.13138,3.729996,3.878526,4.065402,4.629206,4.76375,6.681212,7.412018000000001,7.7520690000000005,7.924600000000001,8.302078000000002,8.926678000000003,9.369332000000002,9.672623000000002,10.440805000000001,10.926893000000002,11.283636000000001,11.747476,12.034578000000002,13.449845000000002,13.750408000000002,13.912854000000001,14.113039,14.361672,14.712291,15.026208,15.857571,16.067127,16.569174,16.794354000000002,17.170989000000002,17.753255000000003,18.53327,18.911053000000003,19.555253000000004,20.107196000000005
50-2801666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.445457,0.697011,1.06295,1.315477,1.581942,1.849149,2.160157,2.4793819999999998,2.9165189999999996,3.515135,3.663665,3.8505409999999998,4.414345,4.548889,6.4663509999999995,7.197157,7.537208,7.709739,8.087217,8.711817,9.154471,9.457761999999999,10.225943999999998,10.712031999999999,11.068774999999999,11.532614999999998,11.819716999999999,13.234983999999999,13.535547,13.697992999999999,13.898177999999998,14.146810999999998,14.497429999999998,14.811346999999998,15.642709999999997,15.852265999999997,16.354312999999998,16.579493,16.956128,17.538394,18.318409,18.696192,19.340392,19.892335000000003
51-2801633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251554,0.6174930000000001,0.87002,1.136485,1.403692,1.7147,2.033925,2.471062,3.0696779999999997,3.2182079999999997,3.4050839999999996,3.9688879999999997,4.103432,6.020894,6.7517000000000005,7.091751,7.264282000000001,7.6417600000000006,8.26636,8.709014,9.012305,9.780486999999999,10.266575,10.623318,11.087157999999999,11.37426,12.789527,13.09009,13.252536,13.452720999999999,13.701353999999998,14.051972999999998,14.365889999999998,15.197252999999998,15.406808999999997,15.908855999999997,16.134036,16.510671,17.092937,17.872951999999998,18.250735,18.894935,19.446878
