순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2805949,6-2800371,7-2803055,8-2802647,9-2802648,10-2802649,11-2803050,12-2800814,13-2800793,14-2800785,15-2800766,16-2800748,17-2800721,18-2800697,19-2801603,20-2801583,21-2801565,22-2801546,23-2801527,24-2801514,25-2801509,26-2801497,27-2801482,28-2801492,29-2801524,30-2801602,31-2806837,32-2801647,33-2801634,34-2801686,35-2801182,36-2805798,37-2805799,38-2805800,39-2805801,40-2807214,41-2804429,42-2804431,43-2800165,44-2803661,45-2801697,46-2801724,47-2801915,48-2801923,49-2801926,50-2801922,51-2805271,52-2805273,53-2805275,54-2805278,55-2801967,56-2801973,57-2801984,58-2802009,59-2802047,60-2802054,61-2802098,62-2802129,63-2802158,64-2802168,65-2802175,66-2801848,67-2802825,68-2802870,69-2802906
11-2803050,,,,,,,,,,,0,0.702712,0.894421,1.357275,1.6091090000000001,2.027679,2.345084,3.323674,3.649043,3.9178469999999996,4.209184,4.633782999999999,4.8823479999999995,5.061361999999999,5.360862999999999,5.784984999999999,6.098154999999999,6.3987289999999994,6.872227,7.116842999999999,7.497469999999999,7.783600999999999,8.578973999999999,8.777714999999999,9.219727999999998,9.465073999999998,9.609667999999997,9.774282999999997,10.084569999999998,10.231342999999997,10.490679999999998,11.710974999999998,12.289542999999998,12.914133999999999,13.456256,14.7852,15.554719,15.678071000000001,16.057783,16.481701,16.738212,16.926817,17.208588,17.377813999999997,17.703706999999998,18.025782999999997,18.233532999999998,18.604443999999997,19.003218999999998,19.673858,20.045894999999998,20.560807999999998,20.885744999999996,21.238465999999995,21.503742999999996,21.855546999999998,22.165443999999997,22.82116,23.360826
12-2800814,,,,,,,,,,,,0,0.191709,0.654563,0.906397,1.324967,1.642372,2.620962,2.946331,3.2151349999999996,3.5064719999999996,3.9310709999999998,4.1796359999999995,4.358649999999999,4.658150999999999,5.082272999999999,5.395442999999999,5.696016999999999,6.169515,6.414130999999999,6.794757999999999,7.080888999999999,7.876261999999999,8.075002999999999,8.517015999999998,8.762361999999998,8.906955999999997,9.071570999999997,9.381857999999998,9.528630999999997,9.787967999999998,11.008262999999998,11.586830999999998,12.211421999999999,12.753543999999998,14.082487999999998,14.852006999999999,14.975359,15.355070999999999,15.778989,16.0355,16.224104999999998,16.505875999999997,16.675101999999995,17.000994999999996,17.323070999999995,17.530820999999996,17.901731999999996,18.300506999999996,18.971145999999997,19.343182999999996,19.858095999999996,20.183032999999995,20.535753999999994,20.801030999999995,21.152834999999996,21.462731999999995,22.118447999999994,22.658113999999994
13-2800793,,,,,,,,,,,,,0,0.462854,0.714688,1.133258,1.450663,2.429253,2.7546220000000003,3.023426,3.314763,3.7393620000000003,3.9879270000000004,4.1669410000000005,4.466442000000001,4.890564,5.203734000000001,5.504308000000001,5.977806000000001,6.222422000000001,6.603049,6.8891800000000005,7.684553,7.883294,8.325307,8.570653,8.715247,8.879862,9.190149,9.336922,9.596259,10.816554,11.395122,12.019713000000001,12.561835000000002,13.890779000000002,14.660298000000003,14.783650000000003,15.163362000000003,15.587280000000003,15.843791000000003,16.032396000000002,16.314167,16.483393,16.809286,17.131362,17.339112,17.710023,18.108798,18.779437,19.151474,19.666387,19.991324,20.344044999999998,20.609322,20.961126,21.271023,21.926738999999998,22.466404999999998
14-2800785,,,,,,,,,,,,,,0,0.251834,0.670404,0.9878089999999999,1.966399,2.2917680000000002,2.560572,2.851909,3.276508,3.5250730000000003,3.7040870000000004,4.003588000000001,4.42771,4.740880000000001,5.041454000000001,5.514952000000001,5.759568000000001,6.140195,6.426326,7.221699,7.42044,7.862453,8.107799,8.252393,8.417008,8.727295,8.874068,9.133405,10.3537,10.932268,11.556859000000001,12.098981000000002,13.427925000000002,14.197444000000003,14.320796000000003,14.700508000000003,15.124426000000003,15.380937000000003,15.569542000000004,15.851313000000005,16.020539000000003,16.346432000000004,16.668508000000003,16.876258000000004,17.247169000000003,17.645944000000004,18.316583000000005,18.688620000000004,19.203533000000004,19.528470000000002,19.881191,20.146468000000002,20.498272000000004,20.808169000000003,21.463885000000005,22.003551000000005
15-2800766,,,,,,,,,,,,,,,0,0.41857,0.735975,1.714565,2.0399339999999997,2.3087379999999995,2.6000749999999995,3.0246739999999996,3.273239,3.452253,3.751754,4.175876,4.489046,4.78962,5.263118,5.507734,5.888361,6.174492,6.9698649999999995,7.168606,7.610619,7.855964999999999,8.000558999999999,8.165173999999999,8.475461,8.622233999999999,8.881571,10.101866,10.680434,11.305025,11.847147,13.176091,13.94561,14.068962,14.448674,14.872592000000001,15.129103,15.317708000000001,15.599479000000002,15.768705000000002,16.094598,16.416674,16.624424,16.995335,17.39411,18.064749000000003,18.436786,18.951699,19.276636,19.629357,19.894634,20.246438,20.556335,21.212051000000002,21.751717000000003
16-2800748,,,,,,,,,,,,,,,,0,0.317405,1.295995,1.621364,1.890168,2.181505,2.606104,2.8546690000000003,3.0336830000000004,3.333184,3.7573060000000003,4.070476,4.37105,4.8445480000000005,5.089164,5.469791,5.755922,6.551295,6.750036,7.192049,7.4373949999999995,7.581988999999999,7.746604,8.056891,8.203664,8.463001,9.683296,10.261864000000001,10.886455000000002,11.428577,12.757521,13.527040000000001,13.650392000000002,14.030104000000001,14.454022000000002,14.710533000000002,14.899138000000002,15.180909000000003,15.350135000000003,15.676028000000004,15.998104000000005,16.205854000000006,16.576765000000005,16.975540000000006,17.646179000000007,18.018216000000006,18.533129000000006,18.858066000000004,19.210787000000003,19.476064000000004,19.827868000000006,20.137765000000005,20.793481000000007,21.333147000000007
17-2800721,,,,,,,,,,,,,,,,,0,0.97859,1.3039589999999999,1.572763,1.8640999999999999,2.288699,2.537264,2.716278,3.015779,3.4399010000000003,3.7530710000000003,4.053645,4.527143000000001,4.771759,5.152386,5.438517,6.23389,6.432631,6.874644,7.11999,7.264583999999999,7.429199,7.739485999999999,7.886258999999999,8.145596,9.365891,9.944459,10.56905,11.111172,12.440116,13.209635,13.332987000000001,13.712699,14.136617000000001,14.393128,14.581733000000002,14.863504000000002,15.032730000000003,15.358623000000003,15.680699000000004,15.888449000000005,16.259360000000004,16.658135000000005,17.328774000000006,17.700811000000005,18.215724000000005,18.540661000000004,18.893382000000003,19.158659000000004,19.510463000000005,19.820360000000004,20.476076000000006,21.015742000000007
18-2800697,,,,,,,,,,,,,,,,,,0,0.325369,0.5941730000000001,0.88551,1.310109,1.558674,1.737688,2.0371889999999997,2.461311,2.7744809999999998,3.075055,3.548553,3.7931690000000002,4.173796,4.459927,5.2553,5.454041,5.896054,6.1414,6.285994,6.450609,6.760896,6.907668999999999,7.167006,8.387301,8.965869000000001,9.590460000000002,10.132582000000003,11.461526000000003,12.231045000000003,12.354397000000004,12.734109000000004,13.158027000000004,13.414538000000004,13.603143000000005,13.884914000000006,14.054140000000006,14.380033000000006,14.702109000000007,14.909859000000008,15.280770000000008,15.679545000000008,16.35018400000001,16.722221000000008,17.237134000000008,17.562071000000007,17.914792000000006,18.180069000000007,18.531873000000008,18.841770000000007,19.49748600000001,20.03715200000001
19-2801603,,,,,,,,,,,,,,,,,,,0,0.268804,0.560141,0.98474,1.2333049999999999,1.4123189999999999,1.71182,2.135942,2.449112,2.749686,3.223184,3.4678,3.848427,4.134558,4.929931,5.128672,5.570685,5.816031,5.960624999999999,6.12524,6.4355269999999996,6.582299999999999,6.8416369999999995,8.061931999999999,8.6405,9.265091,9.807213,11.136157,11.905676000000001,12.029028000000002,12.408740000000002,12.832658000000002,13.089169000000002,13.277774000000003,13.559545000000004,13.728771000000004,14.054664000000004,14.376740000000005,14.584490000000006,14.955401000000005,15.354176000000006,16.024815000000007,16.396852000000006,16.911765000000006,17.236702000000005,17.589423000000004,17.854700000000005,18.206504000000006,18.516401000000005,19.172117000000007,19.711783000000008
20-2801583,,,,,,,,,,,,,,,,,,,,0,0.291337,0.715936,0.964501,1.143515,1.443016,1.8671380000000002,2.180308,2.4808820000000003,2.9543800000000005,3.1989960000000006,3.5796230000000007,3.865754000000001,4.6611270000000005,4.8598680000000005,5.301881000000001,5.547227,5.691821,5.856436,6.166723,6.313496,6.572833,7.793128,8.371696,8.996287,9.538409000000001,10.867353000000001,11.636872000000002,11.760224000000003,12.139936000000002,12.563854000000003,12.820365000000002,13.008970000000003,13.290741000000004,13.459967000000004,13.785860000000005,14.107936000000006,14.315686000000007,14.686597000000006,15.085372000000007,15.756011000000006,16.128048000000007,16.642961000000007,16.967898000000005,17.320619000000004,17.585896000000005,17.937700000000007,18.247597000000006,18.903313000000004,19.442979000000005
21-2801565,,,,,,,,,,,,,,,,,,,,,0,0.424599,0.673164,0.852178,1.1516790000000001,1.5758010000000002,1.8889710000000002,2.1895450000000003,2.663043,2.907659,3.2882860000000003,3.5744170000000004,4.36979,4.568531,5.010544,5.25589,5.400484,5.565099,5.875386,6.022158999999999,6.281496,7.501791,8.080359,8.70495,9.247072,10.576016,11.345535,11.468887,11.848599,12.272517,12.529028,12.717633000000001,12.999404000000002,13.168630000000002,13.494523000000003,13.816599000000004,14.024349000000004,14.395260000000004,14.794035000000004,15.464674000000004,15.836711000000005,16.351624000000005,16.676561000000003,17.029282000000002,17.294559000000003,17.646363000000004,17.956260000000004,18.611976000000006,19.151642000000006
22-2801546,,,,,,,,,,,,,,,,,,,,,,0,0.248565,0.42757900000000004,0.7270800000000001,1.151202,1.464372,1.764946,2.238444,2.48306,2.863687,3.1498180000000002,3.9451910000000003,4.143932,4.585945000000001,4.831291,4.975885,5.1405,5.450787,5.59756,5.856897,7.077192,7.65576,8.280351,8.822472999999999,10.151416999999999,10.920936,11.044288,11.424,11.847918,12.104429,12.293034,12.574805000000001,12.744031000000001,13.069924000000002,13.392000000000003,13.599750000000004,13.970661000000003,14.369436000000004,15.040075000000003,15.412112000000004,15.927025000000004,16.251962000000002,16.604683,16.869960000000003,17.221764000000004,17.531661000000003,18.187377000000005,18.727043000000005
23-2801527,,,,,,,,,,,,,,,,,,,,,,,0,0.179014,0.478515,0.902637,1.215807,1.516381,1.989879,2.234495,2.615122,2.901253,3.696626,3.8953670000000002,4.3373800000000005,4.582726,4.72732,4.891935,5.202222,5.3489949999999995,5.608332,6.828627,7.407195,8.031786,8.573908,9.902852,10.672371,10.795723,11.175435,11.599353,11.855864,12.044469000000001,12.326240000000002,12.495466000000002,12.821359000000003,13.143435000000004,13.351185000000005,13.722096000000004,14.120871000000005,14.791510000000004,15.163547000000005,15.678460000000005,16.003397000000003,16.356118000000002,16.621395000000003,16.973199000000005,17.283096000000004,17.938812000000006,18.478478000000006
24-2801514,,,,,,,,,,,,,,,,,,,,,,,,0,0.299501,0.723623,1.036793,1.337367,1.810865,2.055481,2.436108,2.722239,3.517612,3.7163530000000002,4.158366,4.403712,4.548305999999999,4.712921,5.0232079999999995,5.169980999999999,5.429317999999999,6.6496129999999996,7.228180999999999,7.852771999999999,8.394893999999999,9.723837999999999,10.493357,10.616709,10.996421,11.420339,11.67685,11.865455,12.147226,12.316452,12.642345,12.964421000000002,13.172171000000002,13.543082000000002,13.941857000000002,14.612496000000002,14.984533000000003,15.499446000000002,15.824383000000003,16.177104000000003,16.442381000000005,16.794185000000006,17.104082000000005,17.759798000000004,18.299464000000004
25-2801509,,,,,,,,,,,,,,,,,,,,,,,,,0,0.424122,0.7372920000000001,1.037866,1.511364,1.7559799999999999,2.1366069999999997,2.422738,3.218111,3.416852,3.8588649999999998,4.104210999999999,4.248804999999999,4.4134199999999995,4.723706999999999,4.870479999999999,5.129816999999999,6.350111999999999,6.928679999999999,7.553270999999999,8.095392999999998,9.424336999999998,10.193855999999998,10.317207999999999,10.696919999999999,11.120838,11.377348999999999,11.565954,11.847725,12.016951,12.342844000000001,12.664920000000002,12.872670000000003,13.243581000000002,13.642356000000003,14.312995000000003,14.685032000000003,15.199945000000003,15.524882000000003,15.877603000000004,16.142880000000005,16.494684000000007,16.804581000000006,17.460297000000004,17.999963000000005
26-2801497,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31317,0.613744,1.0872419999999998,1.3318579999999998,1.7124849999999998,1.9986159999999997,2.793989,2.99273,3.434743,3.680089,3.8246830000000003,3.9892980000000002,4.299585,4.446358,4.705695,5.9259900000000005,6.504558,7.129149,7.671271,9.000215,9.769734000000001,9.893086000000002,10.272798000000002,10.696716000000002,10.953227000000002,11.141832000000003,11.423603000000004,11.592829000000004,11.918722000000004,12.240798000000005,12.448548000000006,12.819459000000005,13.218234000000006,13.888873000000006,14.260910000000006,14.775823000000006,15.100760000000006,15.453481000000007,15.718758000000006,16.070562000000006,16.380459000000005,17.036175000000007,17.575841000000008
27-2801482,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30057399999999995,0.7740719999999999,1.0186879999999998,1.3993149999999999,1.6854459999999998,2.480819,2.67956,3.1215729999999997,3.3669189999999998,3.511513,3.676128,3.986415,4.133188,4.392525,5.61282,6.191388,6.815979,7.358101,8.687045,9.456564,9.579916,9.959628,10.383546,10.640057,10.828662000000001,11.110433,11.279659,11.605552000000001,11.927628000000002,12.135378000000003,12.506289000000002,12.905064000000003,13.575703000000003,13.947740000000003,14.462653000000003,14.787590000000003,15.140311000000004,15.405588000000003,15.757392000000003,16.067289000000002,16.723005,17.262671
28-2801492,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.473498,0.7181139999999999,1.098741,1.3848719999999999,2.1802449999999998,2.378986,2.8209989999999996,3.0663449999999997,3.2109389999999998,3.3755539999999997,3.685841,3.832614,4.091951,5.312246,5.890814,6.5154049999999994,7.057526999999999,8.386471,9.155990000000001,9.279342000000002,9.659054000000001,10.082972000000002,10.339483000000001,10.528088000000002,10.809859000000003,10.979085000000003,11.304978000000004,11.627054000000005,11.834804000000005,12.205715000000005,12.604490000000006,13.275129000000005,13.647166000000006,14.162079000000006,14.487016000000006,14.839737000000007,15.105014000000006,15.456818000000005,15.766715000000005,16.422431000000003,16.962097000000004
29-2801524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24461599999999997,0.625243,0.9113739999999999,1.706747,1.905488,2.3475010000000003,2.5928470000000003,2.7374410000000005,2.9020560000000004,3.2123430000000006,3.3591160000000007,3.6184530000000006,4.838748000000001,5.4173160000000005,6.041907,6.584029,7.912973,8.682492,8.805844,9.185556,9.609474,9.865985,10.054590000000001,10.336361,10.505587,10.83148,11.153556000000002,11.361306000000003,11.732217000000002,12.130992000000003,12.801631000000002,13.173668000000003,13.688581000000003,14.013518000000003,14.366239000000004,14.631516000000003,14.983320000000003,15.293217000000002,15.948933000000002,16.488599
30-2801602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.380627,0.666758,1.4621309999999998,1.660872,2.1028849999999997,2.3482309999999997,2.492825,2.65744,2.967727,3.1145,3.373837,4.594132,5.1727,5.7972909999999995,6.3394129999999995,7.668356999999999,8.437876,8.561228,8.94094,9.364858,9.621369,9.809974,10.091745,10.260971,10.586864,10.908940000000001,11.116690000000002,11.487601000000002,11.886376000000002,12.557015000000002,12.929052000000002,13.443965000000002,13.768902000000002,14.121623000000003,14.386900000000002,14.738704000000002,15.048601000000001,15.704317000000001,16.243983
31-2806837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28613099999999997,1.081504,1.280245,1.722258,1.9676040000000001,2.1121980000000002,2.276813,2.5871000000000004,2.7338730000000004,2.9932100000000004,4.2135050000000005,4.792073,5.416664,5.958786,7.28773,8.057249,8.180601000000001,8.560313,8.984231000000001,9.240742000000001,9.429347000000002,9.711118000000003,9.880344000000003,10.206237000000003,10.528313000000004,10.736063000000005,11.106974000000005,11.505749000000005,12.176388000000005,12.548425000000005,13.063338000000005,13.388275000000005,13.740996000000006,14.006273000000006,14.358077000000005,14.667974000000005,15.323690000000004,15.863356000000005
32-2801647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.795373,0.9941139999999999,1.436127,1.681473,1.826067,1.990682,2.3009690000000003,2.4477420000000003,2.7070790000000002,3.9273740000000004,4.505942,5.130533,5.672655,7.001599,7.7711179999999995,7.894469999999999,8.274182,8.6981,8.954611,9.143216,9.424987000000002,9.594213000000002,9.920106000000002,10.242182000000003,10.449932000000004,10.820843000000004,11.219618000000004,11.890257000000004,12.262294000000004,12.777207000000004,13.102144000000004,13.454865000000005,13.720142000000005,14.071946000000004,14.381843000000003,15.037559000000003,15.577225000000004
33-2801634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198741,0.640754,0.8861000000000001,1.030694,1.195309,1.505596,1.652369,1.911706,3.132001,3.710569,4.33516,4.877282,6.206226,6.975745,7.0990969999999995,7.478808999999999,7.902726999999999,8.159237999999998,8.347843,8.629614,8.79884,9.124733,9.446809000000002,9.654559000000003,10.025470000000002,10.424245000000003,11.094884000000002,11.466921000000003,11.981834000000003,12.306771000000003,12.659492000000004,12.924769000000003,13.276573000000003,13.586470000000002,14.242186000000002,14.781852000000002
34-2801686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442013,0.687359,0.831953,0.9965680000000001,1.306855,1.4536280000000001,1.712965,2.93326,3.5118280000000004,4.136419,4.678541,6.007485,6.777004,6.9003559999999995,7.280067999999999,7.703985999999999,7.960496999999998,8.149102,8.430872999999998,8.600098999999998,8.925991999999999,9.248068,9.455818,9.826729,10.225504,10.896143,11.268180000000001,11.783093000000001,12.108030000000001,12.460751000000002,12.726028000000001,13.077832,13.387729,14.043445,14.583111
