순번_정류장ID,70-2802918,71-2802864,72-2802824,73-2802618,74-2802176,75-2802169,76-2802154,77-2801846,78-2802103,79-2802067,80-2802056,81-2802031,82-2802010,83-2801983,84-2801975,85-2805277,86-2805276,87-2805274,88-2805272,89-2801921,90-2801927,91-2801924,92-2801916,93-2801925,94-2801908,95-2801715,96-2801690,97-2803662,98-2800165,99-2803661,100-2807012,101-2807213,102-2805602,103-2805807,104-2805603,105-2805808,106-2801183,107-2801685,108-2801666,109-2801633,110-2801192,111-2801636,112-2801604,113-2801564,114-2801520,115-2801180,116-2801495,117-2801506,118-2801512,119-2801529,120-2801544,121-2801187,122-2801581,123-2801606,124-2800694,125-2800726,126-2800751,127-2800765,128-2800782,129-2800797,130-2800813,131-2803049,132-2803063,133-2803062,134-2803061,135-2803060,136-2800370,137-2800369
108-2801666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251554,0.6174930000000001,0.87002,1.136485,1.403692,1.973977,2.412615,2.6486970000000003,2.8557900000000003,3.22926,3.579723,3.860194,4.067859,4.48474,5.427871000000001,5.801851000000001,6.209230000000001,6.427376000000001,6.859059,7.13718,7.766033,8.12076,8.64371,8.859608,9.349682,9.701836,10.363334,11.630956,12.075814
109-2801633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365939,0.618466,0.8849309999999999,1.1521379999999999,1.722423,2.161061,2.3971430000000002,2.604236,2.9777060000000004,3.3281690000000004,3.6086400000000003,3.8163050000000003,4.233186,5.176317,5.5502970000000005,5.957676,6.175822,6.607505,6.885625999999999,7.514479,7.869206,8.392156,8.608054,9.098127999999999,9.450282,10.11178,11.379401999999999,11.824259999999999
110-2801192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252527,0.518992,0.7861990000000001,1.356484,1.795122,2.0312040000000002,2.238297,2.6117670000000004,2.9622300000000004,3.2427010000000003,3.4503660000000003,3.8672470000000003,4.810378,5.1843580000000005,5.591737,5.809883,6.241566,6.519686999999999,7.14854,7.503266999999999,8.026216999999999,8.242114999999998,8.732188999999998,9.084342999999999,9.745840999999999,11.013462999999998,11.458320999999998
111-2801636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.266465,0.533672,1.103957,1.5425950000000002,1.778677,1.98577,2.35924,2.7097029999999998,2.9901739999999997,3.1978389999999997,3.6147199999999997,4.557850999999999,4.931831,5.33921,5.5573559999999995,5.989038999999999,6.267159999999999,6.896012999999999,7.250739999999999,7.773689999999998,7.989587999999999,8.479662,8.831816,9.493314,10.760936,11.205794
112-2801604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26720700000000003,0.8374920000000001,1.2761300000000002,1.5122120000000003,1.7193050000000003,2.0927750000000005,2.4432380000000005,2.7237090000000004,2.9313740000000004,3.3482550000000004,4.291386,4.665366000000001,5.072745,5.290891,5.722574,6.0006949999999994,6.629548,6.984275,7.507225,7.723123,8.213197000000001,8.565351000000001,9.226849000000001,10.494471,10.939329
113-2801564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.570285,1.008923,1.245005,1.4520979999999999,1.8255679999999999,2.176031,2.456502,2.664167,3.081048,4.024179,4.398159000000001,4.805538,5.023684,5.455367,5.7334879999999995,6.362341,6.717067999999999,7.240017999999999,7.455915999999999,7.945989999999999,8.298143999999999,8.959641999999999,10.227263999999998,10.672121999999998
114-2801520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43863800000000003,0.67472,0.881813,1.255283,1.605746,1.8862169999999998,2.093882,2.510763,3.453894,3.827874,4.235253,4.453399,4.885082,5.163202999999999,5.792056,6.146782999999999,6.669732999999999,6.885630999999999,7.375704999999999,7.727858999999999,8.389356999999999,9.656978999999998,10.101836999999998
115-2801180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23608200000000001,0.443175,0.816645,1.167108,1.4475790000000002,1.6552440000000002,2.072125,3.015256,3.389236,3.796615,4.014761,4.446444,4.724564999999999,5.353418,5.708145,6.231095,6.446993,6.937067,7.2892209999999995,7.950718999999999,9.218340999999999,9.663198999999999
116-2801495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20709299999999997,0.5805629999999999,0.9310259999999999,1.211497,1.419162,1.836043,2.7791740000000003,3.1531540000000002,3.5605330000000004,3.7786790000000003,4.210362,4.488483,5.117336,5.472063,5.995013,6.210911,6.700985,7.053139,7.714637,8.982258999999999,9.427116999999999
117-2801506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37346999999999997,0.7239329999999999,1.004404,1.212069,1.6289500000000001,2.572081,2.946061,3.35344,3.571586,4.0032689999999995,4.281389999999999,4.9102429999999995,5.26497,5.78792,6.003818,6.493892,6.846045999999999,7.507543999999999,8.775165999999999,9.220023999999999
118-2801512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350463,0.6309340000000001,0.8385990000000001,1.2554800000000002,2.198611,2.572591,2.9799700000000002,3.198116,3.629799,3.9079200000000003,4.536773,4.891500000000001,5.41445,5.630348000000001,6.1204220000000005,6.472576,7.134074,8.401696,8.846554
119-2801529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.280471,0.488136,0.9050170000000001,1.8481480000000001,2.222128,2.6295070000000003,2.847653,3.2793360000000003,3.5574570000000003,4.186310000000001,4.541037000000001,5.063987000000001,5.279885000000001,5.769959000000001,6.122113000000001,6.7836110000000005,8.051233,8.496091
120-2801544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20766500000000002,0.624546,1.567677,1.941657,2.349036,2.567182,2.998865,3.276986,3.905839,4.260566,4.783516,4.999414,5.489488,5.841641999999999,6.503139999999999,7.7707619999999995,8.21562
121-2801187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41688100000000006,1.360012,1.733992,2.141371,2.359517,2.7912,3.069321,3.698174,4.052901,4.575851,4.791749,5.281823,5.633977,6.295475,7.563097,8.007954999999999
122-2801581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9431309999999999,1.317111,1.7244899999999999,1.9426359999999998,2.374319,2.65244,3.281293,3.63602,4.15897,4.374868,4.864942,5.217096,5.878594,7.146216,7.591074
123-2801606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37398000000000003,0.781359,0.9995050000000001,1.4311880000000001,1.7093090000000002,2.338162,2.692889,3.215839,3.431737,3.921811,4.273965,4.9354629999999995,6.203085,6.647943
124-2800694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.407379,0.625525,1.057208,1.335329,1.964182,2.318909,2.8418590000000004,3.0577570000000005,3.5478310000000004,3.8999850000000005,4.561483000000001,5.829105000000001,6.273963000000001
125-2800726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.218146,0.649829,0.92795,1.556803,1.91153,2.4344799999999998,2.650378,3.140452,3.492606,4.154104,5.4217260000000005,5.8665840000000005
126-2800751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.431683,0.709804,1.338657,1.693384,2.216334,2.432232,2.922306,3.27446,3.935958,5.20358,5.648438
127-2800765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278121,0.906974,1.261701,1.784651,2.000549,2.490623,2.842777,3.504275,4.771897,5.216755
128-2800782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.628853,0.98358,1.5065300000000001,1.722428,2.212502,2.5646560000000003,3.226154,4.493776,4.938634
129-2800797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354727,0.877677,1.093575,1.5836489999999999,1.935803,2.597301,3.864923,4.309781
130-2800813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.52295,0.7388480000000001,1.228922,1.5810760000000001,2.2425740000000003,3.5101960000000005,3.9550540000000005
131-2803049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.215898,0.7059719999999999,1.058126,1.7196239999999998,2.987246,3.432104
132-2803063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49007399999999995,0.842228,1.503726,2.7713479999999997,3.2162059999999997
133-2803062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352154,1.013652,2.281274,2.7261319999999998
134-2803061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6614979999999999,1.92912,2.373978
135-2803060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.267622,1.71248
136-2800370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444858
137-2800369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
