순번_정류장ID,46-2802061,47-2802077,48-2802085,49-2802096,50-2802111,51-2801845,52-2802117,53-2802074,54-2802031,55-2802010,56-2801983,57-2801975,58-2805277,59-2805276,60-2805274,61-2805272,62-2801921,63-2801927,64-2801924,65-2801916,66-2801925,67-2801908,68-2801715,69-2801690,70-2807642,71-2806780,72-2800225,73-2800217,74-2800210,75-2800174,76-2800200,77-2800195,78-2800198,79-2800203,80-2800208,81-2800205,82-2801327,83-2801308,84-2801284,85-2801271,86-2801262,87-2801252,88-2801250
56-2801983,,,,,,,,,,,0,0.336635,0.787654,1.0851739999999999,1.214232,1.460027,1.926779,2.266056,2.406176,3.136436,3.621978,4.61161,5.503064,6.029795,7.778053,8.378812,9.057517,9.339162,9.912917,10.401915,10.716801,11.058612,11.598766,11.904254,12.596216,12.939238,13.164467,13.415651,13.881958000000001,14.279542000000001,14.470401,14.698249,14.825485
57-2801975,,,,,,,,,,,,0,0.45101899999999995,0.748539,0.877597,1.123392,1.590144,1.929421,2.069541,2.799801,3.285343,4.274975,5.166429000000001,5.693160000000001,7.4414180000000005,8.042177,8.720882000000001,9.002527,9.576282,10.065280000000001,10.380166000000001,10.721977,11.262131,11.567619,12.259581,12.602603,12.827832,13.079016000000001,13.545323000000002,13.942907000000002,14.133766000000001,14.361614000000001,14.488850000000001
58-2805277,,,,,,,,,,,,,0,0.29752,0.426578,0.672373,1.139125,1.478402,1.618522,2.348782,2.834324,3.823956,4.71541,5.242141,6.990399,7.591158,8.269863,8.551508,9.125263,9.614261,9.929147,10.270958,10.811112,11.1166,11.808562,12.151584,12.376813,12.627997,13.094304000000001,13.491888000000001,13.682747,13.910595,14.037831
59-2805276,,,,,,,,,,,,,,0,0.129058,0.374853,0.841605,1.180882,1.321002,2.051262,2.536804,3.526436,4.41789,4.944621,6.692879,7.293638,7.9723429999999995,8.253988,8.827743,9.316741,9.631627,9.973438,10.513592,10.81908,11.511042,11.854064,12.079293,12.330477,12.796784,13.194368,13.385227,13.613075,13.740311
60-2805274,,,,,,,,,,,,,,,0,0.24579499999999999,0.712547,1.051824,1.1919440000000001,1.9222040000000002,2.4077460000000004,3.3973780000000002,4.288832,4.815563,6.563821,7.16458,7.843285,8.124929999999999,8.698685,9.187683,9.502569,9.84438,10.384533999999999,10.690021999999999,11.381984,11.725005999999999,11.950235,12.201419,12.667726,13.06531,13.256169,13.484017,13.611253
61-2805272,,,,,,,,,,,,,,,,0,0.46675200000000006,0.8060290000000001,0.9461490000000001,1.676409,2.161951,3.151583,4.043037,4.569768,6.318026,6.918785,7.59749,7.879135,8.45289,8.941888,9.256774,9.598585,10.138739,10.444227,11.136189,11.479211,11.70444,11.955624,12.421931,12.819515,13.010374,13.238222,13.365458
62-2801921,,,,,,,,,,,,,,,,,0,0.339277,0.47939699999999996,1.209657,1.6951990000000001,2.684831,3.576285,4.103016,5.851274,6.452033,7.130738,7.412383,7.986138,8.475136000000001,8.790022,9.131833,9.671987,9.977475,10.669437,11.012459,11.237688,11.488872,11.955179000000001,12.352763000000001,12.543622000000001,12.77147,12.898706
63-2801927,,,,,,,,,,,,,,,,,,0,0.14012,0.87038,1.355922,2.345554,3.237008,3.763739,5.511997,6.112756,6.791461,7.073106,7.646861,8.135859,8.450745,8.792556,9.332709999999999,9.638198,10.33016,10.673181999999999,10.898411,11.149595,11.615902,12.013486,12.204345,12.432193,12.559429
64-2801924,,,,,,,,,,,,,,,,,,,0,0.73026,1.215802,2.205434,3.096888,3.6236189999999997,5.371877,5.972636,6.6513409999999995,6.932986,7.506741,7.9957389999999995,8.310625,8.652436,9.19259,9.498078,10.19004,10.533062,10.758291,11.009475,11.475782,11.873366,12.064225,12.292073,12.419309
65-2801916,,,,,,,,,,,,,,,,,,,,0,0.48554200000000003,1.475174,2.366628,2.8933590000000002,4.641617,5.242376,5.921081,6.202726,6.776481,7.265479,7.5803650000000005,7.922176,8.46233,8.767818,9.45978,9.802802,10.028031,10.279215,10.745522000000001,11.143106000000001,11.333965000000001,11.561813,11.689049
66-2801925,,,,,,,,,,,,,,,,,,,,,0,0.989632,1.881086,2.407817,4.156075,4.7568340000000005,5.435539,5.7171840000000005,6.290939000000001,6.779937,7.094823,7.436634,7.976788,8.282276,8.974238,9.31726,9.542489,9.793673,10.25998,10.657564,10.848423,11.076271,11.203507
67-2801908,,,,,,,,,,,,,,,,,,,,,,0,0.8914540000000001,1.4181850000000003,3.166443,3.767202,4.445907,4.727552,5.301307,5.790305,6.105191,6.4470019999999995,6.987156,7.292644,7.984606,8.327628,8.552857000000001,8.804041000000002,9.270348000000002,9.667932000000002,9.858791000000002,10.086639000000002,10.213875000000002
68-2801715,,,,,,,,,,,,,,,,,,,,,,,0,0.5267310000000001,2.274989,2.875748,3.554453,3.8360980000000002,4.409853,4.898851,5.213737,5.555548,6.095702,6.401190000000001,7.093152000000001,7.436174000000001,7.661403000000001,7.912587000000001,8.378894,8.776478000000001,8.967337,9.195185,9.322421
69-2801690,,,,,,,,,,,,,,,,,,,,,,,,0,1.748258,2.349017,3.027722,3.309367,3.883122,4.37212,4.687006,5.028817,5.568971,5.874459000000001,6.566421000000001,6.909443000000001,7.134672000000001,7.385856000000001,7.852163000000001,8.249747000000001,8.440606,8.668454,8.79569
70-2807642,,,,,,,,,,,,,,,,,,,,,,,,,0,0.600759,1.279464,1.5611089999999999,2.134864,2.623862,2.938748,3.280559,3.8207129999999996,4.126201,4.818163,5.161185000000001,5.386414,5.6375980000000006,6.103905,6.501489,6.692348,6.920196,7.047432
71-2806780,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.678705,0.96035,1.534105,2.023103,2.337989,2.6797999999999997,3.2199539999999995,3.5254419999999995,4.217403999999999,4.560426,4.785654999999999,5.036839,5.503145999999999,5.900729999999999,6.091588999999999,6.319436999999999,6.446672999999999
72-2800225,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.281645,0.8553999999999999,1.344398,1.659284,2.001095,2.5412489999999996,2.8467369999999996,3.5386989999999994,3.8817209999999993,4.106949999999999,4.358134,4.824440999999999,5.2220249999999995,5.412883999999999,5.640731999999999,5.767967999999999
73-2800217,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.573755,1.0627529999999998,1.3776389999999998,1.71945,2.259604,2.565092,3.257054,3.600076,3.825305,4.0764890000000005,4.542796,4.94038,5.131239,5.359087,5.486323
74-2800210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48899799999999993,0.8038839999999999,1.145695,1.685849,1.991337,2.683299,3.026321,3.25155,3.502734,3.969041,4.366625,4.557484,4.7853319999999995,4.912567999999999
75-2800174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.314886,0.6566970000000001,1.196851,1.502339,2.1943010000000003,2.537323,2.7625520000000003,3.013736,3.480043,3.8776270000000004,4.068486,4.296334,4.42357
76-2800200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34181100000000003,0.8819650000000001,1.187453,1.879415,2.222437,2.4476660000000003,2.69885,3.165157,3.5627410000000004,3.7536000000000005,3.9814480000000003,4.108684
77-2800195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.540154,0.845642,1.537604,1.880626,2.105855,2.357039,2.823346,3.22093,3.411789,3.639637,3.766873
78-2800198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30548800000000004,0.99745,1.3404719999999999,1.5657009999999998,1.8168849999999999,2.2831919999999997,2.680776,2.871635,3.0994829999999998,3.2267189999999997
79-2800203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.691962,1.034984,1.2602129999999998,1.5113969999999999,1.977704,2.375288,2.566147,2.793995,2.9212309999999997
80-2800208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.343022,0.568251,0.8194349999999999,1.285742,1.6833259999999999,1.8741849999999998,2.1020329999999996,2.2292689999999995
81-2800205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22522899999999998,0.476413,0.94272,1.340304,1.5311629999999998,1.7590109999999999,1.8862469999999998
82-2801327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251184,0.717491,1.115075,1.3059340000000002,1.5337820000000002,1.661018
83-2801308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46630699999999997,0.863891,1.0547499999999999,1.282598,1.4098339999999998
84-2801284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.397584,0.588443,0.8162910000000001,0.9435270000000001
85-2801271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.190859,0.418707,0.545943
86-2801262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.227848,0.35508399999999996
87-2801252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.127236
88-2801250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
