순번_정류장ID,1-2801796,2-2803544,3-2803541,4-2801806,5-2801954,6-2801957,7-2801963,8-2801970,9-2801956,10-2801945,11-2801686,12-2801182,13-2801662,14-2801649,15-2801642,16-2800166,17-2803661,18-2801697,19-2801925,20-2802020,21-2801907,22-2802033,23-2802057,24-2802105,25-2802127,26-2802131,27-2802148,28-2806098,29-2802187,30-2802189,31-2801857,32-2803775,33-2801832,34-2801830,35-2801824,36-2802232,37-2802240,38-2802256,39-2802268,40-2802276,41-2801814,42-2801811,43-2805668,44-2802295,45-2802296,46-2801865,47-2802291,48-2802549,49-2802365,50-2802570,51-2802563,52-2802566,53-2802366,54-2802349,55-2802577,56-2802581,57-2804851,58-2802597,59-2802594,60-2802591,61-2802590,62-2805039,63-2805309,64-2805206,65-2805004,66-2806095,67-2806096,68-2805879,69-2806638,70-2806639,71-2807451,72-2807453,73-2807457,74-2806050,75-2806582,76-2807454,77-2807455
31-2801857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.689649,0.8817039999999999,1.131929,1.304911,1.647802,2.005695,2.5111589999999997,2.8456289999999997,3.2716399999999997,3.4679849999999997,3.837906,4.487901,4.849703,5.335915,5.939063,6.352311,7.050628000000001,7.335800000000001,7.779848,8.289337,8.598592,8.894262,9.111174,9.278204,9.936760000000001,11.545995000000001,11.782905000000001,11.980150000000002,12.181351000000001,12.595836000000002,12.911107000000001,13.294391000000001,13.457739,13.713191,13.910693,14.695351,15.078539000000001,15.290548000000001,15.961036000000002,16.982382,17.529881,18.707135,19.169589000000002,20.191539000000002,20.690013000000004,21.243387000000006
32-2803775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192055,0.44228,0.615262,0.958153,1.316046,1.82151,2.15598,2.581991,2.778336,3.148257,3.798252,4.160054000000001,4.646266000000001,5.249414000000001,5.662662000000001,6.360979000000001,6.6461510000000015,7.090199000000001,7.599688000000001,7.908943000000002,8.204613000000002,8.421525000000003,8.588555000000003,9.247111000000004,10.856346000000004,11.093256000000004,11.290501000000004,11.491702000000004,11.906187000000005,12.221458000000004,12.604742000000003,12.768090000000003,13.023542000000003,13.221044000000003,14.005702000000003,14.388890000000004,14.600899000000004,15.271387000000004,16.292733000000005,16.840232000000004,18.017486000000005,18.479940000000006,19.501890000000007,20.00036400000001,20.55373800000001
33-2801832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250225,0.423207,0.766098,1.123991,1.629455,1.9639250000000001,2.389936,2.586281,2.956202,3.6061970000000003,3.9679990000000003,4.454211,5.057359,5.470607,6.1689240000000005,6.454096000000001,6.898144,7.407633000000001,7.716888000000001,8.012558,8.229470000000001,8.396500000000001,9.055056000000002,10.664291000000002,10.901201000000002,11.098446000000003,11.299647000000002,11.714132000000003,12.029403000000002,12.412687000000002,12.576035000000001,12.831487000000001,13.028989000000001,13.813647000000001,14.196835000000002,14.408844000000002,15.079332000000003,16.100678000000002,16.648177,17.825431000000002,18.287885000000003,19.309835000000003,19.808309000000005,20.361683000000006
34-2801830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.172982,0.515873,0.873766,1.3792300000000002,1.7137000000000002,2.139711,2.336056,2.7059770000000003,3.3559720000000004,3.7177740000000004,4.2039860000000004,4.8071340000000005,5.220382000000001,5.918699000000001,6.203871000000001,6.647919000000001,7.157408000000001,7.466663000000001,7.762333000000002,7.9792450000000015,8.146275000000001,8.804831000000002,10.414066000000002,10.650976000000002,10.848221000000002,11.049422000000002,11.463907000000003,11.779178000000002,12.162462000000001,12.32581,12.581262,12.778764,13.563422000000001,13.946610000000002,14.158619000000002,14.829107000000002,15.850453000000002,16.397952,17.575206,18.037660000000002,19.059610000000003,19.558084000000004,20.111458000000006
35-2801824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342891,0.700784,1.206248,1.540718,1.966729,2.163074,2.532995,3.18299,3.544792,4.031004,4.634152,5.0474000000000006,5.745717000000001,6.030889000000001,6.474937000000001,6.984426000000001,7.293681000000001,7.5893510000000015,7.806263000000001,7.973293000000001,8.631849,10.241084,10.477994,10.675239000000001,10.87644,11.290925000000001,11.606196,11.98948,12.152828,12.40828,12.605782,13.39044,13.773628,13.985637,14.656125000000001,15.677471,16.22497,17.402224,17.864678,18.886628,19.385102000000003,19.938476000000005
36-2802232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35789299999999996,0.8633569999999999,1.197827,1.623838,1.8201829999999999,2.190104,2.840099,3.201901,3.688113,4.2912609999999995,4.704509,5.402826,5.687998,6.132046,6.641535,6.9507900000000005,7.246460000000001,7.463372000000001,7.630402,8.288958000000001,9.898193000000001,10.135103,10.332348000000001,10.533549,10.948034000000002,11.263305,11.646589,11.809937,12.065389,12.262891,13.047549,13.430737,13.642746,14.313234000000001,15.33458,15.882079000000001,17.059333000000002,17.521787000000003,18.543737000000004,19.042211000000005,19.595585000000007
37-2802240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.505464,0.839934,1.2659449999999999,1.4622899999999999,1.8322109999999998,2.4822059999999997,2.8440079999999996,3.3302199999999997,3.9333679999999998,4.346616,5.044933,5.3301050000000005,5.774153,6.283642,6.592897000000001,6.888567000000001,7.105479000000001,7.272509,7.931065,9.5403,9.77721,9.974455,10.175656,10.590141000000001,10.905412,11.288696,11.452043999999999,11.707495999999999,11.904997999999999,12.689656,13.072844,13.284853,13.955341,14.976687,15.524186,16.70144,17.163894000000003,18.185844000000003,18.684318000000005,19.237692000000006
38-2802256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33447,0.760481,0.956826,1.326747,1.9767419999999998,2.3385439999999997,2.824756,3.427904,3.8411519999999997,4.5394689999999995,4.824641,5.268688999999999,5.778178,6.087433,6.383103,6.600015,6.7670449999999995,7.4256009999999995,9.034835999999999,9.271745999999998,9.468990999999999,9.670191999999998,10.084677,10.399947999999998,10.783231999999998,10.946579999999997,11.202031999999997,11.399533999999997,12.184191999999998,12.567379999999998,12.779388999999998,13.449876999999999,14.471222999999998,15.018721999999999,16.195975999999998,16.65843,17.68038,18.178854,18.732228000000003
39-2802268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.426011,0.6223559999999999,0.9922769999999999,1.6422719999999997,2.0040739999999997,2.4902859999999998,3.093434,3.5066819999999996,4.204999,4.490171,4.934219,5.443708,5.752963,6.048633000000001,6.265545,6.432575,7.091131,8.700365999999999,8.937275999999999,9.134521,9.335721999999999,9.750207,10.065477999999999,10.448761999999999,10.612109999999998,10.867561999999998,11.065063999999998,11.849721999999998,12.232909999999999,12.444918999999999,13.115407,14.136752999999999,14.684251999999999,15.861505999999999,16.32396,17.34591,17.844384,18.397758000000003
40-2802276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.196345,0.5662659999999999,1.2162609999999998,1.5780629999999998,2.064275,2.667423,3.0806709999999997,3.7789879999999996,4.064159999999999,4.508207999999999,5.017696999999999,5.3269519999999995,5.622622,5.839534,6.006563999999999,6.665119999999999,8.274355,8.511265,8.70851,8.909711,9.324196,9.639467,10.022751,10.186098999999999,10.441550999999999,10.639052999999999,11.423710999999999,11.806899,12.018908,12.689396,13.710742,14.258241,15.435495,15.897948999999999,16.919898999999997,17.418373,17.971747
41-2801814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369921,1.019916,1.381718,1.8679299999999999,2.471078,2.8843259999999997,3.5826429999999996,3.8678149999999993,4.311862999999999,4.821351999999999,5.1306069999999995,5.426277,5.643189,5.810218999999999,6.468774999999999,8.078009999999999,8.314919999999999,8.512165,8.713365999999999,9.127851,9.443121999999999,9.826405999999999,9.989753999999998,10.245205999999998,10.442707999999998,11.227365999999998,11.610553999999999,11.822562999999999,12.493051,13.514396999999999,14.061895999999999,15.239149999999999,15.701603999999998,16.723553999999996,17.222027999999998,17.775402
42-2801811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.649995,1.011797,1.4980090000000001,2.101157,2.514405,3.212722,3.4978939999999996,3.9419419999999996,4.4514309999999995,4.760686,5.056356,5.273268,5.440297999999999,6.098853999999999,7.708088999999999,7.944998999999999,8.142244,8.343445,8.75793,9.073201,9.456484999999999,9.619832999999998,9.875284999999998,10.072786999999998,10.857444999999998,11.240632999999999,11.452641999999999,12.12313,13.144476,13.691975,14.869228999999999,15.331682999999998,16.353633,16.852107,17.405481
43-2805668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361802,0.848014,1.451162,1.86441,2.5627269999999998,2.847899,3.291947,3.801436,4.110691,4.406361,4.623273,4.790303,5.448859,7.058094,7.295004,7.492248999999999,7.6934499999999995,8.107935,8.423205999999999,8.806489999999998,8.969837999999998,9.225289999999998,9.422791999999998,10.207449999999998,10.590637999999998,10.802646999999999,11.473135,12.494480999999999,13.041979999999999,14.219233999999998,14.681687999999998,15.703637999999998,16.202112,16.755486
44-2802295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.486212,1.0893599999999999,1.502608,2.200925,2.486097,2.930145,3.439634,3.7488889999999997,4.044559,4.261470999999999,4.428500999999999,5.087056999999999,6.696291999999999,6.933201999999999,7.130446999999998,7.331647999999999,7.746132999999999,8.061403999999998,8.444687999999998,8.608035999999997,8.863487999999997,9.060989999999997,9.845647999999997,10.228835999999998,10.440844999999998,11.111332999999998,12.132678999999998,12.680177999999998,13.857431999999998,14.319885999999997,15.341835999999997,15.840309999999997,16.393683999999997
45-2802296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6031479999999999,1.0163959999999999,1.7147129999999997,1.9998849999999997,2.4439329999999995,2.9534219999999998,3.2626769999999996,3.5583469999999995,3.7752589999999993,3.9422889999999993,4.600845,6.21008,6.4469899999999996,6.644234999999999,6.845435999999999,7.259920999999999,7.5751919999999995,7.958475999999999,8.121823999999998,8.377275999999998,8.574777999999998,9.359435999999999,9.742624,9.954633,10.625121,11.646467,12.193966,13.37122,13.833673999999998,14.855623999999999,15.354097999999999,15.907471999999999
46-2801865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41324799999999995,1.111565,1.396737,1.840785,2.3502739999999998,2.6595289999999996,2.9551989999999995,3.1721109999999992,3.3391409999999992,3.997696999999999,5.606931999999999,5.843841999999999,6.041086999999998,6.2422879999999985,6.6567729999999985,6.972043999999999,7.355327999999998,7.518675999999998,7.774127999999998,7.971629999999998,8.756287999999998,9.139475999999998,9.351484999999998,10.021973,11.043318999999999,11.590817999999999,12.768071999999998,13.230525999999998,14.252475999999998,14.750949999999998,15.304323999999998
47-2802291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.698317,0.983489,1.4275369999999998,1.937026,2.2462809999999998,2.5419509999999996,2.758863,2.925893,3.5844489999999998,5.193683999999999,5.430593999999999,5.627838999999999,5.829039999999999,6.243524999999999,6.558795999999999,6.942079999999999,7.105427999999999,7.360879999999999,7.558381999999999,8.343039999999998,8.726227999999999,8.938236999999999,9.608725,10.630071,11.17757,12.354823999999999,12.817277999999998,13.839227999999999,14.337701999999998,14.891075999999998
48-2802549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285172,0.72922,1.238709,1.5479640000000001,1.8436340000000002,2.0605460000000004,2.2275760000000004,2.8861320000000004,4.495367,4.732277,4.9295219999999995,5.130723,5.545208,5.860479,6.2437629999999995,6.407111,6.662563,6.860065,7.644723,8.027911,8.23992,8.910408,9.931754,10.479253,11.656507,12.118960999999999,13.140911,13.639384999999999,14.192758999999999
49-2802365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44404799999999994,0.9535370000000001,1.2627920000000001,1.558462,1.775374,1.942404,2.60096,4.210195000000001,4.4471050000000005,4.64435,4.845551,5.260036,5.5753070000000005,5.958591,6.121939,6.377391,6.574893,7.359551000000001,7.742739,7.954748,8.625236000000001,9.646582,10.194081,11.371335,11.833789,12.855739,13.354213,13.907587
50-2802570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5094890000000001,0.8187440000000001,1.114414,1.331326,1.498356,2.156912,3.766147,4.003057,4.200302,4.401503,4.815988,5.131259,5.514543,5.677891,5.933343,6.130845,6.915503,7.298691,7.5107,8.181188,9.202534,9.750033,10.927287,11.389740999999999,12.411691,12.910165,13.463538999999999
51-2802563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309255,0.6049249999999999,0.8218369999999999,0.9888669999999999,1.6474229999999999,3.256658,3.493568,3.690813,3.892014,4.3064990000000005,4.621770000000001,5.005054,5.168402,5.423854,5.6213560000000005,6.406014000000001,6.789202,7.0012110000000005,7.671699,8.693045,9.240544,10.417798,10.880251999999999,11.902201999999999,12.400675999999999,12.954049999999999
52-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29567,0.512582,0.679612,1.338168,2.947403,3.184313,3.381558,3.5827590000000002,3.9972440000000002,4.312515,4.695799,4.859147,5.114599,5.312101,6.0967590000000005,6.479947,6.691956,7.362444,8.38379,8.931289,10.108543,10.570996999999998,11.592946999999999,12.091420999999999,12.644794999999998
53-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.216912,0.383942,1.0424980000000001,2.651733,2.888643,3.085888,3.2870890000000004,3.7015740000000004,4.016845,4.400129,4.563477,4.818929,5.016431,5.801089,6.184277,6.396286,7.066774,8.08812,8.635619,9.812873,10.275326999999999,11.297277,11.795751,12.349124999999999
54-2802349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16702999999999998,0.825586,2.434821,2.671731,2.868976,3.070177,3.484662,3.7999330000000002,4.183217,4.346565,4.602017,4.799519,5.584177,5.967365,6.179374,6.849862,7.871207999999999,8.418707,9.595960999999999,10.058414999999998,11.080364999999999,11.578838999999999,12.132212999999998
55-2802577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.658556,2.267791,2.504701,2.701946,2.903147,3.317632,3.632903,4.016187,4.1795350000000004,4.4349870000000005,4.6324890000000005,5.417147000000001,5.8003350000000005,6.012344000000001,6.682832,7.704178000000001,8.251677,9.428931,9.891385,10.913335,11.411809,11.965183
56-2802581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.609235,1.846145,2.04339,2.2445910000000002,2.659076,2.9743470000000003,3.3576310000000005,3.5209790000000005,3.7764310000000005,3.9739330000000006,4.758591000000001,5.1417790000000005,5.353788000000001,6.024276,7.045622,7.593121,8.770375,9.232828999999999,10.254779,10.753252999999999,11.306626999999999
57-2804851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23690999999999998,0.43415499999999996,0.6353559999999999,1.049841,1.365112,1.748396,1.911744,2.167196,2.364698,3.149356,3.532544,3.7445530000000002,4.415041,5.436387,5.983886,7.16114,7.623594,8.645544,9.144017999999999,9.697391999999999
58-2802597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197245,0.39844599999999997,0.8129310000000001,1.1282020000000001,1.511486,1.6748340000000002,1.9302860000000002,2.1277880000000002,2.912446,3.295634,3.5076430000000003,4.1781310000000005,5.199477,5.746976,6.92423,7.386684,8.408634,8.907108,9.460481999999999
59-2802594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201201,0.6156860000000001,0.930957,1.314241,1.477589,1.733041,1.9305430000000001,2.715201,3.098389,3.310398,3.980886,5.002231999999999,5.5497309999999995,6.726984999999999,7.189438999999999,8.211388999999999,8.709862999999999,9.263236999999998
60-2802591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41448500000000005,0.7297560000000001,1.11304,1.276388,1.53184,1.7293420000000002,2.5140000000000002,2.8971880000000003,3.1091970000000004,3.7796850000000006,4.801031,5.34853,6.525784,6.988238,8.010188,8.508662,9.062035999999999
61-2802590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315271,0.698555,0.8619030000000001,1.117355,1.3148570000000002,2.0995150000000002,2.4827030000000003,2.6947120000000004,3.3652000000000006,4.386546000000001,4.934045000000001,6.111299000000001,6.573753000000001,7.595703,8.094177,8.647551
62-2805039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.383284,0.546632,0.802084,0.9995860000000001,1.7842440000000002,2.1674320000000002,2.3794410000000004,3.0499290000000006,4.071275,4.618774,5.796028,6.258482,7.280431999999999,7.778905999999999,8.332279999999999
63-2805309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.163348,0.4188,0.616302,1.40096,1.784148,1.9961570000000002,2.666645,3.687991,4.2354899999999995,5.412744,5.875198,6.897148,7.3956219999999995,7.948995999999999
64-2805206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255452,0.452954,1.237612,1.6208,1.8328090000000001,2.503297,3.5246429999999997,4.0721419999999995,5.249395999999999,5.711849999999999,6.733799999999999,7.2322739999999985,7.785647999999998
65-2805004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197502,0.9821599999999999,1.365348,1.5773570000000001,2.247845,3.2691909999999997,3.8166899999999995,4.993943999999999,5.456397999999999,6.478347999999999,6.9768219999999985,7.530195999999998
66-2806095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.784658,1.167846,1.379855,2.050343,3.0716889999999997,3.6191879999999994,4.796441999999999,5.258895999999999,6.280845999999999,6.7793199999999985,7.332693999999998
67-2806096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38318800000000003,0.595197,1.265685,2.287031,2.83453,4.0117840000000005,4.474238000000001,5.496188,5.994662,6.548036
68-2805879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.212009,0.882497,1.9038429999999997,2.4513419999999995,3.6285959999999995,4.091049999999999,5.1129999999999995,5.611473999999999,6.164847999999999
69-2806638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.670488,1.6918339999999998,2.239333,3.416587,3.879041,4.900990999999999,5.399464999999999,5.952838999999999
70-2806639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0213459999999999,1.5688449999999998,2.746099,3.208553,4.230503000000001,4.728977,5.282351
71-2807451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.547499,1.724753,2.187207,3.209157,3.7076309999999997,4.261005
72-2807453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.177254,1.639708,2.661658,3.160132,3.7135059999999998
73-2807457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.462454,1.4844039999999998,1.982878,2.536252
74-2806050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.02195,1.5204239999999998,2.073798
75-2806582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498474,1.0518480000000001
76-2807454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.553374
77-2807455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
