순번_정류장ID,95-2806160,96-2807302,97-2806166,98-2807180,99-2807421,100-2806420,101-2806159,102-2805410,103-2805992,104-2805536,105-2805577,106-2805412,107-2805315,108-2804947,109-2805317,110-2805874,111-2805024,112-2806658,113-2805856,114-2806604,115-2806174,116-2806730,117-2807462,118-2806214,119-2800614,120-2800620,121-2800625,122-2800644,123-2800658,124-2800670,125-2800345,126-2803643,127-2803791,128-2801474,129-2801464,130-2801178,131-2801179,132-2801439,133-2801492,134-2801524,135-2801602,136-2806837,137-2801647,138-2801634,139-2803646,140-2801949,141-2801960,142-2801984,143-2802009,144-2802046,145-2802029,146-2802013,147-2802003,148-2802033,149-2802057,150-2802085,151-2802096,152-2802111,153-2802134,154-2802166,155-2806621,156-2806503,157-2806507,158-2802175,159-2801848,160-2802825,161-2802870,162-2802906,163-2802937,164-2802951,165-2802613,166-2802987,167-2802627,168-2802626,169-2803006,170-2803002,171-2804818,172-2802956,173-2802984,174-2803032,175-2803031,176-2803025,177-2803023,178-2803016,179-2803009,180-2803000,181-2803300,182-2803308,183-2807102,184-2806071,185-2805983,186-2807033
105-2805577,,,,,,,,,,,0,0.266735,0.608617,0.7697539999999999,1.035466,1.237026,1.458991,2.6136999999999997,2.9499899999999997,3.2324969999999995,3.7475329999999993,3.9635889999999994,4.601751999999999,5.117887,5.257561,5.565247,6.190609,6.573753,6.835788,7.242325,7.810729,9.742143,10.100329,10.34022,10.760439,11.342271,11.631566,12.149668,12.450242,12.923739999999999,13.168356,13.548983,13.835113999999999,14.467707999999998,17.133466,17.353130999999998,17.577296999999998,17.785047,18.175994,18.56512,19.029881,19.393974,19.924953,20.067868999999998,20.309594999999998,20.537011,21.054417,21.710125,22.207677,22.410198,22.736341,23.131832,23.477982,23.743259000000002,24.095063000000003,24.404960000000003,25.060676,25.638575,25.987439,26.734363,26.897983,27.287552,27.571171000000003,27.978786000000003,28.264424,28.676598000000002,28.964124,29.462320000000002,30.547546,30.812486,30.98717,31.080954,31.30606,31.467995,31.627225,32.028538,32.514333,33.157658,33.726178,34.265654999999995,34.539446999999996,35.231331
106-2805412,,,,,,,,,,,,0,0.341882,0.503019,0.768731,0.970291,1.192256,2.346965,2.683255,2.965762,3.4807979999999996,3.6968539999999996,4.335017,4.851152,4.990826,5.2985120000000006,5.9238740000000005,6.307018,6.569053,6.97559,7.5439940000000005,9.475408,9.833594,10.073485,10.493704,11.075536,11.364830999999999,11.882933,12.183506999999999,12.657004999999998,12.901620999999999,13.282248,13.568378999999998,14.200972999999998,16.866730999999998,17.086395999999997,17.310561999999997,17.518311999999998,17.909259,18.298385,18.763146,19.127239,19.658217999999998,19.801133999999998,20.042859999999997,20.270276,20.787682,21.44339,21.940942,22.143463,22.469606,22.865097,23.211247,23.476524,23.828328000000003,24.138225000000002,24.793941000000004,25.371840000000002,25.720704,26.467628,26.631248000000003,27.020817000000005,27.304436000000006,27.712051000000006,27.997689000000005,28.409863000000005,28.697389000000005,29.195585000000005,30.280811000000003,30.545751000000003,30.720435000000002,30.814219,31.039325,31.20126,31.360490000000002,31.761803,32.247598,32.890923,33.459443,33.99892,34.272712,34.964596
107-2805315,,,,,,,,,,,,,0,0.161137,0.42684900000000003,0.628409,0.850374,2.005083,2.341373,2.6238799999999998,3.1389159999999996,3.3549719999999996,3.9931349999999997,4.50927,4.648944,4.9566300000000005,5.5819920000000005,5.965136,6.227171,6.633708,7.2021120000000005,9.133526,9.491712,9.731603,10.151822,10.733654,11.022948999999999,11.541051,11.841624999999999,12.315122999999998,12.559738999999999,12.940366,13.226496999999998,13.859090999999998,16.524848999999996,16.744513999999995,16.968679999999996,17.176429999999996,17.567376999999997,17.956502999999998,18.421263999999997,18.785356999999998,19.316335999999996,19.459251999999996,19.700977999999996,19.928393999999997,20.4458,21.101508,21.599059999999998,21.801581,22.127723999999997,22.523214999999997,22.869365,23.134642,23.486446,23.796343,24.452059,25.029957999999997,25.378821999999996,26.125745999999996,26.289365999999998,26.678935,26.962554,27.370169,27.655807,28.067981,28.355507,28.853703,29.938928999999998,30.203868999999997,30.378552999999997,30.472336999999996,30.697442999999996,30.859377999999996,31.018607999999997,31.419920999999995,31.905715999999995,32.549040999999995,33.117560999999995,33.65703799999999,33.93082999999999,34.622713999999995
108-2804947,,,,,,,,,,,,,,0,0.265712,0.467272,0.689237,1.8439459999999999,2.180236,2.4627429999999997,2.9777789999999995,3.1938349999999995,3.8319979999999996,4.348133,4.487807,4.7954930000000004,5.420855,5.803999,6.066034,6.472571,7.040975,8.972389,9.330575,9.570466,9.990685,10.572517,10.861811999999999,11.379914,11.680487999999999,12.153985999999998,12.398601999999999,12.779228999999999,13.065359999999998,13.697953999999998,16.363712,16.583377,16.807543,17.015293,17.40624,17.795366,18.260127,18.62422,19.155199,19.298115,19.539841,19.767257,20.284663000000002,20.940371000000003,21.437923,21.640444000000002,21.966587,22.362078,22.708228000000002,22.973505000000003,23.325309000000004,23.635206000000004,24.290922000000002,24.868821,25.217685,25.964609,26.128229,26.517798000000003,26.801417000000004,27.209032000000004,27.494670000000003,27.906844000000003,28.194370000000003,28.692566000000003,29.777792,30.042732,30.217416,30.3112,30.536306,30.698241,30.857471,31.258784,31.744578999999998,32.387904,32.956424,33.495900999999996,33.769693,34.461577
109-2805317,,,,,,,,,,,,,,,0,0.20156,0.423525,1.578234,1.914524,2.197031,2.712067,2.928123,3.566286,4.082421,4.222095,4.529781000000001,5.155143000000001,5.538287,5.800322,6.206859000000001,6.775263000000001,8.706677,9.064863,9.304754,9.724973,10.306805,10.5961,11.114202,11.414776,11.888274,12.13289,12.513517,12.799648,13.432241999999999,16.098,16.317664999999998,16.541831,16.749581,17.140528,17.529654,17.994415,18.358508,18.889487,19.032403,19.274129,19.501545,20.018951,20.674659000000002,21.172211,21.374732,21.700875,22.096366,22.442516,22.707793000000002,23.059597000000004,23.369494000000003,24.02521,24.603109,24.951973,25.698897,25.862517,26.252086000000002,26.535705000000004,26.943320000000003,27.228958000000002,27.641132000000002,27.928658000000002,28.426854000000002,29.51208,29.77702,29.951704,30.045488,30.270594,30.432529,30.591759,30.993071999999998,31.478866999999997,32.122192,32.690712,33.230188999999996,33.503980999999996,34.195865
110-2805874,,,,,,,,,,,,,,,,0,0.221965,1.376674,1.712964,1.995471,2.510507,2.726563,3.364726,3.8808610000000003,4.020535000000001,4.328221000000001,4.953583000000001,5.336727000000001,5.598762000000001,6.005299000000001,6.573703000000001,8.505117,8.863303,9.103194,9.523413,10.105245,10.39454,10.912642,11.213216,11.686713999999998,11.931329999999999,12.311957,12.598087999999999,13.230681999999998,15.896439999999998,16.116104999999997,16.340270999999998,16.548021,16.938968,17.328094,17.792855,18.156948,18.687927,18.830842999999998,19.072568999999998,19.299985,19.817391,20.473099,20.970651,21.173172,21.499315,21.894806,22.240956,22.506233,22.858037000000003,23.167934000000002,23.82365,24.401549,24.750412999999998,25.497336999999998,25.660957,26.050526,26.334145000000003,26.741760000000003,27.027398,27.439572000000002,27.727098,28.225294,29.31052,29.57546,29.750144,29.843928,30.069034,30.230968999999998,30.390199,30.791511999999997,31.277306999999997,31.920631999999998,32.489152,33.028628999999995,33.302420999999995,33.994305
111-2805024,,,,,,,,,,,,,,,,,0,1.154709,1.490999,1.773506,2.288542,2.504598,3.142761,3.6588960000000004,3.7985700000000002,4.106256,4.731618,5.114762,5.376797,5.783334,6.351738,8.283152,8.641338,8.881229,9.301447999999999,9.88328,10.172574999999998,10.690676999999999,10.991250999999998,11.464748999999998,11.709364999999998,12.089991999999999,12.376122999999998,13.008716999999997,15.674474999999997,15.894139999999997,16.118305999999997,16.326055999999998,16.717003,17.106129,17.57089,17.934983,18.465961999999998,18.608877999999997,18.850603999999997,19.07802,19.595426,20.251134,20.748686,20.951207,21.27735,21.672841,22.018991,22.284268,22.636072000000002,22.945969,23.601685000000003,24.179584000000002,24.528448,25.275372,25.438992000000002,25.828561000000004,26.112180000000006,26.519795000000006,26.805433000000004,27.217607000000005,27.505133000000004,28.003329000000004,29.088555000000003,29.353495000000002,29.528179,29.621963,29.847069,30.009004,30.168234,30.569547,31.055342,31.698667,32.267187,32.806664,33.080456,33.77234
112-2806658,,,,,,,,,,,,,,,,,,0,0.33629000000000003,0.618797,1.133833,1.3498890000000001,1.9880520000000002,2.504187,2.643861,2.9515469999999997,3.5769089999999997,3.960053,4.222087999999999,4.6286249999999995,5.197029,7.128443,7.486629,7.72652,8.146739,8.728571,9.017866,9.535968,9.836542,10.310039999999999,10.554656,10.935283,11.221414,11.854007999999999,14.519765999999999,14.739431,14.963597,15.171347,15.562294000000001,15.95142,16.416181,16.780274000000002,17.311253,17.454169,17.695895,17.923311,18.440717000000003,19.096425000000004,19.593977000000002,19.796498000000003,20.122641,20.518132,20.864282000000003,21.129559000000004,21.481363000000005,21.791260000000005,22.446976000000006,23.024875000000005,23.373739000000004,24.120663000000004,24.284283000000006,24.673852000000007,24.95747100000001,25.36508600000001,25.650724000000007,26.062898000000008,26.350424000000007,26.848620000000007,27.933846000000006,28.198786000000005,28.373470000000005,28.467254000000004,28.692360000000004,28.854295000000004,29.013525000000005,29.414838000000003,29.900633000000003,30.543958000000003,31.112478000000003,31.651955000000005,31.925747000000005,32.617631
113-2805856,,,,,,,,,,,,,,,,,,,0,0.282507,0.7975429999999999,1.013599,1.651762,2.167897,2.307571,2.6152569999999997,3.2406189999999997,3.623763,3.885798,4.292335,4.860739,6.792153,7.150339,7.39023,7.810449,8.392281,8.681576,9.199678,9.500252,9.973749999999999,10.218366,10.598993,10.885124,11.517717999999999,14.183475999999999,14.403140999999998,14.627306999999998,14.835056999999999,15.226004,15.615129999999999,16.079891,16.443984,16.974963,17.117879,17.359605,17.587021,18.104427,18.760135000000002,19.257687,19.460208,19.786351,20.181842,20.527992,20.793269000000002,21.145073000000004,21.454970000000003,22.110686,22.688585,23.037449,23.784373,23.947993,24.337562000000002,24.621181000000004,25.028796000000003,25.314434000000002,25.726608000000002,26.014134000000002,26.512330000000002,27.597556,27.862496,28.03718,28.130964,28.35607,28.518005,28.677235,29.078547999999998,29.564342999999997,30.207667999999998,30.776187999999998,31.315665,31.589457,32.281341
114-2806604,,,,,,,,,,,,,,,,,,,,0,0.5150359999999999,0.731092,1.3692549999999999,1.88539,2.025064,2.33275,2.958112,3.341256,3.603291,4.009828,4.578232,6.509646,6.867832,7.107723,7.527942,8.109774,8.399068999999999,8.917171,9.217744999999999,9.691242999999998,9.935858999999999,10.316486,10.602616999999999,11.235210999999998,13.900968999999998,14.120633999999999,14.3448,14.55255,14.943497,15.332623,15.797384,16.161476999999998,16.692455999999996,16.835371999999996,17.077097999999996,17.304513999999998,17.82192,18.477628,18.975179999999998,19.177701,19.503843999999997,19.899334999999997,20.245485,20.510762,20.862566,21.172463,21.828179,22.406077999999997,22.754941999999996,23.501865999999996,23.665485999999998,24.055055,24.338674,24.746289,25.031927,25.444101,25.731627,26.229823,27.315049,27.579988999999998,27.754672999999997,27.848456999999996,28.073562999999996,28.235497999999996,28.394727999999997,28.796040999999995,29.281835999999995,29.925160999999996,30.493680999999995,31.033157999999997,31.306949999999997,31.998834
115-2806174,,,,,,,,,,,,,,,,,,,,,0,0.216056,0.8542190000000001,1.370354,1.5100280000000001,1.817714,2.443076,2.82622,3.088255,3.4947920000000003,4.0631960000000005,5.994610000000001,6.3527960000000006,6.592687000000001,7.012906000000001,7.594738000000001,7.884033000000001,8.402135000000001,8.702709,9.176207,9.420823,9.80145,10.087581,10.720175,13.385933,13.605598,13.829764,14.037514000000002,14.428461000000002,14.817587000000001,15.282348,15.646441000000001,16.17742,16.320336,16.562062,16.789478000000003,17.306884000000004,17.962592000000004,18.460144000000003,18.662665000000004,18.988808000000002,19.384299000000002,19.730449000000004,19.995726000000005,20.347530000000006,20.657427000000006,21.313143000000004,21.891042000000002,22.239906,22.98683,23.150450000000003,23.540019000000004,23.823638000000006,24.231253000000006,24.516891000000005,24.929065000000005,25.216591000000005,25.714787000000005,26.800013000000003,27.064953000000003,27.239637000000002,27.333421,27.558527,27.720462,27.879692000000002,28.281005,28.7668,29.410125,29.978645,30.518122,30.791914000000002,31.483798000000004
116-2806730,,,,,,,,,,,,,,,,,,,,,,0,0.638163,1.154298,1.2939720000000001,1.601658,2.22702,2.610164,2.872199,3.2787360000000003,3.8471400000000004,5.778554000000001,6.1367400000000005,6.376631000000001,6.796850000000001,7.378682000000001,7.667977000000001,8.186079000000001,8.486653,8.960151,9.204767,9.585394,9.871525,10.504119,13.169877,13.389541999999999,13.613707999999999,13.821458,14.212405,14.601531,15.066291999999999,15.430385,15.961364,16.10428,16.346006,16.573422,17.090828000000002,17.746536000000003,18.244088,18.446609000000002,18.772752,19.168243,19.514393000000002,19.779670000000003,20.131474000000004,20.441371000000004,21.097087000000002,21.674986,22.02385,22.770774,22.934394,23.323963000000003,23.607582000000004,24.015197000000004,24.300835000000003,24.713009000000003,25.000535000000003,25.498731000000003,26.583957,26.848897,27.023581,27.117365,27.342471,27.504406,27.663636,28.064949,28.550743999999998,29.194069,29.762589,30.302066,30.575858,31.267742000000002
117-2807462,,,,,,,,,,,,,,,,,,,,,,,0,0.516135,0.655809,0.963495,1.588857,1.972001,2.2340359999999997,2.640573,3.208977,5.140391,5.498577,5.738468,6.1586870000000005,6.740519000000001,7.029814000000001,7.547916000000001,7.848490000000001,8.321988000000001,8.566604000000002,8.947231000000002,9.233362000000001,9.865956,12.531714000000001,12.751379,12.975545,13.183295000000001,13.574242000000002,13.963368000000001,14.428129,14.792222,15.323201000000001,15.466117,15.707843,15.935259,16.452665,17.108373,17.605925,17.808446,18.134589,18.530079999999998,18.87623,19.141507,19.493311000000002,19.803208,20.458924000000003,21.036823000000002,21.385687,22.132611,22.296231000000002,22.685800000000004,22.969419000000006,23.377034000000005,23.662672000000004,24.074846000000004,24.362372000000004,24.860568000000004,25.945794000000003,26.210734000000002,26.385418,26.479202,26.704308,26.866243,27.025473,27.426786,27.912581,28.555906,29.124426,29.663903,29.937695,30.629579000000003
118-2806214,,,,,,,,,,,,,,,,,,,,,,,,0,0.139674,0.44736,1.072722,1.4558659999999999,1.717901,2.124438,2.692842,4.624256,4.982442,5.222333,5.642552,6.224384000000001,6.513679000000001,7.0317810000000005,7.332355000000001,7.805853000000001,8.050469000000001,8.431096000000002,8.717227000000001,9.349821,12.015579,12.235244000000002,12.459410000000002,12.667160000000003,13.058107000000003,13.447233000000002,13.911994000000002,14.276087000000002,14.807066000000003,14.949982000000002,15.191708000000002,15.419124000000002,15.936530000000001,16.592238000000002,17.08979,17.292311,17.618454,18.013945,18.360095,18.625372000000002,18.977176000000004,19.287073000000003,19.942789000000005,20.520688000000003,20.869552000000002,21.616476000000002,21.780096000000004,22.169665000000006,22.453284000000007,22.860899000000007,23.146537000000006,23.558711000000006,23.846237000000006,24.344433000000006,25.429659000000004,25.694599000000004,25.869283000000003,25.963067000000002,26.188173000000003,26.350108000000002,26.509338000000003,26.910651,27.396446,28.039771000000002,28.608291,29.147768000000003,29.421560000000003,30.113444000000005
