순번_정류장ID,43-2804633,44-2803707,45-2803709,46-2806218,47-2803710,48-2803712,49-2803713,50-2803717,51-2803722,52-2803724,53-2804275,54-2806287,55-2806285,56-2804281,57-2806283,58-2804272,59-2804271,60-2804269,61-2804267,62-2804265,63-2806281,64-2804263,65-2804777,66-2803744,67-2804666,68-2803745,69-2803746,70-2803747,71-2803748,72-2807370,73-2803604,74-2800266,75-2804602,76-2803580,77-2800263,78-2800267,79-2804032
53-2804275,,,,,,,,,,,0,0.447679,0.861175,1.1510500000000001,1.3799940000000002,1.9154870000000002,2.244413,2.864078,3.150916,3.875628,4.450305999999999,4.954689999999999,5.501562999999999,6.048540999999999,6.3527629999999995,7.006017,7.482634,8.214449,8.620507,9.188775,9.502523,10.17691,10.704494,10.853662,11.073673,11.325695999999999,11.964420999999998
54-2806287,,,,,,,,,,,,0,0.41349600000000003,0.703371,0.932315,1.467808,1.796734,2.416399,2.703237,3.427949,4.002627,4.507011,5.053884,5.600862,5.905084,6.558338000000001,7.034955000000001,7.766770000000001,8.172828,8.741096,9.054844000000001,9.729231,10.256815,10.405982999999999,10.625993999999999,10.878016999999998,11.516741999999997
55-2806285,,,,,,,,,,,,,0,0.289875,0.518819,1.054312,1.383238,2.002903,2.289741,3.0144529999999996,3.5891309999999996,4.093515,4.640388,5.187366,5.491588,6.144842000000001,6.621459000000001,7.353274000000001,7.759332000000001,8.3276,8.641348,9.315735,9.843319000000001,9.992487,10.212498,10.464521,11.103245999999999
56-2804281,,,,,,,,,,,,,,0,0.228944,0.764437,1.093363,1.713028,1.999866,2.724578,3.299256,3.80364,4.350513,4.8974910000000005,5.201713000000001,5.854967,6.331584,7.063399,7.469457,8.037725,8.351473,9.02586,9.553443999999999,9.702611999999998,9.922622999999998,10.174645999999997,10.813370999999997
57-2806283,,,,,,,,,,,,,,,0,0.535493,0.864419,1.484084,1.770922,2.495634,3.070312,3.574696,4.121569,4.668547,4.972769,5.626023,6.10264,6.834455,7.240513,7.808781,8.122529,8.796916,9.3245,9.473668,9.693679,9.945701999999999,10.584426999999998
58-2804272,,,,,,,,,,,,,,,,0,0.328926,0.948591,1.2354289999999999,1.960141,2.5348189999999997,3.0392029999999997,3.5860759999999994,4.133054,4.437276,5.090529999999999,5.567146999999999,6.2989619999999995,6.705019999999999,7.273287999999999,7.5870359999999994,8.261422999999999,8.789006999999998,8.938174999999998,9.158185999999997,9.410208999999996,10.048933999999996
59-2804271,,,,,,,,,,,,,,,,,0,0.6196649999999999,0.906503,1.631215,2.205893,2.710277,3.25715,3.8041280000000004,4.108350000000001,4.761604,5.238221,5.970036,6.376094,6.944362,7.25811,7.932497000000001,8.460081,8.609249,8.82926,9.081282999999999,9.720008
60-2804269,,,,,,,,,,,,,,,,,,0,0.28683800000000004,1.0115500000000002,1.5862280000000002,2.090612,2.637485,3.184463,3.4886850000000003,4.141939000000001,4.618556000000001,5.350371000000001,5.756429000000001,6.3246970000000005,6.638445000000001,7.312832000000001,7.840416000000001,7.989584000000002,8.209595000000002,8.461618000000001,9.100343000000002
61-2804267,,,,,,,,,,,,,,,,,,,0,0.724712,1.29939,1.8037740000000002,2.3506470000000004,2.8976250000000006,3.2018470000000008,3.8551010000000008,4.331718,5.0635330000000005,5.469591,6.037859,6.3516070000000004,7.025994000000001,7.553578000000001,7.702746000000001,7.922757000000002,8.174780000000002,8.813505000000003
62-2804265,,,,,,,,,,,,,,,,,,,,0,0.574678,1.079062,1.625935,2.172913,2.4771349999999996,3.1303889999999996,3.6070059999999997,4.338820999999999,4.744878999999999,5.313146999999999,5.626894999999999,6.301282,6.828866,6.978034,7.1980450000000005,7.450068000000001,8.088793
63-2806281,,,,,,,,,,,,,,,,,,,,,0,0.504384,1.051257,1.598235,1.902457,2.555711,3.032328,3.7641430000000002,4.1702010000000005,4.738469,5.052217000000001,5.726604000000001,6.254188000000001,6.403356000000001,6.623367000000002,6.875390000000002,7.514115000000002
64-2804263,,,,,,,,,,,,,,,,,,,,,,0,0.5468729999999999,1.093851,1.398073,2.0513269999999997,2.5279439999999997,3.259759,3.6658169999999997,4.234084999999999,4.547833,5.22222,5.749804,5.8989720000000005,6.118983000000001,6.371006000000001,7.009731000000001
65-2804777,,,,,,,,,,,,,,,,,,,,,,,0,0.546978,0.8512,1.504454,1.981071,2.712886,3.118944,3.6872119999999997,4.00096,4.675347,5.202931,5.352099000000001,5.572110000000001,5.824133000000002,6.4628580000000015
66-2803744,,,,,,,,,,,,,,,,,,,,,,,,0,0.304222,0.957476,1.434093,2.165908,2.5719659999999998,3.1402339999999995,3.4539819999999994,4.128368999999999,4.655952999999999,4.805121,5.025132,5.2771550000000005,5.9158800000000005
67-2804666,,,,,,,,,,,,,,,,,,,,,,,,,0,0.653254,1.129871,1.8616860000000002,2.267744,2.836012,3.14976,3.824147,4.351731,4.500899,4.720910000000001,4.972933000000001,5.611658000000001
68-2803745,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.476617,1.208432,1.61449,2.1827579999999998,2.4965059999999997,3.1708929999999995,3.6984769999999996,3.8476449999999995,4.0676559999999995,4.319679,4.958404
69-2803746,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.731815,1.137873,1.706141,2.019889,2.694276,3.22186,3.371028,3.591039,3.8430619999999998,4.481787
70-2803747,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.406058,0.974326,1.288074,1.9624609999999998,2.490045,2.639213,2.8592239999999998,3.1112469999999997,3.7499719999999996
71-2803748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.568268,0.882016,1.556403,2.083987,2.233155,2.453166,2.705189,3.343914
72-2807370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313748,0.988135,1.515719,1.664887,1.884898,2.136921,2.775646
73-2803604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.674387,1.201971,1.3511389999999999,1.5711499999999998,1.8231729999999997,2.4618979999999997
74-2800266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.527584,0.676752,0.896763,1.1487859999999999,1.7875109999999999
75-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.149168,0.36917900000000003,0.621202,1.259927
76-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.220011,0.472034,1.110759
77-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252023,0.890748
78-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725
79-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
