순번_정류장ID,65-2804580,66-2804213,67-2804211,68-2804209,69-2804207,70-2804205,71-2804204,72-2806290,73-2804202,74-2806292,75-2804578,76-2803610,77-2803612,78-2806226,79-2803613,80-2803860,81-2803861,82-2800256,83-2806225,84-2803862,85-2803865,86-2806899,87-2803971,88-2803970,89-2803968,90-2803966,91-2803964,92-2803962,93-2803960,94-2803958,95-2803956,96-2803954,97-2803952,98-2803993,99-2803995,100-2800298,101-2803997,102-2800290,103-2800289,104-2803934,105-2806662,106-2800286,107-2803932,108-2803596,109-2800283,110-2800281,111-2800280,112-2800278,113-2806663,114-2804031,115-2800260,116-2800275,117-2804713,118-2803598,119-2803600,120-2800273,121-2803601,122-2804331,123-2803581,124-2800271,125-2805489,126-2807150,127-2804581,128-2804582,129-2800267,130-2804032
75-2804578,,,,,,,,,,,0,0.35037399999999996,1.073782,1.30017,1.595876,2.642869,3.1619460000000004,3.285372,3.495416,4.028727,4.286427,4.609121,5.2792200000000005,5.593808,6.2001360000000005,6.625589000000001,6.9484580000000005,7.679153,8.094501000000001,8.646233,9.189528000000001,9.740755000000002,10.535657000000002,10.849456000000002,10.987555000000002,12.204202000000002,12.743730000000003,13.109921000000003,13.566726000000003,13.928735000000003,14.873711000000004,15.759873000000004,16.046133000000005,17.037600000000005,17.482029000000004,18.191469000000005,18.763688000000005,18.900622000000006,19.841448000000007,20.571765000000006,20.804493000000008,21.13017200000001,21.30831600000001,21.81945200000001,22.26238100000001,22.464990000000007,22.646606000000006,22.900926000000005,23.382258000000004,23.889188000000004,24.253437000000005,24.594372000000007,24.895625000000006,25.255813000000007,25.894538000000008,26.090636000000007
76-2803610,,,,,,,,,,,,0,0.7234079999999999,0.949796,1.2455019999999999,2.2924949999999997,2.811572,2.9349979999999998,3.1450419999999997,3.6783529999999995,3.9360529999999994,4.258747,4.928846,5.243434,5.849762,6.275215,6.598084,7.328779,7.744127,8.295859,8.839154,9.390381000000001,10.185283000000002,10.499082000000001,10.637181000000002,11.853828000000002,12.393356000000002,12.759547000000003,13.216352000000002,13.578361000000003,14.523337000000003,15.409499000000004,15.695759000000004,16.687226000000003,17.131655000000002,17.841095000000003,18.413314000000003,18.550248000000003,19.491074000000005,20.221391000000004,20.454119000000006,20.779798000000007,20.957942000000006,21.469078000000007,21.912007000000006,22.114616000000005,22.296232000000003,22.550552000000003,23.031884,23.538814000000002,23.903063000000003,24.243998000000005,24.545251000000004,24.905439000000005,25.544164000000006,25.740262000000005
77-2803612,,,,,,,,,,,,,0,0.226388,0.522094,1.5690870000000001,2.088164,2.2115899999999997,2.4216339999999996,2.9549449999999995,3.2126449999999993,3.535338999999999,4.205437999999999,4.520025999999999,5.126353999999999,5.551806999999999,5.874675999999999,6.605370999999999,7.020718999999999,7.572450999999999,8.115746,8.666973,9.461875000000001,9.775674,9.913773,11.13042,11.669948000000002,12.036139000000002,12.492944000000001,12.854953000000002,13.799929000000002,14.686091000000003,14.972351000000003,15.963818000000003,16.408247000000003,17.117687000000004,17.689906000000004,17.826840000000004,18.767666000000006,19.497983000000005,19.730711000000007,20.056390000000007,20.234534000000007,20.745670000000008,21.188599000000007,21.391208000000006,21.572824000000004,21.827144000000004,22.308476000000002,22.815406000000003,23.179655000000004,23.520590000000006,23.821843000000005,24.182031000000006,24.820756000000006,25.016854000000006
78-2806226,,,,,,,,,,,,,,0,0.29570599999999997,1.342699,1.861776,1.9852020000000001,2.195246,2.728557,2.9862569999999997,3.3089509999999995,3.9790499999999995,4.293638,4.899965999999999,5.325418999999999,5.648287999999999,6.378982999999999,6.794330999999999,7.346062999999999,7.889357999999999,8.440584999999999,9.235487,9.549285999999999,9.687384999999999,10.904031999999999,11.44356,11.809751,12.266556,12.628565,13.573541,14.459703000000001,14.745963000000001,15.737430000000002,16.181859000000003,16.891299000000004,17.463518000000004,17.600452000000004,18.541278000000005,19.271595000000005,19.504323000000007,19.830002000000007,20.008146000000007,20.519282000000008,20.962211000000007,21.164820000000006,21.346436000000004,21.600756000000004,22.082088000000002,22.589018000000003,22.953267000000004,23.294202000000006,23.595455000000005,23.955643000000006,24.594368000000006,24.790466000000006
79-2803613,,,,,,,,,,,,,,,0,1.046993,1.56607,1.689496,1.89954,2.432851,2.6905509999999997,3.0132449999999995,3.6833439999999995,3.9979319999999996,4.60426,5.029713,5.352582,6.083277,6.498625,7.050357,7.593652,8.144879,8.939781,9.25358,9.391679,10.608326,11.147854,11.514045000000001,11.97085,12.332859000000001,13.277835000000001,14.163997000000002,14.450257000000002,15.441724000000002,15.886153000000002,16.595593,17.167812,17.304746,18.245572000000003,18.975889000000002,19.208617000000004,19.534296000000005,19.712440000000004,20.223576000000005,20.666505000000004,20.869114000000003,21.05073,21.30505,21.786382,22.293312,22.657561,22.998496000000003,23.299749000000002,23.659937000000003,24.298662000000004,24.494760000000003
80-2803860,,,,,,,,,,,,,,,,0,0.519077,0.642503,0.852547,1.385858,1.643558,1.966252,2.6363510000000003,2.9509390000000004,3.5572670000000004,3.9827200000000005,4.305589,5.036284,5.451632,6.003364,6.546659,7.097886,7.8927879999999995,8.206586999999999,8.344686,9.561333,10.100861,10.467052,10.923857,11.285866,12.230842,13.117004000000001,13.403264000000002,14.394731000000002,14.839160000000001,15.548600000000002,16.120819,16.257753,17.198579000000002,17.928896,18.161624000000003,18.487303000000004,18.665447000000004,19.176583000000004,19.619512000000004,19.822121000000003,20.003737,20.258057,20.739389,21.246319,21.610568,21.951503000000002,22.252756,22.612944000000002,23.251669000000003,23.447767000000002
81-2803861,,,,,,,,,,,,,,,,,0,0.123426,0.33347,0.866781,1.124481,1.447175,2.117274,2.431862,3.03819,3.4636430000000002,3.786512,4.517207,4.932555,5.484287,6.027582,6.578809,7.373711,7.6875100000000005,7.825609000000001,9.042256000000002,9.581784000000003,9.947975000000003,10.404780000000002,10.766789000000003,11.711765000000003,12.597927000000004,12.884187000000004,13.875654000000004,14.320083000000004,15.029523000000005,15.601742000000005,15.738676000000005,16.679502000000006,17.409819000000006,17.642547000000008,17.96822600000001,18.146370000000008,18.65750600000001,19.100435000000008,19.303044000000007,19.484660000000005,19.738980000000005,20.220312000000003,20.727242000000004,21.091491000000005,21.432426000000007,21.733679000000006,22.093867000000007,22.732592000000007,22.928690000000007
82-2800256,,,,,,,,,,,,,,,,,,0,0.210044,0.743355,1.001055,1.323749,1.993848,2.308436,2.914764,3.340217,3.663086,4.393781,4.8091289999999995,5.360861,5.9041559999999995,6.455382999999999,7.250285,7.564084,7.702183000000001,8.91883,9.458358,9.824549000000001,10.281354,10.643363,11.588339000000001,12.474501000000002,12.760761000000002,13.752228000000002,14.196657000000002,14.906097000000003,15.478316000000003,15.615250000000003,16.556076000000004,17.286393000000004,17.519121000000005,17.844800000000006,18.022944000000006,18.534080000000007,18.977009000000006,19.179618000000005,19.361234000000003,19.615554000000003,20.096886,20.603816000000002,20.968065000000003,21.309000000000005,21.610253000000004,21.970441000000005,22.609166000000005,22.805264000000005
83-2806225,,,,,,,,,,,,,,,,,,,0,0.533311,0.7910109999999999,1.113705,1.783804,2.098392,2.70472,3.130173,3.453042,4.183737,4.599085,5.150817,5.694112,6.2453389999999995,7.040241,7.35404,7.492139000000001,8.708786,9.248314,9.614505000000001,10.07131,10.433319000000001,11.378295000000001,12.264457000000002,12.550717000000002,13.542184000000002,13.986613000000002,14.696053000000003,15.268272000000003,15.405206000000003,16.346032000000005,17.076349000000004,17.309077000000006,17.634756000000007,17.812900000000006,18.324036000000007,18.766965000000006,18.969574000000005,19.151190000000007,19.405510000000007,19.886842000000005,20.393772000000006,20.758021000000006,21.09895600000001,21.400209000000007,21.760397000000008,22.39912200000001,22.59522000000001
84-2803862,,,,,,,,,,,,,,,,,,,,0,0.2577,0.580394,1.250493,1.5650810000000002,2.171409,2.5968620000000002,2.919731,3.650426,4.065774,4.6175060000000006,5.160801,5.712028,6.5069300000000005,6.820729000000001,6.958828000000001,8.175475000000002,8.715003000000003,9.081194000000004,9.537999000000003,9.900008000000003,10.844984000000004,11.731146000000004,12.017406000000005,13.008873000000005,13.453302000000004,14.162742000000005,14.734961000000006,14.871895000000006,15.812721000000005,16.543038000000006,16.775766000000008,17.10144500000001,17.27958900000001,17.79072500000001,18.23365400000001,18.436263000000007,18.61787900000001,18.87219900000001,19.353531000000007,19.860461000000008,20.22471000000001,20.56564500000001,20.86689800000001,21.22708600000001,21.86581100000001,22.06190900000001
85-2803865,,,,,,,,,,,,,,,,,,,,,0,0.322694,0.992793,1.3073810000000001,1.913709,2.339162,2.662031,3.3927259999999997,3.8080739999999995,4.359806,4.9031009999999995,5.454327999999999,6.249229999999999,6.563028999999999,6.701128,7.917775,8.457303,8.823494,9.280299,9.642308,10.587284,11.473446000000001,11.759706000000001,12.751173000000001,13.195602000000001,13.905042000000002,14.477261000000002,14.614195000000002,15.555021000000002,16.285338000000003,16.518066000000005,16.843745000000006,17.021889000000005,17.533025000000006,17.975954000000005,18.178563000000004,18.360179000000002,18.614499000000002,19.095831,19.602761,19.967010000000002,20.307945000000004,20.609198000000003,20.969386000000004,21.608111000000005,21.804209000000004
86-2806899,,,,,,,,,,,,,,,,,,,,,,0,0.670099,0.9846870000000001,1.591015,2.016468,2.339337,3.070032,3.4853799999999997,4.037112,4.580406999999999,5.131633999999999,5.926535999999999,6.240334999999999,6.3784339999999995,7.5950809999999995,8.134609,8.5008,8.957605,9.319614,10.26459,11.150752,11.437012000000001,12.428479000000001,12.872908,13.582348000000001,14.154567000000002,14.291501000000002,15.232327000000002,15.962644000000001,16.195372000000003,16.521051000000003,16.699195000000003,17.210331000000004,17.653260000000003,17.855869000000002,18.037485000000004,18.291805000000004,18.773137000000002,19.280067000000003,19.644316000000003,19.985251000000005,20.286504000000004,20.646692000000005,21.285417000000006,21.481515000000005
87-2803971,,,,,,,,,,,,,,,,,,,,,,,0,0.31458800000000003,0.9209160000000001,1.3463690000000001,1.6692380000000002,2.3999330000000003,2.815281,3.367013,3.910308,4.4615350000000005,5.256437,5.570236,5.708335000000001,6.924982000000001,7.464510000000001,7.830701,8.287506,8.649515000000001,9.594491000000001,10.480653000000002,10.766913000000002,11.758380000000002,12.202809000000002,12.912249000000003,13.484468000000003,13.621402000000003,14.562228000000003,15.292545000000002,15.525273000000002,15.850952000000001,16.029096000000003,16.540232000000003,16.983161000000003,17.18577,17.367386000000003,17.621706000000003,18.103038,18.609968000000002,18.974217000000003,19.315152000000005,19.616405000000004,19.976593000000005,20.615318000000006,20.811416000000005
88-2803970,,,,,,,,,,,,,,,,,,,,,,,,0,0.606328,1.031781,1.3546500000000001,2.0853450000000002,2.500693,3.052425,3.59572,4.146947,4.9418489999999995,5.255648,5.393747,6.610394,7.149922,7.516113,7.972918,8.334927,9.279903000000001,10.166065000000001,10.452325000000002,11.443792000000002,11.888221000000001,12.597661000000002,13.169880000000003,13.306814000000003,14.247640000000002,14.977957000000002,15.210685000000002,15.536364,15.714508,16.225644,16.668573,16.871181999999997,17.052797999999996,17.307117999999996,17.788449999999994,18.295379999999994,18.659628999999995,19.000563999999997,19.301816999999996,19.662004999999997,20.300729999999998,20.496827999999997
89-2803968,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42545299999999997,0.7483219999999999,1.4790169999999998,1.8943649999999996,2.4460969999999995,2.9893919999999996,3.5406189999999995,4.335521,4.64932,4.787419000000001,6.004066000000001,6.543594000000001,6.909785,7.36659,7.728599000000001,8.673575000000001,9.559737000000002,9.845997000000002,10.837464000000002,11.281893000000002,11.991333000000003,12.563552000000003,12.700486000000003,13.641312000000003,14.371629000000002,14.604357000000002,14.930036000000001,15.10818,15.619316000000001,16.062245,16.264854,16.446469999999998,16.700789999999998,17.182121999999996,17.689051999999997,18.053300999999998,18.394236,18.695489,19.055677,19.694402,19.8905
90-2803966,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.322869,1.053564,1.468912,2.020644,2.563939,3.115166,3.910068,4.223867,4.361966000000001,5.578613000000001,6.1181410000000005,6.484332,6.941137,7.303146,8.248122,9.134284000000001,9.420544000000001,10.412011000000001,10.856440000000001,11.565880000000002,12.138099000000002,12.275033000000002,13.215859000000002,13.946176000000001,14.178904000000001,14.504583,14.682727,15.193863,15.636792,15.839401,16.021017,16.275337,16.756669,17.263599,17.627848,17.968783000000002,18.270036,18.630224000000002,19.268949000000003,19.465047000000002
91-2803964,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.730695,1.146043,1.697775,2.24107,2.792297,3.587199,3.900998,4.039097,5.255744,5.795272,6.1614629999999995,6.618268,6.980276999999999,7.925253,8.811415,9.097675,10.089142,10.533571,11.243011000000001,11.815230000000001,11.952164000000002,12.892990000000001,13.623307,13.856035,14.181714,14.359858,14.870994,15.313922999999999,15.516532,15.698148,15.952468,16.433799999999998,16.94073,17.304979,17.645913999999998,17.947166999999997,18.307354999999998,18.94608,19.142177999999998
92-2803962,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41534799999999994,0.9670799999999999,1.5103749999999998,2.0616019999999997,2.8565039999999997,3.1703029999999996,3.3084019999999996,4.525048999999999,5.064576999999999,5.430767999999999,5.887572999999999,6.249581999999998,7.194557999999999,8.08072,8.36698,9.358447,9.802876,10.512316,11.084535,11.221469,12.162295,12.892612,13.12534,13.451018999999999,13.629162999999998,14.140298999999999,14.583227999999998,14.785836999999999,14.967452999999999,15.221772999999999,15.703104999999999,16.210034999999998,16.574284,16.915219,17.216472,17.57666,18.215385,18.411483
93-2803960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.551732,1.095027,1.6462539999999999,2.441156,2.754955,2.893054,4.109700999999999,4.649228999999999,5.015419999999999,5.472224999999999,5.834233999999999,6.779209999999999,7.665372,7.951632,8.943099,9.387528,10.096968,10.669187,10.806121000000001,11.746947,12.477264,12.709992,13.035670999999999,13.213814999999999,13.724950999999999,14.167879999999998,14.370489,14.552105,14.806424999999999,15.287757,15.794687,16.158936,16.499871,16.801123999999998,17.161312,17.800037,17.996135
94-2803958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.543295,1.094522,1.889424,2.203223,2.341322,3.557969,4.097497,4.463687999999999,4.920493,5.282501999999999,6.227478,7.11364,7.399900000000001,8.391367,8.835796,9.545236000000001,10.117455000000001,10.254389000000002,11.195215000000001,11.925532,12.15826,12.483939,12.662082999999999,13.173219,13.616147999999999,13.818757,14.000373,14.254693,14.736025,15.242955,15.607204,15.948139,16.249392,16.60958,17.248305000000002,17.444403
95-2803956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.551227,1.346129,1.6599279999999998,1.7980269999999998,3.014674,3.554202,3.9203930000000002,4.377198,4.739207,5.684183000000001,6.570345000000001,6.856605000000002,7.848072000000002,8.292501000000001,9.001941000000002,9.574160000000003,9.711094000000003,10.651920000000002,11.382237000000002,11.614965000000002,11.940644,12.118788,12.629924,13.072853,13.275462000000001,13.457078000000001,13.711398,14.192730000000001,14.699660000000002,15.063909,15.404844,15.706097,16.066285,16.70501,16.901108
96-2803954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.794902,1.108701,1.2468,2.463447,3.002975,3.3691660000000003,3.8259710000000005,4.1879800000000005,5.132956,6.019118000000001,6.305378000000001,7.296845000000001,7.7412740000000015,8.450714000000001,9.022933000000002,9.159867000000002,10.100693000000001,10.831010000000001,11.063738,11.389417,11.567561,12.078697,12.521626,12.724235,12.905851,13.160171,13.641503,14.148433,14.512682,14.853617,15.154869999999999,15.515058,16.153783,16.349881
97-2803952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313799,0.451898,1.668545,2.2080729999999997,2.574264,3.031069,3.393078,4.338054,5.224216,5.510476000000001,6.501943000000001,6.946372000000001,7.655812000000001,8.228031000000001,8.364965000000002,9.305791000000001,10.036108,10.268836,10.594515,10.772658999999999,11.283795,11.726723999999999,11.929333,12.110949,12.365269,12.846601,13.353531,13.71778,14.058715,14.359967999999999,14.720156,15.358881,15.554979
98-2803993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.138099,1.354746,1.894274,2.260465,2.71727,3.079279,4.024255,4.910417000000001,5.196677000000001,6.188144000000001,6.632573000000002,7.3420130000000015,7.914232000000001,8.051166,8.991992,9.722309,9.955036999999999,10.280715999999998,10.458859999999998,10.969995999999998,11.412924999999998,11.615533999999998,11.797149999999998,12.051469999999998,12.532801999999998,13.039731999999999,13.403980999999998,13.744915999999998,14.046168999999999,14.406357,15.045082,15.24118
99-2803995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.216647,1.756175,2.122366,2.579171,2.94118,3.886156,4.772318,5.058578000000001,6.050045000000001,6.494474000000001,7.203914000000001,7.776133000000001,7.913067000000001,8.853893000000001,9.58421,9.816938,10.142617,10.320761,10.831897,11.274826,11.477435,11.659051,11.913371,12.394703,12.901633,13.265882,13.606817,13.908069999999999,14.268258,14.906983,15.103081
100-2800298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.539528,0.9057189999999999,1.362524,1.724533,2.669509,3.5556710000000002,3.841931,4.833398,5.277827,5.987267,6.559486,6.69642,7.637246,8.367563,8.600291,8.92597,9.104114,9.61525,10.058178999999999,10.260788,10.442404,10.696724,11.178056,11.684986,12.049235,12.39017,12.691423,13.051611000000001,13.690336000000002,13.886434000000001
101-2803997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366191,0.8229960000000001,1.185005,2.129981,3.016143,3.302403,4.29387,4.7382990000000005,5.447739,6.019958,6.156892,7.097718,7.828035000000001,8.060763000000001,8.386442,8.564586,9.075722,9.518651,9.721260000000001,9.902876000000001,10.157196,10.638528,11.145458000000001,11.509707,11.850642,12.151895,12.512083,13.150808000000001,13.346906
102-2800290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.456805,0.818814,1.7637900000000002,2.6499520000000003,2.9362120000000003,3.9276790000000004,4.372108000000001,5.081548000000001,5.653767,5.790701,6.731527000000001,7.461844000000001,7.694572000000001,8.020251,8.198395,8.709531,9.15246,9.355069,9.536685,9.791005,10.272337,10.779267,11.143516,11.484451,11.785703999999999,12.145892,12.784617,12.980715
