순번_정류장ID,85-2800086,86-2800083,87-2800082,88-2800084,89-2800080,90-2800088,91-2800093,92-2800095,93-2800061,94-2800096,95-2802014,96-2807182,97-2801997,98-2802002,99-2802005,100-2802034,101-2802061,102-2802077,103-2802085,104-2802096,105-2802083,106-2802070,107-2802055,108-2802058,109-2802082,110-2802086,111-2802074,112-2802047,113-2802054,114-2802098,115-2802129,116-2802158,117-2802168,118-2802175,119-2801848,120-2802181,121-2802178,122-2802797,123-2802795,124-2802778,125-2802792,126-2802800,127-2802815,128-2802826,129-2802803,130-2802774,131-2802754,132-2802726,133-2802725,134-2802735,135-2802761,136-2802762,137-2803139,138-2803138,139-2803231,140-2803226,141-2803127,142-2805712,143-2803122,144-2803104,145-2803094,146-2803079,147-2803068,148-2807615,149-2803044,150-2803041,151-2803066,152-2803064,153-2802652,154-2803058,155-2800805,156-2800798,157-2800786,158-2800754,159-2800716,160-2805583,161-2800690,162-2800677,163-2800668,164-2800335,165-2800638,166-2800635,167-2800639,168-2800327,169-2805935
141-2803127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24800300000000003,0.46850800000000004,0.7006380000000001,1.010828,1.222039,1.486064,1.815229,2.034984,2.1986540000000003,2.541542,3.0516010000000002,3.4064020000000004,3.9046610000000004,4.145798,4.576576,5.2229920000000005,5.7174130000000005,5.90244,6.098629000000001,6.549340000000001,6.9651760000000005,7.341173,7.556027,7.802837,8.132049,8.427123,8.851762,9.095364
142-2805712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.220505,0.452635,0.7628250000000001,0.9740360000000001,1.238061,1.567226,1.786981,1.950651,2.293539,2.803598,3.158399,3.656658,3.8977950000000003,4.3285730000000004,4.974989000000001,5.469410000000001,5.654437000000001,5.850626000000001,6.301337000000001,6.717173000000001,7.093170000000001,7.3080240000000005,7.5548340000000005,7.8840460000000006,8.179120000000001,8.603759000000002,8.847361000000001
143-2803122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23213000000000003,0.54232,0.7535310000000001,1.0175560000000001,1.346721,1.566476,1.730146,2.073034,2.583093,2.937894,3.436153,3.67729,4.108068,4.754484000000001,5.248905000000001,5.433932,5.630121000000001,6.080832000000001,6.4966680000000006,6.8726650000000005,7.087519,7.334329,7.663541,7.958615,8.383254,8.626856
144-2803104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31019,0.521401,0.785426,1.1145909999999999,1.3343459999999998,1.4980159999999998,1.8409039999999999,2.350963,2.7057640000000003,3.2040230000000003,3.4451600000000004,3.8759380000000005,4.522354000000001,5.016775000000001,5.201802000000001,5.397991000000001,5.848702000000001,6.264538000000001,6.640535000000001,6.855389000000001,7.102199000000001,7.431411000000001,7.726485,8.151124000000001,8.394726
145-2803094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.211211,0.475236,0.8044009999999999,1.0241559999999998,1.1878259999999998,1.530714,2.0407729999999997,2.395574,2.893833,3.13497,3.565748,4.2121640000000005,4.7065850000000005,4.891612,5.087801000000001,5.538512000000001,5.954348,6.330345,6.545199,6.792009,7.121221,7.416295,7.840934,8.084536
146-2803079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264025,0.59319,0.812945,0.976615,1.319503,1.8295620000000001,2.1843630000000003,2.6826220000000003,2.9237590000000004,3.3545370000000005,4.000953000000001,4.495374000000001,4.680401000000001,4.876590000000001,5.327301000000001,5.743137000000001,6.119134000000001,6.333988000000001,6.580798000000001,6.910010000000001,7.205084,7.629723,7.873325
147-2803068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.329165,0.54892,0.71259,1.055478,1.565537,1.920338,2.418597,2.6597340000000003,3.0905120000000004,3.7369280000000002,4.231349,4.416376,4.612565,5.063276,5.479112,5.855109,6.0699629999999996,6.3167729999999995,6.645985,6.941058999999999,7.365697999999999,7.609299999999999
148-2807615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219755,0.383425,0.726313,1.236372,1.591173,2.089432,2.330569,2.761347,3.407763,3.902184,4.087211,4.2834,4.734111,5.149947,5.525944,5.740798,5.987608,6.31682,6.6118939999999995,7.0365329999999995,7.280135
149-2803044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16367,0.5065580000000001,1.016617,1.3714180000000002,1.8696770000000003,2.1108140000000004,2.5415920000000005,3.1880080000000004,3.6824290000000004,3.8674560000000002,4.063645,4.514356,4.930192,5.306189,5.521043,5.767853,6.097065,6.392138999999999,6.816777999999999,7.060379999999999
150-2803041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342888,0.8529470000000001,1.207748,1.706007,1.947144,2.377922,3.0243379999999997,3.5187589999999997,3.7037859999999996,3.8999749999999995,4.350686,4.766521999999999,5.142518999999999,5.357372999999999,5.604182999999999,5.933394999999999,6.228468999999999,6.653107999999999,6.896709999999999
151-2803066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.510059,0.8648600000000001,1.3631190000000002,1.6042560000000001,2.035034,2.68145,3.175871,3.3608979999999997,3.5570869999999997,4.007797999999999,4.423633999999999,4.799630999999999,5.014484999999999,5.261294999999999,5.590506999999999,5.885580999999998,6.310219999999998,6.5538219999999985
152-2803064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35480100000000003,0.85306,1.094197,1.524975,2.171391,2.665812,2.8508389999999997,3.0470279999999996,3.4977389999999997,3.913575,4.289572,4.504426,4.751236,5.080448,5.375521999999999,5.800160999999999,6.043762999999999
153-2802652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498259,0.7393959999999999,1.1701739999999998,1.8165899999999997,2.3110109999999997,2.4960379999999995,2.6922269999999995,3.1429379999999996,3.5587739999999997,3.9347709999999996,4.1496249999999995,4.396434999999999,4.7256469999999995,5.020720999999999,5.445359999999999,5.688961999999999
154-2803058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.241137,0.671915,1.3183310000000001,1.8127520000000001,1.9977790000000002,2.1939680000000004,2.6446790000000004,3.0605150000000005,3.4365120000000005,3.6513660000000003,3.8981760000000003,4.227388,4.522462,4.947101,5.190703
155-2800805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.430778,1.077194,1.571615,1.756642,1.952831,2.403542,2.819378,3.195375,3.4102289999999997,3.6570389999999997,3.9862509999999998,4.281325,4.705964,4.949566
156-2800798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.646416,1.1408369999999999,1.325864,1.5220529999999999,1.9727639999999997,2.3886,2.7645969999999997,2.9794509999999996,3.2262609999999996,3.5554729999999997,3.8505469999999997,4.275186,4.518788
157-2800786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.494421,0.679448,0.875637,1.3263479999999999,1.742184,2.118181,2.3330349999999997,2.5798449999999997,2.909057,3.204131,3.62877,3.872372
158-2800754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.185027,0.381216,0.831927,1.247763,1.6237599999999999,1.8386139999999997,2.0854239999999997,2.414636,2.70971,3.134349,3.377951
159-2800716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.196189,0.6469,1.0627360000000001,1.438733,1.653587,1.900397,2.229609,2.524683,2.949322,3.192924
160-2805583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.450711,0.866547,1.2425439999999999,1.457398,1.704208,2.03342,2.328494,2.753133,2.996735
161-2800690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.415836,0.791833,1.0066869999999999,1.2534969999999999,1.582709,1.877783,2.302422,2.546024
162-2800677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37599699999999997,0.590851,0.837661,1.166873,1.461947,1.886586,2.130188
163-2800668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.214854,0.46166399999999996,0.7908759999999999,1.08595,1.510589,1.754191
164-2800335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24681,0.576022,0.8710960000000001,1.295735,1.5393370000000002
165-2800638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.329212,0.624286,1.048925,1.2925270000000002
166-2800635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295074,0.719713,0.963315
167-2800639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42463900000000004,0.6682410000000001
168-2800327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24360199999999999
169-2805935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
