순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2805948,6-2800371,7-2803056,8-2802651,9-2802638,10-2803669,11-2803046,12-2803045,13-2803071,14-2803082,15-2803093,16-2803107,17-2803121,18-2803113,19-2803106,20-2803048,21-2803109,22-2803227,23-2803239,24-2803252,25-2804953,26-2803256,27-2803249,28-2803230,29-2803233,30-2803234,31-2803237,32-2803241,33-2802745,34-2802737,35-2802629,36-2802719,37-2802709,38-2802703,39-2802693,40-2802688,41-2802684,42-2802674,43-2802665,44-2802662,45-2802659,46-2802650,47-2800819,48-2800815,49-2800810,50-2800806,51-2800793,52-2800785,53-2800771,54-2800764,55-2800756,56-2800736,57-2800710,58-2800705,59-2800697,60-2801603,61-2801583,62-2801565,63-2801546,64-2801527,65-2801514,66-2801509,67-2801497,68-2801482,69-2801450,70-2801424,71-2801411,72-2801401,73-2801160,74-2801367,75-2801346,76-2800173,77-2801259,78-2805069,79-2801243,80-2801242,81-2801247,82-2801249,83-2801253,84-2801083,85-2801057,86-2801043,87-2801010
11-2803046,,,,,,,,,,,0,0.125667,0.291219,0.592985,0.995932,1.257495,1.451233,1.938633,2.162424,2.450214,2.936514,3.4294029999999998,3.8032169999999996,4.314998999999999,4.581023999999999,4.8925849999999995,5.162043,5.648307,6.055501,6.308044,6.600956,7.015175,7.525766,7.768437,8.394679,8.655758,8.953696,9.442463,9.840996,10.071707,10.311694,10.524147999999999,10.737338,10.973975999999999,11.145769999999999,11.471661999999998,11.701889999999999,11.954372999999999,12.407739999999999,12.706900999999998,13.107084999999998,13.298793999999997,13.645860999999996,13.832290999999996,13.977394999999996,14.280798999999996,14.642934999999996,14.719326999999996,15.230454999999996,16.209044999999996,16.534413999999995,16.803217999999994,17.094554999999993,17.519153999999993,17.767718999999992,17.94673299999999,18.24623399999999,18.67035599999999,19.079824999999992,19.594655999999993,19.873906999999992,20.161350999999993,20.403998999999992,20.709076999999994,21.223335999999993,21.861499999999992,22.563035999999993,22.818654999999993,23.00410399999999,23.17877799999999,23.49664799999999,23.77240699999999,24.04835599999999,24.81555999999999,25.04764199999999,25.45698599999999,26.32663999999999
12-2803045,,,,,,,,,,,,0,0.165552,0.467318,0.8702650000000001,1.131828,1.325566,1.812966,2.036757,2.324547,2.810847,3.303736,3.6775499999999997,4.189331999999999,4.455356999999999,4.7669179999999995,5.036376,5.52264,5.929834,6.182377,6.475289,6.889508,7.400099,7.64277,8.269012,8.530091,8.828029,9.316796,9.715329,9.94604,10.186027,10.398480999999999,10.611671,10.848308999999999,11.020102999999999,11.345994999999998,11.576222999999999,11.828705999999999,12.282072999999999,12.581233999999998,12.981417999999998,13.173126999999997,13.520193999999996,13.706623999999996,13.851727999999996,14.155131999999996,14.517267999999996,14.593659999999996,15.104787999999996,16.083377999999996,16.408746999999995,16.677550999999994,16.968887999999993,17.393486999999993,17.642051999999993,17.82106599999999,18.12056699999999,18.54468899999999,18.954157999999993,19.468988999999993,19.748239999999992,20.035683999999993,20.278331999999992,20.583409999999994,21.097668999999993,21.735832999999992,22.437368999999993,22.692987999999993,22.87843699999999,23.05311099999999,23.37098099999999,23.64673999999999,23.92268899999999,24.68989299999999,24.92197499999999,25.33131899999999,26.20097299999999
13-2803071,,,,,,,,,,,,,0,0.301766,0.7047129999999999,0.9662759999999999,1.1600139999999999,1.647414,1.871205,2.158995,2.645295,3.138184,3.5119979999999997,4.0237799999999995,4.289804999999999,4.601366,4.870824,5.357088,5.764282,6.016825,6.309737,6.723956,7.234547,7.477218,8.10346,8.364539,8.662477,9.151244,9.549777,9.780488,10.020475,10.232928999999999,10.446119,10.682756999999999,10.854550999999999,11.180442999999999,11.410670999999999,11.663153999999999,12.116520999999999,12.415681999999999,12.815865999999998,13.007574999999997,13.354641999999998,13.541071999999998,13.686175999999998,13.989579999999998,14.351715999999998,14.428107999999998,14.939235999999998,15.917825999999998,16.243194999999996,16.511998999999996,16.803335999999994,17.227934999999995,17.476499999999994,17.655513999999993,17.955014999999992,18.379136999999993,18.788605999999994,19.303436999999995,19.582687999999994,19.870131999999995,20.112779999999994,20.417857999999995,20.932116999999995,21.570280999999994,22.271816999999995,22.527435999999994,22.712884999999993,22.887558999999992,23.20542899999999,23.481187999999992,23.757136999999993,24.524340999999993,24.75642299999999,25.165766999999992,26.035420999999992
14-2803082,,,,,,,,,,,,,,0,0.402947,0.6645099999999999,0.8582479999999999,1.345648,1.569439,1.857229,2.343529,2.836418,3.210232,3.7220139999999997,3.9880389999999997,4.2996,4.569058,5.055322,5.462516,5.715059,6.007971,6.4221900000000005,6.932781,7.175452,7.8016939999999995,8.062773,8.360711,8.849478,9.248011,9.478722,9.718708999999999,9.931162999999998,10.144352999999999,10.380990999999998,10.552784999999998,10.878676999999998,11.108904999999998,11.361387999999998,11.814754999999998,12.113915999999998,12.514099999999997,12.705808999999997,13.052875999999998,13.239305999999997,13.384409999999997,13.687813999999998,14.049949999999997,14.126341999999998,14.637469999999997,15.616059999999997,15.941428999999998,16.210233,16.501569999999997,16.926168999999998,17.174733999999997,17.353747999999996,17.653248999999995,18.077370999999996,18.486839999999997,19.001670999999998,19.280921999999997,19.568365999999997,19.811013999999997,20.116092,20.630350999999997,21.268514999999997,21.970050999999998,22.225669999999997,22.411118999999996,22.585792999999995,22.903662999999995,23.179421999999995,23.455370999999996,24.222574999999996,24.454656999999994,24.864000999999995,25.733654999999995
15-2803093,,,,,,,,,,,,,,,0,0.261563,0.455301,0.942701,1.166492,1.454282,1.940582,2.433471,2.807285,3.3190669999999995,3.5850919999999995,3.8966529999999997,4.166111,4.652375,5.059569,5.312112,5.605024,6.019243,6.529834,6.772505,7.398747,7.659826,7.957764,8.446531,8.845064,9.075775,9.315762,9.528215999999999,9.741406,9.978043999999999,10.149837999999999,10.475729999999999,10.705957999999999,10.958440999999999,11.411807999999999,11.710968999999999,12.111152999999998,12.302861999999998,12.649928999999997,12.836358999999996,12.981462999999996,13.284866999999997,13.647002999999996,13.723394999999996,14.234522999999996,15.213112999999996,15.538481999999997,15.807285999999996,16.098622999999996,16.523221999999997,16.771786999999996,16.950800999999995,17.250301999999994,17.674423999999995,18.083892999999996,18.598723999999997,18.877974999999996,19.165418999999996,19.408066999999996,19.713144999999997,20.227403999999996,20.865567999999996,21.567103999999997,21.822722999999996,22.008171999999995,22.182845999999994,22.500715999999993,22.776474999999994,23.052423999999995,23.819627999999994,24.051709999999993,24.461053999999994,25.330707999999994
16-2803107,,,,,,,,,,,,,,,,0,0.19373800000000002,0.681138,0.904929,1.1927189999999999,1.6790189999999998,2.1719079999999997,2.5457219999999996,3.0575039999999998,3.3235289999999997,3.63509,3.904548,4.390812,4.798006,5.050549,5.3434610000000005,5.757680000000001,6.268271,6.510942,7.1371839999999995,7.398262999999999,7.696200999999999,8.184968,8.583501,8.814212,9.054198999999999,9.266652999999998,9.479842999999999,9.716480999999998,9.888274999999998,10.214166999999998,10.444394999999998,10.696877999999998,11.150244999999998,11.449405999999998,11.849589999999997,12.041298999999997,12.388365999999998,12.574795999999997,12.719899999999997,13.023303999999998,13.385439999999997,13.461831999999998,13.972959999999997,14.951549999999997,15.276918999999998,15.545722999999997,15.837059999999997,16.261658999999998,16.510223999999997,16.689237999999996,16.988738999999995,17.412860999999996,17.822329999999997,18.337161,18.616411999999997,18.903855999999998,19.146503999999997,19.451582,19.965840999999998,20.604004999999997,21.305540999999998,21.561159999999997,21.746608999999996,21.921282999999995,22.239152999999995,22.514911999999995,22.790860999999996,23.558064999999996,23.790146999999994,24.199490999999995,25.069144999999995
17-2803121,,,,,,,,,,,,,,,,,0,0.4874,0.711191,0.998981,1.485281,1.97817,2.351984,2.863766,3.129791,3.441352,3.7108100000000004,4.197074000000001,4.604268,4.856811,5.149723000000001,5.563942000000001,6.074533000000001,6.317204,6.943446,7.204524999999999,7.502463,7.99123,8.389763,8.620474,8.860460999999999,9.072914999999998,9.286105,9.522742999999998,9.694536999999999,10.020428999999998,10.250656999999999,10.503139999999998,10.956506999999998,11.255667999999998,11.655851999999998,11.847560999999997,12.194627999999998,12.381057999999998,12.526161999999998,12.829565999999998,13.191701999999998,13.268093999999998,13.779221999999997,14.757811999999998,15.083180999999998,15.351984999999997,15.643321999999998,16.067921,16.316485999999998,16.495499999999996,16.795000999999996,17.219122999999996,17.628591999999998,18.143423,18.422673999999997,18.710117999999998,18.952765999999997,19.257844,19.772102999999998,20.410266999999997,21.111803,21.367421999999998,21.552870999999996,21.727544999999996,22.045414999999995,22.321173999999996,22.597122999999996,23.364326999999996,23.596408999999994,24.005752999999995,24.875406999999996
18-2803113,,,,,,,,,,,,,,,,,,0,0.223791,0.511581,0.997881,1.49077,1.8645839999999998,2.376366,2.642391,2.953952,3.2234100000000003,3.7096740000000006,4.116868,4.369411,4.662323000000001,5.076542000000001,5.587133000000001,5.829804,6.456046000000001,6.717125,7.0150630000000005,7.503830000000001,7.902363,8.133074,8.373061,8.585515,8.798705,9.035343,9.207137,9.533028999999999,9.763257,10.01574,10.469107,10.768267999999999,11.168451999999998,11.360160999999998,11.707227999999997,11.893657999999997,12.038761999999997,12.342165999999997,12.704301999999997,12.780693999999997,13.291821999999996,14.270411999999997,14.595780999999997,14.864584999999996,15.155921999999997,15.580520999999997,15.829085999999997,16.008099999999995,16.307600999999995,16.731722999999995,17.141191999999997,17.656022999999998,17.935273999999996,18.222717999999997,18.465365999999996,18.770443999999998,19.284702999999997,19.922866999999997,20.624402999999997,20.880021999999997,21.065470999999995,21.240144999999995,21.558014999999994,21.833773999999995,22.109722999999995,22.876926999999995,23.109008999999993,23.518352999999994,24.388006999999995
19-2803106,,,,,,,,,,,,,,,,,,,0,0.28779,0.77409,1.266979,1.640793,2.1525749999999997,2.4185999999999996,2.730161,2.999619,3.4858830000000003,3.8930770000000003,4.14562,4.438532,4.8527510000000005,5.363342,5.606013,6.232255,6.493334,6.791272,7.280039,7.678572,7.909283,8.14927,8.361723999999999,8.574914,8.811551999999999,8.983346,9.309237999999999,9.539466,9.791948999999999,10.245315999999999,10.544476999999999,10.944660999999998,11.136369999999998,11.483436999999999,11.669866999999998,11.814970999999998,12.118374999999999,12.480510999999998,12.556902999999998,13.068030999999998,14.046620999999998,14.371989999999998,14.640793999999998,14.932130999999998,15.356729999999999,15.605294999999998,15.784308999999999,16.08381,16.507932,16.917401,17.432232000000003,17.711483,17.998927000000002,18.241575,18.546653000000003,19.060912000000002,19.699076,20.400612000000002,20.656231000000002,20.84168,21.016354,21.334224,21.609983,21.885932,22.653136,22.885218,23.294562,24.164216
20-2803048,,,,,,,,,,,,,,,,,,,,0,0.4863,0.9791890000000001,1.3530030000000002,1.8647850000000001,2.1308100000000003,2.4423710000000005,2.7118290000000007,3.198093000000001,3.605287000000001,3.8578300000000008,4.150742000000001,4.564961000000001,5.075552000000001,5.318223000000001,5.944465000000001,6.205544000000001,6.503482000000001,6.992249000000001,7.390782000000001,7.621493000000001,7.861480000000001,8.073934000000001,8.287124000000002,8.523762000000001,8.695556000000002,9.021448000000001,9.251676000000002,9.504159000000001,9.957526000000001,10.256687000000001,10.656871,10.84858,11.195647000000001,11.382077,11.527181,11.830585000000001,12.192721,12.269113,12.780241,13.758831,14.084200000000001,14.353004,14.644341,15.068940000000001,15.317505,15.496519000000001,15.79602,16.220142,16.629611,17.144442,17.423693,17.711137,17.953785,18.258863,18.773122,19.411286,20.112822,20.368441,20.55389,20.728564,21.046433999999998,21.322193,21.598142,22.365346,22.597427999999997,23.006771999999998,23.876426
21-2803109,,,,,,,,,,,,,,,,,,,,,0,0.492889,0.866703,1.378485,1.64451,1.956071,2.225529,2.711793,3.118987,3.37153,3.6644419999999998,4.078660999999999,4.589251999999999,4.831922999999999,5.458164999999999,5.719243999999999,6.017181999999999,6.505948999999999,6.904481999999999,7.135192999999999,7.375179999999999,7.5876339999999995,7.8008239999999995,8.037462,8.209256,8.535148,8.765376,9.017859,9.471226,9.770387,10.170570999999999,10.362279999999998,10.709346999999998,10.895776999999997,11.040880999999997,11.344284999999998,11.706420999999997,11.782812999999997,12.293940999999997,13.272530999999997,13.597899999999997,13.866703999999997,14.158040999999997,14.582639999999998,14.831204999999997,15.010218999999998,15.309719999999997,15.733841999999997,16.143310999999997,16.658141999999998,16.937392999999997,17.224836999999997,17.467484999999996,17.772562999999998,18.286821999999997,18.924985999999997,19.626521999999998,19.882140999999997,20.067589999999996,20.242263999999995,20.560133999999994,20.835892999999995,21.111841999999996,21.879045999999995,22.111127999999994,22.520471999999994,23.390125999999995
22-2803227,,,,,,,,,,,,,,,,,,,,,,0,0.373814,0.8855959999999999,1.151621,1.463182,1.73264,2.218904,2.6260980000000003,2.878641,3.171553,3.585772,4.096363,4.339034,4.965275999999999,5.226354999999999,5.524292999999999,6.013059999999999,6.411592999999999,6.642303999999999,6.8822909999999995,7.094745,7.307935,7.544573,7.716367,8.042259,8.272487,8.52497,8.978337,9.277498,9.677681999999999,9.869390999999998,10.216458,10.402887999999999,10.547991999999999,10.851396,11.213531999999999,11.289924,11.801051999999999,12.779641999999999,13.105011,13.373814999999999,13.665151999999999,14.089751,14.338315999999999,14.51733,14.816830999999999,15.240953,15.650421999999999,16.165253,16.444504,16.731948,16.974596,17.279674,17.793933,18.432097,19.133633,19.389252,19.574700999999997,19.749374999999997,20.067244999999996,20.343003999999997,20.618952999999998,21.386156999999997,21.618238999999996,22.027582999999996,22.897236999999997
23-2803239,,,,,,,,,,,,,,,,,,,,,,,0,0.511782,0.7778069999999999,1.089368,1.3588259999999999,1.84509,2.252284,2.5048269999999997,2.7977389999999995,3.2119579999999996,3.722549,3.96522,4.591462,4.8525409999999995,5.150479,5.639246,6.037779,6.26849,6.508477,6.720931,6.934121,7.170759,7.3425530000000006,7.668445,7.8986730000000005,8.151156,8.604523,8.903684,9.303868,9.495576999999999,9.842644,10.029074,10.174178,10.477582,10.839718,10.91611,11.427238,12.405828,12.731197,13.000001,13.291338,13.715937,13.964502,14.143516,14.443017,14.867139,15.276608,15.791439,16.07069,16.358134,16.600782,16.90586,17.420119,18.058283,18.759819,19.015438,19.200886999999998,19.375560999999998,19.693430999999997,19.969189999999998,20.245138999999998,21.012342999999998,21.244424999999996,21.653768999999997,22.523422999999998
