순번_정류장ID,1-2805948,2-2805949,3-2800371,4-2803055,5-2802647,6-2802648,7-2802649,8-2806700,9-2806703,10-2806704,11-2806706,12-2802639,13-2802660,14-2802612,15-2802672,16-2802683,17-2802685,18-2802695,19-2802697,20-2802704,21-2802707,22-2802715,23-2802729,24-2805440,25-2802632,26-2803118,27-2803111,28-2803105,29-2803087,30-2802667,31-2802631,32-2802668,33-2807082,34-2807083,35-2807316
11-2806706,,,,,,,,,,,0,0.201516,0.431491,0.6879029999999999,1.1976619999999998,1.4170559999999999,1.8208739999999999,2.003827,2.280083,2.5676289999999997,2.796985,3.295766,3.4942,3.7518670000000003,4.087089000000001,4.368622,4.568116,4.873228,5.257691,5.666322,5.942994,6.219678999999999,6.551685999999999,7.351585999999999,8.132579999999999
12-2802639,,,,,,,,,,,,0,0.229975,0.486387,0.996146,1.21554,1.619358,1.802311,2.078567,2.366113,2.595469,3.09425,3.2926840000000004,3.5503510000000005,3.8855730000000004,4.167106,4.3666,4.671712,5.0561750000000005,5.464806,5.741478,6.0181629999999995,6.350169999999999,7.1500699999999995,7.931063999999999
13-2802660,,,,,,,,,,,,,0,0.256412,0.7661709999999999,0.9855649999999999,1.389383,1.572336,1.848592,2.136138,2.365494,2.864275,3.062709,3.320376,3.655598,3.937131,4.1366249999999996,4.441737,4.8262,5.234831,5.511502999999999,5.788187999999999,6.120194999999999,6.920094999999999,7.701088999999999
14-2802612,,,,,,,,,,,,,,0,0.509759,0.7291529999999999,1.132971,1.3159239999999999,1.59218,1.879726,2.109082,2.607863,2.806297,3.063964,3.399186,3.680719,3.880213,4.185325,4.569788,4.978419,5.255090999999999,5.531775999999999,5.863782999999999,6.663682999999999,7.444676999999999
15-2802672,,,,,,,,,,,,,,,0,0.219394,0.623212,0.806165,1.082421,1.3699670000000002,1.599323,2.098104,2.296538,2.554205,2.889427,3.17096,3.370454,3.675566,4.060029,4.46866,4.745331999999999,5.022016999999999,5.354023999999999,6.153923999999999,6.934917999999999
16-2802683,,,,,,,,,,,,,,,,0,0.403818,0.586771,0.863027,1.150573,1.3799290000000002,1.8787100000000003,2.0771440000000005,2.3348110000000006,2.6700330000000005,2.9515660000000006,3.1510600000000006,3.4561720000000005,3.8406350000000007,4.249266,4.525938,4.802623,5.13463,5.93453,6.715523999999999
17-2802685,,,,,,,,,,,,,,,,,0,0.182953,0.459209,0.7467550000000001,0.9761110000000001,1.474892,1.673326,1.9309930000000002,2.2662150000000003,2.5477480000000003,2.7472420000000004,3.0523540000000002,3.4368170000000005,3.8454480000000006,4.122120000000001,4.398805,4.730812,5.530712,6.311706
18-2802695,,,,,,,,,,,,,,,,,,0,0.276256,0.563802,0.793158,1.2919390000000002,1.4903730000000002,1.7480400000000003,2.0832620000000004,2.3647950000000004,2.5642890000000005,2.8694010000000003,3.253864,3.6624950000000003,3.9391670000000003,4.215852,4.547859,5.347759,6.128753
19-2802697,,,,,,,,,,,,,,,,,,,0,0.287546,0.516902,1.0156830000000001,1.2141170000000001,1.4717840000000002,1.8070060000000001,2.088539,2.288033,2.593145,2.977608,3.386239,3.6629110000000003,3.9395960000000003,4.271603000000001,5.071503000000001,5.8524970000000005
20-2802704,,,,,,,,,,,,,,,,,,,,0,0.229356,0.728137,0.926571,1.1842380000000001,1.51946,1.800993,2.000487,2.305599,2.690062,3.0986930000000004,3.3753650000000004,3.6520500000000005,3.9840570000000004,4.783957000000001,5.564951000000001
21-2802707,,,,,,,,,,,,,,,,,,,,,0,0.49878100000000003,0.697215,0.954882,1.290104,1.571637,1.771131,2.076243,2.460706,2.8693370000000002,3.1460090000000003,3.4226940000000003,3.7547010000000003,4.554601,5.335595
22-2802715,,,,,,,,,,,,,,,,,,,,,,0,0.198434,0.45610100000000003,0.791323,1.072856,1.27235,1.5774620000000001,1.9619250000000001,2.370556,2.647228,2.923913,3.25592,4.055820000000001,4.836814
23-2802729,,,,,,,,,,,,,,,,,,,,,,,0,0.25766700000000003,0.592889,0.874422,1.073916,1.3790280000000001,1.7634910000000001,2.1721220000000003,2.4487940000000004,2.7254790000000004,3.0574860000000004,3.8573860000000004,4.638380000000001
24-2805440,,,,,,,,,,,,,,,,,,,,,,,,0,0.33522199999999996,0.6167549999999999,0.816249,1.121361,1.505824,1.914455,2.191127,2.467812,2.799819,3.599719,4.380713
25-2802632,,,,,,,,,,,,,,,,,,,,,,,,,0,0.281533,0.481027,0.7861389999999999,1.170602,1.5792329999999999,1.855905,2.13259,2.464597,3.264497,4.045491
26-2803118,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.199494,0.504606,0.889069,1.2977,1.574372,1.8510570000000002,2.1830640000000003,2.9829640000000004,3.7639580000000006
27-2803111,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.305112,0.689575,1.098206,1.374878,1.6515630000000001,1.98357,2.7834700000000003,3.564464
28-2803105,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384463,0.793094,1.069766,1.346451,1.678458,2.478358,3.259352
29-2803087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.408631,0.685303,0.9619880000000001,1.293995,2.093895,2.8748889999999996
30-2802667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.276672,0.553357,0.885364,1.685264,2.466258
31-2802631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.276685,0.608692,1.408592,2.1895860000000003
32-2802668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.332007,1.131907,1.912901
33-2807082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7999,1.580894
34-2807083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.780994
35-2807316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
