순번_정류장ID,48-2801658,49-2801672,50-2801684,51-2801718,52-2801745,53-2801752,54-2801759,55-2801768,56-2801790,57-2801977,58-2802024,59-2802051,60-2802098,61-2802129,62-2802158,63-2802168,64-2801848,65-2802825,66-2802870,67-2802906,68-2802937,69-2802951,70-2802613,71-2802982,72-2802977,73-2802973,74-2802967,75-2802963,76-2802956,77-2802984,78-2803020,79-2802429,80-2802369,81-2802529,82-2802539,83-2802558,84-2802569,85-2802560,86-2802555,87-2802556,88-2802566,89-2802366,90-2802585
58-2802024,,,,,,,,,,,0,0.192478,0.65181,1.023847,1.53876,1.863697,2.4816949999999998,2.8334989999999998,3.1433959999999996,3.7991119999999996,4.3770109999999995,4.725874999999999,5.4787989999999995,5.774056,5.976595,6.268242,6.542315,7.035512000000001,7.377561000000001,7.875757000000001,8.357597,9.358684,10.364343,10.544598,10.835026000000001,11.558062000000001,12.229661000000002,12.905829000000002,13.246789000000003,13.556272000000003,14.071828000000004,14.381083000000004,14.689584000000004
59-2802051,,,,,,,,,,,,0,0.45933199999999996,0.831369,1.346282,1.671219,2.289217,2.641021,2.9509179999999997,3.6066339999999997,4.184533,4.533397,5.286321,5.581578,5.784117,6.075764,6.349837000000001,6.843034000000001,7.185083000000001,7.6832790000000015,8.165119,9.166206,10.171865,10.352120000000001,10.642548000000001,11.365584000000002,12.037183000000002,12.713351000000003,13.054311000000004,13.363794000000004,13.879350000000004,14.188605000000004,14.497106000000004
60-2802098,,,,,,,,,,,,,0,0.372037,0.8869500000000001,1.2118870000000002,1.829885,2.181689,2.491586,3.147302,3.7252009999999998,4.074065,4.826989,5.1222460000000005,5.324785,5.6164320000000005,5.890505000000001,6.383702000000001,6.725751000000002,7.223947000000002,7.705787000000002,8.706874000000003,9.712533000000002,9.892788000000003,10.183216000000003,10.906252000000004,11.577851000000004,12.254019000000005,12.594979000000006,12.904462000000006,13.420018000000006,13.729273000000006,14.037774000000006
61-2802129,,,,,,,,,,,,,,0,0.5149130000000001,0.83985,1.4578479999999998,1.8096519999999998,2.1195489999999997,2.7752649999999996,3.3531639999999996,3.7020279999999994,4.454952,4.750209,4.952748,5.244395,5.518468,6.011665000000001,6.353714000000001,6.851910000000001,7.333750000000001,8.334837,9.340496,9.520751,9.811179000000001,10.534215000000001,11.205814000000002,11.881982000000002,12.222942000000003,12.532425000000003,13.047981000000004,13.357236000000004,13.665737000000004
62-2802158,,,,,,,,,,,,,,,0,0.324937,0.9429349999999999,1.2947389999999999,1.6046359999999997,2.2603519999999997,2.8382509999999996,3.1871149999999995,3.9400389999999996,4.235296,4.437835,4.729482,5.003555,5.496752000000001,5.838801000000001,6.336997000000001,6.818837000000001,7.819924000000001,8.825583000000002,9.005838000000002,9.296266000000003,10.019302000000003,10.690901000000004,11.367069000000004,11.708029000000005,12.017512000000005,12.533068000000005,12.842323000000006,13.150824000000005
63-2802168,,,,,,,,,,,,,,,,0,0.6179979999999999,0.9698019999999999,1.279699,1.9354149999999999,2.513314,2.8621779999999997,3.6151019999999994,3.9103589999999993,4.1128979999999995,4.404545,4.678618,5.1718150000000005,5.513864000000001,6.012060000000001,6.493900000000001,7.494987000000001,8.500646000000001,8.680901000000002,8.971329000000003,9.694365000000003,10.365964000000004,11.042132000000004,11.383092000000005,11.692575000000005,12.208131000000005,12.517386000000005,12.825887000000005
64-2801848,,,,,,,,,,,,,,,,,0,0.351804,0.661701,1.3174169999999998,1.8953159999999998,2.2441799999999996,2.9971039999999993,3.292360999999999,3.494899999999999,3.7865469999999988,4.060619999999998,4.553816999999999,4.895865999999999,5.394061999999999,5.875901999999999,6.876988999999999,7.882648,8.062903,8.353331,9.076367000000001,9.747966000000002,10.424134000000002,10.765094000000003,11.074577000000003,11.590133000000003,11.899388000000004,12.207889000000003
65-2802825,,,,,,,,,,,,,,,,,,0,0.309897,0.9656129999999999,1.5435119999999998,1.8923759999999998,2.6452999999999998,2.9405569999999996,3.1430959999999994,3.434742999999999,3.7088159999999992,4.202012999999999,4.544061999999999,5.0422579999999995,5.5240979999999995,6.525185,7.530844,7.711099,8.001527,8.724563,9.396162,10.072330000000001,10.413290000000002,10.722773000000002,11.238329000000002,11.547584000000002,11.856085000000002
66-2802870,,,,,,,,,,,,,,,,,,,0,0.655716,1.233615,1.582479,2.335403,2.6306599999999998,2.8331989999999996,3.124846,3.398919,3.8921159999999997,4.234165,4.732361,5.214201,6.215288,7.220947000000001,7.4012020000000005,7.691630000000001,8.414666,9.086265000000001,9.762433000000001,10.103393000000002,10.412876000000002,10.928432000000003,11.237687000000003,11.546188000000003
67-2802906,,,,,,,,,,,,,,,,,,,,0,0.5778989999999999,0.926763,1.679687,1.9749439999999998,2.1774829999999996,2.46913,2.743203,3.2363999999999997,3.5784489999999995,4.076644999999999,4.558484999999999,5.559571999999999,6.565230999999999,6.745485999999999,7.035913999999999,7.758949999999999,8.430549,9.106717,9.447677,9.75716,10.272716,10.581971000000001,10.890472
68-2802937,,,,,,,,,,,,,,,,,,,,,0,0.348864,1.101788,1.3970449999999999,1.599584,1.8912309999999999,2.165304,2.658501,3.0005499999999996,3.4987459999999997,3.9805859999999997,4.981673,5.987332,6.167587,6.4580150000000005,7.181051,7.85265,8.528818,8.869778,9.179261,9.694817,10.004072,10.312573
69-2802951,,,,,,,,,,,,,,,,,,,,,,0,0.7529239999999999,1.048181,1.25072,1.542367,1.81644,2.309637,2.6516859999999998,3.149882,3.631722,4.632809,5.638468,5.818722999999999,6.109151,6.832186999999999,7.503785999999999,8.179953999999999,8.520914,8.830397,9.345953,9.655208,9.963709
70-2802613,,,,,,,,,,,,,,,,,,,,,,,0,0.295257,0.497796,0.789443,1.063516,1.556713,1.898762,2.396958,2.878798,3.8798850000000003,4.885544,5.065799,5.3562270000000005,6.079263000000001,6.750862000000001,7.42703,7.76799,8.077473,8.593029,8.902284,9.210785
71-2802982,,,,,,,,,,,,,,,,,,,,,,,,0,0.202539,0.494186,0.768259,1.2614560000000001,1.6035050000000002,2.1017010000000003,2.5835410000000003,3.5846280000000004,4.590287,4.770542,5.06097,5.784006,6.455604999999999,7.131772999999999,7.472732999999999,7.782215999999999,8.297771999999998,8.607026999999999,8.915527999999998
72-2802977,,,,,,,,,,,,,,,,,,,,,,,,,0,0.291647,0.56572,1.058917,1.4009660000000002,1.8991620000000002,2.381002,3.382089,4.387748,4.568003,4.858431,5.581467,6.253066,6.929233999999999,7.270193999999999,7.579676999999999,8.095232999999999,8.404487999999999,8.712988999999999
73-2802973,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.274073,0.7672700000000001,1.1093190000000002,1.6075150000000002,2.0893550000000003,3.0904420000000004,4.096101000000001,4.276356000000001,4.566784000000001,5.289820000000001,5.961419,6.637587,6.978547,7.28803,7.803586,8.112841,8.421342
74-2802967,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49319700000000005,0.835246,1.333442,1.815282,2.816369,3.822028,4.002283,4.292711000000001,5.015747000000001,5.687346000000001,6.363514,6.704474,7.013957,7.529513000000001,7.838768000000001,8.147269000000001
75-2802963,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342049,0.840245,1.322085,2.323172,3.328831,3.509086,3.799514,4.52255,5.1941489999999995,5.870316999999999,6.211276999999999,6.520759999999999,7.036315999999999,7.345571,7.654071999999999
76-2802956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498196,0.980036,1.9811230000000002,2.9867820000000003,3.167037,3.457465,4.180501,4.852099999999999,5.528267999999999,5.869227999999999,6.178710999999999,6.694266999999999,7.003521999999999,7.312022999999999
77-2802984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48184,1.482927,2.488586,2.668841,2.959269,3.682305,4.353904,5.030072,5.371032,5.680515,6.196071,6.505326,6.813827
78-2803020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001087,2.006746,2.187001,2.477429,3.200465,3.872064,4.548232,4.8891919999999995,5.198675,5.714231,6.023486,6.331987
79-2802429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.005659,1.1859140000000001,1.4763420000000003,2.1993780000000003,2.8709770000000003,3.5471450000000004,3.8881050000000004,4.1975880000000005,4.713144000000001,5.022399000000001,5.330900000000001
80-2802369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.180255,0.470683,1.193719,1.8653179999999998,2.541486,2.882446,3.191929,3.707485,4.01674,4.325241
81-2802529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290428,1.013464,1.685063,2.361231,2.702191,3.011674,3.5272300000000003,3.836485,4.144986
82-2802539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.723036,1.394635,2.070803,2.411763,2.7212460000000003,3.2368020000000004,3.5460570000000002,3.8545580000000004
83-2802558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.671599,1.347767,1.6887269999999999,1.9982099999999998,2.513766,2.823021,3.131522
84-2802569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.676168,1.017128,1.326611,1.8421669999999999,2.1514219999999997,2.459923
85-2802560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34096,0.650443,1.165999,1.475254,1.7837550000000002
86-2802555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309483,0.8250390000000001,1.1342940000000001,1.4427950000000003
87-2802556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.515556,0.824811,1.133312
88-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309255,0.617756
89-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.308501
90-2802585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
