순번_정류장ID,88-2800977,89-2800972,90-2800995,91-2801013,92-2801023,93-2801031,94-2801040,95-2801058,96-2801074,97-2801255,98-2801250,99-2801248,100-2801245,101-2801244,102-2805070,103-2801261,104-2804870,105-2801343,106-2801171,107-2801172,108-2801159,109-2801400,110-2801406,111-2801422,112-2801439,113-2801180,114-2801495,115-2801506,116-2801512,117-2801529,118-2801544,119-2801187,120-2801581,121-2801606,122-2800694,123-2800708,124-2800720,125-2800737,126-2800757,127-2800769,128-2800782,129-2800803,130-2800809,131-2800816,132-2800818,133-2802653,134-2802657,135-2802663,136-2802664,137-2802675,138-2802683,139-2802685,140-2802695,141-2802702,142-2802707,143-2802715,144-2802729,145-2802736,146-2802753,147-2802762,148-2803139,149-2803138,150-2803231,151-2803232,152-2803181,153-2803255,154-2804952,155-2803250,156-2803238,157-2803228,158-2803110,159-2803097,160-2803102,161-2803108,162-2803114,163-2805713,164-2803122,165-2803104,166-2803094,167-2803080,168-2803075,169-2803047,170-2803670,171-2802637,172-2802652,173-2803058,174-2800370,175-2800369
146-2802753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.367512,0.8174699999999999,1.160721,1.629495,2.034695,2.282731,2.642548,2.958283,3.430994,3.788854,4.294296,4.585806,4.868798,5.062239,5.284028,5.84659,6.041954,6.262459,6.4945889999999995,6.993544,7.1698,7.468197,7.829845,8.191768,8.388551999999999,8.743352999999999,9.463187999999999,10.730809999999998,11.175667999999998
147-2802762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44995799999999997,0.793209,1.261983,1.667183,1.915219,2.275036,2.590771,3.063482,3.421342,3.926784,4.218294,4.501286,4.694727,4.9165160000000006,5.479078,5.674442,5.894947,6.127077,6.626032,6.802288000000001,7.100685,7.462333,7.824256,8.02104,8.375841,9.095676,10.363297999999999,10.808155999999999
148-2803139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34325100000000003,0.812025,1.217225,1.465261,1.825078,2.140813,2.613524,2.971384,3.476826,3.768336,4.051328,4.244769,4.466558,5.02912,5.2244839999999995,5.444989,5.677118999999999,6.176074,6.35233,6.650727,7.012375,7.374298,7.571082,7.925883,8.645718,9.91334,10.358198
149-2803138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46877399999999997,0.873974,1.12201,1.481827,1.797562,2.270273,2.628133,3.133575,3.425085,3.7080770000000003,3.9015180000000003,4.1233070000000005,4.685869,4.881233,5.101738,5.333868,5.832822999999999,6.009079,6.307475999999999,6.669123999999999,7.031046999999999,7.227830999999999,7.582631999999999,8.302467,9.570089,10.014947
150-2803231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4052,0.653236,1.013053,1.3287879999999999,1.8014989999999997,2.159359,2.6648009999999998,2.956311,3.239303,3.432744,3.654533,4.217095,4.412458999999999,4.632963999999999,4.865093999999999,5.364049,5.540305,5.838702,6.200349999999999,6.562272999999999,6.759056999999999,7.113858,7.833692999999999,9.101315,9.546173
151-2803232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.248036,0.607853,0.923588,1.396299,1.754159,2.259601,2.551111,2.8341030000000003,3.0275440000000002,3.249333,3.811895,4.0072589999999995,4.227764,4.459893999999999,4.958848999999999,5.135104999999999,5.433501999999999,5.795149999999999,6.157072999999999,6.353856999999999,6.708657999999999,7.428492999999999,8.696114999999999,9.140972999999999
152-2803181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359817,0.6755519999999999,1.148263,1.506123,2.011565,2.303075,2.5860670000000003,2.7795080000000003,3.001297,3.563859,3.759223,3.979728,4.211858,4.710813,4.887069,5.185466,5.547114,5.909037,6.105821,6.460622,7.180457,8.448079,8.892937
153-2803255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315735,0.788446,1.146306,1.651748,1.943258,2.22625,2.419691,2.6414799999999996,3.2040419999999994,3.3994059999999995,3.6199109999999997,3.852041,4.350996,4.527252000000001,4.825649,5.187297,5.54922,5.746004,6.100805,6.82064,8.088262,8.53312
154-2804952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.472711,0.830571,1.336013,1.6275229999999998,1.9105149999999997,2.1039559999999997,2.3257449999999995,2.8883069999999993,3.0836709999999994,3.3041759999999996,3.5363059999999997,4.035261,4.211517000000001,4.509914,4.871562,5.233485,5.430269,5.78507,6.504905,7.772527,8.217385
155-2803250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35786,0.863302,1.154812,1.4378039999999999,1.6312449999999998,1.8530339999999998,2.415596,2.61096,2.831465,3.0635950000000003,3.5625500000000003,3.7388060000000003,4.037203,4.398851,4.760774,4.957558,5.312359,6.032194,7.299816,7.744674
156-2803238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5054420000000001,0.7969520000000001,1.0799440000000002,1.2733850000000002,1.4951740000000002,2.0577360000000002,2.2531000000000003,2.4736050000000005,2.7057350000000007,3.2046900000000007,3.3809460000000007,3.6793430000000007,4.040991000000001,4.402914000000001,4.599698000000001,4.954499000000001,5.674334000000001,6.941956000000001,7.386814000000001
157-2803228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29151,0.5745020000000001,0.767943,0.9897320000000001,1.552294,1.7476580000000002,1.968163,2.2002930000000003,2.6992480000000003,2.8755040000000003,3.1739010000000003,3.5355490000000005,3.8974720000000005,4.094256000000001,4.449057000000001,5.1688920000000005,6.436514000000001,6.881372000000001
158-2803110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.282992,0.476433,0.698222,1.2607840000000001,1.4561480000000002,1.6766530000000002,1.9087830000000001,2.407738,2.583994,2.882391,3.2440390000000003,3.6059620000000003,3.8027460000000004,4.157547,4.877382,6.145004,6.589862
159-2803097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.193441,0.41523,0.977792,1.173156,1.393661,1.625791,2.124746,2.301002,2.599399,2.961047,3.32297,3.5197540000000003,3.8745550000000004,4.594390000000001,5.862012000000001,6.306870000000001
160-2803102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221789,0.784351,0.979715,1.20022,1.43235,1.931305,2.107561,2.405958,2.7676060000000002,3.1295290000000002,3.3263130000000003,3.6811140000000004,4.400949000000001,5.668571000000001,6.113429000000001
161-2803108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.562562,0.757926,0.978431,1.210561,1.709516,1.885772,2.184169,2.545817,2.90774,3.104524,3.459325,4.17916,5.446782000000001,5.891640000000001
162-2803114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.195364,0.41586900000000004,0.6479990000000001,1.146954,1.32321,1.621607,1.983255,2.3451779999999998,2.541962,2.896763,3.6165979999999998,4.88422,5.329078
163-2805713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.220505,0.452635,0.95159,1.1278460000000001,1.4262430000000001,1.7878910000000001,2.149814,2.346598,2.7013990000000003,3.421234,4.688856,5.133714
164-2803122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23213000000000003,0.7310850000000001,0.9073410000000001,1.205738,1.567386,1.929309,2.126093,2.480894,3.200729,4.468351,4.913209
165-2803104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49895500000000004,0.675211,0.973608,1.335256,1.697179,1.893963,2.248764,2.968599,4.2362210000000005,4.681079
166-2803094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.176256,0.474653,0.836301,1.198224,1.395008,1.749809,2.4696439999999997,3.737266,4.182124
167-2803080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29839699999999997,0.660045,1.021968,1.218752,1.573553,2.293388,3.5610100000000005,4.005868
168-2803075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361648,0.723571,0.9203549999999999,1.275156,1.994991,3.262613,3.707471
169-2803047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361923,0.558707,0.913508,1.633343,2.9009650000000002,3.345823
170-2803670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.196784,0.551585,1.27142,2.5390420000000002,2.9839
171-2802637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35480100000000003,1.074636,2.342258,2.787116
172-2802652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.719835,1.987457,2.432315
173-2803058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.267622,1.71248
174-2800370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444858
175-2800369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
