순번_정류장ID,1-2805045,2-2803525,3-2803769,4-2803770,5-2803772,6-2805878,7-2805007,8-2805058,9-2805044,10-2802589,11-2802362,12-2802598,13-2802587,14-2802565,15-2802511,16-2802435,17-2802398,18-2802185,19-2801848,20-2802178,21-2802808,22-2803777,23-2802854,24-2802865,25-2802876,26-2802890,27-2802893,28-2802896
11-2802362,,,,,,,,,,,0,1.72638,2.655042,3.9118120000000003,4.639379,5.751588,7.6812,7.917382999999999,8.657494999999999,9.418797999999999,9.996709,10.250045,10.545603,10.960872,11.537654,11.859158,12.208864,12.829552
12-2802598,,,,,,,,,,,,0,0.9286620000000001,2.1854320000000005,2.9129990000000006,4.025208000000001,5.954820000000001,6.191003,6.931115,7.692418,8.270329,8.523665000000001,8.819223000000001,9.234492000000001,9.811274000000001,10.132778000000002,10.482484000000001,11.103172
13-2802587,,,,,,,,,,,,,0,1.2567700000000002,1.984337,3.096546,5.026158,5.262340999999999,6.002452999999999,6.763755999999999,7.341666999999999,7.595002999999999,7.890560999999999,8.305829999999998,8.882611999999998,9.204115999999999,9.553821999999998,10.174509999999998
14-2802565,,,,,,,,,,,,,,0,0.727567,1.839776,3.769388,4.005571,4.745683,5.5069859999999995,6.084897,6.338233,6.6337909999999995,7.04906,7.625842,7.947346,8.297051999999999,8.917739999999998
15-2802511,,,,,,,,,,,,,,,0,1.112209,3.0418209999999997,3.2780039999999997,4.018116,4.779419,5.35733,5.610666,5.906224,6.321493,6.898275,7.219779,7.569485,8.190173
16-2802435,,,,,,,,,,,,,,,,0,1.9296119999999999,2.1657949999999997,2.9059069999999996,3.6672099999999994,4.245120999999999,4.498456999999999,4.794014999999999,5.209283999999999,5.786065999999999,6.107569999999999,6.457275999999999,7.077964
17-2802398,,,,,,,,,,,,,,,,,0,0.236183,0.976295,1.737598,2.315509,2.568845,2.8644030000000003,3.279672,3.8564540000000003,4.177958,4.527664000000001,5.148352000000001
18-2802185,,,,,,,,,,,,,,,,,,0,0.740112,1.501415,2.079326,2.332662,2.62822,3.0434889999999997,3.620271,3.941775,4.291481,4.9121690000000005
19-2801848,,,,,,,,,,,,,,,,,,,0,0.761303,1.339214,1.59255,1.888108,2.303377,2.880159,3.201663,3.5513689999999998,4.172057
20-2802178,,,,,,,,,,,,,,,,,,,,0,0.577911,0.831247,1.126805,1.542074,2.118856,2.44036,2.790066,3.410754
21-2802808,,,,,,,,,,,,,,,,,,,,,0,0.253336,0.548894,0.9641629999999999,1.5409449999999998,1.8624489999999998,2.2121549999999996,2.8328429999999996
22-2803777,,,,,,,,,,,,,,,,,,,,,,0,0.295558,0.7108269999999999,1.2876089999999998,1.6091129999999998,1.9588189999999999,2.579507
23-2802854,,,,,,,,,,,,,,,,,,,,,,,0,0.41526899999999994,0.992051,1.313555,1.663261,2.2839490000000002
24-2802865,,,,,,,,,,,,,,,,,,,,,,,,0,0.576782,0.898286,1.247992,1.86868
25-2802876,,,,,,,,,,,,,,,,,,,,,,,,,0,0.321504,0.6712100000000001,1.2918980000000002
26-2802890,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.349706,0.970394
27-2802893,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.620688
28-2802896,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
