순번_정류장ID,39-2803875,40-2800253,41-2803871,42-2804720,43-2806360,44-2803868,45-2803866,46-2803863,47-2803864,48-2800255,49-2803615,50-2803614,51-2803859,52-2806227,53-2803858,54-2803611,55-2803609,56-2806232,57-2803608,58-2803607,59-2803606,60-2806297,61-2803616,62-2803853,63-2803850,64-2803617,65-2806299,66-2803618,67-2806300,68-2803600,69-2800273,70-2803601,71-2804331,72-2803581,73-2800271,74-2805489,75-2807150,76-2804581,77-2804582,78-2807389,79-2804032
49-2803615,,,,,,,,,,,0,0.9643209999999999,1.3414519999999999,1.5687389999999999,2.254791,2.60409,3.786861,4.163113,4.48396,4.995883999999999,5.289166,5.832135,6.156874,6.355765,6.757654,7.345644,7.875833,8.146371,8.46374,9.164501999999999,9.607430999999998,9.810039999999999,9.991655999999999,10.245975999999999,10.727307999999999,11.234238,11.598486999999999,11.939421999999999,12.240675,12.382356,13.239588
50-2803614,,,,,,,,,,,,0,0.377131,0.604418,1.29047,1.639769,2.82254,3.198792,3.519639,4.031563,4.324845,4.867814,5.192553,5.391444,5.793333,6.381323,6.911512,7.18205,7.4994190000000005,8.200181,8.64311,8.845719,9.027335,9.281655,9.762987,10.269917000000001,10.634166,10.975101,11.276354000000001,11.418035000000001,12.275267000000001
51-2803859,,,,,,,,,,,,,0,0.227287,0.913339,1.262638,2.4454089999999997,2.8216609999999998,3.142508,3.654432,3.947714,4.490683,4.815422,5.014313,5.416201999999999,6.004192,6.534381,6.804919,7.122288,7.82305,8.265979,8.468588,8.650204,8.904524,9.385856,9.892786000000001,10.257035,10.59797,10.899223,11.040904,11.898136
52-2806227,,,,,,,,,,,,,,0,0.686052,1.035351,2.218122,2.594374,2.9152210000000003,3.4271450000000003,3.7204270000000004,4.263396,4.588135,4.787026,5.188915,5.776904999999999,6.307093999999999,6.5776319999999995,6.895001,7.595763,8.038692,8.241301,8.422917,8.677237,9.158569,9.665499,10.029748,10.370683,10.671935999999999,10.813616999999999,11.670848999999999
53-2803858,,,,,,,,,,,,,,,0,0.34929899999999997,1.53207,1.908322,2.229169,2.7410930000000002,3.0343750000000003,3.577344,3.902083,4.100974,4.502863,5.090852999999999,5.621041999999999,5.891579999999999,6.208949,6.909711,7.35264,7.555249,7.736865,7.991185,8.472517,8.979447,9.343696,9.684631,9.985883999999999,10.127564999999999,10.984796999999999
54-2803611,,,,,,,,,,,,,,,,0,1.182771,1.559023,1.87987,2.391794,2.685076,3.228045,3.552784,3.751675,4.153564,4.741554000000001,5.271743000000001,5.542281000000001,5.859650000000001,6.560412000000001,7.003341000000002,7.205950000000001,7.387566000000001,7.641886000000001,8.123218000000001,8.630148000000002,8.994397000000001,9.335332000000001,9.636585,9.778266,10.635498
55-2803609,,,,,,,,,,,,,,,,,0,0.376252,0.6970989999999999,1.2090229999999997,1.5023049999999998,2.0452739999999996,2.3700129999999997,2.568904,2.970793,3.558783,4.088972,4.35951,4.6768790000000005,5.377641000000001,5.820570000000001,6.023179000000001,6.204795000000001,6.459115000000001,6.940447000000001,7.447377,7.811626,8.152561,8.453814000000001,8.595495000000001,9.452727000000001
56-2806232,,,,,,,,,,,,,,,,,,0,0.320847,0.8327709999999999,1.126053,1.669022,1.9937610000000001,2.1926520000000003,2.5945410000000004,3.1825310000000004,3.7127200000000005,3.9832580000000006,4.300627,5.0013890000000005,5.444318000000001,5.646927000000001,5.828543000000001,6.082863000000001,6.564195000000001,7.071125,7.435374,7.776309,8.077562,8.219243,9.076475
57-2803608,,,,,,,,,,,,,,,,,,,0,0.5119239999999999,0.805206,1.348175,1.672914,1.871805,2.273694,2.861684,3.391873,3.662411,3.97978,4.680542,5.123471,5.32608,5.507696,5.762016,6.243348,6.750278,7.114527,7.455462,7.756715,7.898396,8.755628
58-2803607,,,,,,,,,,,,,,,,,,,,0,0.29328200000000004,0.836251,1.16099,1.359881,1.7617699999999998,2.34976,2.879949,3.150487,3.4678560000000003,4.168618,4.611547000000001,4.8141560000000005,4.9957720000000005,5.250092,5.7314240000000005,6.238354,6.602603,6.943538,7.244791,7.386472,8.243704000000001
59-2803606,,,,,,,,,,,,,,,,,,,,,0,0.5429689999999999,0.8677079999999999,1.0665989999999999,1.4684879999999998,2.056478,2.586667,2.857205,3.174574,3.875336,4.318265,4.520874,4.70249,4.95681,5.438142,5.945072,6.309321,6.650256,6.951509,7.09319,7.950422
60-2806297,,,,,,,,,,,,,,,,,,,,,,0,0.324739,0.52363,0.925519,1.513509,2.043698,2.314236,2.6316050000000004,3.3323670000000005,3.7752960000000004,3.9779050000000002,4.159521,4.413841,4.895173,5.402102999999999,5.7663519999999995,6.1072869999999995,6.4085399999999995,6.550221,7.407452999999999
61-2803616,,,,,,,,,,,,,,,,,,,,,,,0,0.198891,0.60078,1.1887699999999999,1.718959,1.9894969999999998,2.306866,3.007628,3.450557,3.6531659999999997,3.8347819999999997,4.089102,4.570434,5.077363999999999,5.441612999999999,5.782547999999999,6.083800999999999,6.2254819999999995,7.082713999999999
62-2803853,,,,,,,,,,,,,,,,,,,,,,,,0,0.401889,0.989879,1.520068,1.790606,2.1079749999999997,2.808737,3.2516659999999997,3.4542749999999995,3.6358909999999995,3.8902109999999994,4.371542999999999,4.878472999999999,5.242721999999999,5.583656999999999,5.884909999999999,6.026590999999999,6.883822999999999
63-2803850,,,,,,,,,,,,,,,,,,,,,,,,,0,0.58799,1.118179,1.388717,1.706086,2.406848,2.849777,3.052386,3.234002,3.4883219999999997,3.969654,4.476584,4.840833,5.181768,5.483021,5.624702,6.481934
64-2803617,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530189,0.800727,1.118096,1.818858,2.261787,2.464396,2.646012,2.9003319999999997,3.381664,3.888594,4.2528429999999995,4.5937779999999995,4.8950309999999995,5.036712,5.893943999999999
65-2806299,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270538,0.587907,1.288669,1.731598,1.934207,2.115823,2.3701429999999997,2.8514749999999998,3.358405,3.722654,4.063589,4.364842,4.5065230000000005,5.363755
66-2803618,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317369,1.018131,1.4610599999999998,1.6636689999999998,1.8452849999999998,2.099605,2.580937,3.087867,3.452116,3.793051,4.094304,4.235985,5.093217
67-2806300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.700762,1.143691,1.3463,1.527916,1.7822360000000002,2.2635680000000002,2.7704980000000003,3.1347470000000004,3.4756820000000004,3.7769350000000004,3.9186160000000005,4.775848000000001
68-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442929,0.645538,0.827154,1.081474,1.5628060000000001,2.0697360000000002,2.4339850000000003,2.7749200000000003,3.0761730000000003,3.2178540000000004,4.075086000000001
69-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20260899999999998,0.384225,0.6385449999999999,1.1198769999999998,1.626807,1.991056,2.331991,2.633244,2.774925,3.6321570000000003
70-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181616,0.435936,0.917268,1.424198,1.7884470000000001,2.129382,2.430635,2.5723160000000003,3.4295480000000005
71-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25432,0.735652,1.242582,1.6068310000000001,1.947766,2.249019,2.3907000000000003,3.2479320000000005
72-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.481332,0.988262,1.352511,1.693446,1.994699,2.13638,2.9936119999999997
73-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50693,0.8711789999999999,1.212114,1.513367,1.6550479999999999,2.5122799999999996
74-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364249,0.705184,1.006437,1.148118,2.00535
75-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340935,0.642188,0.7838689999999999,1.641101
76-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301253,0.442934,1.300166
77-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.141681,0.9989129999999999
78-2807389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.857232
79-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
