순번_정류장ID,1-2803221,2-2807330,3-2805699,4-2805701,5-2807440,6-2806806,7-2805975,8-2803158,9-2807014,10-2805505,11-2805506,12-2807016,13-2805507,14-2806531,15-2807017,16-2807019,17-2807021,18-2805467,19-2806561,20-2807023,21-2806563,22-2805480,23-2805481,24-2803760,25-2806556,26-2807429,27-2806558,28-2805186,29-2805187,30-2805516,31-2805470,32-2806564,33-2806802,34-2803678,35-2803679,36-2805705
11-2805506,,,,,,,,,,,0,0.253253,0.444645,0.726953,1.035255,1.5797539999999999,2.1786,2.725597,3.14363,3.276554,4.03183,4.309351,4.8163480000000005,5.2343090000000005,5.695786000000001,6.271451000000001,6.924839,7.141506000000001,7.589225000000001,8.174482000000001,8.643921,8.97856,9.250592,9.652165,9.940092,11.281071
12-2807016,,,,,,,,,,,,0,0.191392,0.4737,0.7820020000000001,1.326501,1.925347,2.472344,2.890377,3.023301,3.7785770000000003,4.056098,4.563095000000001,4.981056000000001,5.442533000000001,6.018198000000001,6.6715860000000005,6.888253000000001,7.335972000000001,7.921229,8.390668,8.725306999999999,8.997338999999998,9.398912,9.686838999999999,11.027818
13-2805507,,,,,,,,,,,,,0,0.282308,0.5906100000000001,1.135109,1.733955,2.280952,2.698985,2.831909,3.587185,3.864706,4.371703,4.789664,5.2511410000000005,5.826806,6.480194,6.696861,7.14458,7.729837,8.199276,8.533914999999999,8.805946999999998,9.207519999999999,9.495446999999999,10.836426
14-2806531,,,,,,,,,,,,,,0,0.308302,0.8528009999999999,1.451647,1.998644,2.416677,2.549601,3.3048770000000003,3.5823980000000004,4.089395000000001,4.507356000000001,4.968833000000001,5.544498000000001,6.1978860000000005,6.414553000000001,6.862272000000001,7.447529000000001,7.916968000000002,8.251607000000002,8.523639000000001,8.925212000000002,9.213139000000002,10.554118000000003
15-2807017,,,,,,,,,,,,,,,0,0.544499,1.143345,1.6903420000000002,2.108375,2.241299,2.996575,3.274096,3.7810930000000003,4.199054,4.660531000000001,5.2361960000000005,5.889584,6.106251,6.5539700000000005,7.139227,7.608666,7.9433050000000005,8.215337,8.61691,8.904837,10.245816000000001
16-2807019,,,,,,,,,,,,,,,,0,0.598846,1.1458430000000002,1.563876,1.6968,2.452076,2.729597,3.236594,3.654555,4.116032000000001,4.6916970000000005,5.345085,5.561752,6.0094710000000005,6.594728,7.064167,7.398806,7.670838000000001,8.072411,8.360338,9.701317000000001
17-2807021,,,,,,,,,,,,,,,,,0,0.5469970000000001,0.96503,1.097954,1.8532300000000002,2.130751,2.637748,3.0557090000000002,3.517186,4.0928510000000005,4.746239,4.962906,5.4106250000000005,5.995882,6.465321,6.7999600000000004,7.071992000000001,7.473565000000001,7.7614920000000005,9.102471000000001
18-2805467,,,,,,,,,,,,,,,,,,0,0.418033,0.550957,1.3062330000000002,1.5837540000000003,2.0907510000000005,2.5087120000000005,2.9701890000000004,3.5458540000000003,4.199242,4.415909,4.863628,5.448885000000001,5.918324000000001,6.252963000000001,6.524995000000001,6.926568000000001,7.214495000000001,8.555474000000002
19-2806561,,,,,,,,,,,,,,,,,,,0,0.13292400000000001,0.8882000000000001,1.165721,1.6727180000000001,2.090679,2.552156,3.127821,3.781209,3.997876,4.445595,5.030851999999999,5.500291,5.83493,6.106962,6.508535,6.796462,8.137441
20-2807023,,,,,,,,,,,,,,,,,,,,0,0.7552760000000001,1.032797,1.539794,1.9577550000000001,2.419232,2.994897,3.648285,3.864952,4.312671,4.897928,5.367367000000001,5.702006000000001,5.974038000000001,6.375611000000001,6.663538000000001,8.004517000000002
21-2806563,,,,,,,,,,,,,,,,,,,,,0,0.277521,0.784518,1.202479,1.6639560000000002,2.239621,2.893009,3.1096760000000003,3.5573950000000005,4.142652,4.612091,4.9467300000000005,5.218762000000001,5.620335000000001,5.908262000000001,7.2492410000000005
22-2805480,,,,,,,,,,,,,,,,,,,,,,0,0.506997,0.924958,1.386435,1.9621,2.615488,2.832155,3.2798740000000004,3.8651310000000003,4.33457,4.669209,4.941241000000001,5.342814000000001,5.630741,6.97172
23-2805481,,,,,,,,,,,,,,,,,,,,,,,0,0.41796099999999997,0.8794379999999999,1.4551029999999998,2.108491,2.325158,2.7728770000000003,3.358134,3.827573,4.162212,4.4342440000000005,4.8358170000000005,5.123744,6.464723
24-2803760,,,,,,,,,,,,,,,,,,,,,,,,0,0.461477,1.037142,1.6905299999999999,1.9071969999999998,2.354916,2.9401729999999997,3.4096119999999996,3.7442509999999998,4.016283,4.417856,4.705782999999999,6.046761999999999
25-2806556,,,,,,,,,,,,,,,,,,,,,,,,,0,0.575665,1.229053,1.44572,1.8934389999999999,2.478696,2.9481349999999997,3.282774,3.5548059999999997,3.9563789999999996,4.244306,5.585285
26-2807429,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.653388,0.870055,1.317774,1.903031,2.37247,2.707109,2.979141,3.3807139999999998,3.6686409999999996,5.00962
27-2806558,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.216667,0.6643859999999999,1.2496429999999998,1.7190819999999998,2.053721,2.3257529999999997,2.7273259999999997,3.0152529999999995,4.356231999999999
28-2805186,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.447719,1.032976,1.502415,1.837054,2.109086,2.510659,2.798586,4.139565
29-2805187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5852569999999999,1.0546959999999999,1.3893349999999998,1.6613669999999998,2.0629399999999998,2.3508669999999996,3.691846
30-2805516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46943900000000005,0.8040780000000001,1.0761100000000001,1.477683,1.7656100000000001,3.1065890000000005
31-2805470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33463899999999996,0.606671,1.008244,1.296171,2.63715
32-2806564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.272032,0.673605,0.961532,2.302511
33-2806802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.401573,0.6895,2.030479
34-2803678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.287927,1.6289060000000002
35-2803679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3409790000000001
36-2805705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
