순번_정류장ID,1-2802586,2-2802349,3-2802577,4-2802581,5-2804851,6-2803664,7-2804436,8-2806047,9-2806048,10-2806725,11-2805822,12-2805054,13-2803666,14-2805655,15-2802347,16-2803527,17-2806624,18-2805010,19-2805397,20-2805059,21-2805587,22-2804448,23-2805552,24-2802568,25-2802551,26-2802538,27-2802375,28-2802507,29-2802428,30-2803019,31-2803003,32-2803008,33-2806040,34-2802967,35-2802963,36-2802956,37-2802939,38-2802634,39-2802843,40-2802804,41-2802810,42-2802859,43-2803287,44-2803281,45-2803275,46-2803266,47-2803268,48-2803259,49-2803249,50-2803226,51-2803127,52-2805712,53-2803122,54-2803104,55-2803094,56-2803080,57-2806182,58-2806058,59-2805447,60-2805651,61-2800369,62-2805726
44-2803281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26467199999999996,0.668939,1.2318669999999998,1.426119,2.066131,2.27503,2.7180720000000003,2.9660750000000005,3.1865800000000006,3.418710000000001,3.917665000000001,4.539695000000001,4.751308000000001,5.008343000000001,5.2151510000000005,6.079931,7.192966,7.520339
45-2803275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.404267,0.967195,1.1614470000000001,1.8014590000000001,2.010358,2.4534000000000002,2.7014030000000004,2.9219080000000006,3.154038000000001,3.652993000000001,4.275023000000001,4.486636000000001,4.743671000000001,4.9504790000000005,5.815259,6.928294,7.255667
46-2803266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.562928,0.75718,1.397192,1.606091,2.049133,2.297136,2.5176410000000002,2.7497710000000004,3.2487260000000004,3.8707560000000005,4.082369000000001,4.339404000000001,4.546212000000001,5.410992,6.524027,6.8514
47-2803268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.194252,0.834264,1.043163,1.486205,1.734208,1.954713,2.186843,2.685798,3.307828,3.519441,3.776476,3.9832840000000003,4.848064,5.961099,6.288472
48-2803259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.640012,0.848911,1.291953,1.5399559999999999,1.7604609999999998,1.9925909999999998,2.4915459999999996,3.1135759999999997,3.3251889999999995,3.5822239999999996,3.7890319999999997,4.653811999999999,5.766846999999999,6.094219999999999
49-2803249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20889899999999997,0.651941,0.8999440000000001,1.120449,1.352579,1.851534,2.473564,2.685177,2.942212,3.14902,4.0138,5.126835,5.4542079999999995
50-2803226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.443042,0.691045,0.9115500000000001,1.14368,1.642635,2.264665,2.4762779999999998,2.733313,2.940121,3.804901,4.917936,5.245309
51-2803127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24800300000000003,0.46850800000000004,0.7006380000000001,1.1995930000000001,1.8216230000000002,2.033236,2.290271,2.4970790000000003,3.361859,4.474894,4.802267
52-2805712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.220505,0.452635,0.95159,1.57362,1.785233,2.042268,2.249076,3.113856,4.226891,4.554264
53-2803122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23213000000000003,0.7310850000000001,1.353115,1.5647280000000001,1.8217630000000002,2.0285710000000003,2.893351,4.006386,4.333759
54-2803104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49895500000000004,1.1209850000000001,1.3325980000000002,1.589633,1.7964410000000002,2.6612210000000003,3.7742560000000003,4.101629
55-2803094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.62203,0.833643,1.090678,1.2974860000000001,2.162266,3.275301,3.602674
56-2803080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21161300000000002,0.46864800000000006,0.6754560000000001,1.540236,2.653271,2.9806440000000003
57-2806182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257035,0.463843,1.3286229999999999,2.441658,2.769031
58-2806058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.206808,1.0715879999999998,2.1846229999999998,2.511996
59-2805447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8647799999999999,1.9778149999999999,2.305188
60-2805651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.113035,1.4404080000000001
61-2800369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327373
62-2805726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
