순번_정류장ID,74-2804915,75-2804429,76-2804431,77-2801643,78-2801646,79-2801640,80-2801579,81-2801190,82-2801548,83-2801570,84-2806782,85-2801633,86-2801192,87-2801604,88-2801564,89-2801520,90-2801485,91-2801450,92-2804871,93-2801387,94-2801347,95-2801317,96-2801300,97-2801306,98-2801320,99-2801303,100-2801139,101-2801146,102-2801150,103-2801154,104-2801156,105-2806243,106-2806241,107-2806215,108-2800622,109-2800627,110-2800336,111-2800658,112-2800670,113-2800682,114-2800695,115-2800723,116-2800745,117-2800759,118-2800776,119-2800796,120-2800813,121-2803049,122-2802654,123-2807098,124-2802671,125-2802630,126-2803042,127-2803043,128-2803115,129-2803134,130-2803133,131-2803125,132-2803232,133-2803181,134-2803254,135-2803258,136-2803273,137-2803279,138-2803294,139-2803308,140-2805810,141-2803318,142-2803315,143-2803309,144-2803313,145-2803324,146-2803330,147-2803333,148-2803341,149-2807624,150-2803344
103-2801154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444696,1.234532,1.592343,2.20207,3.31826,3.663399,4.108309,4.368296,4.630331,5.042818,5.495451999999999,5.841639999999999,6.179651999999999,6.373780999999999,6.764688999999999,7.153846999999999,8.049615999999999,8.404342999999999,8.692559999999999,9.406165999999999,9.666377999999998,10.086015999999999,10.451941999999999,10.816712999999998,11.185723999999999,11.635722999999999,12.019362999999998,12.570315999999998,13.004222999999998,13.409422999999999,13.740718999999999,14.103442,14.615145,14.970368,15.719174,16.187376,16.912782,17.351301,18.130371,18.723282,19.1276,19.472067000000003,19.750542000000003,19.900040000000004,20.657014000000004,21.013432000000005,21.252728000000005
104-2801156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.789836,1.147647,1.757374,2.873564,3.218703,3.6636130000000002,3.9236000000000004,4.185635,4.598122,5.050756,5.3969439999999995,5.7349559999999995,5.929085,6.319992999999999,6.709150999999999,7.60492,7.959647,8.247864,8.96147,9.221682,9.64132,10.007246,10.372017,10.741028,11.191027,11.574667,12.12562,12.559527,12.964727,13.296023,13.658746,14.170449000000001,14.525672000000002,15.274478000000002,15.742680000000002,16.468086000000003,16.906605000000003,17.685675000000003,18.278586000000004,18.682904000000004,19.027371000000006,19.305846000000006,19.455344000000007,20.212318000000007,20.56873600000001,20.808032000000008
105-2806243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357811,0.967538,2.083728,2.428867,2.873777,3.133764,3.3957990000000002,3.8082860000000003,4.2609200000000005,4.607108,4.94512,5.139249,5.530157,5.919315,6.815084000000001,7.169811000000001,7.458028000000001,8.171634000000001,8.431846,8.851484000000001,9.217410000000001,9.582181,9.951192,10.401191,10.784831,11.335784,11.769691,12.174891,12.506187,12.868910000000001,13.380613000000002,13.735836000000003,14.484642000000003,14.952844000000002,15.678250000000002,16.116769,16.895839000000002,17.488750000000003,17.893068000000003,18.237535000000005,18.516010000000005,18.665508000000006,19.422482000000006,19.778900000000007,20.018196000000007
106-2806241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.609727,1.725917,2.071056,2.515966,2.7759530000000003,3.0379880000000004,3.4504750000000004,3.9031090000000006,4.249297,4.587309,4.7814380000000005,5.172346,5.561504,6.457273000000001,6.812000000000001,7.1002170000000016,7.813823000000002,8.074035000000002,8.493673000000003,8.859599000000003,9.224370000000002,9.593381000000003,10.043380000000003,10.427020000000002,10.977973000000002,11.411880000000002,11.817080000000002,12.148376000000003,12.511099000000003,13.022802000000004,13.378025000000004,14.126831000000005,14.595033000000004,15.320439000000004,15.758958000000003,16.538028000000004,17.130939000000005,17.535257000000005,17.879724000000007,18.158199000000007,18.307697000000008,19.064671000000008,19.42108900000001,19.66038500000001
107-2806215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.11619,1.461329,1.9062390000000002,2.166226,2.428261,2.840748,3.2933820000000003,3.6395700000000004,3.9775820000000004,4.171711,4.562619,4.951777,5.8475459999999995,6.202273,6.49049,7.204096000000001,7.464308000000001,7.883946000000001,8.249872000000002,8.614643000000001,8.983654000000001,9.433653000000001,9.817293000000001,10.368246000000001,10.802153,11.207353000000001,11.538649000000001,11.901372000000002,12.413075000000003,12.768298000000003,13.517104000000003,13.985306000000003,14.710712000000003,15.149231000000002,15.928301000000001,16.521212000000002,16.925530000000002,17.269997000000004,17.548472000000004,17.697970000000005,18.454944000000005,18.811362000000006,19.050658000000006
108-2800622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345139,0.790049,1.050036,1.312071,1.724558,2.1771920000000002,2.5233800000000004,2.8613920000000004,3.0555210000000006,3.4464290000000006,3.8355870000000007,4.731356000000001,5.086083,5.374300000000001,6.087906000000001,6.348118000000001,6.767756000000001,7.133682000000001,7.498453000000001,7.867464000000002,8.317463000000002,8.701103000000002,9.252056000000001,9.685963000000001,10.091163000000002,10.422459000000002,10.785182000000002,11.296885000000003,11.652108000000004,12.400914000000004,12.869116000000004,13.594522000000003,14.033041000000003,14.812111000000002,15.405022000000002,15.809340000000002,16.153807000000004,16.432282000000004,16.581780000000006,17.338754000000005,17.695172000000007,17.934468000000006
109-2800627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44491,0.704897,0.966932,1.379419,1.832053,2.178241,2.516253,2.710382,3.10129,3.490448,4.386217,4.740944000000001,5.029161000000001,5.7427670000000015,6.002979000000002,6.422617000000002,6.7885430000000015,7.153314000000002,7.522325000000002,7.972324000000002,8.355964000000002,8.906917000000002,9.340824000000001,9.746024000000002,10.077320000000002,10.440043000000003,10.951746000000004,11.306969000000004,12.055775000000004,12.523977000000004,13.249383000000003,13.687902000000003,14.466972000000002,15.059883000000003,15.464201000000003,15.808668000000003,16.087143,16.236641000000002,16.993615000000002,17.350033000000003,17.589329000000003
110-2800336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25998699999999997,0.522022,0.934509,1.387143,1.733331,2.0713429999999997,2.265472,2.65638,3.045538,3.941307,4.296034000000001,4.584251000000001,5.297857000000001,5.5580690000000015,5.977707000000001,6.343633000000001,6.708404000000002,7.077415000000002,7.527414000000002,7.911054000000002,8.462007000000002,8.895914000000001,9.301114000000002,9.632410000000002,9.995133000000003,10.506836000000003,10.862059000000004,11.610865000000004,12.079067000000004,12.804473000000003,13.242992000000003,14.022062000000002,14.614973000000003,15.019291000000003,15.363758000000002,15.642233000000003,15.791731000000002,16.548705,16.905123000000003,17.144419000000003
111-2800658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262035,0.6745220000000001,1.127156,1.473344,1.811356,2.005485,2.396393,2.7855510000000003,3.6813200000000004,4.036047,4.324264,5.037870000000001,5.298082000000001,5.717720000000001,6.083646000000001,6.448417000000001,6.817428000000001,7.267427000000001,7.651067000000001,8.202020000000001,8.635927,9.041127000000001,9.372423000000001,9.735146000000002,10.246849000000003,10.602072000000003,11.350878000000003,11.819080000000003,12.544486000000003,12.983005000000002,13.762075000000003,14.354986000000004,14.759304000000004,15.103771000000004,15.382246000000004,15.531744000000003,16.288718000000003,16.645136000000004,16.884432000000004
112-2800670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.412487,0.865121,1.211309,1.549321,1.74345,2.1343579999999998,2.523516,3.419285,3.774012,4.062229,4.775835000000001,5.036047000000001,5.455685000000001,5.821611000000001,6.186382000000001,6.555393000000001,7.005392000000001,7.389032000000001,7.939985000000001,8.373892000000001,8.779092000000002,9.110388000000002,9.473111000000003,9.984814000000004,10.340037000000004,11.088843000000004,11.557045000000004,12.282451000000004,12.720970000000003,13.500040000000002,14.092951000000003,14.497269000000003,14.841736000000003,15.120211000000003,15.269709000000002,16.026683000000002,16.383101000000003,16.622397000000003
113-2800682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45263400000000004,0.798822,1.136834,1.330963,1.721871,2.111029,3.006798,3.361525,3.649742,4.363348,4.62356,5.043198,5.409124,5.773895,6.142906000000001,6.592905000000001,6.976545000000001,7.5274980000000005,7.961405,8.366605,8.697901,9.060624,9.572327000000001,9.927550000000002,10.676356000000002,11.144558000000002,11.869964000000001,12.308483,13.087553,13.680464,14.084782,14.429249,14.707724,14.857222,15.614196,15.970614,16.20991
114-2800695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346188,0.6841999999999999,0.8783289999999999,1.269237,1.658395,2.554164,2.908891,3.197108,3.910714,4.170926,4.590564,4.95649,5.321261,5.690272,6.140271,6.523911,7.074864,7.508770999999999,7.913970999999999,8.245266999999998,8.60799,9.119693,9.474916,10.223722,10.691924,11.41733,11.855849,12.634919,13.22783,13.632148,13.976615,14.255090000000001,14.404588,15.161562,15.51798,15.757276
115-2800723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.338012,0.532141,0.923049,1.312207,2.207976,2.562703,2.85092,3.564526,3.824738,4.244376,4.610302,4.975073,5.3440840000000005,5.7940830000000005,6.177723,6.728676,7.162583,7.5677829999999995,7.8990789999999995,8.261802,8.773505,9.128728,9.877534,10.345736,11.071142,11.509661,12.288730999999999,12.881642,13.28596,13.630427,13.908902,14.058399999999999,14.815373999999998,15.171791999999998,15.411087999999998
116-2800745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.194129,0.585037,0.974195,1.869964,2.224691,2.512908,3.226514,3.486726,3.906364,4.27229,4.637061,5.0060720000000005,5.456071000000001,5.839711,6.390664,6.824571,7.2297709999999995,7.5610669999999995,7.9237899999999994,8.435493,8.790716,9.539522,10.007724,10.73313,11.171648999999999,11.950719,12.54363,12.947948,13.292415,13.57089,13.720388,14.477362,14.833779999999999,15.073075999999999
117-2800759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.390908,0.7800659999999999,1.675835,2.0305619999999998,2.3187789999999997,3.0323849999999997,3.2925969999999998,3.7122349999999997,4.078161,4.442932,4.811943,5.261942,5.645582,6.196535,6.6304419999999995,7.035641999999999,7.366937999999999,7.729660999999999,8.241363999999999,8.596587,9.345393,9.813595,10.539000999999999,10.977519999999998,11.75659,12.349501,12.753819,13.098286,13.376761,13.526259,14.283233,14.639650999999999,14.878946999999998
118-2800776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389158,1.2849270000000002,1.6396540000000002,1.9278710000000001,2.641477,2.901689,3.321327,3.687253,4.052024,4.421035000000001,4.871034000000001,5.2546740000000005,5.805627,6.239534,6.644734,6.97603,7.338753,7.850455999999999,8.205679,8.954485,9.422687,10.148093,10.586611999999999,11.365682,11.958593,12.362911,12.707378,12.985853,13.135351,13.892325,14.248743,14.488038999999999
119-2800796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.895769,1.250496,1.538713,2.252319,2.512531,2.932169,3.298095,3.662866,4.031877000000001,4.481876000000001,4.865516,5.416469,5.850376,6.255576,6.586872,6.9495949999999995,7.461297999999999,7.816520999999999,8.565327,9.033529,9.758935,10.197453999999999,10.976523999999998,11.569434999999999,11.973752999999999,12.318219999999998,12.596694999999999,12.746192999999998,13.503166999999998,13.859584999999997,14.098880999999997
120-2800813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354727,0.642944,1.35655,1.616762,2.0364,2.402326,2.767097,3.136108,3.586107,3.9697470000000004,4.520700000000001,4.954607,5.359807,5.691103,6.053826,6.565529,6.920751999999999,7.669557999999999,8.13776,8.863166,9.301684999999999,10.080755,10.673666,11.077984,11.422451,11.700926,11.850424,12.607398,12.963816,13.203111999999999
121-2803049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288217,1.0018230000000001,1.262035,1.681673,2.047599,2.41237,2.781381,3.23138,3.6150200000000003,4.165973,4.59988,5.0050799999999995,5.336376,5.6990989999999995,6.210801999999999,6.566024999999999,7.314830999999999,7.783032999999999,8.508439,8.946957999999999,9.726028,10.318939,10.723257,11.067724,11.346199,11.495697,12.252671,12.609088999999999,12.848384999999999
122-2802654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7136060000000001,0.9738180000000001,1.393456,1.759382,2.124153,2.493164,2.943163,3.3268030000000004,3.8777560000000006,4.311663,4.716863,5.048159,5.410882,5.922585,6.277807999999999,7.0266139999999995,7.494815999999999,8.220222,8.658741,9.437811,10.030722,10.43504,10.779507,11.057982,11.20748,11.964454,12.320872,12.560167999999999
123-2807098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.260212,0.6798500000000001,1.045776,1.410547,1.779558,2.229557,2.613197,3.1641500000000002,3.5980570000000003,4.0032570000000005,4.3345530000000005,4.6972760000000005,5.208979,5.564202,6.313008,6.78121,7.506615999999999,7.945135,8.724205,9.317115999999999,9.721433999999999,10.065900999999998,10.344375999999999,10.493873999999998,11.250847999999998,11.607265999999997,11.846561999999997
124-2802671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.419638,0.785564,1.150335,1.519346,1.9693450000000001,2.3529850000000003,2.903938,3.337845,3.7430450000000004,4.074341,4.437064,4.948767,5.30399,6.052796,6.520998,7.246404,7.684923,8.463993,9.056904,9.461222,9.805689,10.084164,10.233661999999999,10.990635999999999,11.347053999999998,11.586349999999998
125-2802630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36592600000000003,0.730697,1.0997080000000001,1.5497070000000002,1.9333470000000001,2.4843,2.918207,3.3234070000000004,3.6547030000000005,4.017426,4.529129,4.884352,5.633158,6.10136,6.826765999999999,7.2652849999999995,8.044355,8.637266,9.041584,9.386051,9.664526,9.814024,10.570998,10.927416,11.166711999999999
126-2803042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364771,0.733782,1.183781,1.567421,2.118374,2.5522810000000002,2.9574810000000005,3.2887770000000005,3.6515000000000004,4.163203,4.518426,5.267232,5.735434,6.460839999999999,6.899359,7.6784289999999995,8.271339999999999,8.675657999999999,9.020124999999998,9.298599999999999,9.448097999999998,10.205071999999998,10.561489999999997,10.800785999999997
127-2803043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36901100000000003,0.81901,1.20265,1.753603,2.18751,2.5927100000000003,2.9240060000000003,3.2867290000000002,3.798432,4.153655,4.902461,5.3706629999999995,6.096069,6.534588,7.313658,7.906569,8.310887000000001,8.655354,8.933829000000001,9.083327,9.840301,10.196719,10.436015
128-2803115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.449999,0.833639,1.384592,1.818499,2.223699,2.554995,2.917718,3.4294209999999996,3.7846439999999997,4.53345,5.001652,5.7270579999999995,6.165577,6.944647,7.537558,7.941876,8.286343,8.564818,8.714316,9.47129,9.827708,10.067003999999999
129-2803134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38364000000000004,0.934593,1.3685,1.7737,2.104996,2.4677189999999998,2.9794219999999996,3.3346449999999996,4.083451,4.551653,5.2770589999999995,5.715578,6.494648,7.087559,7.491877,7.8363439999999995,8.114818999999999,8.264316999999998,9.021290999999998,9.377708999999998,9.617004999999997
130-2803133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.550953,0.9848600000000001,1.39006,1.721356,2.084079,2.595782,2.951005,3.699811,4.168013,4.893419,5.331938,6.111008,6.703919,7.108237,7.452704,7.731179,7.880677,8.637651,8.994069,9.233365
131-2803125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.433907,0.839107,1.170403,1.5331260000000002,2.044829,2.400052,3.148858,3.6170600000000004,4.342466,4.780985,5.560055,6.152966,6.557284,6.901751,7.180226,7.329724000000001,8.086698,8.443116,8.682412
132-2803232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4052,0.736496,1.0992190000000002,1.6109220000000002,1.9661450000000003,2.714951,3.1831530000000003,3.9085590000000003,4.347078000000001,5.126148000000001,5.719059000000001,6.1233770000000005,6.467844,6.746319000000001,6.895817000000001,7.652791000000001,8.009209,8.248505
133-2803181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.331296,0.6940189999999999,1.205722,1.560945,2.3097510000000003,2.7779530000000006,3.5033590000000006,3.9418780000000004,4.720948,5.313859,5.718177,6.062644,6.341119,6.490617,7.247591,7.604009,7.843305
134-2803254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362723,0.874426,1.229649,1.978455,2.446657,3.172063,3.610582,4.389652,4.982563,5.386881,5.731348,6.009823,6.159321,6.916295,7.2727129999999995,7.512009
135-2803258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511703,0.8669260000000001,1.6157320000000002,2.083934,2.80934,3.247859,4.026929,4.61984,5.024158,5.368625,5.6471,5.796598,6.553572,6.90999,7.149286
136-2803273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.355223,1.1040290000000001,1.5722310000000002,2.297637,2.736156,3.5152259999999997,4.108136999999999,4.512454999999999,4.856921999999999,5.135396999999999,5.284895,6.041868999999999,6.398286999999999,6.637582999999999
137-2803279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7488060000000001,1.217008,1.942414,2.380933,3.160003,3.752914,4.1572320000000005,4.501699,4.780174000000001,4.929672000000001,5.6866460000000005,6.043064,6.282360000000001
138-2803294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46820200000000006,1.193608,1.6321269999999999,2.4111969999999996,3.0041079999999996,3.4084259999999995,3.7528929999999994,4.031368,4.180866,4.93784,5.294257999999999,5.533554
139-2803308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.725406,1.1639249999999999,1.9429949999999998,2.5359059999999998,2.9402239999999997,3.2846909999999996,3.5631659999999994,3.7126639999999993,4.469637999999999,4.826055999999999,5.065351999999999
140-2805810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43851899999999994,1.2175889999999998,1.8104999999999998,2.2148179999999997,2.5592849999999996,2.8377599999999994,2.9872579999999993,3.7442319999999993,4.100649999999999,4.339945999999999
141-2803318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7790699999999999,1.371981,1.7762989999999999,2.1207659999999997,2.3992409999999995,2.5487389999999994,3.3057129999999995,3.6621309999999996,3.9014269999999995
142-2803315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.592911,0.9972289999999999,1.341696,1.620171,1.769669,2.526643,2.883061,3.122357
143-2803309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.404318,0.748785,1.02726,1.176758,1.933732,2.29015,2.529446
144-2803313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344467,0.622942,0.77244,1.529414,1.885832,2.125128
145-2803324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278475,0.42797299999999994,1.1849469999999998,1.5413649999999997,1.7806609999999996
146-2803330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.149498,0.9064719999999999,1.2628899999999998,1.5021859999999998
147-2803333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7569739999999999,1.113392,1.352688
148-2803341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35641799999999996,0.595714
149-2807624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.239296
150-2803344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
