순번_정류장ID,1-2800269,2-2804581,3-2804582,4-2807389,5-2804034,6-2804035,7-2804037,8-2804039,9-2804041,10-2804589,11-2804043,12-2804591,13-2804045,14-2804048,15-2804593,16-2804049,17-2804595,18-2804052,19-2804053,20-2804597,21-2804603,22-2804054,23-2804600,24-2804057,25-2800292,26-2804599,27-2804063,28-2804061,29-2804059,30-2804060,31-2804605,32-2804607,33-2804609,34-2804554,35-2804552,36-2804550,37-2804548,38-2804072,39-2804545,40-2804546,41-2804068,42-2804542,43-2804540,44-2804538,45-2804536,46-2804065,47-2800296,48-2800298,49-2804064,50-2804535,51-2804537,52-2804572,53-2804066,54-2804611,55-2804086,56-2804613,57-2804089,58-2806223,59-2804091,60-2804093,61-2804615,62-2804617,63-2804094,64-2804619,65-2804097,66-2804621,67-2804623,68-2804098,69-2804625,70-2803915,71-2806315,72-2804627,73-2803913,74-2803911,75-2803908,76-2803907,77-2807376,78-2803905,79-2803903,80-2804629,81-2806221,82-2803901,83-2803899,84-2807378,85-2807381,86-2803897,87-2806317,88-2803895,89-2803893,90-2803891,91-2806220,92-2803889,93-2803887,94-2803885,95-2803883,96-2803881,97-2803879,98-2803877,99-2803875,100-2803874,101-2803876,102-2803878,103-2803880,104-2806321,105-2806323,106-2806357,107-2804631,108-2807383,109-2803703,110-2804580,111-2804213,112-2804211,113-2804209,114-2804207,115-2804205,116-2804204,117-2806290,118-2804202,119-2806292,120-2804578,121-2806232,122-2803608,123-2803607,124-2803606,125-2806297,126-2803616,127-2803853,128-2803850,129-2803617,130-2806299,131-2803618,132-2806300,133-2803600,134-2800273,135-2803601,136-2804331,137-2803581,138-2800271,139-2805489,140-2807150,141-2804581,142-2804582,143-2800267,144-2804032
11-2804043,,,,,,,,,,,0,1.080502,2.2329610000000004,2.7413770000000004,3.1932850000000004,5.3151980000000005,6.23223,7.1125110000000005,8.831879,9.303551,10.30906,10.744681,12.038445,12.835474,13.133944,13.650666,14.317915,14.754002,15.040699,15.334828,15.846544999999999,16.10889,16.347793,17.906821,18.373612,18.840881000000003,19.01441,19.400115000000003,19.634241000000003,20.027033000000003,20.193433000000002,20.546504000000002,20.733927,21.462795,21.972161,22.189095,23.222119,23.460096999999998,23.997425999999997,24.264106999999996,24.760697999999994,25.134363999999994,25.982952999999995,26.811967999999993,27.428984999999994,27.892564999999994,28.370377999999995,28.941087999999993,29.195369999999993,29.747447999999995,30.047551999999996,30.814121999999998,31.241094999999998,31.495808999999998,32.125451999999996,32.665580999999996,33.36288699999999,33.673244,34.148601,34.438004,34.699937,35.094507,35.41356,35.867295999999996,36.353517999999994,36.765342,37.037789999999994,37.444956999999995,37.851409,38.628079,39.081948,39.365154999999994,39.617990999999996,39.836208,40.962481,41.151114,41.405795,41.755801,42.057237,42.503206,43.945474,44.640617999999996,45.016025,45.662358,46.084405,46.474422,47.162817,47.479346,48.363006999999996,48.420846,49.270776999999995,49.61551899999999,50.29708999999999,51.67232699999999,53.98454799999999,55.21136199999999,56.205257999999986,57.67383599999999,59.55650099999999,59.74309399999999,60.247888999999994,60.612007999999996,61.10291899999999,61.491415999999994,62.21008499999999,62.44599199999999,62.79363599999999,63.214755999999994,63.467060999999994,63.830754999999996,64.34060699999999,64.66145399999999,65.17337799999999,65.46665999999999,66.00962899999999,66.33436799999998,66.53325899999999,66.93514799999998,67.52313799999999,68.053327,68.323865,68.641234,69.341996,69.784925,69.987534,70.16915,70.42347000000001,70.904802,71.411732,71.775981,72.116916,72.418169,72.778357,73.417082
12-2804591,,,,,,,,,,,,0,1.1524590000000001,1.660875,2.1127830000000003,4.2346960000000005,5.151728,6.032009,7.751377000000001,8.223049000000001,9.228558000000001,9.664179,10.957943,11.754972,12.053442,12.570164,13.237413,13.6735,13.960197,14.254326,14.766043,15.028388,15.267291,16.826319,17.293110000000002,17.760379,17.933908,18.319613,18.553739,18.946531,19.112931,19.466002,19.653425,20.382292999999997,20.891658999999997,21.108592999999995,22.141616999999997,22.379594999999995,22.916923999999995,23.183604999999993,23.68019599999999,24.05386199999999,24.902450999999992,25.73146599999999,26.34848299999999,26.81206299999999,27.289875999999992,27.86058599999999,28.11486799999999,28.666945999999992,28.967049999999993,29.733619999999995,30.160592999999995,30.415306999999995,31.044949999999996,31.585078999999997,32.282385,32.592742,33.068099000000004,33.357502000000004,33.619435,34.014005000000004,34.333058,34.786794,35.273016,35.68484,35.957288,36.364455,36.770907,37.547577000000004,38.001446,38.284653,38.537489,38.755706,39.881979,40.070612000000004,40.325293,40.675299,40.976735000000005,41.422704,42.864972,43.560116,43.935523,44.581856,45.003903,45.39392,46.082315,46.398844000000004,47.282505,47.340344,48.190275,48.535016999999996,49.216587999999994,50.59182499999999,52.904045999999994,54.13085999999999,55.12475599999999,56.59333399999999,58.475998999999995,58.662592,59.167387,59.531506,60.022417,60.410914,61.129583,61.365489999999994,61.713134,62.134254,62.386559,62.750253,63.260105,63.580952,64.092876,64.38615800000001,64.92912700000001,65.253866,65.452757,65.854646,66.44263600000001,66.972825,67.243363,67.560732,68.261494,68.704423,68.907032,69.088648,69.34296800000001,69.82430000000001,70.33123,70.695479,71.03641400000001,71.33766700000001,71.697855,72.33658
13-2804045,,,,,,,,,,,,,0,0.508416,0.960324,3.082237,3.999269,4.87955,6.598918,7.07059,8.076099,8.511719999999999,9.805483999999998,10.602512999999998,10.900982999999998,11.417704999999998,12.084953999999998,12.521040999999999,12.807737999999999,13.101866999999999,13.613584,13.875929,14.114832,15.67386,16.140651,16.60792,16.781449,17.167154,17.40128,17.794072,17.960472,18.313543,18.500966,19.229833999999997,19.739199999999997,19.956133999999995,20.989157999999996,21.227135999999994,21.764464999999994,22.031145999999993,22.52773699999999,22.90140299999999,23.74999199999999,24.57900699999999,25.19602399999999,25.65960399999999,26.137416999999992,26.70812699999999,26.96240899999999,27.514486999999992,27.814590999999993,28.581160999999994,29.008133999999995,29.262847999999995,29.892490999999996,30.432619999999996,31.129925999999998,31.440282999999997,31.915639999999996,32.205042999999996,32.466975999999995,32.861546,33.180598999999994,33.63433499999999,34.12055699999999,34.532380999999994,34.80482899999999,35.21199599999999,35.618447999999994,36.395118,36.848986999999994,37.13219399999999,37.38502999999999,37.603246999999996,38.729519999999994,38.918153,39.172833999999995,39.522839999999995,39.824276,40.270244999999996,41.712512999999994,42.40765699999999,42.783063999999996,43.429396999999994,43.851443999999994,44.241460999999994,44.929855999999994,45.246385,46.13004599999999,46.187884999999994,47.03781599999999,47.38255799999999,48.06412899999999,49.439365999999985,51.75158699999999,52.978400999999984,53.97229699999998,55.440874999999984,57.32353999999999,57.51013299999999,58.01492799999999,58.37904699999999,58.86995799999999,59.25845499999999,59.97712399999999,60.21303099999999,60.56067499999999,60.98179499999999,61.23409999999999,61.59779399999999,62.107645999999995,62.428492999999996,62.940417,63.233698999999994,63.776667999999994,64.101407,64.300298,64.702187,65.290177,65.820366,66.09090400000001,66.40827300000001,67.109035,67.55196400000001,67.75457300000001,67.93618900000001,68.19050900000002,68.67184100000001,69.17877100000001,69.54302000000001,69.88395500000001,70.18520800000002,70.54539600000001,71.184121
14-2804048,,,,,,,,,,,,,,0,0.451908,2.573821,3.490853,4.371134,6.090502,6.562174,7.567683,8.003304,9.297068,10.094097,10.392567,10.909289,11.576538,12.012625,12.299322,12.593451,13.105167999999999,13.367512999999999,13.606416,15.165443999999999,15.632235,16.099504,16.273032999999998,16.658738,16.892864,17.285656,17.452056,17.805127,17.992549999999998,18.721417999999996,19.230783999999996,19.447717999999995,20.480741999999996,20.718719999999998,21.256048999999997,21.522729999999996,22.019320999999994,22.392986999999994,23.241575999999995,24.070590999999993,24.687607999999994,25.151187999999994,25.629000999999995,26.199710999999994,26.453992999999993,27.006070999999995,27.306174999999996,28.072744999999998,28.499717999999998,28.754431999999998,29.384075,29.924204,30.62151,30.931867,31.407224,31.696627,31.95856,32.35313,32.672183,33.125918999999996,33.612140999999994,34.023965,34.296412999999994,34.703579999999995,35.110032,35.886702,36.340571,36.623777999999994,36.876614,37.094831,38.221104,38.409737,38.664418,39.014424,39.31586,39.761829,41.204097,41.899240999999996,42.274648,42.920981,43.343028,43.733045,44.42144,44.737969,45.621629999999996,45.679469,46.529399999999995,46.87414199999999,47.55571299999999,48.93094999999999,51.24317099999999,52.46998499999999,53.463880999999986,54.93245899999999,56.81512399999999,57.00171699999999,57.506511999999994,57.870630999999996,58.36154199999999,58.750038999999994,59.46870799999999,59.70461499999999,60.05225899999999,60.473378999999994,60.725683999999994,61.089377999999996,61.59923,61.920077,62.432001,62.725283,63.268252,63.592991,63.791882,64.193771,64.781761,65.31195,65.582488,65.899857,66.600619,67.043548,67.246157,67.427773,67.68209300000001,68.163425,68.670355,69.034604,69.375539,69.676792,70.03698,70.675705
15-2804593,,,,,,,,,,,,,,,0,2.121913,3.038945,3.919226,5.638594,6.110266,7.115775,7.551396,8.84516,9.642189,9.940659,10.457381,11.12463,11.560717,11.847414,12.141543,12.65326,12.915605,13.154508,14.713536,15.180327,15.647596,15.821125,16.20683,16.440956,16.833748,17.000148,17.353219,17.540642,18.269509999999997,18.778875999999997,18.995809999999995,20.028833999999996,20.266811999999994,20.804140999999994,21.070821999999993,21.56741299999999,21.94107899999999,22.789667999999992,23.61868299999999,24.23569999999999,24.69927999999999,25.177092999999992,25.74780299999999,26.00208499999999,26.554162999999992,26.854266999999993,27.620836999999995,28.047809999999995,28.302523999999995,28.932166999999996,29.472295999999996,30.169601999999998,30.479958999999997,30.955315999999996,31.244718999999996,31.506651999999995,31.901221999999997,32.220274999999994,32.67401099999999,33.16023299999999,33.572056999999994,33.84450499999999,34.25167199999999,34.658123999999994,35.434794,35.888662999999994,36.17186999999999,36.42470599999999,36.642922999999996,37.769195999999994,37.957829,38.212509999999995,38.562515999999995,38.863952,39.309920999999996,40.752188999999994,41.44733299999999,41.822739999999996,42.469072999999995,42.891119999999994,43.281136999999994,43.969531999999994,44.286061,45.16972199999999,45.227560999999994,46.07749199999999,46.42223399999999,47.10380499999999,48.479041999999986,50.79126299999999,52.018076999999984,53.01197299999998,54.480550999999984,56.36321599999999,56.54980899999999,57.05460399999999,57.41872299999999,57.90963399999999,58.29813099999999,59.01679999999999,59.25270699999999,59.60035099999999,60.02147099999999,60.27377599999999,60.63746999999999,61.147321999999996,61.468168999999996,61.980093,62.273374999999994,62.816343999999994,63.141082999999995,63.339974,63.741862999999995,64.329853,64.86004199999999,65.13058,65.447949,66.14871099999999,66.59164,66.794249,66.975865,67.230185,67.711517,68.218447,68.582696,68.923631,69.224884,69.585072,70.22379699999999
16-2804049,,,,,,,,,,,,,,,,0,0.917032,1.797313,3.516681,3.988353,4.993862,5.429483,6.723247000000001,7.520276000000001,7.818746000000001,8.335468,9.002717,9.438804000000001,9.725501000000001,10.019630000000001,10.531347,10.793692,11.032595,12.591623,13.058414,13.525683,13.699212000000001,14.084917,14.319043,14.711835,14.878235,15.231306,15.418729,16.147597,16.656963,16.873897,17.906921,18.144899000000002,18.682228000000002,18.948909,19.4455,19.819166,20.667755,21.496769999999998,22.113787,22.577367,23.05518,23.62589,23.880171999999998,24.43225,24.732354,25.498924000000002,25.925897000000003,26.180611000000003,26.810254000000004,27.350383000000004,28.047689000000005,28.358046000000005,28.833403000000004,29.122806000000004,29.384739000000003,29.779309000000005,30.098362000000005,30.552098000000004,31.038320000000006,31.450144000000005,31.722592000000006,32.12975900000001,32.53621100000001,33.31288100000001,33.76675000000001,34.049957000000006,34.30279300000001,34.52101000000001,35.64728300000001,35.83591600000001,36.09059700000001,36.44060300000001,36.74203900000001,37.18800800000001,38.63027600000001,39.32542000000001,39.70082700000001,40.34716000000001,40.76920700000001,41.15922400000001,41.84761900000001,42.16414800000001,43.047809000000015,43.105648000000016,43.955579000000014,44.30032100000001,44.98189200000001,46.35712900000001,48.66935000000001,49.896164000000006,50.890060000000005,52.358638000000006,54.24130300000001,54.42789600000001,54.93269100000001,55.296810000000015,55.78772100000001,56.17621800000001,56.89488700000001,57.13079400000001,57.47843800000001,57.89955800000001,58.15186300000001,58.515557000000015,59.02540900000002,59.34625600000002,59.85818000000002,60.151462000000016,60.694431000000016,61.01917000000002,61.21806100000002,61.61995000000002,62.207940000000015,62.738129000000015,63.00866700000002,63.326036000000016,64.02679800000001,64.46972700000002,64.67233600000002,64.85395200000002,65.10827200000003,65.58960400000002,66.09653400000002,66.46078300000002,66.80171800000002,67.10297100000003,67.46315900000002,68.10188400000001
17-2804595,,,,,,,,,,,,,,,,,0,0.880281,2.599649,3.0713209999999997,4.076829999999999,4.5124509999999995,5.806215,6.603244,6.901714,7.418436,8.085685,8.521772,8.808469,9.102598,9.614315000000001,9.876660000000001,10.115563000000002,11.674591000000001,12.141382000000002,12.608651000000002,12.782180000000002,13.167885000000002,13.402011000000002,13.794803000000002,13.961203000000001,14.314274000000001,14.501697000000002,15.230565000000002,15.739931000000002,15.956865000000002,16.989889,17.227867000000003,17.765196000000003,18.031877,18.528468,18.902134,19.750723,20.579738,21.196755,21.660335,22.138148,22.708858,22.96314,23.515218,23.815322000000002,24.581892000000003,25.008865000000004,25.263579000000004,25.893222000000005,26.433351000000005,27.130657000000006,27.441014000000006,27.916371000000005,28.205774000000005,28.467707000000004,28.862277000000006,29.181330000000006,29.635066000000005,30.121288000000007,30.533112000000006,30.805560000000007,31.212727000000008,31.61917900000001,32.39584900000001,32.84971800000001,33.13292500000001,33.38576100000001,33.60397800000001,34.73025100000001,34.91888400000001,35.17356500000001,35.52357100000001,35.825007000000014,36.27097600000001,37.71324400000001,38.40838800000001,38.78379500000001,39.43012800000001,39.85217500000001,40.24219200000001,40.93058700000001,41.24711600000001,42.13077700000001,42.18861600000001,43.03854700000001,43.383289000000005,44.06486,45.440097,47.752318,48.979132,49.973028,51.441606,53.324271,53.510864000000005,54.01565900000001,54.37977800000001,54.870689000000006,55.25918600000001,55.977855000000005,56.213762,56.561406000000005,56.98252600000001,57.23483100000001,57.59852500000001,58.10837700000001,58.42922400000001,58.94114800000001,59.23443000000001,59.77739900000001,60.10213800000001,60.301029000000014,60.70291800000001,61.29090800000001,61.82109700000001,62.09163500000001,62.40900400000001,63.10976600000001,63.55269500000001,63.75530400000001,63.93692000000001,64.19124000000001,64.672572,65.179502,65.543751,65.884686,66.185939,66.546127,67.18485199999999
18-2804052,,,,,,,,,,,,,,,,,,0,1.719368,2.19104,3.196549,3.63217,4.925934,5.722963,6.021433,6.538155,7.205404,7.641490999999999,7.928188,8.222317,8.734034000000001,8.996379000000001,9.235282000000002,10.794310000000001,11.261101000000002,11.728370000000002,11.901899000000002,12.287604000000002,12.521730000000002,12.914522000000002,13.080922000000001,13.433993000000001,13.621416000000002,14.350284000000002,14.859650000000002,15.076584000000002,16.109608,16.347586,16.884915,17.151595999999998,17.648186999999997,18.021852999999997,18.870441999999997,19.699456999999995,20.316473999999996,20.780053999999996,21.257866999999997,21.828576999999996,22.082858999999996,22.634936999999997,22.935041,23.701611,24.128584,24.383298,25.012941,25.55307,26.250376000000003,26.560733000000003,27.03609,27.325493,27.587426,27.981996000000002,28.301049000000003,28.754785000000002,29.241007000000003,29.652831000000003,29.925279000000003,30.332446000000004,30.738898000000006,31.515568000000005,31.969437000000006,32.252644000000004,32.505480000000006,32.72369700000001,33.849970000000006,34.03860300000001,34.29328400000001,34.64329000000001,34.94472600000001,35.39069500000001,36.83296300000001,37.528107000000006,37.90351400000001,38.54984700000001,38.971894000000006,39.361911000000006,40.050306000000006,40.36683500000001,41.25049600000001,41.308335000000014,42.15826600000001,42.50300800000001,43.18457900000001,44.559816000000005,46.872037000000006,48.098851,49.092747,50.561325000000004,52.44399000000001,52.63058300000001,53.13537800000001,53.49949700000001,53.99040800000001,54.37890500000001,55.09757400000001,55.333481000000006,55.68112500000001,56.10224500000001,56.35455000000001,56.71824400000001,57.228096000000015,57.548943000000016,58.060867000000016,58.354149000000014,58.89711800000001,59.221857000000014,59.42074800000002,59.822637000000014,60.41062700000001,60.94081600000001,61.211354000000014,61.528723000000014,62.22948500000001,62.67241400000001,62.87502300000001,63.05663900000001,63.31095900000001,63.79229100000001,64.29922100000002,64.66347000000002,65.00440500000002,65.30565800000002,65.66584600000002,66.30457100000001
19-2804053,,,,,,,,,,,,,,,,,,,0,0.47167200000000004,1.477181,1.9128020000000001,3.206566,4.003595,4.302065,4.8187869999999995,5.4860359999999995,5.922122999999999,6.208819999999999,6.502948999999999,7.014665999999999,7.277010999999999,7.515913999999999,9.074941999999998,9.541732999999999,10.009001999999999,10.182530999999999,10.568235999999999,10.802361999999999,11.195153999999999,11.361553999999998,11.714624999999998,11.902047999999999,12.630916,13.140282,13.357216,14.390239999999999,14.628217999999999,15.165546999999998,15.432227999999999,15.928818999999999,16.302484999999997,17.151073999999998,17.980088999999996,18.597105999999997,19.060685999999997,19.538498999999998,20.109209,20.363491,20.915569,21.215673000000002,21.982243000000004,22.409216000000004,22.663930000000004,23.293573000000006,23.833702000000006,24.531008000000007,24.841365000000007,25.316722000000006,25.606125000000006,25.868058000000005,26.262628000000007,26.581681000000007,27.035417000000006,27.521639000000008,27.933463000000007,28.205911000000008,28.61307800000001,29.01953000000001,29.79620000000001,30.25006900000001,30.53327600000001,30.78611200000001,31.00432900000001,32.13060200000001,32.31923500000001,32.57391600000001,32.92392200000001,33.225358000000014,33.67132700000001,35.11359500000001,35.80873900000001,36.18414600000001,36.83047900000001,37.25252600000001,37.64254300000001,38.33093800000001,38.64746700000001,39.53112800000001,39.58896700000001,40.43889800000001,40.783640000000005,41.465211000000004,42.840448,45.152669,46.379483,47.373379,48.841957,50.724622000000004,50.911215000000006,51.41601000000001,51.78012900000001,52.271040000000006,52.65953700000001,53.378206000000006,53.614113,53.961757000000006,54.38287700000001,54.63518200000001,54.99887600000001,55.50872800000001,55.82957500000001,56.34149900000001,56.63478100000001,57.17775000000001,57.50248900000001,57.701380000000015,58.10326900000001,58.69125900000001,59.22144800000001,59.49198600000001,59.80935500000001,60.51011700000001,60.95304600000001,61.15565500000001,61.33727100000001,61.59159100000001,62.07292300000001,62.57985300000001,62.94410200000001,63.28503700000001,63.58629000000001,63.94647800000001,64.585203
20-2804597,,,,,,,,,,,,,,,,,,,,0,1.005509,1.44113,2.7348939999999997,3.531923,3.830393,4.347115,5.014364,5.450450999999999,5.7371479999999995,6.031276999999999,6.542993999999999,6.805338999999999,7.044241999999999,8.603269999999998,9.070060999999999,9.537329999999999,9.710859,10.096563999999999,10.330689999999999,10.723481999999999,10.889881999999998,11.242952999999998,11.430375999999999,12.159244,12.66861,12.885544,13.918567999999999,14.156545999999999,14.693874999999998,14.960555999999999,15.457146999999999,15.830813,16.679402,17.508416999999998,18.125434,18.589014,19.066827,19.637537000000002,19.891819,20.443897000000003,20.744001000000004,21.510571000000006,21.937544000000006,22.192258000000006,22.821901000000008,23.362030000000008,24.05933600000001,24.36969300000001,24.845050000000008,25.134453000000008,25.396386000000007,25.79095600000001,26.11000900000001,26.563745000000008,27.04996700000001,27.46179100000001,27.73423900000001,28.14140600000001,28.547858000000012,29.32452800000001,29.778397000000012,30.061604000000013,30.314440000000012,30.53265700000001,31.658930000000012,31.84756300000001,32.10224400000001,32.452250000000014,32.753686000000016,33.199655000000014,34.64192300000001,35.33706700000001,35.712474000000014,36.35880700000001,36.78085400000001,37.17087100000001,37.85926600000001,38.175795000000015,39.05945600000001,39.11729500000001,39.96722600000001,40.31196800000001,40.993539000000006,42.368776000000004,44.680997000000005,45.907811,46.901707,48.370285,50.252950000000006,50.43954300000001,50.94433800000001,51.30845700000001,51.79936800000001,52.18786500000001,52.90653400000001,53.142441000000005,53.49008500000001,53.91120500000001,54.16351000000001,54.52720400000001,55.037056000000014,55.357903000000015,55.869827000000015,56.16310900000001,56.70607800000001,57.03081700000001,57.22970800000002,57.63159700000001,58.21958700000001,58.74977600000001,59.02031400000001,59.33768300000001,60.03844500000001,60.48137400000001,60.68398300000001,60.86559900000001,61.11991900000001,61.60125100000001,62.10818100000001,62.47243000000001,62.81336500000001,63.114618000000014,63.474806000000015,64.11353100000001
21-2804603,,,,,,,,,,,,,,,,,,,,,0,0.435621,1.729385,2.526414,2.824884,3.341606,4.0088550000000005,4.444942,4.731639,5.025768,5.537485,5.79983,6.038733,7.597761,8.064552,8.531821,8.705350000000001,9.091055,9.325181,9.717973,9.884373,10.237444,10.424867,11.153735000000001,11.663101000000001,11.880035000000001,12.913059,13.151037,13.688366,13.955047,14.451638,14.825304000000001,15.673893000000001,16.502908,17.119925000000002,17.583505000000002,18.061318000000004,18.632028000000005,18.886310000000005,19.438388000000007,19.738492000000008,20.50506200000001,20.93203500000001,21.18674900000001,21.81639200000001,22.35652100000001,23.053827000000013,23.364184000000012,23.83954100000001,24.12894400000001,24.39087700000001,24.785447000000012,25.104500000000012,25.55823600000001,26.044458000000013,26.456282000000012,26.728730000000013,27.135897000000014,27.542349000000016,28.319019000000015,28.772888000000016,29.056095000000017,29.308931000000015,29.527148000000015,30.653421000000016,30.842054000000015,31.096735000000017,31.446741000000017,31.748177000000016,32.19414600000002,33.636414000000016,34.331558000000015,34.70696500000002,35.35329800000002,35.775345000000016,36.165362000000016,36.853757000000016,37.17028600000002,38.05394700000002,38.11178600000002,38.96171700000002,39.30645900000002,39.988030000000016,41.363267000000015,43.675488000000016,44.90230200000001,45.89619800000001,47.36477600000001,49.247441000000016,49.43403400000002,49.93882900000002,50.30294800000002,50.79385900000002,51.18235600000002,51.90102500000002,52.136932000000016,52.48457600000002,52.90569600000002,53.15800100000002,53.52169500000002,54.031547000000025,54.352394000000025,54.864318000000026,55.15760000000002,55.70056900000002,56.025308000000024,56.22419900000003,56.626088000000024,57.21407800000002,57.74426700000002,58.014805000000024,58.33217400000002,59.03293600000002,59.47586500000002,59.67847400000002,59.86009000000002,60.11441000000002,60.59574200000002,61.10267200000002,61.46692100000002,61.80785600000002,62.109109000000025,62.469297000000026,63.10802200000003
22-2804054,,,,,,,,,,,,,,,,,,,,,,0,1.293764,2.0907929999999997,2.3892629999999997,2.905985,3.573234,4.009321,4.296018,4.590147,5.101864,5.364209,5.603111999999999,7.162139999999999,7.628930999999999,8.0962,8.269729,8.655434,8.88956,9.282352,9.448751999999999,9.801822999999999,9.989246,10.718114,11.22748,11.444414,12.477438,12.715416,13.252744999999999,13.519426,14.016017,14.389683,15.238272,16.067287,16.684304,17.147884,17.625697000000002,18.196407,18.450689,19.002767000000002,19.302871000000003,20.069441000000005,20.496414000000005,20.751128000000005,21.380771000000006,21.920900000000007,22.618206000000008,22.928563000000008,23.403920000000006,23.693323000000007,23.955256000000006,24.349826000000007,24.668879000000008,25.122615000000007,25.60883700000001,26.020661000000008,26.29310900000001,26.70027600000001,27.10672800000001,27.88339800000001,28.33726700000001,28.620474000000012,28.87331000000001,29.09152700000001,30.21780000000001,30.40643300000001,30.661114000000012,31.011120000000012,31.31255600000001,31.758525000000013,33.20079300000001,33.89593700000001,34.27134400000001,34.91767700000001,35.33972400000001,35.72974100000001,36.41813600000001,36.734665000000014,37.61832600000001,37.67616500000001,38.52609600000001,38.870838000000006,39.552409000000004,40.927646,43.239867000000004,44.466681,45.460577,46.929155,48.811820000000004,48.998413000000006,49.50320800000001,49.86732700000001,50.35823800000001,50.74673500000001,51.46540400000001,51.701311000000004,52.04895500000001,52.47007500000001,52.72238000000001,53.08607400000001,53.59592600000001,53.91677300000001,54.428697000000014,54.72197900000001,55.26494800000001,55.58968700000001,55.788578000000015,56.19046700000001,56.77845700000001,57.30864600000001,57.57918400000001,57.89655300000001,58.59731500000001,59.04024400000001,59.24285300000001,59.42446900000001,59.67878900000001,60.16012100000001,60.66705100000001,61.03130000000001,61.37223500000001,61.67348800000001,62.033676000000014,62.672401000000015
23-2804600,,,,,,,,,,,,,,,,,,,,,,,0,0.797029,1.095499,1.612221,2.27947,2.715557,3.0022539999999998,3.2963829999999996,3.8080999999999996,4.070444999999999,4.309347999999999,5.868376,6.335166999999999,6.802435999999999,6.9759649999999995,7.361669999999999,7.595795999999999,7.988587999999999,8.154988,8.508059,8.695482,9.42435,9.933716,10.15065,11.183674,11.421652,11.958981,12.225662,12.722253,13.095919,13.944508,14.773523,15.390540000000001,15.854120000000002,16.331933000000003,16.902643000000005,17.156925000000005,17.709003000000006,18.009107000000007,18.77567700000001,19.20265000000001,19.45736400000001,20.08700700000001,20.62713600000001,21.324442000000012,21.63479900000001,22.11015600000001,22.39955900000001,22.66149200000001,23.05606200000001,23.37511500000001,23.82885100000001,24.315073000000012,24.72689700000001,24.999345000000012,25.406512000000014,25.812964000000015,26.589634000000014,27.043503000000015,27.326710000000016,27.579546000000015,27.797763000000014,28.924036000000015,29.112669000000015,29.367350000000016,29.717356000000017,30.018792000000015,30.464761000000017,31.907029000000016,32.602173000000015,32.97758000000002,33.623913000000016,34.045960000000015,34.435977000000015,35.124372000000015,35.44090100000002,36.324562000000014,36.382401000000016,37.232332000000014,37.57707400000001,38.25864500000001,39.63388200000001,41.94610300000001,43.172917000000005,44.166813000000005,45.635391000000006,47.51805600000001,47.70464900000001,48.20944400000001,48.573563000000014,49.06447400000001,49.45297100000001,50.17164000000001,50.40754700000001,50.75519100000001,51.17631100000001,51.42861600000001,51.792310000000015,52.30216200000002,52.62300900000002,53.13493300000002,53.428215000000016,53.971184000000015,54.295923000000016,54.49481400000002,54.89670300000002,55.484693000000014,56.014882000000014,56.285420000000016,56.602789000000016,57.30355100000001,57.74648000000001,57.949089000000015,58.13070500000001,58.38502500000001,58.866357000000015,59.37328700000001,59.73753600000001,60.078471000000015,60.37972400000002,60.73991200000002,61.37863700000002
24-2804057,,,,,,,,,,,,,,,,,,,,,,,,0,0.29846999999999996,0.8151919999999999,1.482441,1.9185279999999998,2.2052249999999995,2.4993539999999994,3.0110709999999994,3.273415999999999,3.5123189999999993,5.071346999999999,5.538137999999999,6.005406999999999,6.178935999999999,6.564640999999999,6.798766999999999,7.191558999999999,7.357958999999999,7.711029999999999,7.898452999999999,8.627320999999998,9.136686999999998,9.353620999999999,10.386644999999998,10.624622999999998,11.161951999999998,11.428632999999998,11.925223999999998,12.298889999999998,13.147478999999999,13.976493999999999,14.593511,15.057091,15.534904,16.105614,16.359896,16.911974,17.212078,17.978648000000003,18.405621000000004,18.660335000000003,19.289978000000005,19.830107000000005,20.527413000000006,20.837770000000006,21.313127000000005,21.602530000000005,21.864463000000004,22.259033000000006,22.578086000000006,23.031822000000005,23.518044000000007,23.929868000000006,24.202316000000007,24.609483000000008,25.01593500000001,25.79260500000001,26.24647400000001,26.52968100000001,26.78251700000001,27.00073400000001,28.12700700000001,28.31564000000001,28.57032100000001,28.92032700000001,29.22176300000001,29.66773200000001,31.11000000000001,31.80514400000001,32.18055100000001,32.82688400000001,33.248931000000006,33.638948000000006,34.327343000000006,34.64387200000001,35.527533000000005,35.58537200000001,36.435303000000005,36.780045,37.461616,38.836853,41.149074,42.375887999999996,43.369783999999996,44.838362,46.721027,46.90762,47.412415,47.776534000000005,48.267445,48.655942,49.374611,49.610518,49.958162,50.379282,50.631587,50.995281000000006,51.50513300000001,51.82598000000001,52.33790400000001,52.63118600000001,53.174155000000006,53.49889400000001,53.69778500000001,54.09967400000001,54.687664000000005,55.217853000000005,55.48839100000001,55.80576000000001,56.506522000000004,56.949451,57.152060000000006,57.333676000000004,57.587996000000004,58.069328000000006,58.576258,58.940507000000004,59.281442000000006,59.58269500000001,59.94288300000001,60.58160800000001
