순번_정류장ID,19-2802625,20-2802694,21-2802692,22-2802713,23-2802724,24-2802732,25-2802755,26-2802776,27-2802813,28-2802853,29-2802878,30-2802919,31-2802927,32-2802938,33-2802960,34-2802987,35-2802998,36-2802627,37-2802626,38-2803006,39-2803002,40-2802614,41-2802965,42-2802959,43-2802641,44-2803003,45-2803008,46-2803015
30-2802919,,,,,,,,,,,,0,0.135506,0.24488699999999997,0.494398,0.923102,1.229946,1.312671,1.59629,2.003905,2.289543,2.4942390000000003,3.1646480000000006,3.6672710000000004,3.9827590000000006,4.358757000000001,4.749939,5.011941
31-2802927,,,,,,,,,,,,,0,0.10938099999999999,0.358892,0.787596,1.09444,1.177165,1.460784,1.8683990000000001,2.154037,2.3587330000000004,3.0291420000000002,3.531765,3.8472530000000003,4.223251,4.614433,4.876435
32-2802938,,,,,,,,,,,,,,0,0.249511,0.678215,0.985059,1.067784,1.3514030000000001,1.7590180000000002,2.0446560000000003,2.2493520000000005,2.9197610000000003,3.422384,3.7378720000000003,4.11387,4.505052,4.767054
33-2802960,,,,,,,,,,,,,,,0,0.428704,0.735548,0.818273,1.101892,1.5095070000000002,1.7951450000000002,1.9998410000000002,2.6702500000000002,3.172873,3.4883610000000003,3.8643590000000003,4.255541,4.517543
34-2802987,,,,,,,,,,,,,,,,0,0.306844,0.389569,0.673188,1.080803,1.366441,1.571137,2.241546,2.744169,3.0596569999999996,3.4356549999999997,3.826837,4.088839
35-2802998,,,,,,,,,,,,,,,,,0,0.082725,0.366344,0.7739590000000001,1.0595970000000001,1.2642930000000001,1.9347020000000001,2.437325,2.7528129999999997,3.128811,3.519993,3.7819949999999998
36-2802627,,,,,,,,,,,,,,,,,,0,0.283619,0.691234,0.976872,1.181568,1.851977,2.3546,2.670088,3.046086,3.437268,3.69927
37-2802626,,,,,,,,,,,,,,,,,,,0,0.407615,0.693253,0.897949,1.568358,2.0709809999999997,2.386469,2.762467,3.153649,3.415651
38-2803006,,,,,,,,,,,,,,,,,,,,0,0.285638,0.49033400000000005,1.160743,1.663366,1.978854,2.3548519999999997,2.746034,3.0080359999999997
39-2803002,,,,,,,,,,,,,,,,,,,,,0,0.20469600000000002,0.875105,1.3777279999999998,1.6932159999999998,2.0692139999999997,2.460396,2.7223979999999997
40-2802614,,,,,,,,,,,,,,,,,,,,,,0,0.670409,1.173032,1.48852,1.8645180000000001,2.2557,2.517702
41-2802965,,,,,,,,,,,,,,,,,,,,,,,0,0.5026229999999999,0.8181109999999999,1.1941089999999999,1.5852909999999998,1.8472929999999999
42-2802959,,,,,,,,,,,,,,,,,,,,,,,,0,0.315488,0.691486,1.082668,1.34467
43-2802641,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375998,0.76718,1.029182
44-2803003,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39118200000000003,0.653184
45-2803008,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262002
46-2803015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
