순번_정류장ID,1-2807480,2-2807580,3-2803155,4-2805705,5-2803198,6-2806037,7-2803656,8-2806607,9-2805812,10-2807052,11-2803178,12-2805832,13-2803179,14-2807313,15-2807204,16-2807206,17-2803351,18-2807627,19-2803335,20-2807423,21-2807232,22-2807362,23-2807270,24-2805248,25-2805965,26-2803365,27-2803370,28-2803373,29-2805943,30-2805200,31-2806164
11-2803178,,,,,,,,,,,0,0.702052,1.092105,2.061406,3.186493,4.17441,4.820739,6.3484799999999995,7.104825999999999,7.8548659999999995,16.327084,16.706248,24.382264,25.824982,26.143119,26.470941999999997,27.094777999999998,27.509718999999997,28.030650999999995,28.500509999999995,29.935645999999995
12-2805832,,,,,,,,,,,,0,0.39005300000000004,1.359354,2.4844410000000003,3.4723580000000003,4.118687,5.646428,6.402774,7.152814,15.625032000000001,16.004196,23.680212,25.12293,25.441067,25.76889,26.392726,26.807667,27.328598999999997,27.798457999999997,29.233593999999997
13-2803179,,,,,,,,,,,,,0,0.969301,2.0943880000000004,3.0823050000000003,3.7286340000000004,5.256375,6.012721,6.762761,15.234979,15.614142999999999,23.290159,24.732877,25.051014,25.378836999999997,26.002672999999998,26.417613999999997,26.938545999999995,27.408404999999995,28.843540999999995
14-2807313,,,,,,,,,,,,,,0,1.1250870000000002,2.113004,2.7593330000000003,4.2870740000000005,5.04342,5.7934600000000005,14.265678000000001,14.644842,22.320858,23.763576,24.081713,24.409536,25.033372,25.448313,25.969244999999997,26.439103999999997,27.874239999999997
15-2807204,,,,,,,,,,,,,,,0,0.987917,1.634246,3.161987,3.9183329999999996,4.668373,13.140591,13.519755,21.195771,22.638489,22.956626,23.284449,23.908285,24.323226,24.844157999999997,25.314016999999996,26.749152999999996
16-2807206,,,,,,,,,,,,,,,,0,0.646329,2.17407,2.930416,3.680456,12.152674,12.531837999999999,20.207853999999998,21.650571999999997,21.968708999999997,22.296531999999996,22.920367999999996,23.335308999999995,23.856240999999994,24.326099999999993,25.761235999999993
17-2803351,,,,,,,,,,,,,,,,,0,1.527741,2.284087,3.034127,11.506345,11.885508999999999,19.561525,21.004243,21.32238,21.650202999999998,22.274039,22.688979999999997,23.209911999999996,23.679770999999995,25.114906999999995
18-2807627,,,,,,,,,,,,,,,,,,0,0.756346,1.506386,9.978604,10.357768,18.033784,19.476502,19.794639,20.122462,20.746298,21.161239,21.682170999999997,22.152029999999996,23.587165999999996
19-2803335,,,,,,,,,,,,,,,,,,,0,0.7500399999999999,9.222258,9.601422,17.277438,18.720156,19.038293,19.366115999999998,19.989952,20.404892999999998,20.925824999999996,21.395683999999996,22.830819999999996
20-2807423,,,,,,,,,,,,,,,,,,,,0,8.472218,8.851382,16.527397999999998,17.970115999999997,18.288252999999997,18.616075999999996,19.239911999999997,19.654852999999996,20.175784999999994,20.645643999999994,22.080779999999994
21-2807232,,,,,,,,,,,,,,,,,,,,,0,0.379164,8.05518,9.497898,9.816035,10.143858,10.767694,11.182635000000001,11.703567000000001,12.173426000000001,13.608562000000001
22-2807362,,,,,,,,,,,,,,,,,,,,,,0,7.676016000000001,9.118734,9.436871,9.764694,10.388530000000001,10.803471000000002,11.324403000000002,11.794262000000002,13.229398000000002
23-2807270,,,,,,,,,,,,,,,,,,,,,,,0,1.442718,1.7608549999999998,2.088678,2.7125139999999996,3.1274549999999994,3.6483869999999996,4.118245999999999,5.553381999999999
24-2805248,,,,,,,,,,,,,,,,,,,,,,,,0,0.318137,0.64596,1.269796,1.684737,2.205669,2.675528,4.110664
25-2805965,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327823,0.9516589999999999,1.3666,1.887532,2.357391,3.7925269999999998
26-2803365,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.623836,1.038777,1.559709,2.0295680000000003,3.4647040000000002
27-2803370,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.414941,0.935873,1.405732,2.840868
28-2803373,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.520932,0.990791,2.4259269999999997
29-2805943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.469859,1.904995
30-2805200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.435136
31-2806164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
