순번_정류장ID,1-2805805,2-2801377,3-2801392,4-2801397,5-2801410,6-2801427,7-2801443,8-2801471,9-2801475,10-2801505,11-2801535,12-2801532,13-2801571,14-2801641,15-2801649,16-2801651,17-2804430,18-2805803,19-2805806,20-2804915,21-2807213,22-2805602,23-2805807,24-2805603,25-2805808,26-2801678,27-2801183,28-2801685,29-2801169,30-2805307,31-2801700,32-2801706,33-2801713,34-2801728,35-2801737
23-2805807,,,,,,,,,,,,,,,,,,,,,,,0,0.142104,0.369236,0.609089,0.7823100000000001,1.035806,1.271461,1.4369589999999999,1.5604319999999998,1.7831409999999999,1.968508,2.252186,2.529705
24-2805603,,,,,,,,,,,,,,,,,,,,,,,,0,0.22713200000000003,0.46698500000000004,0.640206,0.893702,1.129357,1.2948549999999999,1.4183279999999998,1.6410369999999999,1.826404,2.110082,2.3876009999999996
25-2805808,,,,,,,,,,,,,,,,,,,,,,,,,0,0.239853,0.41307400000000005,0.6665700000000001,0.9022250000000002,1.0677230000000002,1.1911960000000001,1.4139050000000002,1.5992720000000002,1.8829500000000003,2.1604690000000004
26-2801678,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.173221,0.426717,0.6623720000000001,0.8278700000000001,0.951343,1.174052,1.3594190000000002,1.6430970000000003,1.9206160000000003
27-2801183,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.253496,0.489151,0.654649,0.778122,1.000831,1.186198,1.4698760000000002,1.7473950000000003
28-2801685,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23565500000000003,0.40115300000000004,0.524626,0.7473350000000001,0.9327020000000001,1.2163800000000002,1.4938990000000003
29-2801169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.165498,0.288971,0.51168,0.697047,0.9807250000000001,1.2582440000000001
30-2805307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.123473,0.346182,0.531549,0.8152270000000001,1.0927460000000002
31-2801700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22270900000000002,0.408076,0.691754,0.969273
32-2801706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.185367,0.46904500000000005,0.746564
33-2801713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28367800000000004,0.5611970000000001
34-2801728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.277519
35-2801737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
